tau,log_moneyness,v,rho,kappa,gamma,bar_v,r,row_index,fd_delta,ad_delta,ad_minus_fd_delta,fd_gamma,ad_gamma,ad_minus_fd_gamma,fd_vega,ad_vega,ad_minus_fd_vega,fd_theta,ad_theta,ad_minus_fd_theta,fd_rho,ad_rho,ad_minus_fd_rho
0.4261666666666667,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,38,-0.02883247732267391,-0.02883242987814634,4.74445275705504e-08,-0.9978937043696003,-0.9978926012304588,1.1031391415894376e-06,-0.06735207085051265,-0.06735187468427016,1.9616624248597336e-07,0.006383494193795691,0.0063834939879017566,-2.0589393471409645e-10,-0.00044922204039954394,-0.000449222039347127,1.0524169426553986e-12
0.537,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,48,-0.05880891099166452,-0.058808802622517774,1.083691467465564e-07,-2.1605683972114247,-2.160565730542185,2.6666692396482006e-06,-0.13734716718505346,-0.13734664231321742,5.248718360495452e-07,0.010688087530574819,0.010688087193029615,-3.375452035936366e-10,-0.0009548226598266041,-0.0009548226594970911,3.2951300108635673e-13
0.57025,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,51,-0.07176128955857508,-0.07176115304250999,1.3651606509124115e-07,-2.683553832784173,-2.6835504097269416,3.4230572314442043e-06,-0.16761488698779914,-0.16761420105651512,6.859312840223897e-07,0.012417442964429704,0.012417442572455728,-3.919739758467822e-10,-0.0011809465208512115,-0.001180946518487702,2.3635095616758584e-12
0.7919166666666667,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,71,-0.24370510662737044,-0.24370455943651695,5.4719085348931e-07,-10.085586668971604,-10.085572453186382,1.4215785222759791e-05,-0.5700033294478435,-0.5700001365486345,3.192899209025768e-06,0.032899801638008874,0.03289980064461163,-9.93397246407124e-10,-0.004376529657290629,-0.004376529651841415,5.449213996699953e-12
1.0468333333333333,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,94,-0.8565008028361271,-0.8564988025857603,2.0002503667848615e-06,-37.37097890442594,-37.37093163664751,4.726777842734009e-05,-2.0067348308347444,-2.006723447671229,1.1383163515343853e-05,0.09664056736469195,0.09664056490429351,-2.4603984405402457e-09,-0.016919646160795665,-0.01691964612981965,3.097601342094691e-11
1.1133333333333333,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,100,-1.1606165640328654,-1.1606139383823677,2.625650497689591e-06,-50.481114241815874,-50.48105682154497,5.7420270906050064e-05,-2.7203135250436494,-2.7202995342524154,1.39907912339865e-05,0.12640659002138843,0.1264065870945879,-2.926800524161166e-09,-0.02351169621217508,-0.023511696172122957,4.005212481117404e-11
1.3793333333333333,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,124,-3.391239019284384,-3.391234526886135,4.49239824895642e-06,-128.127272176808,-128.12727129169036,8.851176289681462e-07,-7.956930662493811,-7.956935130677451,-4.468183639971812e-06,0.32981658211694853,0.3298165796750979,-2.441850610601648e-09,-0.07630669679958846,-0.07630669670410349,9.548496715527932e-11
1.5455833333333333,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,139,-5.526747567160747,-5.526746700894706,8.662660411218326e-07,-154.52736859120463,-154.52758123093636,-0.00021263973172835904,-12.966961276957012,-12.967049171814324,-8.789485731242053e-05,0.5069340578786607,0.5069340614429256,3.564264883237911e-09,-0.13318607199414023,-0.13318607196898224,2.5157986804913435e-11
1.56775,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,141,-5.809134101131957,-5.809134222695455,-1.2156349793457366e-07,-152.0989033892408,-152.09914895424242,-0.0002455650016202071,-13.62846819846164,-13.628572031110478,-0.00010383264883806476,0.5287558339217568,0.5287558386649395,4.743182624444842e-09,-0.14128001338015173,-0.14128001338061577,-4.640454687176998e-13
1.63425,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,147,-6.572671834436522,-6.572675496664382,-3.6622278596354363e-06,-132.37891517709016,-132.37923942631062,-0.00032424922045493076,-15.414068066811891,-15.41422058415248,-0.00015251734058807642,0.5843934103363924,0.584393418725215,8.388822636540283e-09,-0.16427473724323072,-0.16427473734149264,-9.82619263734108e-11
1.6453333333333333,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,148,-6.682233799214926,-6.68223810881869,-4.309603763630321e-06,-127.15513186006918,-127.15546453972915,-0.00033267965997652027,-15.669670041845718,-15.669830171956272,-0.00016013011055449056,0.591763106900095,0.5917631158670332,8.9669381919677e-09,-0.16776807871710098,-0.16776807883009628,-1.1299530755515264e-10
1.734,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,156,-7.284370588209708,-7.284379982789452,-9.394579744359532e-06,-65.86670956194449,-65.8670341763512,-0.0003246144067077239,-17.06451501349404,-17.06471788770959,-0.00020287421554954221,0.6237000862918674,0.6237000988642659,1.2572398566668141e-08,-0.18948490638437399,-0.18948490666744866,-2.830746748117008e-10
1.90025,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,171,-6.657369015023936,-6.657381550358316,-1.2535334380281427e-05,99.93816159773728,99.9382252368878,6.363915052531866e-05,-15.52779909458582,-15.527915341641606,-0.00011624705578583416,0.5258120683912515,0.5258120782654442,9.874192685721539e-09,-0.1844276347975904,-0.1844276352404958,-4.4290540679448043e-10
