tau,log_moneyness,v,rho,kappa,gamma,bar_v,r,row_index,fd_delta,ad_delta,ad_minus_fd_delta,fd_gamma,ad_gamma,ad_minus_fd_gamma,fd_vega,ad_vega,ad_minus_fd_vega,fd_theta,ad_theta,ad_minus_fd_theta,fd_rho,ad_rho,ad_minus_fd_rho
0.404,-0.20661424936299916,0.04,-0.7,2.0,0.3,0.04,0.01,1122,-0.01502566721693928,-0.015025650609803744,1.660713553654214e-08,-0.43645896571266074,-0.4364586301799249,3.3553273581787835e-07,-0.02554653663666695,-0.02554658152777439,-4.489110743896574e-08,0.003476628478438215,0.003476628459622957,-1.8815257945420383e-11,-5.82670170445887e-05,-5.826701755846727e-05,-5.138785718564881e-13
0.4594166666666667,-0.20661424936299916,0.04,-0.7,2.0,0.3,0.04,0.01,1127,-0.020289075228287462,-0.020289053767827095,2.146046036710647e-08,-0.5728240575376146,-0.5728237254564267,3.3208118788152774e-07,-0.034861465000313174,-0.03486152641583877,-6.141552559568719e-08,0.004198063557614429,0.004198063534562648,-2.3051780970173574e-11,-7.233008247897743e-05,-7.233008155818572e-05,9.207917089394668e-13
0.47050000000000003,-0.20661424936299916,0.04,-0.7,2.0,0.3,0.04,0.01,1128,-0.02144355566303548,-0.021443533158878775,2.2504156704794553e-08,-0.6024797299863798,-0.6024794065278635,3.234585163047754e-07,-0.036898017957698315,-0.03689808310741605,-6.514971773868838e-08,0.004347195239617907,0.0043471952161313636,-2.3486543439255048e-11,-7.564965986972538e-05,-7.564966197518819e-05,-2.105462803886002e-12
0.50375,-0.20661424936299916,0.04,-0.7,2.0,0.3,0.04,0.01,1131,-0.025117144918574228,-0.0251171191479321,2.57706421272208e-08,-0.6962458573297231,-0.6962454450705582,4.1225916491693937e-07,-0.04336179271646756,-0.043361870097523236,-7.738105567423048e-08,0.004804929972512806,0.004804929947767987,-2.474481904102266e-11,-8.662802863934616e-05,-8.662802913429578e-05,-4.949496216523352e-13
0.67,-0.20661424936299916,0.04,-0.7,2.0,0.3,0.04,0.01,1146,-0.04839822327162755,-0.048398179924583215,4.33470443358952e-08,-1.2615315881740878,-1.261530940483693,6.476903948726687e-07,-0.08370145331393353,-0.08370162481021579,-1.7149628225854308e-07,0.007322422637401349,0.007322422623801473,-1.3599876433345592e-11,-0.0001635778407171884,-0.00016357784070486448,1.2323909254208232e-14
0.7586666666666667,-0.20661424936299916,0.04,-0.7,2.0,0.3,0.04,0.01,1154,-0.06401795822994621,-0.06401790782712403,5.0402822179829165e-08,-1.5954237805564504,-1.5954232808395705,4.997168798759333e-07,-0.11007879259894437,-0.11007904759394434,-2.5499499996251007e-07,0.008763134229372582,0.008763134240423845,1.1051262335803891e-11,-0.00021662261706634212,-0.00021662261851485476,-1.4485126422977834e-12
0.8695,-0.20661424936299916,0.04,-0.7,2.0,0.3,0.04,0.01,1164,-0.08548858106764451,-0.0854885316816244,4.938602010673421e-08,-1.9437309138053422,-1.9437307520901987,1.6171514349849758e-07,-0.14505604373687975,-0.1450564488764665,-4.051395867399332e-07,0.0104514258439381,0.010451425915818914,7.188081380116174e-11,-0.0002842370036559849,-0.00028423700353576376,1.202211615848603e-13
1.4125833333333333,-0.20661424936299916,0.04,-0.7,2.0,0.3,0.04,0.01,1213,0.023819725734191836,0.023819156643876817,-5.69090315018228e-07,8.572146458423402,8.572136655642549,-9.802780853718218e-06,0.13279900577228831,0.13279933206604277,3.2629375446013853e-07,-0.012336637045806675,-0.012336635809746723,1.236059952308688e-09,0.0011971291441481569,0.0011971291426697641,-1.4783927120703977e-12
1.4458333333333333,-0.20661424936299916,0.04,-0.7,2.0,0.3,0.04,0.01,1216,0.06796014449965074,0.0679595134796396,-6.31020011132577e-07,10.561450969501013,10.561441922926178,-9.046574835025467e-06,0.22283061377970093,0.22283153359111155,9.198114106212518e-07,-0.018193572308422556,-0.018193571006123982,1.3022985745347881e-09,0.0015849211548735198,0.0015849211533736287,-1.4998911401081783e-12
1.6675,-0.20661424936299916,0.04,-0.7,2.0,0.3,0.04,0.01,1236,0.5647411746554902,0.5647406930043534,-4.816511368632703e-07,24.167010130773328,24.167031477908385,2.13471350569705e-05,1.2007143982972757,1.200724120409328,9.722112052301668e-06,-0.07933009262162116,-0.07933009185450958,7.671115825891306e-10,0.005794734362907228,0.0057947343639629546,1.0557266866273451e-12
0.14908333333333335,-0.20388573470979512,0.04,-0.7,2.0,0.3,0.04,0.01,1280,-0.0010338251647808543,-0.0010338228399879993,2.3247928549689073e-09,-0.046750439380081915,-0.04675041457016798,2.480991393577492e-08,-0.0008161147127538904,-0.0008161157417505772,-1.0289966867948683e-09,0.0006012338413241558,0.0006012337951119107,-4.621224507662253e-11,-4.296465266895311e-05,-4.2964655252435e-05,-2.5834818903310366e-12
0.21558333333333335,-0.20388573470979512,0.04,-0.7,2.0,0.3,0.04,0.01,1286,-0.003293380418174592,-0.0032933752277716794,5.190402912590847e-09,-0.1191354072581625,-0.11913533423904377,7.301911873758282e-08,-0.004654394101799575,-0.004654402233805834,-8.132006259348179e-09,0.0013448000196758514,0.0013448000027785848,-1.6897266572057923e-11,-4.048959112434858e-05,-4.048958922283373e-05,1.9015148478148877e-12
0.2599166666666667,-0.20388573470979512,0.04,-0.7,2.0,0.3,0.04,0.01,1290,-0.005456607706889916,-0.005456600157691152,7.549198764375542e-09,-0.18215591119845714,-0.18215582946760236,8.17308547784723e-08,-0.008433963125387134,-0.00843397824284585,-1.5117458715407928e-08,0.0018681331873104945,0.0018681331771111523,-1.0199342238836895e-11,-4.119773328037368e-05,-4.119773040196806e-05,2.8784056233899062e-12
0.4261666666666667,-0.20388573470979512,0.04,-0.7,2.0,0.3,0.04,0.01,1305,-0.0181543844344466,-0.01815436443838182,1.999606477967597e-08,-0.5230820554498153,-0.5230816912146143,3.642352010002625e-07,-0.030755476156107964,-0.030755530206931843,-5.405082387915927e-08,0.003974288969310624,0.003974288948629336,-2.068128827914517e-11,-6.651429990123248e-05,-6.651430281077763e-05,-2.9095451498399247e-12
0.6145833333333334,-0.20388573470979512,0.04,-0.7,2.0,0.3,0.04,0.01,1322,-0.042148094511464,-0.04214805420198886,4.0309475139721496e-08,-1.1271686094467375,-1.1271680411531326,5.682936048412301e-07,-0.07221718269140309,-0.07221732339012521,-1.406987221175271e-07,0.006783362448692376,0.006783362428763438,-1.9928937840252292e-11,-0.000142733568575526,-0.00014273356861360678,-3.808078526991443e-14
0.7365,-0.20388573470979512,0.04,-0.7,2.0,0.3,0.04,0.01,1333,-0.06339474287413836,-0.06339469105742497,5.181671339227201e-08,-1.6014553433770427,-1.601454739768685,6.036083577409812e-07,-0.10792173216478407,-0.10792197790000554,-2.4573522147686155e-07,0.008816257357491253,0.008816257363815564,6.324310866667737e-12,-0.00021610770395419365,-0.0002161077027710428,1.1831508537653301e-12
0.9138333333333334,-0.20388573470979512,0.04,-0.7,2.0,0.3,0.04,0.01,1349,-0.09864285372283083,-0.09864281163944204,4.2083388787639286e-08,-2.0906525531689204,-2.090652965291897,-4.1212297663406616e-07,-0.16379336495647712,-0.16379387164007503,-5.066835979117279e-07,0.011429194657075481,0.01142919478481363,1.2773814818400897e-10,-0.000324828047792991,-0.00032482804776374103,2.924998568007431e-14
0.9470833333333334,-0.20388573470979512,0.04,-0.7,2.0,0.3,0.04,0.01,1352,-0.10481811449763391,-0.1048180817367459,3.276088801629218e-08,-2.0926475115925736,-2.092648417273239,-9.056806655749483e-07,-0.17272531151080184,-0.1727258815559821,-5.700451802537199e-07,0.011735003214996542,0.011735003378192072,1.6319553000632148e-10,-0.0003381266969193497,-0.00033812670041746806,-3.4981183531443416e-12
1.2574166666666666,-0.20388573470979512,0.04,-0.7,2.0,0.3,0.04,0.01,1380,-0.09099544787630992,-0.09099574482277603,-2.969464661106702e-07,2.258920823567892,2.258912318864593,-8.504703298939376e-06,-0.10739874825471674,-0.10739956488335207,-8.16628635338934e-07,0.00418555977793611,0.00418556063431414,8.563780301215629e-10,0.00011585676140679624,0.00011585676386263387,2.455837630152037e-12
1.4569166666666666,-0.20388573470979512,0.04,-0.7,2.0,0.3,0.04,0.01,1398,0.11077693325179552,0.11077624533988915,-6.879119063690764e-07,12.504786338333584,12.504778509448306,-7.828885278726716e-06,0.3083899025210779,0.30839153749805326,1.634976975362079e-06,-0.023876023784452638,-0.023876022431226773,1.3532258646975492e-09,0.001910314905984034,0.0019103149014263244,-4.557709678415511e-12
1.468,-0.20388573470979512,0.04,-0.7,2.0,0.3,0.04,0.01,1399,0.12969271806189245,0.12969201553323634,-7.025286561102018e-07,13.241102645644107,13.241095682852494,-6.962791612608044e-06,0.3459775903469353,0.3459795120400888,1.9216931534948856e-06,-0.02629670611792312,-0.026296704754143668,1.3637794504806067e-09,0.002070709986534691,0.0020707099860632853,-4.714059004262694e-13
1.601,-0.20388573470979512,0.04,-0.7,2.0,0.3,0.04,0.01,1411,0.42775404483891927,0.4277533946545098,-6.501844094786158e-07,21.932090046853453,21.932101415234666,1.1368381212406575e-05,0.9276141614417144,0.9276212525815719,7.091139857529072e-06,-0.0630425564518422,-0.06304255536863329,1.0832089114565235e-09,0.004561567801264488,0.004561567803630521,2.3660335843334046e-12
1.6231666666666666,-0.20388573470979512,0.04,-0.7,2.0,0.3,0.04,0.01,1413,0.4891386932621557,0.48913811163396487,-5.816281908321841e-07,23.095104985739297,23.095121186863704,1.6201124406478584e-05,1.045703895657113,1.0457121562722849,8.26061517189558e-06,-0.07042290012193586,-0.07042289917636528,9.45570580168642e-10,0.005069588718820128,0.0050695887202500175,1.4298891931607827e-12
1.83375,-0.20388573470979512,0.04,-0.7,2.0,0.3,0.04,0.01,1432,1.1070411623452947,1.1070424542252748,1.291879980103161e-06,18.510720865965265,18.51078987776711,6.901180184470945e-05,2.2129338133863863,2.2129532995251693,1.9486138782998097e-05,-0.1446105532612596,-0.14461055522586713,-1.9646075322121703e-09,0.01004397727433215,0.010043977281856728,7.524578182760422e-12
