epoch,optimizer,lr,train_total,train_pde,train_dpde,train_greek_delta,train_greek_gamma,train_greek_vega,train_term,train_low,train_right,train_v_zero,train_no_arbitrage,train_curvature_bulk,val_total,val_pde,val_dpde,val_greek_delta,val_greek_gamma,val_greek_vega,val_term,val_low,val_right,val_v_zero,val_no_arbitrage,val_curvature_bulk
1,adam,0.001,15.630922064185143,3.73775361222215,0.0,0.0,0.0,0.0,10.653767094016075,1.239401347702369,0.0,0.0,0.0,0.0,12.056446075439453,10.308706283569336,0.0,0.0,0.0,0.0,1.4986279010772705,0.24911212921142578,0.0,0.0,0.0,0.0
2,adam,0.001,3.4105097353458405,1.7588591086678207,0.0,0.0,0.0,0.0,1.3935832139104605,0.2580673930060584,0.0,0.0,0.0,0.0,4.272759914398193,3.7517218589782715,0.0,0.0,0.0,0.0,0.3819221258163452,0.1391156017780304,0.0,0.0,0.0,0.0
3,adam,0.001,4.1331566870212555,2.850724508985877,0.0,0.0,0.0,0.0,1.0205163825303316,0.26191564137116075,0.0,0.0,0.0,0.0,2.1457462310791016,1.6527835130691528,0.0,0.0,0.0,0.0,0.4286757707595825,0.06428706645965576,0.0,0.0,0.0,0.0
4,adam,0.001,0.7303900346159935,0.2042588918702677,0.0,0.0,0.0,0.0,0.32806115597486496,0.1980699892155826,0.0,0.0,0.0,0.0,0.5042697787284851,0.029549868777394295,0.0,0.0,0.0,0.0,0.26287442445755005,0.21184547245502472,0.0,0.0,0.0,0.0
5,adam,0.001,0.3270712289959192,0.0742645668797195,0.0,0.0,0.0,0.0,0.1935852076858282,0.05922145466320217,0.0,0.0,0.0,0.0,0.24141718447208405,0.10205595940351486,0.0,0.0,0.0,0.0,0.11836349964141846,0.02099771983921528,0.0,0.0,0.0,0.0
6,adam,0.001,0.28946002293378115,0.11038966907653958,0.0,0.0,0.0,0.0,0.15288571454584599,0.026184637914411724,0.0,0.0,0.0,0.0,0.4696023762226105,0.3254223167896271,0.0,0.0,0.0,0.0,0.13873390853405,0.005446160212159157,0.0,0.0,0.0,0.0
7,adam,0.001,0.15444146376103163,0.03267411718843505,0.0,0.0,0.0,0.0,0.11000798596069217,0.011759363318560645,0.0,0.0,0.0,0.0,0.15149883925914764,0.04656258597970009,0.0,0.0,0.0,0.0,0.0956982970237732,0.009237955324351788,0.0,0.0,0.0,0.0
8,adam,0.001,0.11211879039183259,0.017607236397452652,0.0,0.0,0.0,0.0,0.08838285133242607,0.006128703855210915,0.0,0.0,0.0,0.0,0.26637300848960876,0.17891940474510193,0.0,0.0,0.0,0.0,0.0822896882891655,0.005163919180631638,0.0,0.0,0.0,0.0
9,adam,0.001,0.10495375329628587,0.02206477359868586,0.0,0.0,0.0,0.0,0.07667700247839093,0.006211977713974193,0.0,0.0,0.0,0.0,0.10909473896026611,0.03491239994764328,0.0,0.0,0.0,0.0,0.06936443597078323,0.004817904904484749,0.0,0.0,0.0,0.0
10,adam,0.001,0.11522598192095757,0.035095225292025134,0.0,0.0,0.0,0.0,0.07559696352109313,0.004533793719019741,0.0,0.0,0.0,0.0,0.19365108013153076,0.1167227178812027,0.0,0.0,0.0,0.0,0.07193166017532349,0.004996695555746555,0.0,0.0,0.0,0.0
11,adam,0.001,0.08512493269518018,0.01942318951478228,0.0,0.0,0.0,0.0,0.06066663144156337,0.005035111244069412,0.0,0.0,0.0,0.0,0.08675873279571533,0.028554167598485947,0.0,0.0,0.0,0.0,0.054145101457834244,0.004059462808072567,0.0,0.0,0.0,0.0
12,adam,0.001,0.07920784782618284,0.019995279639260843,0.0,0.0,0.0,0.0,0.05607846355997026,0.003134103950287681,0.0,0.0,0.0,0.0,0.20097945630550385,0.14442333579063416,0.0,0.0,0.0,0.0,0.05487176030874252,0.001684347982518375,0.0,0.0,0.0,0.0
13,adam,0.001,0.14018588932231069,0.07372303068405017,0.0,0.0,0.0,0.0,0.054129732539877295,0.01233312706608558,0.0,0.0,0.0,0.0,0.1275816261768341,0.06239897385239601,0.0,0.0,0.0,0.0,0.06189978867769241,0.003282856661826372,0.0,0.0,0.0,0.0
14,adam,0.001,0.08043724903836846,0.01962973817717284,0.0,0.0,0.0,0.0,0.05408086720854044,0.006726643106958363,0.0,0.0,0.0,0.0,0.07232807576656342,0.016721710562705994,0.0,0.0,0.0,0.0,0.0457991324365139,0.009807230904698372,0.0,0.0,0.0,0.0
