epoch,optimizer,lr,train_total,train_pde,train_dpde,train_greek_delta,train_greek_gamma,train_greek_vega,train_term,train_low,train_right,train_v_zero,train_no_arbitrage,train_curvature_bulk,val_total,val_pde,val_dpde,val_greek_delta,val_greek_gamma,val_greek_vega,val_term,val_low,val_right,val_v_zero,val_no_arbitrage,val_curvature_bulk,dynamic_refresh,dynamic_refresh_count
1,adam,0.001,28.297262609004974,0.8523150272667408,0.0,0.0,0.0,0.0,24.63056382536888,2.814383879303932,0.0,0.0,0.0,0.0,29.99944496154785,2.2694103717803955,0.0,0.0,0.0,0.0,24.655651092529297,3.0743823051452637,0.0,0.0,0.0,0.0,0,0
2,adam,0.001,12.5680892765522,0.5179189592599869,0.0,0.0,0.0,0.0,10.49302764236927,1.5571427373215556,0.0,0.0,0.0,0.0,7.041627883911133,0.9623327255249023,0.0,0.0,0.0,0.0,5.719819068908691,0.3594759702682495,0.0,0.0,0.0,0.0,0,0
