region,variable,n_points,mse,rmse,mae,r2,mape_pct,p90_abs_error,p99_abs_error,max_abs_error,mean_stabilized_rel_error,p90_stabilized_rel_error,p99_stabilized_rel_error,max_stabilized_rel_error
full,price,25921,2.0118053476144995e-06,0.001418381241984855,0.0008820358656274829,0.9999746292395985,6.798773082637013,0.0026421948222647013,0.004595318437675874,0.010012451976218528,,,,
full,delta,25921,0.03103186604694805,0.1761586388655068,0.004984817616095095,0.8139363605184785,20.703244991982125,0.005813324689260935,0.026553116160075295,28.270301834059353,0.002767170234285673,0.004878154233734654,0.014005290380544133,0.9931265266101748
full,gamma,25921,1248445051.3538418,35333.341921672814,220.1619896815325,-3.8903754816743685e-05,6685.347616893553,0.06608492783513321,2.2213066753765864,5688663.390817095,0.03108437667393572,0.0564772035226379,0.6003927812439536,2.146842960521096
full,vega,25921,3.1127000910325683e-06,0.0017642845833460564,0.001461402580169093,0.999637065752392,227.58904391376714,0.0027138231839410887,0.0037001671134970215,0.018134064575192916,0.0012959323236707147,0.002343148172167989,0.0036327504676896883,0.018117486208718617
full,theta,25921,0.012060239382483861,0.1098191212061172,0.007845154471854578,0.13853149991455438,30.625345608719538,0.0016247031403024432,0.009242007642795582,6.01320307881673,0.0036637315119393285,0.0015561172290812486,0.00789074045772359,0.8397586095307452
full,rho,25921,0.00023451221112673866,0.015313791533344662,0.011298325851731725,0.9995480353894982,190.2201507154168,0.027620534987744527,0.03543405885994755,0.06561191144158388,0.005698630485522786,0.01235221766512803,0.022714297370436627,0.06489096292817269
full,pde_residual,25921,2.2065135771412037e-05,0.004697354124548418,0.0006934820954476303,,,0.0012790437628500831,0.004280165047574167,0.2857895280291414,,,,
non_hard,price,25906,2.0042002050510634e-06,0.0014156977802663475,0.0008809837564217899,0.9999747240194835,6.624832453006713,0.0026387889653160523,0.004594515310731478,0.005091105561805059,,,,
non_hard,delta,25906,0.03103531793433824,0.17616843626012646,0.004936868521425556,0.8139836572465707,20.582021579855958,0.00580847409627195,0.02601551286869393,28.270301834059353,0.0027311711155643785,0.004874817683812838,0.013793492063071438,0.9931265266101748
non_hard,gamma,25906,1249167921.459998,35343.56973283822,220.28674273526536,-3.892451471565472e-05,6689.190117855709,0.06552281405367269,2.201927721784358,5688663.390817095,0.030891235616244024,0.05639073959796709,0.5966275168988721,1.4089888790782872
non_hard,vega,25906,3.0628257134267023e-06,0.0017500930585048048,0.00145859116528075,0.9996428763207414,227.1625735934328,0.0027132501015672676,0.0036857744775300226,0.017510510392291692,0.001293067092277264,0.0023419530295764614,0.003622017269173521,0.01747787282148513
non_hard,theta,25906,0.01065757121267509,0.10323551333080633,0.007566902082946841,0.12337607897607805,30.62284011651756,0.001622529887809995,0.008128084108442757,2.592288164151263,0.0035985453288235516,0.0015530450166582697,0.007081803502593093,0.8397586095307452
non_hard,rho,25906,0.0002328142155370796,0.015258250736473024,0.011272613214858129,0.9995511705702781,183.7631357394472,0.027585232272420684,0.03537802458328432,0.06328672073332019,0.00566998925331565,0.012325602499395377,0.022434010731355772,0.06326633038030705
non_hard,pde_residual,25906,8.30715943553508e-06,0.002882214328521576,0.000627273386450714,,,0.0012746927361450377,0.004014543284454037,0.20987163695886532,,,,
short_maturity,price,483,9.200416964586346e-07,0.0009591880401978721,0.0004579172220090079,0.9999912277683255,119.32689007922559,0.0010244050355647629,0.0038537466788876023,0.010012451976218528,,,,
short_maturity,delta,483,1.6641373919548357,1.2900144929243376,0.09287299053775469,0.149409365695797,439.3199437703015,0.09660898769560423,0.36909063006891213,28.270301834059353,0.02382183763520508,0.060005596249659246,0.21375057136363268,0.9931265266101748
