epoch,optimizer,lr,train_total,train_pde,train_dpde,train_greek_delta,train_greek_gamma,train_greek_vega,train_term,train_low,train_right,train_v_zero,train_no_arbitrage,train_curvature_bulk,val_total,val_pde,val_dpde,val_greek_delta,val_greek_gamma,val_greek_vega,val_term,val_low,val_right,val_v_zero,val_no_arbitrage,val_curvature_bulk,val_evaluated,dynamic_refresh,dynamic_refresh_count
1,adam,0.001,0.43032985692843795,0.015878012316534296,0.0,0.0,0.0,0.0,0.14705099444836378,0.1826702948892489,0.03956901904894039,0.012018251174595207,0.033143287771963514,0.0,0.14386920630931854,0.010738508775830269,0.0,0.0,0.0,0.0,0.07029943913221359,0.033960673958063126,0.022653693333268166,0.0023586840834468603,0.0038581951521337032,0.0,1,0,0
2,adam,0.001,0.10252326028421521,0.00930712537956424,0.0,0.0,0.0,0.0,0.05469530797563493,0.021274887665640563,0.013152899802662432,0.0013077254789095605,0.0027853149076690897,0.0,0.14386920630931854,0.010738508775830269,0.0,0.0,0.0,0.0,0.07029943913221359,0.033960673958063126,0.022653693333268166,0.0023586840834468603,0.0038581951521337032,0.0,0,0,0
3,adam,0.001,0.05556897493079305,0.007791246316628531,0.0,0.0,0.0,0.0,0.029193047084845603,0.008790316787781194,0.004634835888282396,0.0010714290619944222,0.004088101602974348,0.0,0.14386920630931854,0.010738508775830269,0.0,0.0,0.0,0.0,0.07029943913221359,0.033960673958063126,0.022653693333268166,0.0023586840834468603,0.0038581951521337032,0.0,0,0,0
4,adam,0.001,0.023178326606284827,0.004920354287605733,0.0,0.0,0.0,0.0,0.009300416422775015,0.002987178166222293,0.0021746062993770465,0.0007698229637753684,0.0030259484083217103,0.0,0.14386920630931854,0.010738508775830269,0.0,0.0,0.0,0.0,0.07029943913221359,0.033960673958063126,0.022653693333268166,0.0023586840834468603,0.0038581951521337032,0.0,0,0,0
5,adam,0.001,0.009752950049005449,0.0024602910125395283,0.0,0.0,0.0,0.0,0.004630349678336643,0.0009324307320639491,0.0009593949325790163,0.0004612242646544473,0.0003092594970439677,0.0,0.14386920630931854,0.010738508775830269,0.0,0.0,0.0,0.0,0.07029943913221359,0.033960673958063126,0.022653693333268166,0.0023586840834468603,0.0038581951521337032,0.0,0,0,0
6,adam,0.001,0.005787668254924938,0.001283206573134521,0.0,0.0,0.0,0.0,0.0028070127009414136,0.0005455361279018689,0.0005707030086341547,0.0002696823103178758,0.0003115273802904994,0.0,0.14386920630931854,0.010738508775830269,0.0,0.0,0.0,0.0,0.07029943913221359,0.033960673958063126,0.022653693333268166,0.0023586840834468603,0.0038581951521337032,0.0,0,0,0
7,adam,0.001,0.005037914030253887,0.0008345285423274618,0.0,0.0,0.0,0.0,0.002536956191761419,0.0004329461426095804,0.0004353348140284652,0.00030600217723986134,0.000492146215037792,0.0,0.14386920630931854,0.010738508775830269,0.0,0.0,0.0,0.0,0.07029943913221359,0.033960673958063126,0.022653693333268166,0.0023586840834468603,0.0038581951521337032,0.0,0,0,0
8,adam,0.001,0.005629753082757816,0.0006477658826042898,0.0,0.0,0.0,0.0,0.002579125211923383,0.00035637237306218594,0.0012385177451506024,0.00025142833237623563,0.000556543664970377,0.0,0.14386920630931854,0.010738508775830269,0.0,0.0,0.0,0.0,0.07029943913221359,0.033960673958063126,0.022653693333268166,0.0023586840834468603,0.0038581951521337032,0.0,0,0,0
9,adam,0.001,0.004740061980555765,0.0005883899684704375,0.0,0.0,0.0,0.0,0.00244906687294133,0.00029056923813186586,0.0006786618187106797,0.00021990298773744144,0.0005134712027938804,0.0,0.14386920630931854,0.010738508775830269,0.0,0.0,0.0,0.0,0.07029943913221359,0.033960673958063126,0.022653693333268166,0.0023586840834468603,0.0038581951521337032,0.0,0,0,0
10,adam,0.001,0.006709759763907641,0.0005106831777084153,0.0,0.0,0.0,0.0,0.0027704696403816342,0.0002760034612947493,0.002379529747486231,0.00020301724453020142,0.0005700564006474451,0.0,0.14386920630931854,0.010738508775830269,0.0,0.0,0.0,0.0,0.07029943913221359,0.033960673958063126,0.022653693333268166,0.0023586840834468603,0.0038581951521337032,0.0,0,0,0
11,adam,0.001,0.004641888153855689,0.00047743049799464643,0.0,0.0,0.0,0.0,0.002342110594327096,0.00023623831202712609,0.0008828566278680228,0.0001970956909644883,0.0005061564279458253,0.0,0.14386920630931854,0.010738508775830269,0.0,0.0,0.0,0.0,0.07029943913221359,0.033960673958063126,0.022653693333268166,0.0023586840834468603,0.0038581951521337032,0.0,0,0,0
12,adam,0.001,0.0046584269002778456,0.00044378578240866773,0.0,0.0,0.0,0.0,0.002319941733730957,0.00022541946873388952,0.000953695014686673,0.00018863236255128868,0.0005269524954201188,0.0,0.14386920630931854,0.010738508775830269,0.0,0.0,0.0,0.0,0.07029943913221359,0.033960673958063126,0.022653693333268166,0.0023586840834468603,0.0038581951521337032,0.0,0,0,0
13,adam,0.001,0.0050634394865483046,0.0004141360586800147,0.0,0.0,0.0,0.0,0.0024084030665108003,0.0002024372934101848,0.0013602050594272441,0.00017489533183834283,0.0005033627630837145,0.0,0.14386920630931854,0.010738508775830269,0.0,0.0,0.0,0.0,0.07029943913221359,0.033960673958063126,0.022653693333268166,0.0023586840834468603,0.0038581951521337032,0.0,0,0,0
14,adam,0.001,0.006080394596210681,0.0003970740272052353,0.0,0.0,0.0,0.0,0.002528597673517652,0.0001851595898187952,0.0022618516622969764,0.00016795551346149296,0.0005397562435973668,0.0,0.14386920630931854,0.010738508775830269,0.0,0.0,0.0,0.0,0.07029943913221359,0.033960673958063126,0.022653693333268166,0.0023586840834468603,0.0038581951521337032,0.0,0,0,0
15,adam,0.001,0.004908354283543304,0.0003990035856986651,0.0,0.0,0.0,0.0,0.0023462088211090304,0.0001744732235238189,0.0013769680194855027,0.00016348173721780768,0.0004482188796828268,0.0,0.14386920630931854,0.010738508775830269,0.0,0.0,0.0,0.0,0.07029943913221359,0.033960673958063126,0.022653693333268166,0.0023586840834468603,0.0038581951521337032,0.0,0,0,0
16,adam,0.001,0.0035419585765339434,0.0003597188006096985,0.0,0.0,0.0,0.0,0.0020310375548433512,0.00016296048124786466,0.000378830063255009,0.0001555897533762618,0.0004538218454399612,0.0,0.14386920630931854,0.010738508775830269,0.0,0.0,0.0,0.0,0.07029943913221359,0.033960673958063126,0.022653693333268166,0.0023586840834468603,0.0038581951521337032,0.0,0,0,0
17,adam,0.001,0.003724062567926012,0.00034696500915742945,0.0,0.0,0.0,0.0,0.0020487459041760303,0.0001469117337364878,0.0006013005336171773,0.00014940246273908997,0.0004307368926674826,0.0,0.14386920630931854,0.010738508775830269,0.0,0.0,0.0,0.0,0.07029943913221359,0.033960673958063126,0.022653693333268166,0.0023586840834468603,0.0038581951521337032,0.0,0,0,0
18,adam,0.001,0.008672606854815967,0.000366593634680612,0.0,0.0,0.0,0.0,0.0029854078966309316,0.00016083281298051588,0.0045126312816137215,0.00014677258286610595,0.0005003688302167575,0.0,0.14386920630931854,0.010738508775830269,0.0,0.0,0.0,0.0,0.07029943913221359,0.033960673958063126,0.022653693333268166,0.0023586840834468603,0.0038581951521337032,0.0,0,0,0
19,adam,0.001,0.0032913531322265044,0.0003386178595974343,0.0,0.0,0.0,0.0,0.0018935686821350828,0.00013501024568540743,0.00037305886871763505,0.00014376980379893212,0.0004073276659255498,0.0,0.14386920630931854,0.010738508775830269,0.0,0.0,0.0,0.0,0.07029943913221359,0.033960673958063126,0.022653693333268166,0.0023586840834468603,0.0038581951521337032,0.0,0,0,0
20,adam,0.001,0.003283418496721424,0.0003270170618634438,0.0,0.0,0.0,0.0,0.0018803336351993494,0.00013148289235687116,0.00043531691653697635,0.00013605350113721215,0.0003732145323738223,0.0,0.14386920630931854,0.010738508775830269,0.0,0.0,0.0,0.0,0.07029943913221359,0.033960673958063126,0.022653693333268166,0.0023586840834468603,0.0038581951521337032,0.0,0,0,0
21,adam,0.001,0.0029020749789197,0.0003270517754572211,0.0,0.0,0.0,0.0,0.0017887987778522074,0.00010425395612401189,0.00023127335180106456,0.0001254767535101564,0.0003252203578085755,0.0,0.14386920630931854,0.010738508775830269,0.0,0.0,0.0,0.0,0.07029943913221359,0.033960673958063126,0.022653693333268166,0.0023586840834468603,0.0038581951521337032,0.0,0,0,0
22,adam,0.001,0.008250193743151613,0.0003471214040473569,0.0,0.0,0.0,0.0,0.0027858994362759404,0.00016750711574786692,0.004389785690364079,0.0001266006847799872,0.00043327943012627657,0.0,0.14386920630931854,0.010738508775830269,0.0,0.0,0.0,0.0,0.07029943913221359,0.033960673958063126,0.022653693333268166,0.0023586840834468603,0.0038581951521337032,0.0,0,0,0
23,adam,0.001,0.0034956998279085383,0.0003464366545813391,0.0,0.0,0.0,0.0,0.0017815420287661254,0.00010037851097877137,0.0008344215511897346,0.00012459481149562635,0.00030832628817734076,0.0,0.14386920630931854,0.010738508775830269,0.0,0.0,0.0,0.0,0.07029943913221359,0.033960673958063126,0.022653693333268166,0.0023586840834468603,0.0038581951521337032,0.0,0,0,0
24,adam,0.001,0.002603318149340339,0.00034409948966640513,0.0,0.0,0.0,0.0,0.0015650712011847645,9.530837724014418e-05,0.0001960015426902828,0.00012031915366605972,0.000282518384665309,0.0,0.14386920630931854,0.010738508775830269,0.0,0.0,0.0,0.0,0.07029943913221359,0.033960673958063126,0.022653693333268166,0.0023586840834468603,0.0038581951521337032,0.0,0,0,0
25,adam,0.001,0.0025222082622349262,0.00036253379221307114,0.0,0.0,0.0,0.0,0.0015007875699666329,8.799977513263002e-05,0.00022341400472214445,0.00011303396240691654,0.00023443914142262656,0.0,0.0023450739681720734,0.0004365780914667994,0.0,0.0,0.0,0.0,0.0013940359931439161,8.270010584965348e-05,8.053326746448874e-05,0.00011124977027066052,0.00023997671087272465,0.0,1,0,0
26,adam,0.001,0.002397515287157148,0.0003799223359237658,0.0,0.0,0.0,0.0,0.0014087139061302878,7.316300798265729e-05,0.0002174990163439361,0.00010581154447208974,0.00021240549631329486,0.0,0.0023450739681720734,0.0004365780914667994,0.0,0.0,0.0,0.0,0.0013940359931439161,8.270010584965348e-05,8.053326746448874e-05,0.00011124977027066052,0.00023997671087272465,0.0,0,0,0
27,adam,0.001,0.016777802957221866,0.00046102826127025764,0.0,0.0,0.0,0.0,0.004107914930500556,0.0004043107692268677,0.011171370948432013,0.00010810458252308308,0.0005250732865533791,0.0,0.0023450739681720734,0.0004365780914667994,0.0,0.0,0.0,0.0,0.0013940359931439161,8.270010584965348e-05,8.053326746448874e-05,0.00011124977027066052,0.00023997671087272465,0.0,0,0,0
28,adam,0.001,0.005859292155946605,0.0004110743266210193,0.0,0.0,0.0,0.0,0.002114855931722559,0.000193990506886621,0.0026249100151289895,0.0001281930508412188,0.00038626825698884204,0.0,0.0023450739681720734,0.0004365780914667994,0.0,0.0,0.0,0.0,0.0013940359931439161,8.270010584965348e-05,8.053326746448874e-05,0.00011124977027066052,0.00023997671087272465,0.0,0,0,0
29,adam,0.001,0.002755624955170788,0.0003677420063468162,0.0,0.0,0.0,0.0,0.0014121897766017355,0.00010829555094460375,0.0005172049263819645,0.00012233280040163663,0.00022785987130191643,0.0,0.0023450739681720734,0.0004365780914667994,0.0,0.0,0.0,0.0,0.0013940359931439161,8.270010584965348e-05,8.053326746448874e-05,0.00011124977027066052,0.00023997671087272465,0.0,0,0,0
30,adam,0.001,0.0021567520161625,0.00038244751340243965,0.0,0.0,0.0,0.0,0.001282578261452727,8.879024562702398e-05,0.00013592059576694737,0.00010216306691290811,0.00016485231208207551,0.0,0.0023450739681720734,0.0004365780914667994,0.0,0.0,0.0,0.0,0.0013940359931439161,8.270010584965348e-05,8.053326746448874e-05,0.00011124977027066052,0.00023997671087272465,0.0,0,0,0
31,adam,0.001,0.0020117674284847453,0.000381648440452409,0.0,0.0,0.0,0.0,0.0011726390875992365,8.638287590656546e-05,0.00010714463337535562,9.482013319939142e-05,0.00016913224771997193,0.0,0.0023450739681720734,0.0004365780914667994,0.0,0.0,0.0,0.0,0.0013940359931439161,8.270010584965348e-05,8.053326746448874e-05,0.00011124977027066052,0.00023997671087272465,0.0,0,0,0
32,adam,0.001,0.0018482003652025014,0.00038153809327923227,0.0,0.0,0.0,0.0,0.0010806374375533778,6.491337308034417e-05,7.24352478300716e-05,9.022718904816429e-05,0.0001584490073582856,0.0,0.0023450739681720734,0.0004365780914667994,0.0,0.0,0.0,0.0,0.0013940359931439161,8.270010584965348e-05,8.053326746448874e-05,0.00011124977027066052,0.00023997671087272465,0.0,0,0,0
33,adam,0.001,0.0018627365716383792,0.00036908663059875835,0.0,0.0,0.0,0.0,0.0010449570290802512,5.738162053603446e-05,0.00015117970747269283,8.581508836869034e-05,0.0001543164812574105,0.0,0.0023450739681720734,0.0004365780914667994,0.0,0.0,0.0,0.0,0.0013940359931439161,8.270010584965348e-05,8.053326746448874e-05,0.00011124977027066052,0.00023997671087272465,0.0,0,0,0
34,adam,0.001,0.00172402666794369,0.0003532780574460048,0.0,0.0,0.0,0.0,0.0009860583813861012,6.263181148824515e-05,8.640478131383134e-05,8.223537861340446e-05,0.00015341823382186703,0.0,0.0023450739681720734,0.0004365780914667994,0.0,0.0,0.0,0.0,0.0013940359931439161,8.270010584965348e-05,8.053326746448874e-05,0.00011124977027066052,0.00023997671087272465,0.0,0,0,0
35,adam,0.001,0.0015945368504617363,0.0003398225780983921,0.0,0.0,0.0,0.0,0.0009369569961563684,4.496444421420165e-05,4.766288634527882e-05,7.950483814056497e-05,0.00014562511569238268,0.0,0.0023450739681720734,0.0004365780914667994,0.0,0.0,0.0,0.0,0.0013940359931439161,8.270010584965348e-05,8.053326746448874e-05,0.00011124977027066052,0.00023997671087272465,0.0,0,0,0
36,adam,0.001,0.001716609374852851,0.00033533879650349263,0.0,0.0,0.0,0.0,0.0009348212806798983,4.947949105371663e-05,0.0001771454869867739,7.757009461784037e-05,0.00014225421227820334,0.0,0.0023450739681720734,0.0004365780914667994,0.0,0.0,0.0,0.0,0.0013940359931439161,8.270010584965348e-05,8.053326746448874e-05,0.00011124977027066052,0.00023997671087272465,0.0,0,0,0
37,adam,0.001,0.0015568180970149115,0.00033612835977692157,0.0,0.0,0.0,0.0,0.0008716421216377057,4.7268229195651656e-05,9.236397681888775e-05,7.724243005213793e-05,0.0001321729573646735,0.0,0.0023450739681720734,0.0004365780914667994,0.0,0.0,0.0,0.0,0.0013940359931439161,8.270010584965348e-05,8.053326746448874e-05,0.00011124977027066052,0.00023997671087272465,0.0,0,0,0
