tau,moneyness,v,rho,kappa,gamma,bar_v,r,pinn_price,ref_price,error_price,abs_error_price,pde_residual,pde_residual_dx_log_m,pde_residual_dv,pinn_delta,ref_delta,error_delta,abs_error_delta,stabilized_rel_error_delta,pinn_gamma,ref_gamma,error_gamma,abs_error_gamma,stabilized_rel_error_gamma,pinn_vega,ref_vega,error_vega,abs_error_vega,stabilized_rel_error_vega,pinn_theta,ref_theta,error_theta,abs_error_theta,stabilized_rel_error_theta,pinn_rho,ref_rho,error_rho,abs_error_rho,stabilized_rel_error_rho
2.0,0.8,0.04,-0.7,2.0,0.3,0.04,0.01,0.5111899394418543,0.20448012724140974,0.3067098122004446,0.3067098122004446,0.04306905457706179,,,-0.29913798014693604,-0.723481842298098,0.42434386215116193,0.42434386215116193,0.24621313189197283,0.0036695178768206063,1.9701410589381827,-1.966471541061362,1.966471541061362,0.662080184758757,0.7359805682334172,0.2177996475063887,0.5181809207270285,0.5181809207270285,0.42550588825351915,-0.03488929558080622,-0.009654569043912053,-0.02523472653689417,0.02523472653689417,0.024993425782037598,12.45474844445477,-1.5665312021597766,14.021279646614547,14.021279646614547,5.463124560813997
0.005,0.8133333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.3917020621815699,0.18664435218048592,0.20505771000108397,0.20505771000108397,0.07906648369772419,,,-0.2930534173322493,-0.9997308975166783,0.706677480184429,0.706677480184429,0.3533862886561391,0.010220487556700594,-1.6765802056671797,1.6868006932238804,1.6868006932238804,0.6302074152877548,0.7294463816129706,-0.0027076321129072423,0.7321540137258779,0.7321540137258779,0.7301769631323956,-0.07328903693425758,0.031051950632425832,-0.1043409875666834,0.1043409875666834,0.10119857442942891,12.012802060129925,-0.004998794077470254,12.017800854207396,12.017800854207396,11.95802514891476
0.07150000000000001,0.8133333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.39656092935285125,0.18595191257319776,0.2106090167796535,0.2106090167796535,0.07868205384928154,,,-0.2940664649831195,-0.999999289217388,0.7059328242342685,0.7059328242342685,0.352966537558373,0.010136868188191536,9.356124317155302e-05,0.010043306945019983,0.010043306945019983,0.010042367368644585,0.73479531087907,1.240802049948112e-06,0.73479407007702,0.73479407007702,0.7347931583441628,-0.07283177873816794,0.009992234880317238,-0.08282401361848518,0.08282401361848518,0.08200460435054703,12.075854000806117,-0.07144885374793883,12.147302854554056,12.147302854554056,11.337268047898572
0.138,0.8133333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.40138728252835193,0.1852903060451898,0.21609697648316212,0.21609697648316212,0.07823549937769832,,,-0.29503530575830605,-0.9997420402822804,0.7047067345239744,0.7047067345239744,0.3523988196120031,0.010042104249045803,0.023122036872538443,-0.01307993262349264,0.01307993262349264,0.012784332808894577,0.7398780091703231,0.000547435670663815,0.7393305734996592,0.7393305734996592,0.7389260590169703,-0.0723110873202503,0.00983764435729292,-0.08214873167754322,0.08214873167754322,0.08134845451302862,12.136321293456849,-0.13778110883551933,12.274102402292367,12.274102402292367,10.787753731343367
0.20450000000000002,0.8133333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.4061768882819852,0.1846586658071785,0.22151822247480674,0.22151822247480674,0.07772635564504989,,,-0.2959583903862831,-0.9976041409591604,0.7016457505728773,0.7016457505728773,0.35124364041214806,0.009936290810081865,0.15090280960248936,-0.14096651879240749,0.14096651879240749,0.12248342572132216,0.7446801283638294,0.004893999128900067,0.7397861292349293,0.7397861292349293,0.7361832490553416,-0.0717265361674012,0.009030467948378838,-0.08075700411578003,0.08075700411578003,0.08003425732027697,12.194090456446062,-0.20369086857616858,12.397781325022232,12.397781325022232,10.299805081754435
0.271,0.8133333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.4109254905031895,0.18410371878832477,0.22682177171486473,0.22682177171486473,0.07715432118819532,,,-0.2968341803844109,-0.9921680359113042,0.6953338555268933,0.6953338555268933,0.3490337376128101,0.00981956369964525,0.3842673127675784,-0.37444774906793316,0.37444774906793316,0.2705024857657704,0.7491876456007104,0.015344677593184808,0.7338429680075256,0.7338429680075256,0.7227525629494187,-0.07107787052610519,0.0075787041758317315,-0.07865657470193692,0.07865657470193692,0.07806494358798062,12.249050354674463,-0.2685791718136329,12.517629526488095,12.517629526488095,9.867440522921544
0.3375,0.8133333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.41562882200146817,0.18365786667902861,0.23197095532243955,0.23197095532243955,0.07651926266473799,,,-0.2976611533256304,-0.9834511244779635,0.685789971152333,0.685789971152333,0.34575592142853034,0.009692100575181613,0.6678092407970411,-0.6581171402218594,0.6581171402218594,0.39459976844075234,0.753386938124493,0.031029123624044197,0.7223578145004488,0.7223578145004488,0.7006182443822512,-0.07036501271479206,0.005799542462539307,-0.07616455517733137,0.07616455517733137,0.07572538260541921,12.301092713764683,-0.3319418636733731,12.633034577438057,12.633034577438057,9.484674160325069
0.404,0.8133333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.4202826164281301,0.18333426129149488,0.2369483551366352,0.2369483551366352,0.0758212187556877,,,-0.2984378084180126,-0.9721196666581284,0.6736818582401158,0.6736818582401158,0.3416029309122549,0.009554121794179374,0.955970012386345,-0.9464158905921657,0.9464158905921657,0.48386012290521185,0.7572648584777896,0.049957367300153876,0.7073074911776357,0.7073074911776357,0.6736535341395781,-0.06958806634096848,0.003931847711201334,-0.07351991405216982,0.07351991405216982,0.07323197707073749,12.350112640377183,-0.39349260243006945,12.743605242807252,12.743605242807252,9.145082808896197
0.47050000000000003,0.8133333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.42488262044051683,0.18313390551173048,0.24174871492878636,0.24174871492878636,0.07506040297845507,,,-0.29916267237578353,-0.9589328555820202,0.6597701832062367,0.6597701832062367,0.33680081546756835,0.009405891064910238,1.2223890502644643,-1.2129831591995541,1.2129831591995541,0.5458014468957221,0.7608088094196639,0.07027477291265827,0.6905340365070056,0.6905340365070056,0.6451932288638161,-0.0687473193693762,0.002108320389466725,-0.07085563975884292,0.07085563975884292,0.07070656766057491,12.396009144283282,-0.45312253483169274,12.849131679114974,12.849131679114974,8.842428199355686
0.537,0.8133333333333334,0.04,-0.7,2.0,0.3,0.04,0.01,0.4294246060309643,0.1830513511337417,0.24637325489722256,0.24637325489722256,0.07423720537935022,,,-0.29983430555531143,-0.9445571931586167,0.6447228876033053,0.6447228876033053,0.3315525456754799,0.009247715857572612,1.4546768255131113,-1.4454291096555387,1.4454291096555387,0.5888470101775596,0.7640068179061027,0.09059886510021986,0.6734079528058828,0.6734079528058828,0.6174662145315918,-0.06784324600322153,0.0003965956822768943,-0.06823984168549843,0.06823984168549843,0.06821278878798905,12.438685657557881,-0.510843375242777,12.949529032800658,12.949529032800658,8.571059876222975
