key,label,role,metric_focus,run_dir,price_rmse,hard_price_rmse,non_hard_price_rmse,short_maturity_price_rmse,atm_price_rmse,hard_p99_gamma_error,pde_residual_rmse,hard_pde_residual_rmse,training_time_seconds,best_val_total,delta_rmse,hard_delta_rmse,delta_p99_abs_error,gamma_rmse,hard_gamma_rmse,gamma_p99_abs_error,vega_rmse,hard_vega_rmse,vega_p99_abs_error,theta_rmse,hard_theta_rmse,theta_p99_abs_error,rho_rmse,hard_rho_rmse,rho_p99_abs_error,ratio_delta_rmse,ratio_gamma_rmse,ratio_vega_rmse,ratio_theta_rmse,ratio_rho_rmse,ratio_hard_delta_rmse,ratio_hard_gamma_rmse,ratio_hard_p99_gamma_error,ratio_price_rmse,ratio_hard_price_rmse,ratio_non_hard_price_rmse,ratio_short_maturity_price_rmse,ratio_atm_price_rmse,global_score,hard_score,price_score,status
abl00_baseline,Baseline,baseline,greeks,/Users/jenriquezafra/Proyectos/Dev/python/TFM/TFM/outputs/pinn/pinn_greek_ablation_suite_v01_smoke/abl00_baseline,0.0975819510717437,0.1131606575973787,,0.0769932127729777,0.1111035408207638,28.741722099271573,0.0573009952223072,0.0574618763314167,1.4846129999496043,0.15111525356769562,0.2730935638549079,0.3603023474926513,0.4987646099996192,2.408529307311266,17.317375940735396,5.700983882381524,0.5559630404681883,0.7678117874836033,0.8594861763674946,0.03914211750887,0.2969380370703605,0.0802352864269771,13.938372553372586,13.154017283492728,14.922691993460903,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,baseline
abl14_acv_log_learned_weights,ACV log-learned loss weights,ablation,pricing,/Users/jenriquezafra/Proyectos/Dev/python/TFM/TFM/outputs/pinn/pinn_greek_ablation_suite_v01_smoke/abl14_acv_log_learned_weights,0.0253357285111223,0.0001251965102443,0.0254018950136109,6.752586707336901e-05,0.0242763187183867,258.9929070042287,5.5678608319441265,4.407077361848786,1.4958328329958022,539.1958618164062,1.4370392125550977,0.0993777998061122,3.5820810192115538,228.2022034586033,209.69840130842545,507.91448640830265,2.1319039263135218,0.0177808979319244,6.506760301776309,0.1793828092712636,0.1511047398584415,0.9178638334449072,0.0516665177678119,3.378207285391284e-05,0.1100163938625901,5.262076455666979,94.74753027329952,3.83461448177958,4.582859096230899,0.0037067826656212066,0.2758177971852906,12.10913258602622,9.011043461824878,0.2596353960221096,0.0011063607520711341,,0.0008770366197404423,0.21850175556105922,2.0059314046137815,3.1105472407881547,0.01694846341139242,pricing_improvement
abl15_acv_log_learned_weights_prior,ACV regularized log-learned weights,ablation,pricing,/Users/jenriquezafra/Proyectos/Dev/python/TFM/TFM/outputs/pinn/pinn_greek_ablation_suite_v01_smoke/abl15_acv_log_learned_weights_prior,0.0253357285111223,0.0001251965102443,0.0254018950136109,6.752586707336901e-05,0.0242763187183867,258.9929070042287,5.5678608319441265,4.407077361848786,1.6908584169577807,539.1958618164062,1.4370392125550977,0.0993777998061122,3.5820810192115538,228.2022034586033,209.69840130842545,507.91448640830265,2.1319039263135218,0.0177808979319244,6.506760301776309,0.1793828092712636,0.1511047398584415,0.9178638334449072,0.0516665177678119,3.378207285391284e-05,0.1100163938625901,5.262076455666979,94.74753027329952,3.83461448177958,4.582859096230899,0.0037067826656212066,0.2758177971852906,12.10913258602622,9.011043461824878,0.2596353960221096,0.0011063607520711341,,0.0008770366197404423,0.21850175556105922,2.0059314046137815,3.1105472407881547,0.01694846341139242,pricing_improvement
