tau,moneyness,v,rho,kappa,gamma,bar_v,r,price_pred,price_ref,price_error,delta_pred,delta_ref,delta_error,gamma_pred,gamma_ref,gamma_error,vega_pred,vega_ref,vega_error,theta_pred,theta_ref,theta_error,rho_pred,rho_ref,rho_error,pde_residual
1.5899166666666666,0.8844444444444445,0.04,-0.7,2.0,0.3,0.04,0.01,0.14873283563668865,0.14305824873353912,0.005674586903149537,-0.564576900714404,-0.5900019782165662,0.025425077502162163,1.7381420726333414,2.1481109269967167,-0.40996885436337527,0.2491032095155959,0.3145454386993786,-0.06544222918378273,-0.019294085254822214,-0.018873079301753394,-0.0004210059530688204,-0.965098116418525,-1.0571073238679622,0.09200920744943719,0.0023115369987333594
1.601,0.8844444444444445,0.04,-0.7,2.0,0.3,0.04,0.01,0.1489465495127219,0.143267167071915,0.005679382440806902,-0.5637310639126712,-0.588974224740094,0.025243160827422728,1.7344383270968147,2.140263499994296,-0.40582517289748155,0.2485629750404508,0.314007543134203,-0.06544456809375218,-0.01927096816105506,-0.01882648229855225,-0.00044448586250281016,-0.971319126413464,-1.0633556190508884,0.09203649263742442,0.0023128832985141595
1.6120833333333333,0.8844444444444445,0.04,-0.7,2.0,0.3,0.04,0.01,0.14916001187658345,0.14347556936005357,0.005684442516529886,-0.5628910819333942,-0.5879558056827285,0.025064723749334328,1.7307048485842955,2.132481318282712,-0.4017764696984165,0.24802071856675595,0.3134675715601075,-0.06544685299335157,-0.019248693532550914,-0.01877995807397821,-0.0004687354585727055,-0.9775354505952215,-1.0696008730412414,0.0920654224460199,0.0023157513386290116
1.6231666666666666,0.8844444444444445,0.04,-0.7,2.0,0.3,0.04,0.01,0.14937323186561358,0.143683456424888,0.005689775440725575,-0.5620568869591318,-0.5869465742069475,0.024889687247815706,1.7269395982062326,2.124763699595052,-0.3978241013888193,0.24747651114888958,0.3129256736683148,-0.06544916251942523,-0.019227225440873713,-0.018733510265159632,-0.0004937151757140809,-0.9837473557651197,-1.0758431337270649,0.09209577796194512,0.0023201390677670755
1.63425,0.8844444444444445,0.04,-0.7,2.0,0.3,0.04,0.01,0.14958621822426582,0.1438908291327886,0.00569538909147721,-0.5612284150999959,-0.5859463865626888,0.024717971462692945,1.7231407454452738,2.1171099658053434,-0.39396922036006954,0.24693042325865192,0.3123819938055494,-0.06545157054689746,-0.019206528921427095,-0.01868714235251248,-0.0005193865689146135,-0.9899551025885039,-1.0820824478025928,0.09212734521408883,0.0023260423336617306
1.6453333333333333,0.8844444444444445,0.04,-0.7,2.0,0.3,0.04,0.01,0.14979897931490754,0.14409768838785986,0.005701290927047686,-0.5604056060725805,-0.5849551020076265,0.024549495935045962,1.7193066647255244,2.1095194431739284,-0.39021277844840396,0.24638252485355172,0.31183667115750524,-0.06545414630395352,-0.01918656999392202,-0.01864085766573317,-0.0005457123281888514,-0.9961589455130037,-1.0883188608029277,0.09215991528992407,0.0023334549303579318
1.6564166666666666,0.8844444444444445,0.04,-0.7,2.0,0.3,0.04,0.01,0.15001152312882948,0.144304035130302,0.005707487998527494,-0.5595884028907533,-0.5839725827298421,0.024384179839088804,1.7154359313793919,2.1019914625711804,-0.38655553119178854,0.24583288543662496,0.3112898399257646,-0.06545695448913963,-0.019167315680331008,-0.01859465938954313,-0.0005726562907878777,-1.0023591326951786,-1.094552417137564,0.09219328444238539,0.0023423686531437865
1.6675,0.8844444444444445,0.04,-0.7,2.0,0.3,0.04,0.01,0.15022385729744303,0.1445098703348342,0.00571398696260883,-0.5587767515687647,-0.5829986937728382,0.024221942204073477,1.7115273170606957,2.0945253596809,-0.3829980426202044,0.24528157410818963,0.31074162949841,-0.06546005539022037,-0.019148734020333825,-0.0185485505691965,-0.0006001834511373261,-1.0085559059353209,-1.100783160122783,0.09222725418746225,0.0023527733604752667
1.6785833333333333,0.8844444444444445,0.04,-0.7,2.0,0.3,0.04,0.01,0.15043598910363187,0.1447151950091795,0.005720794094452364,-0.5579706008370138,-0.5820333029627982,0.02406270212578443,1.707579784653224,2.0871204751847694,-0.3795406905315455,0.24472865960997472,0.310192164614574,-0.06546350500459927,-0.019130794084264997,-0.018502534115761537,-0.0006282599685034605,-1.0147495006200944,-1.1070111320129914,0.092261631392897,0.002364657042216379
1.6896666666666667,0.8844444444444445,0.04,-0.7,2.0,0.3,0.04,0.01,0.15064792549323947,0.14492001019260436,0.0057279153006351,-0.5571699018707553,-0.5810762808380201,0.023906378967264774,1.7035924827239577,2.079776154929085,-0.3761836722051273,0.24417421036205267,0.3096415655231492,-0.06546735516109653,-0.019113465983594972,-0.01845661281118675,-0.000656853172408222,-1.0209401456727965,-1.1132363740310196,0.09229622835822315,0.002378005893520555
1.70075,0.8844444444444445,0.04,-0.7,2.0,0.3,0.04,0.01,0.15085967308665127,0.14512431695451633,0.005735356132134939,-0.5563746080319496,-0.5801275005804505,0.02375289254850088,1.69956473957004,2.072491750074922,-0.3729270105048821,0.24361829449300001,0.3090899481358867,-0.06547165364288668,-0.01909672087898073,-0.018410789313161056,-0.0006859315658196731,-1.0271280635110187,-1.1194589263974077,0.09233086288638903,0.002392804393682498
1.7118333333333333,0.8844444444444445,0.04,-0.7,2.0,0.3,0.04,0.01,0.1510712381904582,0.14532811639311138,0.005743121797346817,-0.5555846746244012,-0.5791868379492475,0.023602163324846326,1.6954960569078747,2.0652666172328296,-0.3697705603249548,0.24306097986372005,0.3085374241750825,-0.06547644431136246,-0.01908053098593753,-0.018365066159777697,-0.000715464826159834,-1.0333134700114457,-1.1256788283587698,0.09236535834732407,0.0024090353893038777
1.7229166666666667,0.8844444444444445,0.04,-0.7,2.0,0.3,0.04,0.01,0.15128262680916882,0.1455314096340743,0.005751217175094525,-0.5548000586622193,-0.5782541712163054,0.023454112554086137,1.6913861032519284,2.05810011858308,-0.36671401533115144,0.24250233408536362,0.30798410131606363,-0.06548176723070001,-0.01906486957819102,-0.018319445774009988,-0.0007454238041810328,-1.0394965744814868,-1.1318961182151974,0.09239954373371062,0.0024266801811241856
1.734,0.8844444444444445,0.04,-0.7,2.0,0.3,0.04,0.01,0.151493844656946,0.1457341978293265,0.00575964682761948,-0.5540207186516513,-0.5773293811036706,0.023308662452019346,1.687234707029662,2.050991621982414,-0.36375691495275175,0.24194242453175427,0.3074300833246647,-0.06548765879291044,-0.019049710988775503,-0.01827393046800867,-0.0007757805207668327,-1.045677579637675,-1.1381108333468024,0.09243325370912747,0.0024457186138917737
1.7450833333333333,0.8844444444444445,0.04,-0.7,2.0,0.3,0.04,0.01,0.15170489716934232,0.14593648215582034,0.005768415013521988,-0.5532466143861734,-0.5764123507227921,0.02316573633661867,1.6830418494775525,2.043940501058203,-0.3608986515806505,0.2413813183467524,0.3068754701898809,-0.06549415184312848,-0.019035030608957174,-0.01822852244722757,-0.0008065081617296029,-1.051856681590396,-1.144323010239387,0.09246632864899107,0.002466129168666207
1.7561666666666667,0.8844444444444445,0.04,-0.7,2.0,0.3,0.04,0.01,0.15191578951501594,0.14613826381437978,0.005777525700636166,-0.5524777067547854,-0.5755029655155426,0.023025258760757228,1.6788076573617023,2.0369461352908376,-0.3581384779291352,0.24081908244695618,0.30632035825187554,-0.06550127580491935,-0.01902080488506082,-0.018183223814385918,-0.0008375810706749004,-1.0580340698348873,-1.150532684509293,0.09249861467440557,0.0024878890569689505
1.76725,0.8844444444444445,0.04,-0.7,2.0,0.3,0.04,0.01,0.15212652660739512,0.14633954402858151,0.005786982578813604,-0.5517139575632979,-0.5746011131969495,0.022887155633651624,1.6745323955646303,2.0300079100851587,-0.3554755145205284,0.24025578352014654,0.30576484032551865,-0.06550905680537211,-0.019007011313288285,-0.018138036573273817,-0.0008689747400144679,-1.064209927248194,-1.1567398909274635,0.09252996367926958,0.0025109743162212046
1.7783333333333333,0.8844444444444445,0.04,-0.7,2.0,0.3,0.04,0.01,0.1523371131162755,0.14654032404368011,0.0057967890725953986,-0.5509553293684274,-0.5737066836995757,0.022751354331148277,1.670216459578039,2.0231252168316676,-0.35290875725362847,0.23969148801986576,0.3052090058196169,-0.06551751779975115,-0.01899362843262043,-0.0180929626324089,-0.0009006658002115309,-1.0703844300919034,-1.1629446634427305,0.09256023335082708,0.0025353599059402543
1.7894166666666667,0.8844444444444445,0.04,-0.7,2.0,0.3,0.04,0.01,0.1525475534793333,0.14674060512557086,0.005806948353762442,-0.550201785324448,-0.572819569119517,0.02261778379506907,1.6658603679392405,2.0162974529581748,-0.3504370850189342,0.23912626215650068,0.3046529408519957,-0.065526678695495,-0.01898063581589728,-0.018048003808549547,-0.0009326320073477327,-1.0765577480204267,-1.1691470352043654,0.09258928718393866,0.0025610198041878425
1.8005,0.8844444444444445,0.04,-0.7,2.0,0.3,0.04,0.01,0.15275785191352503,0.14694038855979208,0.0058174633537329545,-0.5494532890420828,-0.5719396636639251,0.02248637462184233,1.6614647546468468,2.0095240219725996,-0.34805926732575276,0.23856017188524903,0.30409672836058754,-0.06553655647533851,-0.018968014059175496,-0.018003161830071238,-0.0009648522291042586,-1.0827300440946261,-1.1753470385839178,0.09261699448929162,0.0025879271038010236
1.8115833333333333,0.8844444444444445,0.04,-0.7,2.0,0.3,0.04,0.01,0.1529680124263587,0.14713967565056396,0.005828336775794751,-0.548709804459344,-0.5710668636000493,0.022357059140705293,1.6570303615890376,2.002804333497466,-0.3457739719084283,0.2379932828913093,0.30354044821066717,-0.06554716531935786,-0.01895574476946108,-0.017958438340212428,-0.0009973064292486539,-1.0889014748005794,-1.1815447051963732,0.09264323039579381,0.002616054107960515
1.8226666666666667,0.8844444444444445,0.04,-0.7,2.0,0.3,0.04,0.01,0.15317803882702868,0.14733846771986092,0.0058395711071677625,-0.5479712957239459,-0.5702010672057105,0.022229771481764637,1.6525580310156682,1.996137803296715,-0.34357977228104675,0.2374256605726376,0.3029841772983868,-0.0655585167257492,-0.01894381055092259,-0.017913834900194985,-0.0010299756507276062,-1.095072190073316,-1.1877400659206365,0.0926678758473205,0.0026453724246881735
1.83375,0.8844444444444445,0.04,-0.7,2.0,0.3,0.04,0.01,0.15338793473738022,0.147536766106521,0.005851168630859216,-0.5472377270869041,-0.5693421747211878,0.022104447634283653,1.6480486980828557,1.989523853295334,-0.3414751552124784,0.23685737002059437,0.30242798965072654,-0.06557061963013217,-0.018932194989682148,-0.017869352992224474,-0.0010628419974576739,-1.1012423333252355,-1.1939331509193918,0.09269081759415632,0.002675853059892496
1.8448333333333333,0.8844444444444445,0.04,-0.7,2.0,0.3,0.04,0.01,0.15359770360270497,0.14773457216538555,0.005863131437319424,-0.5465090628069363,-0.5684900883024546,0.02198102549551828,1.6435033834968424,1.98296191159235,-0.3394585280955076,0.23628847599878705,0.30187195652201365,-0.0655834805232266,-0.018920882637291647,-0.017824994022376084,-0.0010958886149155626,-1.1074120414791293,-1.2001239896583349,0.09271194817920558,0.002707466508617626
1.8559166666666667,0.8844444444444445,0.04,-0.7,2.0,0.3,0.04,0.01,0.15380734870234192,0.14793188726647066,0.005875461435871254,-0.5457852670652211,-0.5676447119757302,0.021859444910509063,1.638923186281196,1.9764514124676018,-0.3375282261864059,0.2357190429203985,0.3013161464871179,-0.06559710356671941,-0.018909858992991243,-0.017780759323370407,-0.001129099669620836,-1.1135814450055466,-1.2063126109248106,0.092731165919264,0.0027401828441772497
1.867,0.8844444444444445,0.04,-0.7,2.0,0.3,0.04,0.01,0.15401687316007984,0.14812871279416961,0.005888160365910222,-0.5450663038900936,-0.5668059515933026,0.02173964770320902,1.6343092766895002,1.969991796382791,-0.3356825196932909,0.23514913482428096,0.30076062553144806,-0.0656114907071671,-0.01889911048485603,-0.01773665015724396,-0.00116246032761207,-1.1197506679643174,-1.2124990428458906,0.09274837488157317,0.0027739718048959694
1.8780833333333333,0.8844444444444445,0.04,-0.7,2.0,0.3,0.04,0.01,0.15422627995433957,0.1483250501464829,0.005901229807856678,-0.5443521370912091,-0.5659737147905812,0.02162157769937212,1.6296628892832703,1.9635825099771886,-0.33391962069391834,0.2345788153500704,0.3002054571378719,-0.06562664178780148,-0.018888624449924625,-0.01769266771791858,-0.001195956732006044,-1.125919828050096,-1.2186833129058778,0.0927634848557819,0.0028088028781960254
1.8891666666666667,0.8844444444444445,0.04,-0.7,2.0,0.3,0.04,0.01,0.15443557192813756,0.14852090073427815,0.005914671193859411,-0.5436427302027399,-0.5651479109443374,0.021505180741597463,1.6249853161927321,1.9572230060583966,-0.3322376898656645,0.23400814771256384,0.29965070237065927,-0.06564255465809543,-0.018878389113412667,-0.01764881313367469,-0.0012295759797379784,-1.132089036641697,-1.224865447963291,0.09277641132159409,0.0028446453818154194
1.90025,0.8844444444444445,0.04,-0.7,2.0,0.3,0.04,0.01,0.15464475179880777,0.14871626598057508,0.005928485818232687,-0.5429380464351045,-0.5643284511321034,0.021390404696998933,1.6202779005759733,1.9509127435885454,-0.33063484301257207,0.23343719467559082,0.2990964199565646,-0.06565922528097379,-0.01886839356710376,-0.01760508746953124,-0.0012633060975725217,-1.1382583988550816,-1.2310454742673305,0.09278707541224884,0.0028814685419585734
1.9113333333333333,0.8844444444444445,0.04,-0.7,2.0,0.3,0.04,0.01,0.15485382216748445,0.14891114731985744,0.005942674847627005,-0.5422380486347983,-0.563515248092683,0.021277199457884755,1.6155420302899142,1.9446511876662482,-0.32910915737633406,0.23286601852558467,0.2985426663631475,-0.06567664783756286,-0.018858627747011168,-0.017561491729537367,-0.001297136017473801,-1.1444280135997922,-1.237223417473837,0.09279540387404484,0.0029192415682161715
1.9224166666666667,0.8844444444444445,0.04,-0.7,2.0,0.3,0.04,0.01,0.1550627855283327,0.1491055461974098,0.005957239330922903,-0.5415426992518296,-0.5627082161877457,0.021165516935916062,1.6107791317846618,1.9384378095046444,-0.3276586777199826,0.23229468104504658,0.2979894958744287,-0.06569481482938211,-0.01884908241040174,-0.017518026858978294,-0.0013310555514234462,-1.150597973638705,-1.2433993026607764,0.09280132902207128,0.0029579337251178332
1.9335,0.8844444444444445,0.04,-0.7,2.0,0.3,0.04,0.01,0.15527164427751794,0.14929946406867778,0.005972180208840161,-0.5408519603142983,-0.5619072713644726,0.02105531105017433,1.6059906642307646,1.9322720864058367,-0.32628142217507206,0.23172324348609208,0.29743696066398123,-0.06571371717788915,-0.018839749112267653,-0.01747469374650014,-0.001365055365767514,-1.156768365650898,-1.2495731543432704,0.09280478869237241,0.002997514400201306
1.9445833333333333,0.8844444444444445,0.04,-0.7,2.0,0.3,0.04,0.01,0.1554804007219186,0.14949290239865143,0.005987498323267171,-0.5401657934096666,-0.5611123311192094,0.0209465377095428,1.601178113887348,1.9261535017319895,-0.32497538784464153,0.23115176654422426,0.2968851108655434,-0.06573334432131916,-0.018830620181331786,-0.017431493226155934,-0.0013991269551758521,-1.1629392702974715,-1.255744996488149,0.09280572619067762,0.003037953168517262
1.9556666666666667,0.8844444444444445,0.04,-0.7,2.0,0.3,0.04,0.01,0.1556890570875652,0.1496858626612716,0.006003194426293601,-0.5394841596722355,-0.5603233144621111,0.020839154789875636,1.5963429887171006,1.92008154487338,-0.32373855615627933,0.23058031033250473,0.296333994641245,-0.06575368430874026,-0.018821688695666944,-0.01738842607937635,-0.0014332626162905926,-1.1691107622902217,-1.2619148525281045,0.09280409023788283,0.0030792198534999454
1.96675,0.8844444444444445,0.04,-0.7,2.0,0.3,0.04,0.01,0.15589761552780823,0.14987834633885777,0.00601926918895046,-0.5388070197764089,-0.5595401418827319,0.020733122106323054,1.5914868132528126,1.914055711213618,-0.32256889796080546,0.23000893435624095,0.2957836582475295,-0.06577472389128855,-0.018812948458004783,-0.017345493036868602,-0.001467455421136181,-1.175282910462902,-1.2680827453753933,0.09279983491249144,0.0031212845841674212
1.9778333333333333,0.8844444444444445,0.04,-0.7,2.0,0.3,0.04,0.01,0.15610607813121308,0.15007035492155452,0.006035723209658561,-0.5381343339352711,-0.5587627353165483,0.020628401381277195,1.5866111237184048,1.908075502092298,-0.3214643783738931,0.22943769748831397,0.2952341460988543,-0.06579644861054032,-0.018804393970811743,-0.017302694780445944,-0.0015016991903657982,-1.1814557778450117,-1.2742486974351568,0.09279291959014513,0.0031641178486267914
1.9889166666666667,0.8844444444444445,0.04,-0.7,2.0,0.3,0.04,0.01,0.15631444692917462,0.150261889906801,0.006052557022373617,-0.5374660619040695,-0.5579910181123626,0.020524956208293088,1.5817174634061033,1.9021404247652767,-0.32042296135917336,0.22886665794526045,0.29468550082924827,-0.06581884288398782,-0.018796020411197156,-0.017260031944790463,-0.001535988466406693,-1.187629421737941,-1.280412730618343,0.09278330888040198,0.0032076905438835
2.0,0.8844444444444445,0.04,-0.7,2.0,0.3,0.04,0.01,0.1565227239032589,0.15045295279881754,0.006069771104441346,-0.5368021629881685,-0.5572249150005963,0.020422752012427825,1.5768073783101844,1.896249992362798,-0.31944261405261365,0.22829587326419684,0.2941377633517994,-0.06584189008760258,-0.018787823605726145,-0.017217505119152158,-0.001570318486573987,-1.1938038937932676,-1.2865748663542453,0.09277097256097777,0.0032519740219734243
0.005,0.8866666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.11296051589196361,0.11328227161138149,-0.0003217557194178794,-1.0118553520306501,-0.9935274851821864,-0.01832786684846377,-0.5258137471228607,0.050462681191462355,-0.576276428314323,-0.02319939751499216,0.0003918937102020104,-0.02359129122519417,0.02330656556337347,0.004547023849018064,0.018759541714355406,0.027529149900002124,-0.0049710498756979325,0.03250019977570005,-0.005934372955315074
0.016083333333333335,0.8866666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.11296511894829926,0.11317250800464629,-0.00020738905634702653,-1.0049704697488542,-1.0000042891328906,-0.004966180615963545,-0.2622556242812215,2.9795967232322876e-05,-0.26228542024845386,-0.014998130942638447,-1.5760084974115484e-06,-0.014996554934141036,-0.01983771424832081,0.010005412773184369,-0.02984312702150518,0.03941429575095105,-0.016080807891381485,0.05549510364233254,0.03407707724694411
0.02716666666666667,0.8866666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.11330037243812523,0.11306174706834426,0.00023862536978096205,-0.9966381933228904,-0.9999893528096778,0.003351159486787436,-0.0795954669242458,0.0021842464496924507,-0.08177971337393825,-0.008694581377083234,1.5986843480223986e-05,-0.008710568220563458,-0.036370677843604086,0.009978545277621305,-0.04634922312122539,0.04415781709084157,-0.02715903210598004,0.07131684919682162,0.048985949228089215
0.03825,0.8866666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.11369213189827146,0.11295202097184931,0.0007401109264221495,-0.9880375548510668,-0.9998190659129818,0.01178151106191494,0.07934554831261692,0.027163860079852054,0.05218168823276487,-0.00318742941394745,0.00027610842511227585,-0.003463537839059726,-0.03166235351085695,0.009764243382476742,-0.041426596893333695,0.042865465521738186,-0.038229278422612,0.08109474394435018,0.04308137995147536
0.04933333333333333,0.8866666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.1139652333297036,0.11284700697028904,0.0011182263594145536,-0.9793855108512114,-0.9991101575606438,0.019724646709432414,0.26980156429383767,0.10512331332424374,0.16467825096959393,0.002676487514647578,0.0013607648906228398,0.0013157226240247382,-0.01687259828493504,0.009098345278580682,-0.025970943563515723,0.037687451349104006,-0.0492704175470314,0.08695786889613541,0.02649578158804882
0.06041666666666667,0.8866666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.11406530445130349,0.11275223871524698,0.0013130657360565096,-0.9704319862335478,-0.9975175070615132,0.027085520827965448,0.513228814642053,0.24274157529714913,0.27048723934490393,0.00965942597579493,0.0038000616089807204,0.00585936436681421,-0.001681418057880124,0.007924599428930888,-0.009606017486811013,0.03071730012779197,-0.060248573099271924,0.0909658732270639,0.008488689939399182
0.07150000000000001,0.8866666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.11401981254069692,0.11267280287724168,0.0013470096634552314,-0.9610004896568665,-0.9949021959014803,0.03390170624461386,0.800308332594333,0.4265586228568168,0.3737497097375162,0.01803869576515529,0.007805254862764177,0.010233440902391113,0.00896328809800942,0.006357357039400676,0.0026059310586087434,0.023383155123865334,-0.07112958828522362,0.09451274340908895,-0.005857540889052678
0.08258333333333334,0.8866666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.11388706308124692,0.11261218498839143,0.0012748780928554942,-0.9511717053389686,-0.9912982390386864,0.04012653369971786,1.107868293680029,0.6379142082957188,0.46995408538431027,0.027726172655125305,0.013317891967924544,0.01440828068720076,0.01413837677215281,0.00455430676745649,0.00958407000469632,0.016397642918342246,-0.08188660172141135,0.0982842446397536,-0.015231383238776465
0.09366666666666668,0.8866666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.11372264318337566,0.11257221591435762,0.0011504272690180395,-0.9412204628084578,-0.9868305148119983,0.04561005200354051,1.4082618905725162,0.8607351165789012,0.5475267739936149,0.03843752602423644,0.020136301940141932,0.018301224084094507,0.014931116658618784,0.0026506051474522434,0.01228051151116654,0.009961775063370476,-0.09250163495746447,0.10246341002083495,-0.020252889054119844
0.10475000000000001,0.8866666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.11356658775083095,0.11255344087423591,0.001013146876595039,-0.9314801817278268,-0.9816544352813054,0.0501742535534786,1.6735819487118155,1.0834805347705512,0.5901014139412644,0.049826078110885796,0.028009814673821465,0.02181626343706433,0.01287038632924549,0.0007427669769970984,0.012127619352248391,0.003971092411701925,-0.10296440078977839,0.10693549320148032,-0.021981098575328328
0.11583333333333334,0.8866666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.11344321720693856,0.11255553477024038,0.0008876824366981784,-0.9221841433752563,-0.9759232379091376,0.05373909453388126,1.8859256158130775,1.2987036776596455,0.587221938153432,0.06156144259152144,0.03669052446769561,0.02487091812382583,0.009209023822049208,-0.001107331464689448,0.010316355286738656,-0.001817505808564106,-0.11327042110658758,0.11145291529802348,-0.0213584090645692
0.12691666666666668,0.8866666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.11336503766308138,0.11257763799613241,0.0007873996669489763,-0.9133889378716887,-0.9697736099921466,0.056384672120457835,2.045422322673179,1.5020273236600232,0.5433949990131559,0.0733623784132657,0.045956470660840854,0.027405907752424852,0.004839637357588184,-0.002863616820428641,0.007703254178016825,-0.007637905591630038,-0.12341929670367538,0.11578139111204534,-0.019255497664383246
0.138,0.8866666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.11333624296328211,0.112618595468022,0.0007176474952601125,-0.9050437869808775,-0.963321243960946,0.058277456980068476,2.163473563515532,1.6911847739729993,0.47228878954253295,0.08500402357385511,0.05561912729408891,0.029384896279766204,0.0003799401436497182,-0.004507634853230269,0.004887574996879988,-0.013644087780190241,-0.1334133535856484,0.11976926580545816,-0.016453921337400458
0.14908333333333335,0.8866666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.11335550964644954,0.11267711557420368,0.0006783940722458609,-0.8970802598768702,-0.9566611320982599,0.059580872221389636,2.2521418090708174,1.8652865177241793,0.3868552913466381,0.09631621920050991,0.06552327910279265,0.030792940097717256,-0.003786759080796939,-0.0060323352964442335,0.0022455762156472947,-0.01992171031131713,-0.14325665764022286,0.12333494732890572,-0.013518550585528588
0.16016666666666668,0.8866666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.11341836724696835,0.1127518709761709,0.0006664962707974564,-0.8894417317719718,-0.9498698089690387,0.06042807719706689,2.320208231709109,2.0243050384599,0.29590319324920866,0.10717867169390602,0.07554368286479551,0.031634988829110505,-0.007466281130646039,-0.007437732521988847,-2.8548608657192123e-05,-0.026515640255136814,-0.15295432454997196,0.12643868429483515,-0.01077747527409012
0.17125,0.8866666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.11351896222251662,0.11284155972844834,0.0006774024940682799,-0.8820810294763628,-0.9430081606356677,0.060927131159304926,2.3735765192922043,2.168728507992128,0.20484801130007613,0.11751412899271749,0.08558072213810597,0.03193340685461152,-0.010593443628019323,-0.008728007788858313,-0.0018654358391610101,-0.03344417184610639,-0.16251204789468435,0.12906787604857795,-0.00838617793247721
0.18233333333333335,0.8866666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.11365118938162495,0.11294494026826496,0.0007062491133599941,-0.8749559648348639,-0.9361241723135221,0.06116820747865814,2.4163297567016606,2.299334285482402,0.11699547121925846,0.12728066013353828,0.09555608065997578,0.0317245794735625,-0.013180830280542549,-0.009909628233468512,-0.0032712020470740365,-0.04070500238301856,-0.1719357822422048,0.13123077985918624,-0.006394357258479465
0.19341666666666668,0.8866666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.11380934363479965,0.11306084962357332,0.0007484940112263277,-0.8680286762972137,-0.9292553651769904,0.06122668887977667,2.451393993872911,2.4170438537206067,0.03435014015230431,0.1364639886881576,0.10540885614506967,0.03105513254308792,-0.015283327752519452,-0.010990153227072672,-0.00429317452544678,-0.04827946715369245,-0.18123153402168213,0.1329520668679897,-0.004791428917287427
0.20450000000000002,0.8866666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.11398845218664967,0.11318821108363242,0.0008002411030172546,-0.8612668320645944,-0.9224308542721205,0.061164022207526036,2.480876981251335,2.5228318312071494,-0.04195484995581422,0.14507043978446546,0.1150922428520258,0.029978196932439666,-0.016975180211349843,-0.011977494548008099,-0.004997685663341744,-0.05613687864058912,-0.19040522643273813,0.13426834779214902,-0.003534632127754362
0.21558333333333335,0.8866666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.11418440259974079,0.11332603542388042,0.0008583671758603667,-0.8546448232916515,-0.9156730401247444,0.061028216833092896,2.506260687090616,2.6176703759921622,-0.11140968890154612,0.15312078321284306,0.12457077754786372,0.02855000566497934,-0.018335526777676598,-0.012879471657778573,-0.005456055119898025,-0.06423885284429151,-0.1994626147972212,0.13522376195292968,-0.002566439167957398
0.22666666666666668,0.8866666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.1143939441167017,0.11347341833089519,0.0009205257858065086,-0.8481442080204851,-0.908998977800556,0.06085476978007098,2.528541080414538,2.702496506370906,-0.17395542595636826,0.1606450934240731,0.13381808934265038,0.026827004081422717,-0.019439623520847837,-0.01370355660777554,-0.005736066913072296,-0.0725432091948606,-0.20840923604896358,0.13586602685410298,-0.0018254943961993272
0.23775000000000002,0.8866666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.11461461449217024,0.1136295357184337,0.0009850787737365335,-0.8417533478750687,-0.9024214750358399,0.06066812716077119,2.5483469435081765,2.778194111142149,-0.2298471676339724,0.1676786424542498,0.14281507791198988,0.02486356454225991,-0.020353935406723752,-0.014456739354273943,-0.005897196052449809,-0.08100717787750805,-0.21725038116198786,0.1362432032844798,-0.0012533850496786562
0.24883333333333335,0.8866666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.1148446279991815,0.1137936380013258,0.001050989997855703,-0.8354664529598045,-0.8959499686945964,0.06048351573479194,2.5660435225865563,2.845585262523798,-0.27954173993724174,0.17425876828950304,0.15154844592618355,0.02271032236331949,-0.021133867194156126,-0.015145468400361996,-0.00598839879379413,-0.08958982340517326,-0.22599108284901614,0.1364012594438429,-0.0007985591854414893
0.2599166666666667,0.8866666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.11508274872681734,0.11396504398856433,0.0011177047382530114,-0.829282308683745,-0.8895912225891882,0.06030891390544324,2.5818196094716956,2.9054273220222058,-0.32360771255051013,0.18042261223511533,0.16000951970566835,0.02041309252944698,-0.02182325377931859,-0.01577563757438794,-0.006047616204930651,-0.09825371272410006,-0.23463611329058592,0.13638240056648587,-0.0004182402645442271
