epoch,optimizer,lr,train_total,train_pde,train_dpde,train_greek_delta,train_greek_gamma,train_greek_vega,train_term,train_low,train_right,train_v_zero,train_no_arbitrage,train_curvature_bulk,val_total,val_pde,val_dpde,val_greek_delta,val_greek_gamma,val_greek_vega,val_term,val_low,val_right,val_v_zero,val_no_arbitrage,val_curvature_bulk,dynamic_refresh,dynamic_refresh_count
15,adam,0.001,0.05700314790010452,0.05666633485816419,0.0,0.0,0.0,0.0,1.8474805598179424e-17,0.0003368133584444877,0.0,0.0,0.0,0.0,0.056494683027267456,0.056160859763622284,0.0,0.0,0.0,0.0,1.7941205033501573e-17,0.00033382425317540765,0.0,0.0,0.0,0.0,0,0
16,adam,0.001,0.053043298656120896,0.05270587862469256,0.0,0.0,0.0,0.0,1.855286792505576e-17,0.00033741986226232257,0.0,0.0,0.0,0.0,0.052275400608778,0.051956020295619965,0.0,0.0,0.0,0.0,1.7941205033501573e-17,0.0003193792363163084,0.0,0.0,0.0,0.0,0,0
17,adam,0.001,0.049460409907624125,0.04912813100963831,0.0,0.0,0.0,0.0,1.8761034647047207e-17,0.00033227907624677755,0.0,0.0,0.0,0.0,0.04989451915025711,0.04957518354058266,0.0,0.0,0.0,0.0,1.7941205033501573e-17,0.00031933709396980703,0.0,0.0,0.0,0.0,0,0
18,adam,0.001,0.046450214460492134,0.04612115817144513,0.0,0.0,0.0,0.0,1.8682972113375718e-17,0.0003290563054179074,0.0,0.0,0.0,0.0,0.04699447378516197,0.046677879989147186,0.0,0.0,0.0,0.0,1.7941205033501573e-17,0.0003165936504956335,0.0,0.0,0.0,0.0,0,0
19,adam,0.001,0.04430808685719967,0.04397692531347275,0.0,0.0,0.0,0.0,1.860490952800544e-17,0.00033116167469415814,0.0,0.0,0.0,0.0,0.04530424624681473,0.044992271810770035,0.0,0.0,0.0,0.0,1.7941205033501573e-17,0.00031197271891869605,0.0,0.0,0.0,0.0,0,0
20,adam,0.001,0.04173212172463536,0.041415259474888444,0.0,0.0,0.0,0.0,1.8526847149430315e-17,0.00031686244437878486,0.0,0.0,0.0,0.0,0.04072503000497818,0.0404173843562603,0.0,0.0,0.0,0.0,1.7941205033501573e-17,0.000307647482259199,0.0,0.0,0.0,0.0,0,0
21,adam,0.001,0.03947786497883499,0.039165329188108444,0.0,0.0,0.0,0.0,1.831868037574008e-17,0.00031253556880983524,0.0,0.0,0.0,0.0,0.04033561050891876,0.040038544684648514,0.0,0.0,0.0,0.0,1.7941205033501573e-17,0.00029706567875109613,0.0,0.0,0.0,0.0,0,0
22,adam,0.001,0.03759920713491738,0.037299231509678066,0.0,0.0,0.0,0.0,1.8708993095796316e-17,0.0002999757016368676,0.0,0.0,0.0,0.0,0.03813645616173744,0.0378507636487484,0.0,0.0,0.0,0.0,1.7941205033501573e-17,0.0002856932405848056,0.0,0.0,0.0,0.0,0,0
23,adam,0.001,0.03566777578089386,0.035368480952456594,0.0,0.0,0.0,0.0,1.8370722082087336e-17,0.00029929458651167806,0.0,0.0,0.0,0.0,0.03619612753391266,0.035904351621866226,0.0,0.0,0.0,0.0,1.7941205033501573e-17,0.0002917749807238579,0.0,0.0,0.0,0.0,0,0
24,adam,0.001,0.0338317125570029,0.03353905479889363,0.0,0.0,0.0,0.0,1.842276358163944e-17,0.00029265747252793517,0.0,0.0,0.0,0.0,0.03463016450405121,0.03435410559177399,0.0,0.0,0.0,0.0,1.7941205033501573e-17,0.00027605833020061255,0.0,0.0,0.0,0.0,0,0
25,adam,0.001,0.032448232057504356,0.032161280629225075,0.0,0.0,0.0,0.0,1.8526847149430315e-17,0.0002869514100893866,0.0,0.0,0.0,0.0,0.03251008689403534,0.03223343938589096,0.0,0.0,0.0,0.0,1.7941205033501573e-17,0.0002766462857834995,0.0,0.0,0.0,0.0,0,0
26,adam,0.001,0.03144592687021941,0.03116586641408503,0.0,0.0,0.0,0.0,1.834470099626916e-17,0.0002800604106596438,0.0,0.0,0.0,0.0,0.031650103628635406,0.031384069472551346,0.0,0.0,0.0,0.0,1.7941205033501573e-17,0.00026603552396409214,0.0,0.0,0.0,0.0,0,0
27,adam,0.001,0.03012530121486634,0.02985426678787917,0.0,0.0,0.0,0.0,1.8682972113375718e-17,0.0002710343960643513,0.0,0.0,0.0,0.0,0.03030259534716606,0.03004436567425728,0.0,0.0,0.0,0.0,1.7941205033501573e-17,0.00025822981842793524,0.0,0.0,0.0,0.0,0,0
28,adam,0.001,0.02839629875961691,0.028128862497396767,0.0,0.0,0.0,0.0,1.8422763633338227e-17,0.00026743656962935347,0.0,0.0,0.0,0.0,0.028424816206097603,0.028170621022582054,0.0,0.0,0.0,0.0,1.7941205033501573e-17,0.0002541952417232096,0.0,0.0,0.0,0.0,0,0
29,adam,0.001,0.027317249798215926,0.027056029299274087,0.0,0.0,0.0,0.0,1.837072197868976e-17,0.0002612206426420016,0.0,0.0,0.0,0.0,0.028868602588772774,0.028619546443223953,0.0,0.0,0.0,0.0,1.7941205033501573e-17,0.0002490560582373291,0.0,0.0,0.0,0.0,0,0
30,adam,0.001,0.02568282897118479,0.02542613015975803,0.0,0.0,0.0,0.0,1.8761034957239937e-17,0.00025669860224297736,0.0,0.0,0.0,0.0,0.025509485974907875,0.025257688015699387,0.0,0.0,0.0,0.0,1.7941205033501573e-17,0.0002517971151974052,0.0,0.0,0.0,0.0,0,0
31,adam,0.001,0.0251191669376567,0.024862898979336023,0.0,0.0,0.0,0.0,1.857888859728363e-17,0.0002562679555921932,0.0,0.0,0.0,0.0,0.02770128659904003,0.027464143931865692,0.0,0.0,0.0,0.0,1.7941205033501573e-17,0.00023714244889561087,0.0,0.0,0.0,0.0,0,0
32,adam,0.001,0.024870044202543795,0.024629337363876402,0.0,0.0,0.0,0.0,1.8552867769959396e-17,0.00024070685412880266,0.0,0.0,0.0,0.0,0.02460547164082527,0.02437560446560383,0.0,0.0,0.0,0.0,1.7941205033501573e-17,0.00022986649128142744,0.0,0.0,0.0,0.0,0,0
33,adam,0.001,0.023268945631571114,0.023029466159641743,0.0,0.0,0.0,0.0,1.8813076301695675e-17,0.00023947937279444886,0.0,0.0,0.0,0.0,0.02370644547045231,0.02346877008676529,0.0,0.0,0.0,0.0,1.7941205033501573e-17,0.00023767481616232544,0.0,0.0,0.0,0.0,0,0
34,adam,0.001,0.02235366788227111,0.02211376209743321,0.0,0.0,0.0,0.0,1.8500826218708505e-17,0.00023990580484678503,0.0,0.0,0.0,0.0,0.02318880334496498,0.022961685433983803,0.0,0.0,0.0,0.0,1.7941205033501573e-17,0.00022711856581736356,0.0,0.0,0.0,0.0,0,0
35,adam,0.001,0.021515345200896263,0.02128758525941521,0.0,0.0,0.0,0.0,1.8630930613823615e-17,0.00022775978413847042,0.0,0.0,0.0,0.0,0.022221382707357407,0.022004570811986923,0.0,0.0,0.0,0.0,1.7941205033501573e-17,0.00021681160433217883,0.0,0.0,0.0,0.0,0,0
36,adam,0.001,0.021114439354278147,0.020888481521978974,0.0,0.0,0.0,0.0,1.8500826218708505e-17,0.00022595782866119407,0.0,0.0,0.0,0.0,0.022589152678847313,0.02237381972372532,0.0,0.0,0.0,0.0,1.7941205033501573e-17,0.00021533375547733158,0.0,0.0,0.0,0.0,0,0
37,adam,0.001,0.02016775426454842,0.01994779775850475,0.0,0.0,0.0,0.0,1.8735013974819338e-17,0.00021995648603478912,0.0,0.0,0.0,0.0,0.021008122712373734,0.02079876884818077,0.0,0.0,0.0,0.0,1.7941205033501573e-17,0.0002093529619742185,0.0,0.0,0.0,0.0,0,0
38,adam,0.001,0.01962229050695896,0.019411075161769986,0.0,0.0,0.0,0.0,1.8344701203064314e-17,0.00021121529880474554,0.0,0.0,0.0,0.0,0.020410267636179924,0.020206982269883156,0.0,0.0,0.0,0.0,1.7941205033501573e-17,0.00020328628306742758,0.0,0.0,0.0,0.0,0,0
39,adam,0.001,0.01918641704833135,0.01897299161646515,0.0,0.0,0.0,0.0,1.837072197868976e-17,0.0002134256028512027,0.0,0.0,0.0,0.0,0.02039690688252449,0.020194362848997116,0.0,0.0,0.0,0.0,1.7941205033501573e-17,0.0002025435387622565,0.0,0.0,0.0,0.0,0,0
40,adam,0.001,0.018416265374980867,0.018209345755167305,0.0,0.0,0.0,0.0,1.850082637380487e-17,0.00020691936242656084,0.0,0.0,0.0,0.0,0.01904658041894436,0.018850218504667282,0.0,0.0,0.0,0.0,1.7941205033501573e-17,0.00019636152137536556,0.0,0.0,0.0,0.0,0,0
41,adam,0.001,0.01816389337182045,0.017962346551939845,0.0,0.0,0.0,0.0,1.8396742806013993e-17,0.00020154682079009945,0.0,0.0,0.0,0.0,0.019183561205863953,0.01899009756743908,0.0,0.0,0.0,0.0,1.7941205033501573e-17,0.00019346270710229874,0.0,0.0,0.0,0.0,0,0
42,adam,0.001,0.017947066691704094,0.017746452591381967,0.0,0.0,0.0,0.0,1.8656951337750272e-17,0.0002006143386097392,0.0,0.0,0.0,0.0,0.01936384290456772,0.01917714625597,0.0,0.0,0.0,0.0,1.7941205033501573e-17,0.00018669605196919292,0.0,0.0,0.0,0.0,0,0
43,adam,0.001,0.01703876245301217,0.0168467303737998,0.0,0.0,0.0,0.0,1.8448784357264884e-17,0.00019203198098693974,0.0,0.0,0.0,0.0,0.017641128972172737,0.01745699904859066,0.0,0.0,0.0,0.0,1.7941205033501573e-17,0.00018413008365314454,0.0,0.0,0.0,0.0,0,0
44,adam,0.001,0.016875159286428243,0.016686386079527438,0.0,0.0,0.0,0.0,1.850082632210608e-17,0.00018877345246437471,0.0,0.0,0.0,0.0,0.017599690705537796,0.01741931401193142,0.0,0.0,0.0,0.0,1.7941205033501573e-17,0.00018037619884125888,0.0,0.0,0.0,0.0,0,0
45,adam,0.001,0.01629373454488814,0.01610900100786239,0.0,0.0,0.0,0.0,1.8292659289921905e-17,0.00018473345426173182,0.0,0.0,0.0,0.0,0.01733097992837429,0.017157459631562233,0.0,0.0,0.0,0.0,1.7941205033501573e-17,0.00017351991846226156,0.0,0.0,0.0,0.0,0,0
46,adam,0.001,0.015849809162318707,0.015670292254071683,0.0,0.0,0.0,0.0,1.8552867847507578e-17,0.00017951690551853972,0.0,0.0,0.0,0.0,0.01677813194692135,0.016603633761405945,0.0,0.0,0.0,0.0,1.7941205033501573e-17,0.00017449910228606313,0.0,0.0,0.0,0.0,0,0
47,adam,0.001,0.015419222298078239,0.01524048624560237,0.0,0.0,0.0,0.0,1.8552867873356972e-17,0.00017873611250251997,0.0,0.0,0.0,0.0,0.016117101535201073,0.01594882644712925,0.0,0.0,0.0,0.0,1.7941205033501573e-17,0.00016827581566758454,0.0,0.0,0.0,0.0,0,0
48,adam,0.001,0.01531053427606821,0.015139505849219859,0.0,0.0,0.0,0.0,1.8656951492846637e-17,0.00017102857873396715,0.0,0.0,0.0,0.0,0.016670331358909607,0.01650695875287056,0.0,0.0,0.0,0.0,1.7941205033501573e-17,0.00016337353736162186,0.0,0.0,0.0,0.0,0,0
49,adam,0.001,0.014796036994084716,0.014623316819779575,0.0,0.0,0.0,0.0,1.842276358163944e-17,0.00017272021341341315,0.0,0.0,0.0,0.0,0.01597576215863228,0.015809156000614166,0.0,0.0,0.0,0.0,1.7941205033501573e-17,0.00016660525579936802,0.0,0.0,0.0,0.0,0,0
50,adam,0.001,0.014628699223976582,0.014458606368862092,0.0,0.0,0.0,0.0,1.8526847149430315e-17,0.00017009273324219976,0.0,0.0,0.0,0.0,0.01482182927429676,0.014655226841568947,0.0,0.0,0.0,0.0,1.7941205033501573e-17,0.00016660208348184824,0.0,0.0,0.0,0.0,0,0
51,adam,0.001,0.014165033120661974,0.014001486881170422,0.0,0.0,0.0,0.0,1.8318680168944927e-17,0.00016354629224224482,0.0,0.0,0.0,0.0,0.01529341097921133,0.015139046125113964,0.0,0.0,0.0,0.0,1.7941205033501573e-17,0.00015436486864928156,0.0,0.0,0.0,0.0,0,0
52,adam,0.001,0.013639062992297113,0.0134767911513336,0.0,0.0,0.0,0.0,1.8526847149430315e-17,0.00016227186915784841,0.0,0.0,0.0,0.0,0.014548679813742638,0.014392073266208172,0.0,0.0,0.0,0.0,1.7941205033501573e-17,0.00015660669305361807,0.0,0.0,0.0,0.0,0,0
53,adam,0.001,0.013910510402638465,0.013755346299149096,0.0,0.0,0.0,0.0,1.868297200997814e-17,0.00015516398616455263,0.0,0.0,0.0,0.0,0.01474106963723898,0.014594990760087967,0.0,0.0,0.0,0.0,1.7941205033501573e-17,0.00014607918274123222,0.0,0.0,0.0,0.0,0,0
54,adam,0.001,0.013246235088445246,0.013093445100821555,0.0,0.0,0.0,0.0,1.8526846839237586e-17,0.00015279008857760346,0.0,0.0,0.0,0.0,0.014269638806581497,0.014124768786132336,0.0,0.0,0.0,0.0,1.7941205033501573e-17,0.00014486993313767016,0.0,0.0,0.0,0.0,0,0
55,adam,0.001,0.013128700200468302,0.012976466037798673,0.0,0.0,0.0,0.0,1.865695138944906e-17,0.00015223421451082686,0.0,0.0,0.0,0.0,0.015209232456982136,0.015061642043292522,0.0,0.0,0.0,0.0,1.7941205033501573e-17,0.000147590137203224,0.0,0.0,0.0,0.0,0,0
56,adam,0.001,0.012843074218835682,0.01268924114992842,0.0,0.0,0.0,0.0,1.850082637380487e-17,0.00015383304798888275,0.0,0.0,0.0,0.0,0.013343825936317444,0.013202679343521595,0.0,0.0,0.0,0.0,1.7941205033501573e-17,0.0001411465200362727,0.0,0.0,0.0,0.0,0,0
57,adam,0.001,0.0127161685959436,0.01257450005505234,0.0,0.0,0.0,0.0,1.855286766656182e-17,0.00014166852815833408,0.0,0.0,0.0,0.0,0.013594926334917545,0.013456478714942932,0.0,0.0,0.0,0.0,1.7941205033501573e-17,0.00013844763452652842,0.0,0.0,0.0,0.0,0,0
58,adam,0.001,0.012135779194068164,0.011993983818683773,0.0,0.0,0.0,0.0,1.8500825960214564e-17,0.00014179540630721021,0.0,0.0,0.0,0.0,0.013062816113233566,0.012928352691233158,0.0,0.0,0.0,0.0,1.7941205033501573e-17,0.00013446299999486655,0.0,0.0,0.0,0.0,0,0
59,adam,0.001,0.01213889173232019,0.011999683687463403,0.0,0.0,0.0,0.0,1.8552867821658184e-17,0.00013920796118327416,0.0,0.0,0.0,0.0,0.013684798963367939,0.013551153242588043,0.0,0.0,0.0,0.0,1.7941205033501573e-17,0.00013364580809138715,0.0,0.0,0.0,0.0,0,0
60,adam,0.001,0.011814777331892401,0.011674041335936636,0.0,0.0,0.0,0.0,1.8630930613823615e-17,0.00014073593956709374,0.0,0.0,0.0,0.0,0.013182474300265312,0.013050055131316185,0.0,0.0,0.0,0.0,1.7941205033501573e-17,0.00013241893611848354,0.0,0.0,0.0,0.0,0,0
61,adam,0.001,0.011578555626329035,0.011446244490798563,0.0,0.0,0.0,0.0,1.842276358163944e-17,0.00013231099637778243,0.0,0.0,0.0,0.0,0.012214219197630882,0.012087334878742695,0.0,0.0,0.0,0.0,1.7941205033501573e-17,0.0001268840132979676,0.0,0.0,0.0,0.0,0,0
62,adam,0.001,0.011351787368766963,0.011222385102882981,0.0,0.0,0.0,0.0,1.8604909321210287e-17,0.0001294021785724908,0.0,0.0,0.0,0.0,0.013160732574760914,0.013038660399615765,0.0,0.0,0.0,0.0,1.7941205033501573e-17,0.00012207249528728426,0.0,0.0,0.0,0.0,0,0
63,adam,0.001,0.011540491133928299,0.011409888800699264,0.0,0.0,0.0,0.0,1.8448784357264884e-17,0.00013060239780315896,0.0,0.0,0.0,0.0,0.013746158219873905,0.013624696992337704,0.0,0.0,0.0,0.0,1.7941205033501573e-17,0.0001214615476783365,0.0,0.0,0.0,0.0,0,0
64,adam,0.001,0.011054889997467399,0.010928375471848994,0.0,0.0,0.0,0.0,1.8318680168944927e-17,0.00012651452561840415,0.0,0.0,0.0,0.0,0.011509552597999573,0.011386222206056118,0.0,0.0,0.0,0.0,1.7941205033501573e-17,0.0001233304210472852,0.0,0.0,0.0,0.0,0,0
65,adam,0.001,0.01113780657760799,0.011015158088412136,0.0,0.0,0.0,0.0,1.855286797675455e-17,0.0001226485564984614,0.0,0.0,0.0,0.0,0.011584850959479809,0.011462515220046043,0.0,0.0,0.0,0.0,1.7941205033501573e-17,0.00012233575398568064,0.0,0.0,0.0,0.0,0,0
66,adam,0.001,0.010685878340154886,0.01056337117915973,0.0,0.0,0.0,0.0,1.8552868183549702e-17,0.00012250715735717677,0.0,0.0,0.0,0.0,0.011609919369220734,0.011496204882860184,0.0,0.0,0.0,0.0,1.7941205033501573e-17,0.00011371420987416059,0.0,0.0,0.0,0.0,0,0
67,adam,0.001,0.010550618055276573,0.010432962968479842,0.0,0.0,0.0,0.0,1.855286797675455e-17,0.00011765508816097281,0.0,0.0,0.0,0.0,0.011874704621732235,0.011759502813220024,0.0,0.0,0.0,0.0,1.7941205033501573e-17,0.0001152020413428545,0.0,0.0,0.0,0.0,0,0
68,adam,0.001,0.010366016125772148,0.010247021506074816,0.0,0.0,0.0,0.0,1.847480562402882e-17,0.00011899461196662742,0.0,0.0,0.0,0.0,0.011803773231804371,0.01169444341212511,0.0,0.0,0.0,0.0,1.7941205033501573e-17,0.00010933022713288665,0.0,0.0,0.0,0.0,0,0
69,adam,0.001,0.010123272833880037,0.010008672659751028,0.0,0.0,0.0,0.0,1.844878451236125e-17,0.00011460013502073707,0.0,0.0,0.0,0.0,0.01082143560051918,0.010709045454859734,0.0,0.0,0.0,0.0,1.7941205033501573e-17,0.00011238968727411702,0.0,0.0,0.0,0.0,0,0
70,adam,0.001,0.010135296848602593,0.010021646856330335,0.0,0.0,0.0,0.0,1.8474805236287906e-17,0.00011365005730112898,0.0,0.0,0.0,0.0,0.01128066424280405,0.011169001460075378,0.0,0.0,0.0,0.0,1.7941205033501573e-17,0.00011166316835442558,0.0,0.0,0.0,0.0,0,0
71,adam,0.001,0.009782525768969208,0.009669892548117787,0.0,0.0,0.0,0.0,1.8500826011913352e-17,0.00011263309988862602,0.0,0.0,0.0,0.0,0.011164585128426552,0.011059216223657131,0.0,0.0,0.0,0.0,1.7941205033501573e-17,0.00010536894842516631,0.0,0.0,0.0,0.0,0,0
72,adam,0.001,0.009809965180465952,0.009700141323264688,0.0,0.0,0.0,0.0,1.829265944501827e-17,0.0001098239322345762,0.0,0.0,0.0,0.0,0.0110829658806324,0.010977624915540218,0.0,0.0,0.0,0.0,1.7941205033501573e-17,0.00010534086322877556,0.0,0.0,0.0,0.0,0,0
73,adam,0.001,0.009811716037802398,0.00970586750190705,0.0,0.0,0.0,0.0,1.8656951544545425e-17,0.00010584849678707542,0.0,0.0,0.0,0.0,0.010155989788472652,0.010055831633508205,0.0,0.0,0.0,0.0,1.7941205033501573e-17,0.00010015789302997291,0.0,0.0,0.0,0.0,0,0
74,adam,0.001,0.009569323272444308,0.009464811999350786,0.0,0.0,0.0,0.0,1.8344701254763103e-17,0.00010451124126120703,0.0,0.0,0.0,0.0,0.010446792468428612,0.01034215372055769,0.0,0.0,0.0,0.0,1.7941205033501573e-17,0.00010463884973432869,0.0,0.0,0.0,0.0,0,0
75,adam,0.001,0.009643246768973768,0.009538078389596194,0.0,0.0,0.0,0.0,1.8318680324041292e-17,0.00010516846305108629,0.0,0.0,0.0,0.0,0.010340173728764057,0.010245490819215775,0.0,0.0,0.0,0.0,1.7941205033501573e-17,9.468317148275673e-05,0.0,0.0,0.0,0.0,0,0
76,adam,0.001,0.00934396538650617,0.009246145840734243,0.0,0.0,0.0,0.0,1.852684699433395e-17,9.781965400179615e-05,0.0,0.0,0.0,0.0,0.009868918918073177,0.009769233874976635,0.0,0.0,0.0,0.0,1.7941205033501573e-17,9.96851667878218e-05,0.0,0.0,0.0,0.0,0,0
77,adam,0.001,0.009359162126202136,0.009256350225768983,0.0,0.0,0.0,0.0,1.8500826167009717e-17,0.00010281196091455058,0.0,0.0,0.0,0.0,0.009919757023453712,0.009821274317800999,0.0,0.0,0.0,0.0,1.7941205033501573e-17,9.848223999142647e-05,0.0,0.0,0.0,0.0,0,0
78,adam,0.001,0.009181439585518092,0.009082908334676176,0.0,0.0,0.0,0.0,1.844878446066246e-17,9.853125402514706e-05,0.0,0.0,0.0,0.0,0.00990141648799181,0.009807579219341278,0.0,0.0,0.0,0.0,1.7941205033501573e-17,9.38370794756338e-05,0.0,0.0,0.0,0.0,0,0
79,adam,0.001,0.009064191923243925,0.008967373025370762,0.0,0.0,0.0,0.0,1.855286792505576e-17,9.681892788648838e-05,0.0,0.0,0.0,0.0,0.010801196098327637,0.010709825903177261,0.0,0.0,0.0,0.0,1.7941205033501573e-17,9.137039160123095e-05,0.0,0.0,0.0,0.0,0,0
80,adam,0.001,0.008735824056202546,0.00864306345465593,0.0,0.0,0.0,0.0,1.8448784357264884e-17,9.276048058382003e-05,0.0,0.0,0.0,0.0,0.010135810822248459,0.010049459524452686,0.0,0.0,0.0,0.0,1.7941205033501573e-17,8.635131234768778e-05,0.0,0.0,0.0,0.0,0,0
81,adam,0.001,0.008800485491519794,0.00870732858311385,0.0,0.0,0.0,0.0,1.870899299239874e-17,9.315697752754204e-05,0.0,0.0,0.0,0.0,0.009509872645139694,0.009418489411473274,0.0,0.0,0.0,0.0,1.7941205033501573e-17,9.138318273471668e-05,0.0,0.0,0.0,0.0,0,0
82,adam,0.001,0.008538073831005022,0.00844553578644991,0.0,0.0,0.0,0.0,1.834470104796795e-17,9.25380586522806e-05,0.0,0.0,0.0,0.0,0.009263871237635612,0.009175408631563187,0.0,0.0,0.0,0.0,1.7941205033501573e-17,8.846302080200985e-05,0.0,0.0,0.0,0.0,0,0
83,adam,0.001,0.008679765916895121,0.008591704943682998,0.0,0.0,0.0,0.0,1.8396742754315205e-17,8.806092546365107e-05,0.0,0.0,0.0,0.0,0.010171312838792801,0.010086923837661743,0.0,0.0,0.0,0.0,1.7941205033501573e-17,8.438927034148946e-05,0.0,0.0,0.0,0.0,0,0
84,adam,0.001,0.008354843797860667,0.008265984302852303,0.0,0.0,0.0,0.0,1.8708992785603586e-17,8.885958550308715e-05,0.0,0.0,0.0,0.0,0.009435191750526428,0.00935134757310152,0.0,0.0,0.0,0.0,1.7941205033501573e-17,8.384452667087317e-05,0.0,0.0,0.0,0.0,0,0
85,adam,0.001,0.008314292848808691,0.008227090205764398,0.0,0.0,0.0,0.0,1.8604909579704228e-17,8.720272171558463e-05,0.0,0.0,0.0,0.0,0.009785424917936325,0.009701977483928204,0.0,0.0,0.0,0.0,1.7941205033501573e-17,8.34474922157824e-05,0.0,0.0,0.0,0.0,0,0
86,adam,0.001,0.008349080686457455,0.008264920150395483,0.0,0.0,0.0,0.0,1.8448784305566096e-17,8.416049058723729e-05,0.0,0.0,0.0,0.0,0.009168348275125027,0.009089137427508831,0.0,0.0,0.0,0.0,1.7941205033501573e-17,7.92105493019335e-05,0.0,0.0,0.0,0.0,0,0
