tau,log_moneyness,v,rho,kappa,gamma,bar_v,r,row_index,fd_delta,ad_delta,ad_minus_fd_delta,fd_gamma,ad_gamma,ad_minus_fd_gamma,fd_vega,ad_vega,ad_minus_fd_vega,fd_theta,ad_theta,ad_minus_fd_theta,fd_rho,ad_rho,ad_minus_fd_rho
1.6453333333333333,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,148,-0.47067929315799256,-0.4706792993898657,-6.2318731286481466e-09,1.5383071410169766,1.5383071635534622,2.253648556660437e-08,0.24763062663593627,0.24763078217131235,1.555353760784861e-07,-0.006248693294880203,-0.006248693302579163,-7.698959525459514e-12,-0.3327866901496612,-0.3327866721756738,1.7973987409547476e-08
1.734,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,156,-0.45539531332104005,-0.4553953190605243,-5.739484221223279e-09,1.4726071814058233,1.4726072313517398,4.9945916513749467e-08,0.2455808699319828,0.24558102226599832,1.52334015512956e-07,-0.004459779532617336,-0.004459779522956002,9.66133423263571e-12,-0.3421701068345717,-0.3421700872508797,1.9583692001390318e-08
1.90025,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,171,-0.42882348029234935,-0.4288234852436213,-4.95127194799494e-09,1.363924182048266,1.3639242520950183,7.004675239841163e-08,0.2411511889015283,0.2411513355838464,1.4668231809733534e-07,-0.0012424906603580865,-0.001242490634489786,2.5868300557174706e-11,-0.3585319804783049,-0.35853195781754793,2.2660756993087006e-08
1.9224166666666667,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,173,-0.4254685020998669,-0.42546850695802824,-4.8581613176779115e-09,1.350610384820384,1.350610403320253,1.8499868970067723e-08,0.24053427882544942,0.2405344246681065,1.4584265708994515e-07,-0.0008409610503801179,-0.000840961021054,2.932611792294537e-11,-0.36060802248993884,-0.36060799941621113,2.30737277062687e-08
1.9335,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,174,-0.4238066097702123,-0.42380661458320534,-4.812993059655213e-09,1.3440429739201234,1.3440429923831252,1.8463001794088996e-08,0.24022494140130135,0.2402250868126405,1.4541133913636983e-07,-0.0006432793153710037,-0.0006432792860286349,2.934236881246832e-11,-0.36163756993168317,-0.36163754665013326,2.3281549910159072e-08
0.3264166666666667,-0.22036962443148445,0.04,-0.7,2.0,0.3,0.04,0.01,210,-0.8622609547098071,-0.862260988782173,-3.4072365928672355e-08,2.456215263003381,2.4562152971428692,3.413948812536205e-08,-0.0214139143060732,-0.021413418335125278,4.959709479224195e-07,0.05078297659444342,0.05078297635273827,-2.417051489511657e-10,-0.04973294895516123,-0.04973294472601847,4.229142758216398e-09
0.5148333333333334,-0.22036962443148445,0.04,-0.7,2.0,0.3,0.04,0.01,227,-0.7812108404020993,-0.7812108665329272,-2.6130827834869308e-08,2.7388664108932312,2.738866484199728,7.330649687276036e-08,0.08063285424117494,0.08063335752476264,5.032835876939146e-07,0.021179658167280735,0.02117965764852809,-5.187526450067814e-10,-0.11556491099184996,-0.11556490645984031,4.5320096425660594e-09
0.5480833333333334,-0.22036962443148445,0.04,-0.7,2.0,0.3,0.04,0.01,230,-0.7673914067600057,-0.7673914316218212,-2.4861815495214046e-08,2.7455039072264706,2.745503953143847,4.591737656767236e-08,0.09687738468183715,0.09687787614932797,4.914674908151895e-07,0.017052848333282133,0.017052847827039558,-5.062425756374722e-10,-0.12642946111168785,-0.12642945649327317,4.6184146784700175e-09
0.6589166666666667,-0.22036962443148445,0.04,-0.7,2.0,0.3,0.04,0.01,240,-0.7233695804125261,-0.7233696014112384,-2.099871232452699e-08,2.7029395156925093,2.7029395966422833,8.094977399508707e-08,0.14469209309739273,0.14469253080053007,4.377031373459239e-07,0.00565056882867454,0.005650568390074651,-4.385998890465981e-10,-0.1601865590487861,-0.16018655400282547,5.045960621563594e-09
0.7808333333333334,-0.22036962443148445,0.04,-0.7,2.0,0.3,0.04,0.01,251,-0.6791011944874096,-0.6791012119302172,-1.7442807642709113e-08,2.57770853612892,2.5777086552854334,1.1915651354499346e-07,0.18537732304896304,0.1853776917999937,3.6875103065492354e-07,-0.0031874077727200856,-0.003187408129126209,-3.564061233640725e-10,-0.1928117989510869,-0.19281179316200153,5.789085377738701e-09
