region,variable,n_points,mse,rmse,mae,r2,mape_pct,p90_abs_error,p99_abs_error,max_abs_error,mean_stabilized_rel_error,p90_stabilized_rel_error,p99_stabilized_rel_error,max_stabilized_rel_error
full,price,32761,0.13713323235963584,0.37031504473844407,0.3674004270350632,-46.53688482363759,5724.04012946134,0.42075760803349016,0.4935976574246117,0.5938668929663931,,,,
full,delta,32761,1.206877645287342,1.0985798310943733,0.7133542334204298,-16.514150082406506,154.95112691652423,1.6720850134740806,3.12563620387843,20.19975962184748,0.46337306854831317,1.108096984002241,2.154330041458977,14.261611822850567
full,gamma,32761,109504.64967492508,330.9148677151347,44.33337902716175,-70406.27500545973,1409.123435979403,98.59711765120102,420.48776625067995,40015.3003857536,9.967013125841014,28.681588191689134,78.52971388923355,1324.0736714040236
full,vega,32761,0.5449671301575193,0.7382188904095582,0.4600115951166418,-47.904492697206464,160.88779255212074,1.1053311797434828,2.846369395283039,3.8638891672125224,0.3494155895556193,0.8321776937023909,2.260925866764874,3.0735264184527806
full,theta,32761,0.024769620252703965,0.15738367212866766,0.07395151135772293,-46.39690398419198,310.04376673642867,0.1582549352424519,0.40417143092291347,11.908679849507843,0.07081271810345667,0.15350403796151496,0.3836366867319541,7.892796340858522
full,rho,32761,0.3489311111897074,0.5907039116086056,0.4776541638783226,-1.7785793528530047,99.01841488885816,0.9935483741521501,1.3515947449914152,1.5054833763349622,0.2849328935150478,0.4939278478854793,0.5656598180065474,0.5865829245111942
full,pde_residual,32761,43.2983470309406,6.5801479490160855,0.7398010243543404,,,1.393784689976393,7.954615209192254,803.4964969304185,,,,
short_maturity,price,905,0.16531475164377724,0.4065891681338513,0.40331899111828357,-39.38683009021343,130089.85340483248,0.4626531602009849,0.5613275182755494,0.5938668929663931,,,,
short_maturity,delta,905,7.145664897592138,2.6731376503263236,1.1746467979924395,-33.621243377550634,260.7663255331367,2.103698190336681,12.616034945409762,20.19975962184748,0.7287566722477522,1.3501645492731005,8.632062852831943,14.261611822850567
short_maturity,gamma,905,3605879.5520031448,1898.9153619904034,275.3158454653504,-174056.02592075965,2536.243844247545,289.55888815892763,5404.968716835893,40015.3003857536,16.81526504427596,28.374577024204026,345.68827064077396,1324.0736714040236
short_maturity,vega,905,0.06387494620378956,0.2527349326938988,0.08002321194480366,-19.996753806160516,283.8476834775782,0.15346316359919696,1.4121039185835293,1.6874640808638897,0.07053293247844393,0.1340410733686923,1.1816943200606442,1.584785691721219
short_maturity,theta,905,0.4961289479125197,0.7043642153832914,0.15914166125461815,-59.68235109968466,191.09838238830054,0.2662496806894677,2.781090035173069,11.908679849507843,0.12367318784219886,0.23143437823195834,2.029998094263747,7.892796340858522
short_maturity,rho,905,0.0005501849827907294,0.023456022313911824,0.014864747431411102,-1.176179355601052,136.42714545047215,0.04105525726890439,0.06632132328245817,0.10020488997272566,0.014426191444277496,0.03972255544809969,0.06473346442861554,0.0999590875660612
short_maturity,pde_residual,905,1446.064801414108,38.02715873443752,5.486819563425589,,,5.3423417535398325,103.28601360557845,803.4964969304185,,,,
atm,price,4887,0.16286613556536966,0.4035667671716412,0.39947886669334065,-304.9923529281035,1017.0611513941259,0.47334692536628725,0.5383577046680874,0.5938668929663931,,,,
atm,delta,4887,3.322923894093933,1.8228888869302848,1.1229351158210252,-760.7167066103325,276.9968471760008,2.3658565199650514,6.590892467010805,20.19975962184748,0.792976447722001,1.6482993432805984,4.4938544083958085,14.261611822850567
atm,gamma,4887,718299.1401916648,847.525303570144,147.5812983420535,-168058.86177476132,3107.275525679276,284.1038007598365,1557.74862823373,40015.3003857536,23.953890350708228,57.7015367396089,182.04586857663162,1324.0736714040236
atm,vega,4887,0.1580441041081527,0.39754761237888564,0.32400007971980377,-40.19939876957227,93.2098811280976,0.58122784644195,1.24242236423579,1.6874640808638897,0.23668988180768102,0.4227488751305807,0.9534275147348575,1.584785691721219
atm,theta,4887,0.11380687939683312,0.3373527521702367,0.13532526333341058,-67.53930505564828,290.4253921230921,0.2208046056274497,0.7682968310326683,11.908679849507843,0.12375298482311523,0.19942335491615512,0.6609625288191893,7.892796340858522
atm,rho,4887,0.2774204904932792,0.5267072151520987,0.4466827386325836,-2.8271792316807836,95.29527615649458,0.8295408609781052,0.9529067719044019,1.006049296750173,0.27980384440682465,0.45284638313282655,0.48728045569338263,0.5007797836589093
atm,pde_residual,4887,287.1566166254486,16.945696109202732,2.9359343333321264,,,5.760596760513758,29.008824919227315,803.4964969304185,,,,
hard,price,135,0.23239222376881558,0.4820707663495222,0.4793197035365949,-2763.105247696257,12040.019156259686,0.5510412492267668,0.5805141341628547,0.5938668929663931,,,,
hard,delta,135,44.99309320778407,6.707689110847645,4.940331242180156,-845.7635236188952,1150.6208667939745,11.360347590859869,19.495860917742736,20.19975962184748,3.377131123028548,7.686927438507593,14.070439890590484,14.261611822850567
hard,gamma,135,24171632.25895649,4916.465423345972,1829.2509027179574,-977389.8665450615,11831.309340892572,3858.3171224888965,23129.644398086282,40015.3003857536,109.76040538521325,280.7918896873408,781.733717778534,1324.0736714040236
hard,vega,135,0.423366584517443,0.6506662620095213,0.4664377828119223,-125.9805415502691,364.6293557955345,1.2335810613635099,1.671494617134409,1.6874640808638897,0.4074159125099292,1.0873891822123176,1.490170046786873,1.584785691721219
