epoch,optimizer,lr,train_total,train_pde,train_dpde,train_term,train_low,train_no_arbitrage,val_total,val_pde,val_dpde,val_term,val_low,val_no_arbitrage
47,adam,0.001,0.026412860199343413,0.02069968031719327,0.0,5.107086125406869e-16,0.0057131799185299315,0.0,0.01913377083837986,0.018520772457122803,0.0,5.100356481728158e-16,0.0006129977991804481,0.0
48,adam,0.001,0.02503617957700044,0.021742403449025005,0.0,5.131287047850006e-16,0.003293776186183095,0.0,0.0252184197306633,0.023607423529028893,0.0,5.100356481728158e-16,0.0016109953867271543,0.0
49,adam,0.001,0.022591616725549102,0.021549519209656864,0.0,5.065872000278925e-16,0.0010420975349916262,0.0,0.02479574643075466,0.023561596870422363,0.0,5.100356481728158e-16,0.001234149793162942,0.0
50,adam,0.001,0.022634931083302945,0.021856635226868093,0.0,5.098204323210418e-16,0.0007782961720295134,0.0,0.020790141075849533,0.020153645426034927,0.0,5.100356481728158e-16,0.0006364965229295194,0.0
51,adam,0.001,0.01952396921114996,0.01925406133523211,0.0,5.081145923376941e-16,0.0002699078390833165,0.0,0.018170831725001335,0.018108148127794266,0.0,5.100356481728158e-16,6.268305151024833e-05,0.0
52,adam,0.001,0.019118459953460842,0.01881769683677703,0.0,5.088830183113375e-16,0.00030076305188231345,0.0,0.018720928579568863,0.017735928297042847,0.0,5.100356481728158e-16,0.000984999816864729,0.0
53,adam,0.001,0.01989869261160493,0.018133186124032363,0.0,5.130903169871333e-16,0.0017655064220889471,0.0,0.01822064071893692,0.016487782821059227,0.0,5.100356481728158e-16,0.0017328575486317277,0.0
54,adam,0.001,0.024852391448803246,0.0192223503254354,0.0,5.085217554506111e-16,0.005630040845062467,0.0,0.02143619954586029,0.017146127298474312,0.0,5.100356481728158e-16,0.004290072713047266,0.0
55,adam,0.001,0.020619557180907577,0.01872011332307011,0.0,5.096443321860741e-16,0.0018994439019479614,0.0,0.017688248306512833,0.016054173931479454,0.0,5.100356481728158e-16,0.0016340744914487004,0.0
56,adam,0.001,0.018995003716554493,0.018683191505260766,0.0,5.089684032028876e-16,0.00031181210306385765,0.0,0.017191389575600624,0.01704304665327072,0.0,5.100356481728158e-16,0.0001483434170950204,0.0
57,adam,0.001,0.018866409140173346,0.01854022912448272,0.0,5.078177916621039e-16,0.00032617972010484664,0.0,0.017937002703547478,0.01704305224120617,0.0,5.100356481728158e-16,0.0008939500548876822,0.0
58,adam,0.001,0.0194753150572069,0.017875527846626937,0.0,5.124171805656948e-16,0.0015997873852029443,0.0,0.0173040758818388,0.01676744967699051,0.0,5.100356481728158e-16,0.0005366254481486976,0.0
59,adam,0.001,0.017638808290939778,0.016684745671227574,0.0,5.107542861453896e-16,0.0009540627775095345,0.0,0.01850488781929016,0.01607694663107395,0.0,5.100356481728158e-16,0.002427941421046853,0.0
60,adam,0.001,0.017807322408771142,0.016599083523033187,0.0,5.066529526147843e-16,0.0012082389698662155,0.0,0.021968593820929527,0.017301911488175392,0.0,5.100356481728158e-16,0.004666682332754135,0.0
61,adam,0.001,0.033378897700458765,0.02107383619295433,0.0,5.098844660266207e-16,0.012305061785809812,0.0,0.020254086703062057,0.01747974008321762,0.0,5.100356481728158e-16,0.0027743459213525057,0.0
62,adam,0.001,0.017534146521938965,0.016758199548348784,0.0,5.066712465412115e-16,0.0007759471388908423,0.0,0.014368357136845589,0.013495326973497868,0.0,5.100356481728158e-16,0.0008730302797630429,0.0
63,adam,0.001,0.015609802241669968,0.015404024510644376,0.0,5.090771609098261e-16,0.00020577771283569746,0.0,0.014334280975162983,0.01426792610436678,0.0,5.100356481728158e-16,6.635475438088179e-05,0.0
64,adam,0.001,0.01564844438689761,0.015554436715319753,0.0,5.097922287708762e-16,9.400774092682695e-05,0.0,0.013855214230716228,0.013783658854663372,0.0,5.100356481728158e-16,7.155516505008563e-05,0.0
65,adam,0.001,0.015172422718023881,0.015052629576530308,0.0,5.073634445126857e-16,0.00011979317582699878,0.0,0.013047096319496632,0.012974530458450317,0.0,5.100356481728158e-16,7.256597018567845e-05,0.0
66,adam,0.001,0.015263769397279248,0.015067330125020817,0.0,5.081552664627745e-16,0.00019643921564238553,0.0,0.014320344664156437,0.014048317447304726,0.0,5.100356481728158e-16,0.0002720271295402199,0.0
67,adam,0.001,0.015168311452725902,0.015014206321211532,0.0,5.085661452710031e-16,0.00015410525702463929,0.0,0.01387268677353859,0.013654452748596668,0.0,5.100356481728158e-16,0.00021823412680532783,0.0
68,adam,0.001,0.014312669198261574,0.014234898233553395,0.0,5.115745515280217e-16,7.77709992689779e-05,0.0,0.011896712705492973,0.011850197799503803,0.0,5.100356481728158e-16,4.6515069698216394e-05,0.0
69,adam,0.001,0.013228265393991023,0.013172698556445539,0.0,5.101647512141006e-16,5.5566868468304165e-05,0.0,0.011230499483644962,0.011126749217510223,0.0,5.100356481728158e-16,0.00010374985868111253,0.0
70,adam,0.001,0.029400103638181463,0.01855581291601993,0.0,5.072821425846391e-16,0.010844290737850315,0.0,0.017382845282554626,0.012566911987960339,0.0,5.100356481728158e-16,0.004815933294594288,0.0
71,adam,0.001,0.01668233406962827,0.014104842121014372,0.0,5.122741147156701e-16,0.002577491746706073,0.0,0.014032878912985325,0.012373034842312336,0.0,5.100356481728158e-16,0.0016598444199189544,0.0
72,adam,0.001,0.014455693948548287,0.013868058449588716,0.0,5.078304971563127e-16,0.0005876355050986604,0.0,0.01293862797319889,0.012804752215743065,0.0,5.100356481728158e-16,0.0001338757574558258,0.0
73,adam,0.001,0.013312088092789054,0.013176100503187627,0.0,5.0948195663183e-16,0.0001359876007427374,0.0,0.010873309336602688,0.010851489380002022,0.0,5.100356481728158e-16,2.1819967514602467e-05,0.0
74,adam,0.001,0.012424914428265765,0.012368748619337566,0.0,5.093650660851089e-16,5.616568364530394e-05,0.0,0.010785753838717937,0.010713785886764526,0.0,5.100356481728158e-16,7.196827937150374e-05,0.0
75,adam,0.001,0.012168322777142748,0.012096548831323162,0.0,5.057373976799473e-16,7.177402756042284e-05,0.0,0.010212264023721218,0.010194865055382252,0.0,5.100356481728158e-16,1.739859908411745e-05,0.0
76,adam,0.001,0.012848795799072832,0.012802719895262271,0.0,5.096961699407016e-16,4.607597429640009e-05,0.0,0.00986574124544859,0.009813678450882435,0.0,5.100356481728158e-16,5.206265632295981e-05,0.0
77,adam,0.001,0.011665060854284093,0.01160064002033323,0.0,5.090263389329909e-16,6.442090523250954e-05,0.0,0.010030430741608143,0.009900624863803387,0.0,5.100356481728158e-16,0.00012980622705072165,0.0
78,adam,0.001,0.012075779144652188,0.01193582167616114,0.0,5.095792793939805e-16,0.00013995749895912013,0.0,0.0105473343282938,0.010422902181744576,0.0,5.100356481728158e-16,0.0001244321756530553,0.0
79,adam,0.001,0.012514231639215723,0.011985297256615013,0.0,5.116446881721601e-16,0.0005289342122978269,0.0,0.012266833335161209,0.010402105748653412,0.0,5.100356481728158e-16,0.0018647273536771536,0.0
80,adam,0.001,0.014943382571800612,0.012496017530793324,0.0,5.087938416238594e-16,0.0024473649887113424,0.0,0.02429138869047165,0.013122093863785267,0.0,5.100356481728158e-16,0.011169294826686382,0.0
81,adam,0.001,0.017683517275145277,0.01346419491164852,0.0,5.091211205962996e-16,0.00421932220524468,0.0,0.011875971220433712,0.011742952279746532,0.0,5.100356481728158e-16,0.000133018649648875,0.0
82,adam,0.001,0.0133185164158931,0.013115103021846153,0.0,5.103802367267544e-16,0.00020341339063634223,0.0,0.01111280545592308,0.011028451845049858,0.0,5.100356481728158e-16,8.435376366833225e-05,0.0
83,adam,0.001,0.01151781453518197,0.011471343445009552,0.0,5.060585886030792e-16,4.647103128263552e-05,0.0,0.009322240948677063,0.009272136725485325,0.0,5.100356481728158e-16,5.010441964259371e-05,0.0
84,adam,0.001,0.011651994718704373,0.01159835459839087,0.0,5.064651660721225e-16,5.3640137934962695e-05,0.0,0.010772505775094032,0.010752573609352112,0.0,5.100356481728158e-16,1.9931829228880815e-05,0.0
85,adam,0.001,0.012977597158169374,0.012811687687644735,0.0,5.101118960273197e-16,0.0001659095968307156,0.0,0.01175167690962553,0.01093924231827259,0.0,5.100356481728158e-16,0.0008124348241835833,0.0
86,adam,0.001,0.011768490076065063,0.011553643009392545,0.0,5.143565452164948e-16,0.00021484700585006067,0.0,0.009342468343675137,0.009311052970588207,0.0,5.100356481728158e-16,3.141515117022209e-05,0.0
87,adam,0.001,0.011458632230642252,0.011193957732757553,0.0,5.105835229797342e-16,0.00026467440909527795,0.0,0.009330211207270622,0.009301049634814262,0.0,5.100356481728158e-16,2.9161972634028643e-05,0.0
88,adam,0.001,0.015671754837967455,0.011995840177405626,0.0,5.082337675572671e-16,0.0036759147055818175,0.0,0.013088240288197994,0.009830380789935589,0.0,5.100356481728158e-16,0.0032578594982624054,0.0
89,adam,0.001,0.012713543517747894,0.011211864708457142,0.0,5.10820101598008e-16,0.0015016789047876955,0.0,0.012032940983772278,0.009953251108527184,0.0,5.100356481728158e-16,0.0020796898752450943,0.0
90,adam,0.001,0.01254567776049953,0.012001961367786862,0.0,5.104076842338401e-16,0.0005437164536488126,0.0,0.011200097389519215,0.01080880407243967,0.0,5.100356481728158e-16,0.00039129372453317046,0.0
91,adam,0.001,0.01209698588354513,0.011948738858336583,0.0,5.105418496204738e-16,0.0001482470164546612,0.0,0.01038373913615942,0.01010745856910944,0.0,5.100356481728158e-16,0.0002762805961538106,0.0
92,adam,0.001,0.011297836506855674,0.011212537050596438,0.0,5.089612861408972e-16,8.529960814485094e-05,0.0,0.00987702514976263,0.009476019069552422,0.0,5.100356481728158e-16,0.0004010056727565825,0.0
93,adam,0.001,0.011600406258367002,0.011479175664135255,0.0,5.092936638546333e-16,0.00012123065289415536,0.0,0.00828884169459343,0.008248425088822842,0.0,5.100356481728158e-16,4.0416427509626374e-05,0.0
94,adam,0.001,0.010922241737716831,0.010828568454599008,0.0,5.101599221336846e-16,9.367359939460584e-05,0.0,0.0086001455783844,0.00858436618000269,0.0,5.100356481728158e-16,1.577945840836037e-05,0.0
95,adam,0.001,0.010417501427582465,0.010027956348494627,0.0,5.094573066495759e-16,0.00038954505498622893,0.0,0.010510187596082687,0.008288826793432236,0.0,5.100356481728158e-16,0.002221361268311739,0.0
96,adam,0.001,0.017894259188324213,0.011807310220319778,0.0,5.0854962812853165e-16,0.006086949399104924,0.0,0.016366515308618546,0.010498015210032463,0.0,5.100356481728158e-16,0.00586850056424737,0.0
97,adam,0.001,0.013391413784120232,0.011147739365696907,0.0,5.091697207660096e-16,0.0022436745280174364,0.0,0.010582560673356056,0.009542524814605713,0.0,5.100356481728158e-16,0.0010400359751656651,0.0
98,adam,0.001,0.011353150635841303,0.010858573063160293,0.0,5.135393304759618e-16,0.000494577340646174,0.0,0.00828859768807888,0.008096925914287567,0.0,5.100356481728158e-16,0.00019167197751812637,0.0
99,adam,0.001,0.010035730447270907,0.009944961202563718,0.0,5.119648815154732e-16,9.076924300188693e-05,0.0,0.0074828555807471275,0.007461178116500378,0.0,5.100356481728158e-16,2.1677351469406858e-05,0.0
100,adam,0.001,0.010259670394589193,0.010207306375377811,0.0,5.157104463189807e-16,5.236395907104452e-05,0.0,0.007213658653199673,0.007193790283054113,0.0,5.100356481728158e-16,1.9868486560881138e-05,0.0
101,adam,0.001,0.010643880275893025,0.010534374247072265,0.0,5.100521802045383e-16,0.00010950605735615682,0.0,0.008569842204451561,0.008458966389298439,0.0,5.100356481728158e-16,0.00011087568418588489,0.0
102,adam,0.001,0.010311610094504431,0.010137801480595954,0.0,5.084319798843695e-16,0.00017380875510752958,0.0,0.0082815270870924,0.008194551803171635,0.0,5.100356481728158e-16,8.697531302459538e-05,0.0
103,adam,0.001,0.009735275350976735,0.009674517757957801,0.0,5.117178688409527e-16,6.075759347368148e-05,0.0,0.007587574888020754,0.007555500138550997,0.0,5.100356481728158e-16,3.20747603836935e-05,0.0
104,adam,0.001,0.00936530891340226,0.00926210124453064,0.0,5.136293012568279e-16,0.00010320775538730231,0.0,0.008093524724245071,0.007670711725950241,0.0,5.100356481728158e-16,0.000422812532633543,0.0
105,adam,0.001,0.010062404311611317,0.009665183941251598,0.0,5.07204878952343e-16,0.00039722044675727375,0.0,0.008581477217376232,0.007684566546231508,0.0,5.100356481728158e-16,0.0008969106711447239,0.0
106,adam,0.001,0.010010884419898503,0.009662953030783683,0.0,5.065139548390121e-16,0.00034793146778611117,0.0,0.008022439666092396,0.007561445701867342,0.0,5.100356481728158e-16,0.00046099440078251064,0.0
107,adam,0.001,0.010173179965931922,0.009907953615766019,0.0,5.072244434281911e-16,0.00026522637756443146,0.0,0.0073523432947695255,0.007326522376388311,0.0,5.100356481728158e-16,2.5820923838182352e-05,0.0
108,adam,0.001,0.009741708287037909,0.00951977277873084,0.0,5.08338207381408e-16,0.00022193538768533472,0.0,0.012228114530444145,0.009889987297356129,0.0,5.100356481728158e-16,0.002338126767426729,0.0
109,adam,0.001,0.01561209381907247,0.011966119607677683,0.0,5.109006524460584e-16,0.00364597415591561,0.0,0.007242959458380938,0.007124376483261585,0.0,5.100356481728158e-16,0.00011858308425871655,0.0
110,adam,0.001,0.009556734032230452,0.009350479282147717,0.0,5.089124957196464e-16,0.0002062547721379815,0.0,0.007454065140336752,0.007393237203359604,0.0,5.100356481728158e-16,6.082782056182623e-05,0.0
111,adam,0.001,0.009364525962155312,0.009099263872485608,0.0,5.083232155599861e-16,0.00026526203851062746,0.0,0.008360425941646099,0.008168020285665989,0.0,5.100356481728158e-16,0.00019240540859755129,0.0
112,adam,0.001,0.009091213156352751,0.008960421168012545,0.0,5.098842774294411e-16,0.00013079199743515346,0.0,0.006562449503690004,0.006390898022800684,0.0,5.100356481728158e-16,0.0001715515390969813,0.0
113,adam,0.001,0.008707724744454026,0.008590360055677593,0.0,5.090222725130995e-16,0.00011736470446521707,0.0,0.006661290302872658,0.0063638705760240555,0.0,5.100356481728158e-16,0.00029741981416009367,0.0
114,adam,0.001,0.011881862243171781,0.009402358235092834,0.0,5.090751260455192e-16,0.0024795041551897157,0.0,0.007373848930001259,0.006849221885204315,0.0,5.100356481728158e-16,0.0005246272776275873,0.0
115,adam,0.001,0.009588192871888168,0.009060971467988566,0.0,5.074114689646893e-16,0.0005272215655622858,0.0,0.008125945925712585,0.006997319404035807,0.0,5.100356481728158e-16,0.0011286261724308133,0.0
116,adam,0.001,0.00897947784687858,0.008470555651001632,0.0,5.097368275221698e-16,0.0005089221151592938,0.0,0.006829163059592247,0.006611955817788839,0.0,5.100356481728158e-16,0.00021720734366681427,0.0
117,adam,0.001,0.008379952269024216,0.008244642536737956,0.0,5.068603052876554e-16,0.00013530971887121268,0.0,0.006792515516281128,0.0066628847271203995,0.0,5.100356481728158e-16,0.00012963068729732186,0.0
118,adam,0.001,0.009511829484836198,0.00894884167064447,0.0,5.104330886048128e-16,0.0005629878608033323,0.0,0.007814786396920681,0.007519291248172522,0.0,5.100356481728158e-16,0.00029549479950219393,0.0
119,adam,0.001,0.009206975824781694,0.009081273528863676,0.0,5.107319224903486e-16,0.0001257022868230706,0.0,0.008611675351858139,0.008206869475543499,0.0,5.100356481728158e-16,0.0004048059054184705,0.0
120,adam,0.001,0.010282169212587178,0.009587567081325687,0.0,5.059396648464125e-16,0.000694602228804797,0.0,0.007417363580316305,0.00723479175940156,0.0,5.100356481728158e-16,0.00018257192277815193,0.0
121,adam,0.001,0.012639605003641918,0.01037026132689789,0.0,5.084357849151872e-16,0.002269343446869243,0.0,0.013270052149891853,0.010189785622060299,0.0,5.100356481728158e-16,0.0030802662950009108,0.0
122,adam,0.001,0.012144847976742312,0.010964562941808254,0.0,5.092327386937963e-16,0.0011802850865478831,0.0,0.009701934643089771,0.00959716085344553,0.0,5.100356481728158e-16,0.00010477370233274996,0.0
123,adam,0.001,0.009390064355102368,0.009239785707904957,0.0,5.103344969476026e-16,0.0001502786672062939,0.0,0.006277858279645443,0.006006724201142788,0.0,5.100356481728158e-16,0.0002711342240218073,0.0
124,adam,0.001,0.008262808420113288,0.008161208883393556,0.0,5.113062273721993e-16,0.00010159968644529727,0.0,0.005650378298014402,0.00554291857406497,0.0,5.100356481728158e-16,0.00010745954932644963,0.0
125,adam,0.001,0.008553302846848965,0.008477212715661153,0.0,5.104402089755257e-16,7.609006684106134e-05,0.0,0.005718274973332882,0.0056752972304821014,0.0,5.100356481728158e-16,4.297764098737389e-05,0.0
126,adam,0.001,0.007523418971686624,0.007485670183086768,0.0,5.060494399855044e-16,3.7748834131434705e-05,0.0,0.005568967200815678,0.005491122603416443,0.0,5.100356481728158e-16,7.784483022987843e-05,0.0
127,adam,0.001,0.008942098429542966,0.008792269130935892,0.0,5.103975198384731e-16,0.00014982924517426,0.0,0.0066285524517297745,0.00578784104436636,0.0,5.100356481728158e-16,0.0008407115237787366,0.0
128,adam,0.001,0.009214680598233826,0.008530694685759954,0.0,5.092906132125342e-16,0.0006839858770035789,0.0,0.0070953392423689365,0.006318361964076757,0.0,5.100356481728158e-16,0.00077697733649984,0.0
129,adam,0.001,0.01094815696706064,0.008747311658225954,0.0,5.110429539811972e-16,0.002200845166498766,0.0,0.0062489197589457035,0.006150980480015278,0.0,5.100356481728158e-16,9.793941717362031e-05,0.0
130,adam,0.001,0.009353814297355711,0.008586268580984324,0.0,5.087521599927928e-16,0.0007675457909499528,0.0,0.007712878752499819,0.006950258277356625,0.0,5.100356481728158e-16,0.0007626203587278724,0.0
131,adam,0.001,0.008719802353880368,0.00817118922714144,0.0,5.054294284117265e-16,0.000548613326600389,0.0,0.007157935760915279,0.006292248610407114,0.0,5.100356481728158e-16,0.0008656870340928435,0.0
132,adam,0.001,0.008437924101599492,0.007979713314853143,0.0,5.114617274011919e-16,0.0004582107549140346,0.0,0.005261335521936417,0.005206580273807049,0.0,5.100356481728158e-16,5.4755415476392955e-05,0.0
133,adam,0.001,0.007641135103767738,0.00745077250758186,0.0,5.065619792910157e-16,0.00019036256014715036,0.0,0.0059875971637666225,0.005453184712678194,0.0,5.100356481728158e-16,0.0005344122764654458,0.0
134,adam,0.001,0.011419950023991987,0.010361632288550027,0.0,5.110388892156671e-16,0.0010583176524505689,0.0,0.014999081380665302,0.014946860261261463,0.0,5.100356481728158e-16,5.222150866757147e-05,0.0
