epoch,optimizer,lr,train_total,train_pde,train_dpde,train_greek_delta,train_greek_gamma,train_greek_vega,train_term,train_low,train_right,train_v_zero,train_no_arbitrage,train_curvature_bulk,val_total,val_pde,val_dpde,val_greek_delta,val_greek_gamma,val_greek_vega,val_term,val_low,val_right,val_v_zero,val_no_arbitrage,val_curvature_bulk,val_evaluated,dynamic_refresh,dynamic_refresh_count
1,adam,0.001,2.575512185692787,2.231237456202507,0.0,0.0,0.0,0.0,3.6179086290435226e-10,0.22930280957370996,0.0,0.0,0.11497189593501389,0.0,0.9617286920547485,0.7913938164710999,0.0,0.0,0.0,0.0,1.1038769204274601e-10,0.13590820133686066,0.0,0.0,0.034426700323820114,0.0,1,0,0
2,adam,0.001,2.0886488147079945,2.028418753296137,0.0,0.0,0.0,0.0,3.4296734631968205e-10,0.04478794024907984,0.0,0.0,0.015442091069417074,0.0,0.9617286920547485,0.7913938164710999,0.0,0.0,0.0,0.0,1.1038769204274601e-10,0.13590820133686066,0.0,0.0,0.034426700323820114,0.0,0,0,0
3,adam,0.001,2.0507529973983765,2.030646190047264,0.0,0.0,0.0,0.0,3.5037048212542814e-10,0.014716294768732041,0.0,0.0,0.0053905079839751124,0.0,0.9617286920547485,0.7913938164710999,0.0,0.0,0.0,0.0,1.1038769204274601e-10,0.13590820133686066,0.0,0.0,0.034426700323820114,0.0,0,0,0
4,adam,0.001,2.077764181420207,2.061727551743388,0.0,0.0,0.0,0.0,3.6178988614915617e-10,0.011623865604633465,0.0,0.0,0.004412795868120156,0.0,0.9617286920547485,0.7913938164710999,0.0,0.0,0.0,0.0,1.1038769204274601e-10,0.13590820133686066,0.0,0.0,0.034426700323820114,0.0,0,0,0
5,adam,0.001,2.0636342763900757,2.0584788098931313,0.0,0.0,0.0,0.0,3.7874536803529386e-10,0.0026218197563139256,0.0,0.0,0.0025335969839943573,0.0,0.9617286920547485,0.7913938164710999,0.0,0.0,0.0,0.0,1.1038769204274601e-10,0.13590820133686066,0.0,0.0,0.034426700323820114,0.0,0,0,0
6,adam,0.001,2.038075517863035,2.033757656812668,0.0,0.0,0.0,0.0,3.765515114615651e-10,0.002314106997800991,0.0,0.0,0.002003732450248208,0.0,0.9617286920547485,0.7913938164710999,0.0,0.0,0.0,0.0,1.1038769204274601e-10,0.13590820133686066,0.0,0.0,0.034426700323820114,0.0,0,0,0
7,adam,0.001,2.0428152680397034,2.0375259555876255,0.0,0.0,0.0,0.0,3.5255762426220777e-10,0.003249371991842054,0.0,0.0,0.0020399354689288884,0.0,0.9617286920547485,0.7913938164710999,0.0,0.0,0.0,0.0,1.1038769204274601e-10,0.13590820133686066,0.0,0.0,0.034426700323820114,0.0,0,0,0
8,adam,0.001,1.9731901362538338,1.968937885016203,0.0,0.0,0.0,0.0,3.6184906841571973e-10,0.003127080415652017,0.0,0.0,0.0011251456962781958,0.0,0.9617286920547485,0.7913938164710999,0.0,0.0,0.0,0.0,1.1038769204274601e-10,0.13590820133686066,0.0,0.0,0.034426700323820114,0.0,0,0,0
9,adam,0.001,1.999251402914524,1.9970341548323631,0.0,0.0,0.0,0.0,3.436470406781845e-10,0.0008346905015059747,0.0,0.0,0.0013825556816300377,0.0,0.9617286920547485,0.7913938164710999,0.0,0.0,0.0,0.0,1.1038769204274601e-10,0.13590820133686066,0.0,0.0,0.034426700323820114,0.0,0,0,0
10,adam,0.001,1.9545386182144284,1.9519902598112822,0.0,0.0,0.0,0.0,3.452820657597847e-10,0.001576826525706565,0.0,0.0,0.0009715379055705853,0.0,0.9617286920547485,0.7913938164710999,0.0,0.0,0.0,0.0,1.1038769204274601e-10,0.13590820133686066,0.0,0.0,0.034426700323820114,0.0,0,0,0
11,adam,0.001,1.9547977689653635,1.9503519386053085,0.0,0.0,0.0,0.0,3.657544817755047e-10,0.0022434838756453246,0.0,0.0,0.002202303789090365,0.0,0.9617286920547485,0.7913938164710999,0.0,0.0,0.0,0.0,1.1038769204274601e-10,0.13590820133686066,0.0,0.0,0.034426700323820114,0.0,0,0,0
12,adam,0.001,1.9559933580458164,1.952572125941515,0.0,0.0,0.0,0.0,3.4474689008606946e-10,0.0012111755677324254,0.0,0.0,0.002210082224337384,0.0,0.9617286920547485,0.7913938164710999,0.0,0.0,0.0,0.0,1.1038769204274601e-10,0.13590820133686066,0.0,0.0,0.034426700323820114,0.0,0,0,0
13,adam,0.001,1.9804217591881752,1.9771783202886581,0.0,0.0,0.0,0.0,3.4317846613022705e-10,0.001367195371130947,0.0,0.0,0.0018762381077976897,0.0,0.9617286920547485,0.7913938164710999,0.0,0.0,0.0,0.0,1.1038769204274601e-10,0.13590820133686066,0.0,0.0,0.034426700323820114,0.0,0,0,0
14,adam,0.001,1.9999380335211754,1.9978955537080765,0.0,0.0,0.0,0.0,3.429667535415774e-10,0.0006135735520729213,0.0,0.0,0.0014288662205217406,0.0,0.9617286920547485,0.7913938164710999,0.0,0.0,0.0,0.0,1.1038769204274601e-10,0.13590820133686066,0.0,0.0,0.034426700323820114,0.0,0,0,0
15,adam,0.001,2.01268008723855,2.009433329105377,0.0,0.0,0.0,0.0,3.43477369349433e-10,0.0015571324474876747,0.0,0.0,0.0016895807348191738,0.0,0.9617286920547485,0.7913938164710999,0.0,0.0,0.0,0.0,1.1038769204274601e-10,0.13590820133686066,0.0,0.0,0.034426700323820114,0.0,0,0,0
16,adam,0.001,1.9544046595692635,1.9506390690803528,0.0,0.0,0.0,0.0,3.43733386269633e-10,0.0018919110552815255,0.0,0.0,0.001873656190582551,0.0,0.9617286920547485,0.7913938164710999,0.0,0.0,0.0,0.0,1.1038769204274601e-10,0.13590820133686066,0.0,0.0,0.034426700323820114,0.0,0,0,0
17,adam,0.001,2.0426394566893578,2.0391169786453247,0.0,0.0,0.0,0.0,3.435060681682332e-10,0.0015146300247579347,0.0,0.0,0.0020078512170584872,0.0,0.9617286920547485,0.7913938164710999,0.0,0.0,0.0,0.0,1.1038769204274601e-10,0.13590820133686066,0.0,0.0,0.034426700323820114,0.0,0,0,0
18,adam,0.001,1.9939028229564428,1.9912766255438328,0.0,0.0,0.0,0.0,3.429673695419241e-10,0.0009524691695332876,0.0,0.0,0.001673758015385829,0.0,0.9617286920547485,0.7913938164710999,0.0,0.0,0.0,0.0,1.1038769204274601e-10,0.13590820133686066,0.0,0.0,0.034426700323820114,0.0,0,0,0
