tau,log_moneyness,v,rho,kappa,gamma,bar_v,r,moneyness,pinn_price,ref_price,error_price,abs_error_price,pde_residual,pde_residual_dx_log_m,pde_residual_dv,pinn_delta,ref_delta,error_delta,abs_error_delta,stabilized_rel_error_delta,head_delta,head_error_delta,head_abs_error_delta,head_minus_autodiff_delta,pinn_gamma,ref_gamma,error_gamma,abs_error_gamma,stabilized_rel_error_gamma,head_gamma,head_error_gamma,head_abs_error_gamma,head_minus_autodiff_gamma,pinn_vega,ref_vega,error_vega,abs_error_vega,stabilized_rel_error_vega,head_vega,head_error_vega,head_abs_error_vega,head_minus_autodiff_vega,pinn_theta,ref_theta,error_theta,abs_error_theta,stabilized_rel_error_theta,pinn_rho,ref_rho,error_rho,abs_error_rho,stabilized_rel_error_rho
0.005,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,0.8,0.19997698597589864,0.19992304650387993,5.393947201870475e-05,5.393947201870475e-05,-0.45828276840355836,,,-1.053344829606263,-1.0014030064976613,-0.05194182310860174,0.05194182310860174,0.02595270564697357,-1.0,0.001403006497661341,0.001403006497661341,0.05334482960626308,-72.74684431763218,1.6854709242667951,-74.43231524189898,74.43231524189898,27.716671429693836,0.0,-1.6854709242667951,1.6854709242667951,72.74684431763218,-0.11905926469559155,0.002586849474208437,-0.1216461141698,0.1216461141698,0.12133224591325475,5.780591262976745e-56,-0.002586849474208437,0.002586849474208437,0.11905926469559155,0.957074018291888,-0.009733796882760309,0.9668078151746483,0.9668078151746483,0.9574878231860392,-0.005005649650665052,-0.005005227258510046,-4.22392155006307e-07,4.22392155006307e-07,4.202885154722267e-07
0.07150000000000001,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,0.8,0.19941651678997016,0.19928524095808087,0.0001312758318892937,0.0001312758318892937,-2.8128304987416635,,,-1.698478305012714,-0.999999793453414,-0.6984785115592999,0.6984785115592999,0.34923929184674163,-0.9999820532671311,1.7740186282977355e-05,1.7740186282977355e-05,0.6984962517455828,280.21104001441705,9.418465033950553e-06,280.211030595952,280.211030595952,280.20839146301483,0.0018255890588271537,0.0018161705937932032,0.0018161705937932032,-280.2092144253582,-1.5590203175190172,1.1214918471822704e-07,-1.559020429668202,1.559020429668202,1.5590202548253513,4.176947766596677e-05,4.165732848124855e-05,4.165732848124855e-05,1.5590620869966831,0.8803695856138045,0.00999279462104269,0.8703767909927618,0.8703767909927618,0.8617653468699586,-0.07159750849997697,-0.07144888291403809,-0.0001486255859388802,0.0001486255859388802,0.00013871458387698405
0.138,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,0.8,0.1993019260670048,0.19862165699473922,0.0006802690722655935,0.0006802690722655935,-1.9057118760663498,,,-2.0306209018764254,-0.9999258275580346,-1.0306950743183907,1.0306950743183907,0.5153666501606703,-0.9983992036281757,0.0015266239298589168,0.0015266239298589168,1.0322216982482497,173.71602568419638,0.00721347275146067,173.70881221144492,173.70881221144492,172.4647424908991,0.08711374105319618,0.07990026830173551,0.07990026830173551,-173.62891194314318,-2.3004406732299567,0.000163401213192629,-2.3006040744431493,2.3006040744431493,2.3002282143623027,0.0038469428049091037,0.0036835415917164747,0.0036835415917164747,2.3042876160348658,0.6719545918159496,0.009940635028535587,0.662013956787414,0.662013956787414,0.6554978914861753,-0.13790217313754133,-0.13780160002768108,-0.00010057310986025247,0.00010057310986025247,8.839248411832578e-05
0.20450000000000002,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,0.8,0.20188883229280644,0.1979705979756502,0.003918234317156238,0.003918234317156238,2.5218822111620987,,,-0.828102474642906,-0.9990032888145342,0.17090081417162817,0.17090081417162817,0.08549301300698571,-0.9917887130398201,0.0072145757747140715,0.0072145757747140715,-0.1636862383969141,-357.1293173136829,0.06831998785265947,-357.19763730153556,357.19763730153556,334.35453924203796,0.30996651432750943,0.24164652647484997,0.24164652647484997,357.43928382801045,0.38377397097283883,0.0021160487812628553,0.38165792219157596,0.38165792219157596,0.38085202073725344,0.020284208697592288,0.018168159916329432,0.018168159916329432,-0.36348976227524654,-0.0836202481155459,0.009560373358155697,-0.0931806214737016,0.0931806214737016,0.09229821606780168,-0.2032490242411285,-0.20392192533607825,0.000672901094949746,0.000672901094949746,0.0005589241966516257
0.271,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,0.8,0.19836867539783112,0.1973610471052487,0.0010076282925824132,0.0010076282925824132,-0.615697008805094,,,0.1919537352905322,-0.9960482873188999,1.188002022609432,1.188002022609432,0.5951769955451134,-0.9805455028280583,0.015502784490841637,0.015502784490841637,-1.1724992381185906,160.99739131977998,0.21153674540584433,160.78585457437413,160.78585457437413,132.71232192013588,0.5678164458087397,0.35627970040289536,0.35627970040289536,-160.42957487397123,2.663096612687724,0.008047817739565755,2.6550487949481583,2.6550487949481583,2.6338520338269347,0.049241042180534045,0.04119322444096829,0.04119322444096829,-2.61385557050719,-0.3851213960065971,0.008697647626607118,-0.39381904363320425,0.39381904363320425,0.3904232795226915,-0.2669164513502583,-0.2694281124562599,0.0025116611060015948,0.0025116611060015948,0.0019785768735983765
0.3375,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,0.8,0.20601134632664414,0.19682180154603812,0.009189544780606018,0.009189544780606018,2.196144043972068,,,-0.180863950667966,-0.9905798786152913,0.8097159279473253,0.8097159279473253,0.40677389370105993,-0.9666263494368209,0.02395352917847038,0.02395352917847038,-0.7857623987688549,-280.7464870938076,0.4159851995125958,-281.1624722933202,281.1624722933202,198.56314344959304,0.7994044791194251,0.3834192796068293,0.3834192796068293,281.545891572927,1.8371021730559298,0.018362928101252618,1.8187392449546773,1.8187392449546773,1.785944082180735,0.08633568374489764,0.06797275564364502,0.06797275564364502,-1.7507664893110322,-0.23227514855800413,0.007474878379401698,-0.23975002693740582,0.23975002693740582,0.2379712210026136,-0.3289159514325469,-0.33388392524791655,0.00496797381536962,0.00496797381536962,0.003724442375633448
0.404,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,0.8,0.19588971895686957,0.19637119632644295,-0.00048147736957337983,0.00048147736957337983,-1.8127010409052902,,,0.452882613982378,-0.9827397411485751,1.435622355130953,1.435622355130953,0.7240599082859538,-0.9515436046577488,0.03119613649082631,0.03119613649082631,-1.4044262186401268,329.00322818680536,0.6496504204298326,328.3535777663755,328.3535777663755,199.04433915206093,0.9890597031000774,0.33940928267024484,0.33940928267024484,-328.0141684837053,3.2581637309716505,0.03215806571044355,3.226005665261207,3.226005665261207,3.1254957670080485,0.12786563841677823,0.09570757270633468,0.09570757270633468,-3.130298092554872,-0.3078883557164339,0.006056063109059732,-0.3139444188254936,0.3139444188254936,0.3120545964956438,-0.38861136527804396,-0.3969554476551024,0.008344082377058415,0.008344082377058415,0.0059730483109283125
0.47050000000000003,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,0.8,0.20535467951161981,0.19601797506089813,0.009336704450721683,0.009336704450721683,-0.8721216879538587,,,-1.7962182279697965,-0.97293165725934,-0.8232865707104564,0.8232865707104564,0.41729097289366274,-0.9362065578400908,0.036725099419249285,0.036725099419249285,0.8600116701297057,101.45782048721502,0.8869473344913814,100.57087315272364,100.57087315272364,53.29818766766593,1.1386135584789978,0.2516662239876164,0.2516662239876164,-100.31920692873602,-1.7517414818148467,0.04816171351885168,-1.7999031953336984,1.7999031953336984,1.7171999054336058,0.17142965736459792,0.12326794384574624,0.12326794384574624,1.9231711391794446,0.1428223023614102,0.004562297164715906,0.1382600051966943,0.1382600051966943,0.13763208671768826,-0.44706522135144483,-0.4584379330585683,0.01137271170712345,0.01137271170712345,0.00779787157844498
0.537,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,0.8,0.2161813564563767,0.19576430065570039,0.02041705580067632,0.02041705580067632,2.533990177795979,,,0.24944044857863334,-0.9616210128142522,1.2110614613928856,1.2110614613928856,0.6173778999519528,-0.9211154165188216,0.0405055962954306,0.0405055962954306,-1.1705558650974548,-326.18838950687115,1.111080030909811,-327.29946953778096,327.29946953778096,155.0388733470824,1.2545563019179482,0.1434762710081372,0.1434762710081372,327.4429458087891,2.8250343376622125,0.06519639003583211,2.75983794762638,2.75983794762638,2.5909193585734385,0.21558295492157997,0.15038656488574786,0.15038656488574786,-2.6094513827406325,-0.2340377676817582,0.003072553154980999,-0.23711032083673922,0.23711032083673922,0.23638401837529316,-0.503958655718689,-0.518237816557114,0.014279160838424954,0.014279160838424954,0.009405088374630005
0.6035,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,0.8,0.20884274316999069,0.19560811496400632,0.013234628205984367,0.013234628205984367,-1.3443378290368615,,,-3.1528141807558323,-0.9492487909355571,-2.203565389820275,2.203565389820275,1.1304690299500746,-0.906528175270862,0.042720615664695094,0.042720615664695094,2.2462860054849703,133.56851705960952,1.3125460049122957,132.25597105469723,132.25597105469723,57.19063351551058,1.3436326630201207,0.03108665810782507,0.03108665810782507,-132.2248843965894,-4.756126464526092,0.08233227494031414,-4.8384587394664065,4.8384587394664065,4.470400496680399,0.25948233988244596,0.1771500649421318,0.1771500649421318,5.015608804408538,0.3083335417066619,0.0016367865217947267,0.30669675518486716,0.30669675518486716,0.3061955783891267,-0.5592863529086342,-0.5763468136444649,0.017060460735830785,0.017060460735830785,0.010822783786004254
