region,variable,n_points,mse,rmse,mae,r2,mape_pct,p90_abs_error,p99_abs_error,max_abs_error,mean_stabilized_rel_error,p90_stabilized_rel_error,p99_stabilized_rel_error,max_stabilized_rel_error
full,price,961,0.0006419100719781805,0.025335944268532414,0.018746912131959607,0.7910981397660024,28.912876651215548,0.044400995488654504,0.06625194694553833,0.08367034796493383,,,,
full,delta,961,2.062560523773394,1.4361617331531271,1.1579610131778482,-27.208491710592185,473.6285720380015,2.4297640943243444,3.579795324384937,4.082323500678871,0.8172916896919351,1.7281927777755026,2.4170004236543385,2.5945114700995062
full,gamma,961,52001.83998972134,228.03911942849047,197.56177315921127,-21288.935273324583,762403.530790579,349.90511002443765,507.62826824670776,591.6636381754381,75.68925225856438,127.20335317492787,305.1145260811444,499.22260778230213
full,vega,961,4.539482397203699,2.130606110289675,1.5512617922274996,-365.3383472065075,4951.899318228909,3.7007313663362567,6.500353832995191,7.433485568249564,1.2099905640810658,2.9042247083697488,5.11309684940842,6.296595624177444
full,theta,961,0.03213369421711906,0.17925873539975412,0.0980501188706035,-35.572903448951806,1303.4964324886625,0.19800865079247257,0.9169853137234626,1.4632678106810548,0.09576187776477678,0.19024917027468816,0.9044455599662683,1.4179385913469726
full,rho,961,0.0026692110056392463,0.051664407532064534,0.039508967901650954,0.9798777343974547,9.520679126110334,0.08986123854914274,0.11001194179083185,0.11552159402581719,0.025019702654727558,0.053635716472344386,0.06103304433298421,0.06221700505006944
full,head_delta,961,0.001285172844846031,0.03584930745280906,0.03130182803470868,0.9824234066721136,12.215463347215195,0.053227882456228226,0.057006468535991284,0.05736021685551268,,,,
full,head_minus_autodiff_delta,961,2.05926428362933,1.4350136876104458,1.1585976813453858,,,2.4249819695834622,3.550558026010906,4.075261888253569,,,,
full,head_gamma,961,0.17039044459953512,0.4127837746321131,0.3276883255703095,0.9302409003713304,35.718345237121454,0.6448519581746834,1.2617139055476294,1.7260160679244478,,,,
full,head_minus_autodiff_gamma,961,52001.649461217276,228.03870167411776,197.55383652864523,,,349.95784797953746,508.01418870584683,592.2059916198755,,,,
full,head_vega,961,0.3261460752167628,0.571092002410087,0.4768793115496812,-25.320140423145425,167.72514788446242,0.9039116271400178,1.0289333604221793,1.0557835693080566,,,,
full,head_minus_autodiff_vega,961,4.229259962782144,2.0565164630467083,1.4520143587611671,,,3.5287270035134704,6.131169394391654,8.025269609757057,,,,
full,pde_residual,961,30.9516070929924,5.5634168541456965,4.419972673428886,,,9.471114665692317,14.343359920793205,16.995854434875042,,,,
short_maturity,price,31,4.559973351858804e-09,6.75275747517916e-05,5.194579315158109e-05,0.9999989679065222,16.05012754604885,0.00010259865366171739,0.00016227620786602183,0.00016988671935237384,,,,
short_maturity,delta,31,0.007449589617287704,0.08631100519219843,0.07606517735345487,0.9677031811303151,2042.6799480117184,0.14254716392617112,0.15008420240938192,0.15026953189773729,0.05648149202520329,0.10343104997376548,0.13691992889973034,0.14171619153665613
short_maturity,gamma,31,27773.56756938749,166.65403556286145,141.09726610851402,-636.1766891911874,16884.5016600693,247.361184370182,304.84672204336755,316.1777914312858,61.30465170769041,129.40790299167065,134.51261829747733,134.57805469248063
short_maturity,vega,31,0.009499245355920621,0.09746407212876251,0.08346873158025409,-34.48578035903933,4842.945129708315,0.13570565948272717,0.17896368680495783,0.1824665340283464,0.08320462672964654,0.13565235585227484,0.1784754736840111,0.18196189262813023
short_maturity,theta,31,0.6093899685975465,0.7806343373164842,0.6708465594476434,-34.196552519886254,13344.198010335711,1.085355908172136,1.4327748642365554,1.4632678106810548,0.6556278793938667,1.0848455192548887,1.397016128475514,1.4179385913469726
short_maturity,rho,31,5.644501753183922e-10,2.3758160183785112e-05,1.8405946159339476e-05,0.9999020867669133,10.12198862286037,3.745622636965387e-05,5.893290707244779e-05,6.408129168952986e-05,1.837265565180985e-05,3.727080875890747e-05,5.8822434876512425e-05,6.392410041115174e-05
short_maturity,head_delta,31,1.5357519958033808e-05,0.003918867177901518,0.0031400584770076415,0.9999334192800069,48.0655523420662,0.0057491582430211656,0.008650403939542193,0.009551036446701744,,,,
