tau,moneyness,v,rho,kappa,gamma,bar_v,r,price_pred,price_ref,price_error,delta_pred,delta_ref,delta_error,gamma_pred,gamma_ref,gamma_error,vega_pred,vega_ref,vega_error,theta_pred,theta_ref,theta_error,rho_pred,rho_ref,rho_error
0.5009375,0.99,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.1295407611349593,0.12988002733040915,-0.0003392661954498555,-0.4220357755718584,-0.42169095503851084,-0.00034482053334755625,1.2040750445402084,1.2410845181082168,-0.03700947356800843,0.23305889871356167,0.23066988756498172,0.0023890111485799503,-0.11389867057468253,-0.11526082604359757,0.0013621554689150356,-0.2552766626508493,-0.27419018085253494,0.01891351820168563
0.513125,0.99,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.1309186081604231,0.13127482328237072,-0.00035621512194761173,-0.4208318142389622,-0.42056853851737275,-0.0002632757215894621,1.1933548246183798,1.2264479420201317,-0.033093117401751915,0.2344300515293864,0.2320183107248449,0.0024117408045414845,-0.11221968682139391,-0.1136385886109215,0.0014189017895275963,-0.26115298627869404,-0.28100658271022605,0.019853596431532006
0.5253125000000001,0.99,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.13227635717579553,0.13265020043275821,-0.00037384325696268594,-0.4196529617798074,-0.4194663101534113,-0.0001866516263960838,1.1828494361194668,1.2123192475143305,-0.02946981139486371,0.23573676255591042,0.23331118696534414,0.0024255755905662757,-0.11060007436506204,-0.11207359234669323,0.0014735179816311866,-0.26706868076528634,-0.2878301955067727,0.020761514741486353
0.5375000000000001,0.99,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.13361471521428456,0.1340068365278705,-0.0003921213135859303,-0.418499509783927,-0.4183834661795194,-0.00011604360440764516,1.1725361896710624,1.1986694034081746,-0.026133213737112193,0.23698198372597246,0.23455055802925975,0.0024314256967127024,-0.10903714134496406,-0.11056261838968895,0.0015254770447248878,-0.2730229709468458,-0.2946609765745073,0.021638005627661494
0.5496875,0.99,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.1349343573751012,0.13534537162350935,-0.0004110142484081425,-0.4173716318173589,-0.41731925325894537,-5.237855841355721e-05,1.16239801831812,1.1854716465584207,-0.023073628240300792,0.23816853461107232,0.23573836187413427,0.0024301727369380466,-0.10752833661620217,-0.10910269620014978,0.0015743595839476099,-0.27901501500111564,-0.30149888421981663,0.02248386921870099
0.561875,0.99,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.1362359284519595,0.1366664109607696,-0.0004304825088100872,-0.41626938224311855,-0.41627296415734105,3.5819142225057554e-06,1.1524225113450182,1.1727012592310302,-0.020278747886012027,0.2392991045316785,0.2368764401362471,0.002422664395431401,-0.10607123610011189,-0.10769107934827962,0.0016198432481677322,-0.28504391746821506,-0.30834387767712956,0.023299960208914505
0.5740625,0.99,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.13752004441335022,0.13797052756442085,-0.00045048315107062975,-0.4151926982610074,-0.415243933878765,5.1235617757605656e-05,1.1426010508534046,1.160335372601741,-0.017734321748336335,0.24037625531189813,0.23796654489484093,0.0024097104170572037,-0.1046635319794899,-0.1063252241338455,0.001661692154355604,-0.29110874065387066,-0.31519591706430616,0.024087176410435507
0.58625,0.99,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.13878729376490942,0.1392582645959931,-0.0004709708310836891,-0.4141414045724715,-0.4142315362066884,9.013163421689452e-05,1.1329280492719864,1.1483527928390034,-0.015424743567016952,0.24140242452265817,0.23901034481634276,0.0023920797063154142,-0.1033030240568571,-0.10500277065334926,0.0016997465964921632,-0.29720851463905407,-0.3220549633395604,0.02484644870050634
0.5984375000000001,0.99,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.1400382388168829,0.14053013748935528,-0.000491898672472374,-0.41311522011133445,-0.4132351805996739,0.0001199604883394545,1.1234002837946095,1.1367338467654495,-0.013333562970839985,0.24237992908184686,0.24000943074773012,0.002370498334116733,-0.10198761274266736,-0.1037215259899983,0.001733913247330937,-0.30334224608483107,-0.32892097826000233,0.02557873217517126
0.6106250000000001,0.99,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.14127341687391368,0.14178663589293405,-0.0005132190190203778,-0.41211376632813196,-0.4122543093985547,0.0001405430704227162,1.114016322216034,1.1254602445457913,-0.011443922329757328,0.24331096910266065,0.24096532081919836,0.002345648283462287,-0.10071529326047671,-0.10247944925046655,0.0017641559899898435,-0.30950892599111446,-0.33579392434185074,0.026284998350736277
