tau,log_moneyness,v,rho,kappa,gamma,bar_v,r,moneyness,pinn_price,ref_price,error_price,abs_error_price,pde_residual,pde_residual_dx_log_m,pde_residual_dv,pinn_delta,ref_delta,error_delta,abs_error_delta,stabilized_rel_error_delta,head_delta,head_error_delta,head_abs_error_delta,head_minus_autodiff_delta,pinn_gamma,ref_gamma,error_gamma,abs_error_gamma,stabilized_rel_error_gamma,head_gamma,head_error_gamma,head_abs_error_gamma,head_minus_autodiff_gamma,pinn_vega,ref_vega,error_vega,abs_error_vega,stabilized_rel_error_vega,head_vega,head_error_vega,head_abs_error_vega,head_minus_autodiff_vega,pinn_theta,ref_theta,error_theta,abs_error_theta,stabilized_rel_error_theta,pinn_rho,ref_rho,error_rho,abs_error_rho,stabilized_rel_error_rho
0.17333333333333334,0.0,0.04,-0.7,2.0,0.3,0.04,0.01,1.0,0.0322951429865745,0.031862070565835676,0.00043307242073882535,0.00043307242073882535,0.009540043582225145,,,-0.4750754742926889,-0.4355393837085737,-0.039536090584115224,0.039536090584115224,0.027540930630532513,-0.47505468863460104,-0.03951530492602734,0.03951530492602734,2.0785658087885128e-05,4.796780650258326,4.802608471761413,-0.005827821503086916,0.005827821503086916,0.001004345120207266,4.781772649249376,-0.020835822512037083,0.020835822512037083,-0.015008001008950167,0.4142498161281039,0.3518932235023538,0.06235659262575011,0.06235659262575011,0.04612538293830832,0.41433560185591656,0.062442378353562755,0.062442378353562755,8.578572781264837e-05,-0.09021949931770282,-0.0870717407220858,-0.0031477585956170145,0.0031477585956170145,0.0028956309668450404,-0.08795163674325314,-0.081016252074231,-0.006935384669022146,0.006935384669022146,0.0064156155429806695
0.25,0.0,0.04,-0.7,2.0,0.3,0.04,0.01,1.0,0.038532977838258736,0.03785615193205383,0.0006768259062049087,0.0006768259062049087,0.011393707677720412,,,-0.470137118418125,-0.4248224158255045,-0.04531470259262049,0.04531470259262049,0.03180375469203041,-0.47003986486796095,-0.04521744904245645,0.04521744904245645,9.72535501640448e-05,3.994573140972773,4.000180798639439,-0.005607657666666377,0.005607657666666377,0.001121490980524591,3.978171953860851,-0.022008844778588443,0.022008844778588443,-0.016401187111922066,0.49698007698998564,0.3931228249275936,0.10385725206239205,0.10385725206239205,0.07454996085344445,0.49714816447528515,0.10402533954769155,0.10402533954769155,0.00016808748529950623,-0.07397260189115469,-0.07080468176433669,-0.003167920126818005,0.003167920126818005,0.0029584481472366246,-0.12717369377850996,-0.11566964193938964,-0.011504051839120316,0.011504051839120316,0.010311342539645163
0.02,0.07232066157962608,0.04,-0.7,2.0,0.3,0.04,0.01,1.075,7.168876942606042e-05,-0.00022285285958845158,0.00029454162901451197,0.00029454162901451197,-0.002824155066727028,,,-0.005142689845614858,-0.012159709502226335,0.007017019656611476,0.007017019656611476,0.006932719797809776,-0.004956929472247408,0.007202780029978926,0.007202780029978926,0.0001857603733674499,0.458732806521098,2.3956426174768204,-1.9369098109557223,1.9369098109557223,0.5704103844694264,0.4727336516611223,-1.9229089658156981,1.9229089658156981,0.01400084514002431,0.005620834949913064,0.027052881781712668,-0.021432046831799605,0.021432046831799605,0.020867520272782526,0.005454849181736762,-0.021598032599975905,0.021598032599975905,-0.00016598576817630165,-0.012366361791036085,-0.05418948633137941,0.04182312454034333,0.04182312454034333,0.03967325142455123,-0.00011048866260556348,-0.0002569766971060976,0.00014648803450053411,0.00014648803450053411,0.00014645040016041103
0.09666666666666668,0.07232066157962608,0.04,-0.7,2.0,0.3,0.04,0.01,1.075,0.003848489927590305,0.004840600513877247,-0.0009921105862869418,0.0009921105862869418,-0.025692249886918296,,,-0.11182353377529537,-0.11501132001002956,0.0031877862347341884,0.0031877862347341884,0.0028589720817412995,-0.11314250754611087,0.0018688124639186926,0.0018688124639186926,-0.0013189737708154958,2.849006323027504,2.46779201719265,0.38121430583485383,0.38121430583485383,0.10992997963686003,2.8712318575516966,0.40343984035904645,0.40343984035904645,0.022225534524192625,0.15891720512045743,0.1484807522923548,0.010436452828102627,0.010436452828102627,0.009087181310850515,0.16030245929236722,0.011821707000012421,0.011821707000012421,0.0013852541719097944,-0.06519927030314668,-0.07561508691552592,0.010415816612379239,0.010415816612379239,0.009683591034640492,-0.012142796431252031,-0.012419517720717047,0.00027672128946501506,0.00027672128946501506,0.00027332670362578937
0.17333333333333334,0.07232066157962608,0.04,-0.7,2.0,0.3,0.04,0.01,1.075,0.008889458387648609,0.010486523930323677,-0.001597065542675068,0.001597065542675068,-0.02429417064110302,,,-0.1737680830762859,-0.1653272264439467,-0.008440856632339205,0.008440856632339205,0.007243335983916633,-0.17582248822015067,-0.010495261776203968,0.010495261776203968,-0.0020544051438647626,2.893864179524848,2.3947920552123065,0.49907212431254155,0.49907212431254155,0.14701110294701986,2.8893640271643277,0.4945719719520212,0.4945719719520212,-0.004500152360520371,0.2870162189599372,0.2399619089619618,0.047054309997975385,0.047054309997975385,0.037948189906387576,0.2892488456346425,0.04928693667268069,0.04928693667268069,0.002232626674705307,-0.06447157921822827,-0.07025137604844119,0.005779796830212916,0.005779796830212916,0.005400410557333695,-0.03433158030766205,-0.03262363734197812,-0.0017079429656839257,0.0017079429656839257,0.0016539839917670792
0.25,0.07232066157962608,0.04,-0.7,2.0,0.3,0.04,0.01,1.075,0.013641699924012624,0.015571250284928673,-0.0019295503609160491,0.0019295503609160491,-0.02076804789769283,,,-0.20999419152244003,-0.19220276583617535,-0.017791425686264684,0.017791425686264684,0.014923154178212555,-0.21222871613134392,-0.02002595029516857,0.02002595029516857,-0.0022345246089038873,2.720802281707408,2.2104071655546527,0.5103951161527553,0.5103951161527553,0.1589814281593082,2.6985312855525416,0.48812411999788896,0.48812411999788896,-0.022270996154866385,0.38706333600366555,0.29726227256684834,0.08980106343681721,0.08980106343681721,0.0692235219784284,0.3896226959291899,0.09236042336234157,0.09236042336234157,0.0025593599255243626,-0.059406072047919936,-0.06254664750735399,0.003140575459434053,0.003140575459434053,0.002955705960582137,-0.06050299774101128,-0.05554730588970433,-0.004955691851306954,0.004955691851306954,0.004694902657280603
0.02,0.13976194237515863,0.04,-0.7,2.0,0.3,0.04,0.01,1.15,1.9313579825009637e-05,-0.0001807800790599723,0.00020009365888498193,0.00020009365888498193,0.0031665310606375733,,,-0.00022587981160527237,-0.0210651358790801,0.020839256067474828,0.020839256067474828,0.020409330742189518,1.1444445904332815e-05,0.021076580324984433,0.021076580324984433,0.00023732425750960519,-0.0234297077089717,0.8693211768457298,-0.8927508845547015,0.8927508845547015,0.4775802551282914,4.233680791064358e-05,-0.8692788400378192,0.8692788400378192,0.023472044516882343,0.0004458029783947509,0.00781309202607509,-0.00736728904768034,0.00736728904768034,0.007310173985604194,-1.193685014293229e-05,-0.007825028876218023,0.007825028876218023,-0.00045773982853768315,-0.0018561139687181113,-0.008672326373155652,0.00681621240443754,0.00681621240443754,0.006757608220447897,2.392660612661128e-07,-0.0004808825236376421,0.0004811217896989082,0.0004811217896989082,0.0004808905378434766
0.09666666666666668,0.13976194237515863,0.04,-0.7,2.0,0.3,0.04,0.01,1.15,0.00038325024091791785,0.0007251172413185181,-0.0003418670004006002,0.0003418670004006002,-0.00829048172223529,,,-0.011003892840317823,-0.01931027769829019,0.008306384857972367,0.008306384857972367,0.00814902492372495,-0.010847229101448842,0.008463048596841348,0.008463048596841348,0.00015666373886898122,0.3894761571688947,0.4816932296447547,-0.09221707247585997,0.09221707247585997,0.06223762829635767,0.40135102332004113,-0.08034220632471356,0.08034220632471356,0.011874866151146413,0.02578168153819272,0.038007566679077454,-0.012225885140884733,0.012225885140884733,0.011778223524900981,0.02561608924052659,-0.012391477438550864,0.012391477438550864,-0.00016559229766613046,-0.011654588051674917,-0.022182368633373792,0.010527780581698875,0.010527780581698875,0.010299317328055847,-0.0012531967121196868,-0.0022167538707873885,0.0009635571586677017,0.0009635571586677017,0.0009614259140512533
0.17333333333333334,0.13976194237515863,0.04,-0.7,2.0,0.3,0.04,0.01,1.15,0.001811006787703484,0.0030665869465235085,-0.0012555801588200245,0.0012555801588200245,-0.020413588574953595,,,-0.040176345189153286,-0.051817067290137686,0.0116407221009844,0.0116407221009844,0.011067249679618836,-0.040765413961076885,0.011051653329060801,0.011051653329060801,-0.0005890687719235996,0.8926280707469381,0.8463860349906795,0.046242035756258515,0.046242035756258515,0.02504461953238936,0.915274126222648,0.06888809123196848,0.06888809123196848,0.02264605547570997,0.10332146259549846,0.10956592915318542,-0.006244466557686956,0.006244466557686956,0.005627846343887559,0.10481363418052592,-0.004752294972659499,0.004752294972659499,0.0014921715850274575,-0.024290648631683863,-0.036272765817865496,0.011982117186181633,0.011982117186181633,0.011562705864150445,-0.00845828522779241,-0.010860410483898297,0.002402125256105888,0.002402125256105888,0.002376317472910025
0.25,0.13976194237515863,0.04,-0.7,2.0,0.3,0.04,0.01,1.15,0.00393260257851334,0.006029828154608952,-0.0020972255760956116,0.0020972255760956116,-0.025886348169759682,,,-0.06879663450289593,-0.07764113106258286,0.008844496559686929,0.008844496559686929,0.008207274485677825,-0.07029227203934078,0.007348859023242074,0.007348859023242074,-0.0014956375364448549,1.1476108064496346,0.9744313007889893,0.17317950566064533,0.17317950566064533,0.087711081966459,1.1728675786822813,0.198436277893292,0.198436277893292,0.025256772232646663,0.19019263487329227,0.1696367463911883,0.020555888482103962,0.020555888482103962,0.017574591894045186,0.19372992238250242,0.02409317599131411,0.02409317599131411,0.0035372875092101463,-0.030225172321758205,-0.04006487233810911,0.009839700016350907,0.009839700016350907,0.009460659885792365,-0.02122442564939902,-0.02382928221914485,0.0026048565697458295,0.0026048565697458295,0.0025442294091255293
