tau,moneyness,v,rho,kappa,gamma,bar_v,r,log_moneyness,price_ref,delta_ref,gamma_ref,vega_ref,theta_ref,rho_ref,baseline_price_pred,baseline_price_error,baseline_delta_pred,baseline_delta_error,baseline_gamma_pred,baseline_gamma_error,baseline_vega_pred,baseline_vega_error,baseline_theta_pred,baseline_theta_error,baseline_rho_pred,baseline_rho_error,baseline_pde_residual,acv_price_pred,acv_price_error,acv_delta_pred,acv_delta_error,acv_gamma_pred,acv_gamma_error,acv_vega_pred,acv_vega_error,acv_theta_pred,acv_theta_error,acv_rho_pred,acv_rho_error,acv_pde_residual
0.00885845746908962,0.9714164644666048,0.04,-0.7,2.0,0.3,0.04,0.01,-0.029000000000000036,0.028910893214207145,-0.9411874248337098,6.94349480235303,0.026557825808052105,-0.1022870502737794,-0.008355260356321765,0.03133415626407782,0.002423263049870672,-0.7695094363048054,0.17167798852890437,9.11456758087438,2.171072778521351,0.0015111102822076778,-0.025046715525844428,-0.21347315413027154,-0.11118610385649214,0.08480395783400371,0.09315921819032548,0.053189576932067995,0.02911581439626517,0.00020492118205802518,-0.9378169130881114,0.0033705117455983258,6.453173921463131,-0.49032088088989845,0.027057926949590368,0.0005001011415382631,-0.12516752090834388,-0.02288047063456447,-0.0035321898665022665,0.004823070489819499,0.03168599894895062
0.009583458833911384,0.9714164644666048,0.04,-0.7,2.0,0.3,0.04,0.01,-0.029000000000000036,0.02898754009029081,-0.9333916804599536,7.3563799630204585,0.03041776990069245,-0.10898199327039518,-0.00896723846607253,0.03148949827624592,0.002501958185955111,-0.7670969613805125,0.16629471907944104,9.062921326413448,1.70654136339299,0.003351243233422097,-0.02706652666727035,-0.215023743176818,-0.10604174990642282,0.08656072354237593,0.09552796200844846,0.05576650323757368,0.029209014329525,0.00022147423923419077,-0.9304927253170837,0.0028989551428698634,6.857478581856616,-0.49890138116384275,0.030858735048000005,0.00044096514730755654,-0.1317568769114494,-0.022774883641054233,-0.0039806731774405645,0.004986565288631966,0.03162072713839467
0.010367796373324202,0.9714164644666048,0.04,-0.7,2.0,0.3,0.04,0.01,-0.029000000000000036,0.029075506922314198,-0.9251482115820044,7.736781251533671,0.03458172398348447,-0.11515422618945761,-0.009619031130465248,0.031658738028295774,0.002583231105981576,-0.7645614453421675,0.16058676623983692,9.006482948157483,1.2697016966238124,0.005328807880803364,-0.029252916102681104,-0.21648811360394316,-0.10133388741448554,0.08841218708893657,0.09803121821940182,0.05835070561887298,0.029314785268837438,0.00023927834652323968,-0.9228016866983775,0.002346524883626966,7.2330311756921954,-0.5037500758414755,0.034938981653933845,0.0003572576704493763,-0.13777330687237577,-0.022619080682918152,-0.0044549844928492375,0.005164046637616011,0.03145001086282738
0.011216326328689746,0.9714164644666048,0.04,-0.7,2.0,0.3,0.04,0.01,-0.029000000000000036,0.029175668448672143,-0.9164913593851471,8.0817966913811,0.039047168921169106,-0.12075665598823342,-0.010313080779387833,0.03184302160824193,0.0026673531595697852,-0.7619033018622104,0.1545880575229367,8.944891210048217,0.8630945186671166,0.007452101726398673,-0.03159506719477043,-0.21783025382279322,-0.09707359783455981,0.09035766846447736,0.1006707492438652,0.06091307097928164,0.02943405940781509,0.0002583909591429463,-0.9147793776034968,0.001711981781650329,7.577793244696183,-0.5040034466849175,0.039296516506666726,0.0002493475854976196,-0.14318408179816733,-0.022427425809933912,-0.004956057467190446,0.005357023312197387,0.03117458002190901
0.012134302389980466,0.9714164644666048,0.04,-0.7,2.0,0.3,0.04,0.01,-0.029000000000000036,0.02928889198160134,-0.9074581136109447,8.38938283923244,0.0438103678147681,-0.12575602787350587,-0.011052027510036996,0.0320435467479977,0.0027546547663963583,-0.7591240659292482,0.14833404768169656,8.877785426995157,0.4884025877627174,0.009729473856572824,-0.03408089395819528,-0.2190085438103892,-0.09325251593688333,0.0923950802860514,0.10344710779608839,0.06341885614510456,0.02956777277456206,0.0002788807929607201,-0.9064631782734154,0.000994935337529368,7.890451670600897,-0.4989311686315423,0.04392835011768693,0.00011798230291882456,-0.14797034117597466,-0.022214313302468786,-0.005484733876326027,0.005567293633710969,0.030797159599954674
0.01312740822410486,0.9714164644666048,0.04,-0.7,2.0,0.3,0.04,0.01,-0.029000000000000036,0.029416034557395054,-0.8980872303895779,8.658302735502332,0.04886663333556607,-0.130132091916095,-0.011838726746874374,0.03226155146356868,0.0028455169061736285,-0.756226466831064,0.14186076355851396,8.804813908003009,0.14651117250067713,0.012169212991540064,-0.036697420344026004,-0.2199754972145548,-0.0898434052984598,0.09452063829019272,0.1063593650370671,0.06582726981598086,0.02971686569019634,0.00030083113280128526,-0.897891453510057,0.00019577687952099243,8.170358582224381,-0.48794415327795093,0.048830838039890086,-3.5795295675981886e-05,-0.15212608602328592,-0.021993994107190912,-0.00604169724036314,0.0057970295065112335,0.030322430963202876
0.014201792665443334,0.9714164644666048,0.04,-0.7,2.0,0.3,0.04,0.01,-0.029000000000000036,0.029557940887177225,-0.8884184143912819,8.888055326810786,0.05421057911660432,-0.13387647039204,-0.012676267567956876,0.0324982981356835,0.0029403572485062757,-0.753214453577073,0.13520396081420893,8.725644270157472,-0.16241105665331368,0.014779412597492278,-0.03943116651911204,-0.22067767957345022,-0.08680120918141021,0.09672854291332768,0.10940481048128456,0.0680911958803937,0.029882284618719883,0.00032434373154265755,-0.8891027810753674,-0.0006843666840855578,8.417456961163793,-0.47059836564699253,0.05399982837887334,-0.00021075073773097613,-0.1556570256565613,-0.0217805552645213,-0.00662737857885056,0.006048888989106316,0.02975708525468418
0.015364107786477623,0.9714164644666048,0.04,-0.7,2.0,0.3,0.04,0.01,-0.029000000000000036,0.029715442058395047,-0.8784915816616028,9.078792807904051,0.059836348289402874,-0.1369913297620733,-0.013567991784301965,0.03275505223526365,0.0030396101768686012,-0.7500931519880562,0.12839842967354664,8.639975605852582,-0.4388172020514691,0.01756781303813982,-0.042268535251263055,-0.22105587791217426,-0.08406454815010098,0.09901063717616022,0.1125786289604622,0.07015713380490404,0.0300649856056926,0.0003495435472975518,-0.8801352267908424,-0.001643645129239646,8.632196184138412,-0.4465966237656396,0.05943076170393894,-0.0004055865854639337,-0.1585793897533228,-0.02158805999124952,-0.007241823711259997,0.006326168073041968,0.02911001223486892
0.01662155008422899,0.9714164644666048,0.04,-0.7,2.0,0.3,0.04,0.01,-0.029000000000000036,0.029889354921045497,-0.8683462130977944,9.231231505097924,0.06573781436649195,-0.13948794792642527,-0.014517513879145818,0.03303305495123676,0.0031437000301912654,-0.7468687293936905,0.12147748370410383,8.547552314694116,-0.683679190403808,0.020541622713358732,-0.045196191653133225,-0.2210456108955364,-0.08155766296911113,0.1013560499648144,0.11587356384396022,0.07196544886292117,0.030265939604773702,0.00037658468372820525,-0.8710256636562658,-0.002679450558471408,8.815440876281755,-0.41579062881616835,0.06511871139847551,-0.0006191029680164412,-0.16091880690774032,-0.021430858981315054,-0.007884507305153941,0.006633006573991877,0.028392671149929855
0.017981905037511594,0.9714164644666048,0.04,-0.7,2.0,0.3,0.04,0.01,-0.029000000000000036,0.03008048208237102,-0.8580208030593788,9.346560975230034,0.0719087515094281,-0.14138525213317094,-0.015528741930889964,0.033333489131886496,0.0032530070495154773,-0.743548140758416,0.11447266230096276,8.44817918093572,-0.8983817942943144,0.023707322981874765,-0.04820142852755334,-0.22057808017194988,-0.07919282803877895,0.1037508387522922,0.11927958068318216,0.07345104061313709,0.030486140145129237,0.0004056580627582185,-0.8618091277037273,-0.0037883246443485286,8.968375577087697,-0.3781853981423371,0.07105834985330274,-0.000850401656125363,-0.1627093414483992,-0.02132408931522825,-0.008554072901963498,0.0069746690289264664,0.027619694268348788
0.019453595310878216,0.9714164644666048,0.04,-0.7,2.0,0.3,0.04,0.01,-0.029000000000000036,0.03028961242849071,-0.8475524031615613,9.42635502142906,0.0783429727482039,-0.14270838725655136,-0.01660589965769824,0.033657438244100335,0.0033678258156096263,-0.7401387301895437,0.10741367297201765,8.341736990059434,-1.0846180313696259,0.027070465540697218,-0.05127250720750668,-0.21958166934195,-0.07687328208539865,0.10617765182056066,0.1227835514782589,0.07454454898868906,0.030726614017468557,0.0004370015889778485,-0.8525181998265026,-0.0049657966649412355,9.092406916687912,-0.33394810474114855,0.07724382114006038,-0.0010991516081435143,-0.16399277313795727,-0.02128438588140591,-0.009247969649717731,0.007357930007980509,0.026809778565381193
0.021045732903714257,0.9714164644666048,0.04,-0.7,2.0,0.3,0.04,0.01,-0.029000000000000036,0.030517522090261706,-0.8369762578651052,9.472487399845363,0.08503443592402071,-0.14348735922706926,-0.0177535497336952,0.03400583852914513,0.003488316438883421,-0.7366476656014895,0.10032859226361568,8.228197650787179,-1.2442897490581846,0.030635475903262266,-0.05439896002075845,-0.21798409271574884,-0.07449673348867958,0.10861543693095721,0.1263689866646524,0.07517421886711681,0.030988435977537553,0.00047091388727584643,-0.8431824004301512,-0.0062061425650460356,9.189064321316959,-0.2834230785284042,0.0836684930083134,-0.0013659429157073105,-0.16481820024732657,-0.021330841020257313,-0.00996194433748878,0.007791605396206418,0.025986926307089042
0.022768175567361795,0.9714164644666048,0.04,-0.7,2.0,0.3,0.04,0.01,-0.029000000000000036,0.03076497577271875,-0.8263255259773334,9.48705415523159,0.09197731802898046,-0.14375578492071597,-0.018976618537171894,0.034379425227558824,0.003614449454840074,-0.7330811935390608,0.09324433243827268,8.10763745764873,-1.37941669758286,0.034405482587229225,-0.057571835441751235,-0.21571527610901098,-0.071959491188295,0.11103923066704512,0.13001584920421702,0.07526852978377321,0.03127274891749463,0.0005077731447758818,-0.8338275822752216,-0.007502056297888138,9.259899749333526,-0.22715440589806413,0.09032454889625946,-0.0016527691327209992,-0.16524204529211522,-0.02148626037139925,-0.010689329973362745,0.008287288563809149,0.025182100103981808
0.02463158783958158,0.9714164644666048,0.04,-0.7,2.0,0.3,0.04,0.01,-0.029000000000000036,0.031032728371855,-0.8156310805063729,9.472303803006128,0.09916605924327948,-0.1435497682062063,-0.02028042250078482,0.034778674683856314,0.0037459463120013137,-0.7294437176164954,0.0861873628898775,7.980246855273815,-1.492056947732313,0.038382198228354175,-0.060783861014925306,-0.2127110100286794,-0.0691612418224731,0.11342006945779752,0.13370049195858233,0.07475966005736831,0.03158079158153527,0.0005480632096802676,-0.8244753059496452,-0.008844225443272347,9.306386615791569,-0.16591718721455884,0.09720236215594032,-0.001963697087339164,-0.16532854288578377,-0.02177877467957748,-0.011420047344680936,0.008860375156103883,0.024435360372644793
0.026647507074249288,0.9714164644666048,0.04,-0.7,2.0,0.3,0.04,0.01,-0.029000000000000036,0.03132152680859446,-0.8049213783363314,9.430575980621654,0.10659537836133204,-0.1429069122589338,-0.02167069624309316,0.03520374531929432,0.003882218510699864,-0.7257367292256875,0.07918464911064382,7.846334935933194,-1.5842410446884605,0.042565885320408454,-0.06402949304092359,-0.20891734561168426,-0.06601043335275047,0.11572506819820332,0.13739576444129648,0.07358778633325838,0.03191393675350033,0.0005924099449058709,-0.8151421813723427,-0.010220803036011361,9.329817879394163,-0.10075810122749118,0.10428956700228292,-0.0023058113590491147,-0.1651507862875335,-0.022243874028599703,-0.012139200707680904,0.009531495535412255,0.023798548634105243
0.02882841487510977,0.9714164644666048,0.04,-0.7,2.0,0.3,0.04,0.01,-0.029000000000000036,0.03163211201692839,-0.7942223907830233,9.364248719909085,0.1142602614939685,-0.1418654706513677,-0.02315362267054403,0.035654421823539506,0.004022309806611113,-0.7219576536868183,0.07226473709620496,7.706327023215652,-1.6579216966934327,0.046955444368318375,-0.06730481712565013,-0.20429560148020337,-0.06243013082883567,0.1179177134943529,0.14107133616489692,0.0717061144354709,0.032273743968629656,0.0006416319517012631,-0.8058391565622813,-0.011616765779258076,9.331203193356043,-0.03304552655304249,0.11156969980561893,-0.0026905616883495798,-0.16479239296183104,-0.022926922310463338,-0.01282509911246411,0.010328523558079918,0.023338558867601694
0.031187814375873,0.9714164644666048,0.04,-0.7,2.0,0.3,0.04,0.01,-0.029000000000000036,0.03196522103086652,-0.7835575861214714,9.27569413542497,0.12215592597557956,-0.1404636339743603,-0.024735865249818894,0.03613006833747179,0.004164847306605268,-0.718098717613582,0.0654588685078894,7.560754174500043,-1.7149399609249274,0.0515486640779457,-0.07060726189763386,-0.19882771577514616,-0.058364081800785866,0.11995841348512168,0.14469427873494056,0.0690863941833545,0.032662032210870745,0.0006968111800042254,-0.7965707302304578,-0.013013144108986352,9.311164985834273,0.0354708504093022,0.11902022512138925,-0.003135700854190307,-0.16434979716497536,-0.023886163190615067,-0.01344646669318217,0.011289398556636724,0.023141179623762748
0.03374031384513322,0.9714164644666048,0.04,-0.7,2.0,0.3,0.04,0.01,-0.029000000000000036,0.032321589122725425,-0.7729479555340255,9.167242068213682,0.13027776133083613,-0.13873894461578043,-0.026424602662889617,0.03662959766254764,0.004308008539822217,-0.7141459898543582,0.058801965679667334,7.410234346852801,-1.757007721360881,0.056342669422148696,-0.07393509190868744,-0.19252152047836063,-0.0537825758625802,0.12180533237651375,0.14822993503940338,0.06572449688740381,0.03308097964435839,0.0007593905216329647,-0.7873340561865904,-0.014386100652564848,9.269833265593663,0.10259119737998112,0.12660967780509885,-0.0036680835257372757,-0.16393504142498463,-0.025196096809204205,-0.013958515980321707,0.01246608668256791,0.023315345166264767
0.03650171713375229,0.9714164644666048,0.04,-0.7,2.0,0.3,0.04,0.01,-0.029000000000000036,0.03270195195304426,-0.7624120745124756,9.041151054368328,0.13862124899964323,-0.1367278295736,-0.02822756607186512,0.0371514643238286,0.0044495123707843365,-0.7100787911394614,0.05233328337301424,7.255446307141204,-1.7857047472271237,0.06133459142799697,-0.07728665757164627,-0.18541535446151555,-0.048687524887915556,0.12341551311965493,0.15164307919152004,0.06164544988673952,0.03353325877068207,0.0008313068176378086,-0.778117894941619,-0.01570582042914337,9.206738884651482,0.1655878302831546,0.1342935429817624,-0.004327706017880822,-0.16367862116665055,-0.026950791593050555,-0.014297452597415588,0.013930113474449533,0.023997306917269895
0.039489121524714246,0.9714164644666048,0.04,-0.7,2.0,0.3,0.04,0.01,-0.029000000000000036,0.03310704769992845,-0.7519661924765604,8.899585887655263,0.14718186231130037,-0.13446523955742548,-0.03015307923836128,0.03769368924523764,0.004586641545309189,-0.7058696947343533,0.04609649774220703,7.097098985912754,-1.8024869017425091,0.06652246011442922,-0.08065940219687115,-0.17758130049844476,-0.043116060941019274,0.12474625522149144,0.1548993344598527,0.056907163770877206,0.03402221532406863,0.0009151676241401785,-0.7689013554952683,-0.0169351630187079,9.12070534726576,0.22111945961049706,0.1420083686328483,-0.0051734936784520735,-0.16373124625522026,-0.029266006697794777,-0.014372883759069801,0.01578019547929148,0.02535353088532638
0.04272102359129065,0.9714164644666048,0.04,-0.7,2.0,0.3,0.04,0.01,-0.029000000000000036,0.03353761914276465,-0.7416243441790389,8.744601000370551,0.15595494796448506,-0.13198438189592096,-0.03221010176347083,0.0382539224638076,0.004716303321042947,-0.7014853372398809,0.04013900693915795,6.935900567094206,-1.8087004332763446,0.0719062882827037,-0.08404865968178135,-0.1691262746891088,-0.03714189279318783,0.12575666806794883,0.15796676983141966,0.05160200577231845,0.03455209484782688,0.0010144757050622247,-0.759652374183776,-0.018028030004737072,9.009741403240723,0.2651404028701716,0.14966350510186543,-0.006291442862619623,-0.16426196717579514,-0.03227758527987418,-0.014057597759198669,0.018152504004272166,0.02757967331184641
0.04621743371893916,0.9714164644666048,0.04,-0.7,2.0,0.3,0.04,0.01,-0.029000000000000036,0.03399441568198236,-0.731398477302216,8.578128883192804,0.16493559003029556,-0.1293165347028497,-0.034408275740247005,0.03882954740714928,0.004835131725166919,-0.6968882103752205,0.034510266926995437,6.77253271064054,-1.8055961725522636,0.07748927040382127,-0.0874463196264743,-0.16019026447562915,-0.03087372977277944,0.1264092684177429,0.16081754415798988,0.04585542575075413,0.03512830586556365,0.0011338901835812876,-0.7503259408412736,-0.01892746353905761,8.870944053222452,0.2928151700296482,0.15712992409030638,-0.007805665939989187,-0.16544739137493106,-0.03613085667208135,-0.013174474526711978,0.021233801213535027,0.03089016302699915
0.05,0.9714164644666048,0.04,-0.7,2.0,0.3,0.04,0.01,-0.029000000000000036,0.034478195282875435,-0.7212985914743619,8.401972791556489,0.17411845726892272,-0.1264909301756837,-0.0367579761418821,0.039417825723773336,0.004939630440897902,-0.6920395010688438,0.029259090405518107,6.6076354012829634,-1.7943373902735251,0.08327897274602736,-0.09083948452289536,-0.15094124544589935,-0.024450315270215656,0.1266714429647079,0.16342941910658998,0.0398210798741649,0.03575766994567014,0.0012794746627947037,-0.740862303935294,-0.019563712460932026,8.700441617576464,0.2984688260199757,0.16422611780363322,-0.009892339465289501,-0.16744195409609952,-0.04095102392041583,-0.011481349190924334,0.025276626950957767,0.035487904337206055
0.0001,0.9723883668012469,0.04,-0.7,2.0,0.3,0.04,0.01,-0.028000000000000042,0.02774060556996183,-0.866294115789497,-49.976685072868804,-0.002337660442020606,0.9338701217430241,-8.701149259920299e-05,0.02881861708618172,0.00107801151621989,-0.794851277999766,0.07144283778973104,9.843841883490168,59.820526956358975,-0.021017615142185336,-0.01867995470016473,-0.18263565955052158,-1.1165057812935457,0.06090448114247558,0.060991492635074786,0.007440338966713644,0.02766355862708806,-7.70469428737694e-05,-0.9956641423082127,-0.12937002651871565,-0.7031461401918209,49.273538932676985,-0.000920845290658342,0.001416815151362264,0.0011875920019733192,-0.9326825297410508,0.0025727909326890164,0.0026598024252882193,0.0228578845282976
0.00010818428453657477,0.9723883668012469,0.04,-0.7,2.0,0.3,0.04,0.01,-0.028000000000000042,0.027733184020729218,-0.8740533863194262,-47.159909511186925,-0.0023843869782811666,0.8802873469174959,-9.494821090437529e-05,0.028820112020913974,0.0010869280001847559,-0.7948140141138714,0.07923937220555477,9.843386336456637,57.003295847643564,-0.020995663826201497,-0.01861127684792033,-0.18268270289884925,-1.0629700498163452,0.06093017308374681,0.06102512129465119,0.007496703374338248,0.027663548920739165,-6.963509999005288e-05,-0.9956680521324529,-0.12161466581302671,-0.7028434529069488,46.45706605827998,-0.0009199365317109498,0.001464450446570217,0.0011843560428962624,-0.8791029908745996,0.00256624494966889,0.0026611931605732653,0.022854795667238005
0.00011703839420690583,0.9723883668012469,0.04,-0.7,2.0,0.3,0.04,0.01,-0.028000000000000042,0.027725633292856378,-0.8819456525374303,-44.295602546473674,-0.002420611804417397,0.8259003273545764,-0.00010361635227200905,0.02882172973878655,0.0010960964459301725,-0.7947737118115809,0.08717194072584944,9.842893228880426,54.1384957753541,-0.020971916372419706,-0.01855130456800231,-0.18273356303031937,-1.0086338903848957,0.06095796225006916,0.06106157860234117,0.007557652512277996,0.027663538449818934,-6.209484303744406e-05,-0.9956722835443821,-0.1137266310069518,-0.7025157449013335,43.59308680157234,-0.0009189533231954963,0.0015016584812219006,0.0011808552955538047,-0.8247194720590226,0.0025591632726512112,0.0026627796249232205,0.02285144929521344
0.00012661714940583705,0.9723883668012469,0.04,-0.7,2.0,0.3,0.04,0.01,-0.028000000000000042,0.027717988374737823,-0.8899324780138316,-41.39735224826222,-0.002444932639103531,0.7709783805754494,-0.0001130789876744983,0.028823480362223153,0.0011054919874853297,-0.7947301243565728,0.09520235365725882,9.842359439739308,51.239711688001535,-0.02094622585314891,-0.01850129321404538,-0.1827885466367436,-0.953766927212193,0.060988019349594996,0.0611010983372695,0.00762355678436602,0.027663527156833484,-5.446121790433911e-05,-0.9956768631339487,-0.10574438512011708,-0.7021609262801827,40.69519132198204,-0.0009178895592861908,0.00152704307981734,0.0011770680966333392,-0.7698013124788161,0.002551502067211485,0.002664581054885983,0.022847823537669683
0.00013697985718531076,0.9723883668012469,0.04,-0.7,2.0,0.3,0.04,0.01,-0.028000000000000042,0.02771028842198231,-0.8979706070569495,-38.480369648599435,-0.0024560119315697876,0.7158209383975134,-0.00012340329869311672,0.028825374854527214,0.001115086432544904,-0.7946829851487687,0.10328762190818086,9.841781584651839,48.322151233251276,-0.020918433328673148,-0.01846242139710336,-0.18284798454257975,-0.8986689229400932,0.06102052890203418,0.0611439322007273,0.00769481608673625,0.027663514980449347,-4.677344153296292e-05,-0.9956818197128913,-0.09771121265594174,-0.701776728958592,37.77859291964084,-0.0009167386322745164,0.0015392732992952711,0.0011729710108507882,-0.7146479673866626,0.002543213912842654,0.0026666172115357707,0.022843894594528055
0.0001481906784551505,0.9723883668012469,0.04,-0.7,2.0,0.3,0.04,0.01,-0.028000000000000042,0.027702576441687388,-0.9060122601691729,-35.56137183159103,-0.0024526287137224684,0.6607548554700666,-0.0001346606262437852,0.02882742509079511,0.0011248486491077236,-0.7946320061547955,0.11138025401437746,9.841155992992608,45.40252782458364,-0.02088836686647423,-0.018435738152751763,-0.1829122335153204,-0.843667088985387,0.0610556903417049,0.06119035096794869,0.007771862081215053,0.027663501855326067,-3.907458636132066e-05,-0.9956871845042253,-0.08967492433505242,-0.7013606908684344,34.8600111407226,-0.0009154933911227258,0.0015371353225997427,0.001168538686019239,-0.6595863167840473,0.0025342475097157036,0.0026689081359594887,0.022839636559753948
0.00016031902523660062,0.9723883668012469,0.04,-0.7,2.0,0.3,0.04,0.01,-0.028000000000000042,0.027694898802551604,-0.9140056284308935,-32.65839854337969,-0.002433736265772049,0.606130399377686,-0.00014692650918632358,0.02882964393498444,0.001134745132432835,-0.7945768762195713,0.11942875221132221,9.840478682913544,42.49887722629323,-0.02085584048062473,-0.018422104214852682,-0.18298167819599825,-0.7891120775736842,0.06109371920620038,0.061240645715386705,0.007855160630812486,0.02766348771196139,-3.1411090590214436e-05,-0.9956929913485033,-0.08168736291760981,-0.7009101386686037,31.957488404711086,-0.0009141460965618364,0.0015195901692102126,0.0011637436962511844,-0.6049666556814348,0.0025245473614901575,0.002671473870676481,0.022835021222397698
0.00017343999042822712,0.9723883668012469,0.04,-0.7,2.0,0.3,0.04,0.01,-0.028000000000000042,0.027687304556500147,-0.9218955885399924,-29.79055670983803,-0.0023985237987063507,0.5523158313593906,-0.00016028072550323694,0.028832045323694405,0.0011447407671942578,-0.7945172592508907,0.12737832928910175,9.839745334062922,39.630302043900954,-0.020820652984885422,-0.01842212918617907,-0.18305673315492352,-0.7353725645143141,0.06113484841681225,0.06129512914231549,0.007945214406454654,0.027663472476552275,-2.3832079947872647e-05,-0.995699276928427,-0.07380368838843454,-0.7004221688033545,29.090134541034676,-0.0009126883724397417,0.0014858354262666088,0.0011585563723173838,-0.5511572749870731,0.00251405343221735,0.002674334157720587,0.022830017846861533
0.00018763481274508147,0.9723883668012469,0.04,-0.7,2.0,0.3,0.04,0.01,-0.028000000000000042,0.027679844564866607,-0.9296246528902019,-26.977690019012243,-0.002346479548757982,0.4996905473273616,-0.00017480735438611198,0.028834644357285888,0.001154799792419281,-0.7944527922685347,0.1351718606216672,9.83895125777226,36.8166412767845,-0.020782586752538884,-0.018436107203780902,-0.18313784507735528,-0.6828283924047169,0.06117932965734046,0.06135413701172657,0.008042565674253793,0.02766345607087958,-1.638849398702749e-05,-0.9957060810135856,-0.06608142812338369,-0.6998936267297162,26.27779639228253,-0.0009111111529998998,0.0014353683957580824,0.0011529446180952741,-0.49853760270926634,0.0025027007752308514,0.0026775081296169633,0.022824592929977922
0.00020299137970980821,0.9723883668012469,0.04,-0.7,2.0,0.3,0.04,0.01,-0.028000000000000042,0.027672570432149546,-0.9371341583372312,-24.239974495960155,-0.002277451836874514,0.448636829240911,-0.00019059488374162864,0.028837457399002397,0.0011648869668528516,-0.7943830833090431,0.14275107502818818,9.838091364453977,34.07806586041413,-0.0207414063754624,-0.018463954538587887,-0.18322549508317268,-0.6318623243240836,0.06122743485819481,0.06141802974193644,0.008147799272378409,0.027663438412222602,-9.132019926944013e-06,-0.995713446727185,-0.05857928838995374,-0.6993210841244062,23.54065341183575,-0.0009094046257424846,0.0013680472111320292,0.0011468737119660697,-0.4474899555289449,0.002490419131741305,0.0026810140154829337,0.022818709932200445
0.00021960477180997805,0.9723883668012469,0.04,-0.7,2.0,0.3,0.04,0.01,-0.028000000000000042,0.027665533262893005,-0.9443656829722491,-21.59744574893068,-0.002191703850106655,0.3995303559220746,-0.00020773639385218153,0.028840502182858746,0.001174968919965741,-0.7943077091769105,0.15005797379533858,9.837160127926207,31.43460587685689,-0.020696857214306943,-0.018505153364200288,-0.18332020118397824,-0.5828505571060528,0.06127945779311226,0.06148719418696444,0.00826154578654556,0.02766341941331532,-2.1138495776840127e-06,-0.9957214208369628,-0.0513557378647137,-0.6987008138431785,20.898744935087503,-0.0009075581694880105,0.0012841456806186443,0.0011403060918989153,-0.3983900498301757,0.0024771324966722445,0.002684868890524426,0.022812328979681672
0.0002375778511908024,0.9723883668012469,0.04,-0.7,2.0,0.3,0.04,0.01,-0.028000000000000042,0.027658782271939963,-0.951262662435814,-19.069469162760697,-0.00208995725856409,0.35272973647998634,-0.0002263298535041219,0.0288437979311007,0.0011850156591607375,-0.7942262130327554,0.1570364494030586,9.83615154634708,28.90562070910778,-0.02064866383106789,-0.0185587065725038,-0.18342252087991254,-0.5361522573598989,0.06133571579618668,0.0615620456496908,0.008384484932641267,0.0276633989823528,4.616710412835151e-06,-0.9957300540725768,-0.04446739163676272,-0.6980287623923782,18.371440400368318,-0.0009055602872307975,0.0011843969713332928,0.0011332011228726558,-0.3515965353571137,0.0024627586490725,0.002689088502576622,0.022805406533830477
0.00025702189852813787,0.9723883668012469,0.04,-0.7,2.0,0.3,0.04,0.01,-0.028000000000000042,0.02765236329443177,-0.9577721566654882,-16.674170474875837,-0.001973419420968181,0.3085654519045813,-0.0002464785689115904,0.02884736548215472,0.0011950021877229489,-0.7941381018086197,0.16363405485686855,9.835059099405523,26.50922957428136,-0.020596528294602776,-0.018623108873634595,-0.18353305389726565,-0.49209850580184694,0.061396551607244415,0.06164303017615601,0.008517349154401693,0.027663377023062964,1.1013728631194264e-05,-0.9957394014721094,-0.03796724480662117,-0.697300519631121,15.976869955244716,-0.0009033985333302026,0.0010700208876379784,0.0011255148451517873,-0.3074399370594295,0.0024472086442275474,0.0026936872131391376,0.022797895024232323
0.00027805730202498744,0.9723883668012469,0.04,-0.7,2.0,0.3,0.04,0.01,-0.028000000000000042,0.027646317258244735,-0.9638466956834344,-14.427850441393275,-0.0018437889959515424,0.267328710905528,-0.0002682918271194927,0.02885122743006216,0.0012049101718174249,-0.7940428434404551,0.16980385224297934,9.833875701375044,24.261726142768318,-0.020540128348964307,-0.018696339353012764,-0.18365244506621511,-0.45098115597174315,0.06146233535401283,0.06173062718113233,0.008660927443198935,0.027663353434860607,1.7036176615872756e-05,-0.995749522760544,-0.03190282707710956,-0.6965112853946507,13.731339155998624,-0.0009010594345478578,0.0009427295614036846,0.0011171997018076174,-0.2662115112037204,0.0024303862643615653,0.002698678091481058,0.022789742440442056
0.0003008143027974355,0.9723883668012469,0.04,-0.7,2.0,0.3,0.04,0.01,-0.028000000000000042,0.027640678696426724,-0.969446110988637,-12.344413069101392,-0.0017032354008653383,0.22926083123281027,-0.00029188577309139025,0.028855408276499933,0.0012147295800732094,-0.7939398639077043,0.17550624708093265,9.832593649591349,22.17700671869274,-0.02047911543359626,-0.01877588003273092,-0.18378138733597524,-0.41304221856878554,0.06153346667973172,0.061825352452823105,0.00881606938574328,0.02766332811310139,2.2649416674666578e-05,-0.9957604827634007,-0.0263143717747637,-0.6956558326869212,11.648757236414472,-0.0008985284043927763,0.000804706996472562,0.0011082042437197655,-0.2281526269890905,0.002412187424570448,0.0027040731976618383,0.02278089187746782
