tau,moneyness,v,rho,kappa,gamma,bar_v,r,price_pred,price_ref,price_error,delta_pred,delta_ref,delta_error,gamma_pred,gamma_ref,gamma_error,vega_pred,vega_ref,vega_error,theta_pred,theta_ref,theta_error,rho_pred,rho_ref,rho_error
0.005,0.9704455335485082,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.032783255258901356,0.0327129505269369,7.030473196445453e-05,-0.8133774595545298,-0.8123019187553915,-0.001075540799138297,8.399004086136857,8.467300520035934,-0.0682964338990768,0.019736530758311187,0.01966605813620903,7.047262210215649e-05,-0.8555974241132398,-0.8482350626113849,-0.007362361501854875,-0.004221432370957399,-0.00410503859737993,-0.0001163937735774688
0.005569620253164557,0.9704455335485082,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.033267833990442024,0.03319344524122869,7.438874921333188e-05,-0.800013094622324,-0.7987929310764113,-0.0012201635459127003,8.302913044637119,8.36980679407634,-0.06689374943922033,0.021710787630443807,0.021647166300490128,6.362132995367878e-05,-0.8453728233398243,-0.8383817422015655,-0.006991081138258859,-0.0046169357941792145,-0.004502361140141254,-0.00011457465403796017
0.006139240506329114,0.9704455335485082,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.03374596292635709,0.03366767970555462,7.828322080247196e-05,-0.7880759027201253,-0.7867238650434434,-0.0013520376766819053,8.186076434546521,8.251949462490927,-0.06587302794440575,0.02357606049690523,0.023517380887786987,5.867960911824441e-05,-0.8331517716230565,-0.826458215402681,-0.006693556220375485,-0.005006831847399472,-0.0048938362686885796,-0.00011299557871089286
0.006708860759493672,0.9704455335485082,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.034216798260217486,0.034134773199255064,8.202506096242207e-05,-0.7773330414134821,-0.7758599213921613,-0.0014731200213208284,8.058059628856968,8.123287104879722,-0.0652274760227538,0.025345943666098505,0.02529042071865273,5.5522947445776905e-05,-0.8198867967555996,-0.8134340484074896,-0.006452748348110049,-0.005391944433199217,-0.005280306599291077,-0.00011163783390813996
0.0072784810126582285,0.9704455335485082,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.03467992573603684,0.03459428292847322,8.564280756362397e-05,-0.7675997506498473,-0.7660146630008189,-0.0015850876490284271,7.924800472345655,7.9897264024425,-0.06492593009684455,0.027031784922748398,0.02697775935511626,5.402556763213842e-05,-0.8061646651159587,-0.7999086195495736,-0.006256045566385149,-0.005772924232255682,-0.005662438354182466,-0.00011048587807321614
0.007848101265822785,0.9704455335485082,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.03513519702194292,0.035046038249593514,8.915877234940556e-05,-0.7587279293637845,-0.7570385800510646,-0.0016893493127199122,7.790025836339004,7.854953748675001,-0.06492791233599693,0.028643084139436604,0.028589015746880775,5.406839255582899e-05,-0.7923502179086479,-0.786256192791448,-0.006094025117199919,-0.006150294495806185,-0.006040767887722957,-0.00010952660808322828
0.008417721518987342,0.9704455335485082,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.03558262930382914,0.03549003871301948,9.259059080966164e-05,-0.7505976169727075,-0.7488105386600861,-0.0017870783126214818,7.656082037658607,7.721273245900704,-0.0651912082420969,0.030187837923426705,0.030132295884834126,5.5542038592579224e-05,-0.7786704165284017,-0.7727108489381542,-0.0059595675902475165,-0.006524482634736404,-0.006415733812035262,-0.00010874882270114211
0.008987341772151899,0.9704455335485082,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.0360223423296723,0.03592638998409037,9.595234558193444e-05,-0.7431106558370293,-0.7412314067014014,-0.0018792491356278695,7.5244362143059,7.590111744413107,-0.06567553010720761,0.031672821788697944,0.031614474295246775,5.8347493451169075e-05,-0.7652649101984623,-0.7594176793335243,-0.005847230864937991,-0.006895842566068723,-0.006787699741009807,-0.00010814282505891646
0.009556962025316456,0.9704455335485082,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.03645451825630981,0.036355262867783344,9.925538852646743e-05,-0.73618595311017,-0.7342192817614297,-0.00196667134874029,7.395986847989404,7.462330976602033,-0.06634412861262895,0.03310381628935902,0.03304142054340625,6.239574595276465e-05,-0.752217238065467,-0.7464644308563435,-0.005752807209123523,-0.007264670877853759,-0.007156970753813418,-0.000107700124040341
0.010126582278481013,0.9704455335485082,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.03687937571099998,0.03677686676201364,0.00010250894898634205,-0.7297559093897285,-0.7277058906194291,-0.002050018770299311,7.271260347171167,7.33842468449825,-0.06716433732708271,0.03448578696248963,0.034418179980883645,6.760698160598183e-05,-0.7395745026290432,-0.7339014949150621,-0.00567300771398116,-0.007631218756730876,-0.00752380554987926,-0.00010741320685161634
