epoch,optimizer,lr,train_total,train_pde,train_dpde,train_greek_delta,train_greek_gamma,train_greek_vega,train_term,train_low,train_right,train_v_zero,train_no_arbitrage,train_curvature_bulk,val_total,val_pde,val_dpde,val_greek_delta,val_greek_gamma,val_greek_vega,val_term,val_low,val_right,val_v_zero,val_no_arbitrage,val_curvature_bulk,val_evaluated,dynamic_refresh,dynamic_refresh_count
11,adam,5e-05,3.2164571621251525e-05,1.2379640224935429e-05,0.0,0.0,0.0,0.0,6.0471313929610915e-06,1.011576006959558e-06,0.0,0.0,1.2726223701520212e-05,0.0,8.834589971229434e-05,2.597362981759943e-05,0.0,0.0,0.0,0.0,1.090966907213442e-05,7.858388357817603e-07,0.0,0.0,5.0676764658419415e-05,0.0,1,0,0
12,adam,5e-05,3.33348749563811e-05,1.2260531889296544e-05,0.0,0.0,0.0,0.0,9.515623219158442e-06,1.0198565369989865e-06,0.0,0.0,1.053886347790467e-05,0.0,7.399680907838047e-05,2.5571960577508435e-05,0.0,0.0,0.0,0.0,1.0719526471802965e-05,9.585584166416083e-07,0.0,0.0,3.67467655451037e-05,0.0,1,0,0
13,adam,5e-05,3.186264564192243e-05,1.2433365100150695e-05,0.0,0.0,0.0,0.0,7.262005055963527e-06,1.0298701269562116e-06,0.0,0.0,1.1137405238059728e-05,0.0,7.599072705488652e-05,2.578639760031365e-05,0.0,0.0,0.0,0.0,9.229742317984346e-06,7.731524078735674e-07,0.0,0.0,4.020143023808487e-05,0.0,1,0,0
14,adam,5e-05,2.8675673434008786e-05,1.1732788095741853e-05,0.0,0.0,0.0,0.0,6.381112015674262e-06,9.658590869321415e-07,0.0,0.0,9.595914178817111e-06,0.0,8.459256059722975e-05,2.616348683659453e-05,0.0,0.0,0.0,0.0,8.814999091555364e-06,9.705330512588262e-07,0.0,0.0,4.864354195888154e-05,0.0,1,0,0
15,adam,5e-05,2.767805267467338e-05,1.1109767513062252e-05,0.0,0.0,0.0,0.0,6.088546172122733e-06,8.751996745104407e-07,0.0,0.0,9.60453905918257e-06,0.0,7.66051743994467e-05,2.3666752895223908e-05,0.0,0.0,0.0,0.0,8.75478690431919e-06,7.535635972999444e-07,0.0,0.0,4.3430070945760235e-05,0.0,1,0,0
16,adam,5e-05,2.6386166950942425e-05,1.0745575877990632e-05,0.0,0.0,0.0,0.0,5.9400333327630506e-06,8.291593012188514e-07,0.0,0.0,8.871397852772134e-06,0.0,7.88470424595289e-05,2.395527008047793e-05,0.0,0.0,0.0,0.0,7.388285666820593e-06,9.91579895526229e-07,0.0,0.0,4.651190829463303e-05,0.0,1,0,0
17,adam,5e-05,2.6469587055544253e-05,1.0528352788696793e-05,0.0,0.0,0.0,0.0,5.599293842806219e-06,8.940013387359613e-07,0.0,0.0,9.447938850826176e-06,0.0,6.987770029809326e-05,2.1689913410227746e-05,0.0,0.0,0.0,0.0,8.70897201821208e-06,6.915655035300006e-07,0.0,0.0,3.878724601236172e-05,0.0,1,0,0
18,adam,5e-05,2.6889249056694098e-05,1.0837200079549802e-05,0.0,0.0,0.0,0.0,6.488179735697486e-06,1.0418433333825305e-06,0.0,0.0,8.522025780166587e-06,0.0,7.606270810356364e-05,2.3768005121382885e-05,0.0,0.0,0.0,0.0,8.137449185596779e-06,5.896199013477599e-07,0.0,0.0,4.35676374763716e-05,0.0,1,0,0
19,adam,5e-05,2.5248258680221625e-05,1.0334447893001197e-05,0.0,0.0,0.0,0.0,5.598019754415873e-06,8.273000204894743e-07,0.0,0.0,8.488491403113585e-06,0.0,7.6126198109705e-05,2.4215636585722677e-05,0.0,0.0,0.0,0.0,9.202385626849718e-06,1.1451543286966626e-06,0.0,0.0,4.156302020419389e-05,0.0,1,0,0
20,adam,5e-05,2.4768549224063463e-05,1.0252383162878687e-05,0.0,0.0,0.0,0.0,5.5735071669005265e-06,8.178567227901112e-07,0.0,0.0,8.124801894382472e-06,0.0,7.159374945331365e-05,2.2047612219466828e-05,0.0,0.0,0.0,0.0,8.743986654735636e-06,1.1051774890802335e-06,0.0,0.0,3.9696969906799495e-05,0.0,1,0,0
21,adam,5e-05,2.549700309373293e-05,1.0253645655211585e-05,0.0,0.0,0.0,0.0,6.405339235016072e-06,9.952240134225576e-07,0.0,0.0,7.842794047974166e-06,0.0,7.034657028270885e-05,2.3527340090367943e-05,0.0,0.0,0.0,0.0,7.975167136464734e-06,8.976928143056284e-07,0.0,0.0,3.7946370866848156e-05,0.0,1,0,0
22,adam,5e-05,2.372650112647534e-05,1.0304430986707303e-05,0.0,0.0,0.0,0.0,5.328230201939732e-06,7.454433053055709e-07,0.0,0.0,7.348396763973142e-06,0.0,6.88887812430039e-05,2.3340628104051575e-05,0.0,0.0,0.0,0.0,7.644290235475637e-06,7.941942499201105e-07,0.0,0.0,3.710966484504752e-05,0.0,1,0,0
23,adam,5e-05,2.2846002138976473e-05,9.710736208035087e-06,0.0,0.0,0.0,0.0,4.898437651945642e-06,8.237487705287094e-07,0.0,0.0,7.413080084006651e-06,0.0,6.936283898539841e-05,2.2613614419242367e-05,0.0,0.0,0.0,0.0,7.534737051173579e-06,6.682428193016676e-07,0.0,0.0,3.854624810628593e-05,0.0,1,0,0
24,adam,5e-05,2.2159166746860137e-05,9.608194375232415e-06,0.0,0.0,0.0,0.0,4.972766177502308e-06,7.598691951216097e-07,0.0,0.0,6.818337084268933e-06,0.0,7.282580918399617e-05,2.3816672182874754e-05,0.0,0.0,0.0,0.0,6.867899628559826e-06,6.025042011970072e-07,0.0,0.0,4.1538733057677746e-05,0.0,1,0,0
25,adam,5e-05,2.166410797599383e-05,9.389174408624967e-06,0.0,0.0,0.0,0.0,4.7485464733654226e-06,7.591281807606265e-07,0.0,0.0,6.767258980744373e-06,0.0,6.746961298631504e-05,2.2329006242216565e-05,0.0,0.0,0.0,0.0,8.084517503448296e-06,8.546307412871101e-07,0.0,0.0,3.62014579877723e-05,0.0,1,0,0
26,adam,5e-05,2.3094736320672382e-05,9.731156126235874e-06,0.0,0.0,0.0,0.0,4.764105909771388e-06,8.87401569116264e-07,0.0,0.0,7.712072999765951e-06,0.0,6.957304140087217e-05,2.4067428967100568e-05,0.0,0.0,0.0,0.0,7.4208678597642574e-06,1.2328811180850607e-06,0.0,0.0,3.685186675284058e-05,0.0,1,0,0
27,adam,5e-05,2.2054918304093007e-05,9.547725539960084e-06,0.0,0.0,0.0,0.0,5.309850649837244e-06,8.529000297130551e-07,0.0,0.0,6.344442141426043e-06,0.0,7.300767174456269e-05,2.5057062885025516e-05,0.0,0.0,0.0,0.0,6.233462045202032e-06,1.1955328318435932e-06,0.0,0.0,4.0521616028854623e-05,0.0,1,0,0
28,adam,5e-05,2.1680542545254866e-05,9.84858229458041e-06,0.0,0.0,0.0,0.0,4.438703925302434e-06,8.143361291956808e-07,0.0,0.0,6.578919780508841e-06,0.0,6.329037569230422e-05,2.2536909455084242e-05,0.0,0.0,0.0,0.0,7.012436071818229e-06,6.838071158199455e-07,0.0,0.0,3.305722202640027e-05,0.0,1,0,0
29,adam,5e-05,2.0134576743657817e-05,8.810254769286985e-06,0.0,0.0,0.0,0.0,4.8084079793397905e-06,6.43493745400292e-07,0.0,0.0,5.872420302921455e-06,0.0,6.364856380969286e-05,2.253436468890868e-05,0.0,0.0,0.0,0.0,6.208454124134732e-06,9.130135367740877e-07,0.0,0.0,3.399273191462271e-05,0.0,1,0,0
30,adam,5e-05,2.0038472143824038e-05,8.791213019776478e-06,0.0,0.0,0.0,0.0,4.2275811580338996e-06,7.308845511033724e-07,0.0,0.0,6.2887934149102875e-06,0.0,6.598862091777846e-05,2.2426122086471878e-05,0.0,0.0,0.0,0.0,6.077806574467104e-06,6.070520726098039e-07,0.0,0.0,3.687764183268882e-05,0.0,1,0,0
31,adam,5e-05,2.0911806927870202e-05,9.204824436892522e-06,0.0,0.0,0.0,0.0,4.5302295887950095e-06,7.900527165816129e-07,0.0,0.0,6.38670044850187e-06,0.0,6.48501591058448e-05,2.2066258679842576e-05,0.0,0.0,0.0,0.0,6.2812387113808654e-06,5.999448262627993e-07,0.0,0.0,3.590271808207035e-05,0.0,1,0,0
32,adam,5e-05,1.9928812434955034e-05,9.166516520053847e-06,0.0,0.0,0.0,0.0,4.433497664990682e-06,6.792672699873492e-07,0.0,0.0,5.649530720575058e-06,0.0,6.772637425456196e-05,2.374540054006502e-05,0.0,0.0,0.0,0.0,6.296364517766051e-06,7.335463578783674e-07,0.0,0.0,3.695105988299474e-05,0.0,1,0,0
33,adam,5e-05,1.9820100533252116e-05,9.26687926039449e-06,0.0,0.0,0.0,0.0,3.846497662607362e-06,6.573951303323611e-07,0.0,0.0,6.049328376889207e-06,0.0,6.107227818574756e-05,2.1202742573223077e-05,0.0,0.0,0.0,0.0,7.08453762854333e-06,6.407503860828001e-07,0.0,0.0,3.214424941688776e-05,0.0,1,0,0
34,adam,5e-05,1.9192857621419535e-05,8.433490620518569e-06,0.0,0.0,0.0,0.0,4.770025981315484e-06,6.425198044723857e-07,0.0,0.0,5.346821154716963e-06,0.0,6.0937072703382e-05,2.3042761313263327e-05,0.0,0.0,0.0,0.0,5.907214472244959e-06,6.573966402356746e-07,0.0,0.0,3.132969868602231e-05,0.0,1,0,0
35,adam,5e-05,1.8720708681030374e-05,8.398926667041451e-06,0.0,0.0,0.0,0.0,4.036281282537857e-06,5.762128854058801e-07,0.0,0.0,5.709288174671201e-06,0.0,5.964081719866954e-05,2.3276690626516938e-05,0.0,0.0,0.0,0.0,6.261037469812436e-06,5.364482262848469e-07,0.0,0.0,2.9566639568656683e-05,0.0,1,0,0
36,adam,5e-05,1.8597538996800722e-05,8.556157894190619e-06,0.0,0.0,0.0,0.0,4.190220835198488e-06,5.598197621026202e-07,0.0,0.0,5.291340812618728e-06,0.0,6.249238504096866e-05,2.2881480617797934e-05,0.0,0.0,0.0,0.0,5.6723897614574526e-06,6.37469895536924e-07,0.0,0.0,3.330104664200917e-05,0.0,1,0,0
37,adam,5e-05,1.7920196114573628e-05,8.335109555446252e-06,0.0,0.0,0.0,0.0,3.937249005048216e-06,5.903106252702628e-07,0.0,0.0,5.057526792029421e-06,0.0,6.227803532965481e-05,2.222988405264914e-05,0.0,0.0,0.0,0.0,6.17857131146593e-06,5.355427106223942e-07,0.0,0.0,3.333403219585307e-05,0.0,1,0,0
38,adam,5e-05,1.785958693290013e-05,8.313582100072381e-06,0.0,0.0,0.0,0.0,3.835273801655603e-06,7.290338572829569e-07,0.0,0.0,4.981697102834914e-06,0.0,6.40381476841867e-05,2.2858890588395298e-05,0.0,0.0,0.0,0.0,5.704329396394314e-06,6.508956857942394e-07,0.0,0.0,3.482403189991601e-05,0.0,1,0,0
39,adam,5e-05,1.7487164313934045e-05,7.953675634553292e-06,0.0,0.0,0.0,0.0,3.7731912811977963e-06,6.743501046457823e-07,0.0,0.0,5.085947336169738e-06,0.0,5.958168185316026e-05,2.18834920815425e-05,0.0,0.0,0.0,0.0,6.251750164665282e-06,5.775620479653298e-07,0.0,0.0,3.086887954850681e-05,0.0,1,0,0
40,adam,5e-05,1.7818581000028644e-05,8.138444940186673e-06,0.0,0.0,0.0,0.0,4.0178882443342445e-06,7.785544511307307e-07,0.0,0.0,4.8836935064855425e-06,0.0,5.926812445977703e-05,2.3119220713851973e-05,0.0,0.0,0.0,0.0,6.243076313694473e-06,5.627807695418596e-07,0.0,0.0,2.9343047572183423e-05,0.0,1,0,0
41,adam,5e-05,1.7973584135688725e-05,8.242219706744436e-06,0.0,0.0,0.0,0.0,4.071788296755585e-06,5.597101786491976e-07,0.0,0.0,5.099865859392594e-06,0.0,6.273800681810826e-05,2.2784532120567746e-05,0.0,0.0,0.0,0.0,5.825765128975036e-06,4.4976880531066854e-07,0.0,0.0,3.367794488440268e-05,0.0,1,0,0
42,adam,5e-05,1.6481298246162623e-05,7.791586796201955e-06,0.0,0.0,0.0,0.0,3.6518586199463243e-06,5.081432092879368e-07,0.0,0.0,4.529709769940382e-06,0.0,6.112314440542832e-05,2.1198642571107484e-05,0.0,0.0,0.0,0.0,5.352758307708427e-06,5.861103318238747e-07,0.0,0.0,3.3985630579991266e-05,0.0,1,0,0
43,adam,5e-05,1.7955868884200754e-05,8.606487313045363e-06,0.0,0.0,0.0,0.0,3.718244258266168e-06,6.044064395638316e-07,0.0,0.0,5.026731386692518e-06,0.0,6.0053629567846656e-05,2.2345926481648348e-05,0.0,0.0,0.0,0.0,5.931318355578696e-06,5.219321792537812e-07,0.0,0.0,3.1254450732376426e-05,0.0,1,0,0
44,adam,5e-05,1.68729310416893e-05,8.066472872769737e-06,0.0,0.0,0.0,0.0,3.7656162987786956e-06,5.95267142244893e-07,0.0,0.0,4.445574674605268e-06,0.0,5.741710265283473e-05,2.2714015358360484e-05,0.0,0.0,0.0,0.0,5.944150416326011e-06,5.146029025127064e-07,0.0,0.0,2.824433431669604e-05,0.0,1,0,0
45,adam,5e-05,1.7325123621958483e-05,8.066803218298446e-06,0.0,0.0,0.0,0.0,3.6407643477787133e-06,6.417759763621689e-07,0.0,0.0,4.975780257154838e-06,0.0,6.280959496507421e-05,2.4212477001128718e-05,0.0,0.0,0.0,0.0,7.488744813599624e-06,5.034797823100234e-07,0.0,0.0,3.060489325434901e-05,0.0,1,0,0
46,adam,5e-05,1.7354170154249005e-05,8.270470146953812e-06,0.0,0.0,0.0,0.0,4.067882485969676e-06,6.014780868923708e-07,0.0,0.0,4.41433917330869e-06,0.0,5.7113851653411984e-05,2.2417685613618232e-05,0.0,0.0,0.0,0.0,6.44503870717017e-06,5.770157258666586e-07,0.0,0.0,2.767411024251487e-05,0.0,1,0,0
47,adam,5e-05,1.612032411912878e-05,7.82394141651821e-06,0.0,0.0,0.0,0.0,3.508151849018759e-06,6.288015388378199e-07,0.0,0.0,4.15942918152723e-06,0.0,5.8054378314409405e-05,2.275149199704174e-05,0.0,0.0,0.0,0.0,5.621024683932774e-06,5.126049131831678e-07,0.0,0.0,2.9169257686589845e-05,0.0,1,0,0
48,adam,5e-05,1.5908129000763438e-05,7.778082050435842e-06,0.0,0.0,0.0,0.0,3.542693463032265e-06,4.6813891074748426e-07,0.0,0.0,4.119214437992014e-06,0.0,5.53474819753319e-05,2.21110549318837e-05,0.0,0.0,0.0,0.0,5.3921698963677045e-06,5.952431934019842e-07,0.0,0.0,2.7249014237895608e-05,0.0,1,0,0
49,adam,5e-05,1.5723724061444955e-05,7.783989332210695e-06,0.0,0.0,0.0,0.0,3.3156482430740652e-06,5.427643490207856e-07,0.0,0.0,4.081322103388629e-06,0.0,5.745855378336273e-05,2.1381662008934654e-05,0.0,0.0,0.0,0.0,4.535178049991373e-06,1.3306744222063571e-06,0.0,0.0,3.0211038392735645e-05,0.0,1,0,0
50,adam,5e-05,1.5999517017917242e-05,7.663692088044627e-06,0.0,0.0,0.0,0.0,3.5907731046336266e-06,6.796187115298835e-07,0.0,0.0,4.0654330177858355e-06,0.0,5.741163477068767e-05,2.178590693802107e-05,0.0,0.0,0.0,0.0,5.182674158277223e-06,9.341143822894082e-07,0.0,0.0,2.9508939405786805e-05,0.0,1,0,0
51,adam,5e-05,1.5933671022594353e-05,7.614708209757737e-06,0.0,0.0,0.0,0.0,3.447204463213893e-06,7.727115249878125e-07,0.0,0.0,4.099047025363234e-06,0.0,5.9961290389765054e-05,2.3936880097608082e-05,0.0,0.0,0.0,0.0,5.321454409568105e-06,5.134445473231608e-07,0.0,0.0,3.018951065314468e-05,0.0,1,0,0
52,adam,5e-05,1.6111709214783332e-05,7.685629213938228e-06,0.0,0.0,0.0,0.0,3.60050404424328e-06,5.781071621413503e-07,0.0,0.0,4.247468794460474e-06,0.0,5.753853474743664e-05,2.2744721718481742e-05,0.0,0.0,0.0,0.0,5.081670678919181e-06,3.817533809069573e-07,0.0,0.0,2.9330387405934744e-05,0.0,1,0,0
53,adam,5e-05,1.5792960596172634e-05,7.944394013748024e-06,0.0,0.0,0.0,0.0,3.5250438514822235e-06,5.752655258817185e-07,0.0,0.0,3.7482571855207425e-06,0.0,5.446046270662919e-05,2.089227746182587e-05,0.0,0.0,0.0,0.0,4.837891538045369e-06,1.1625558045125217e-06,0.0,0.0,2.7567737561184913e-05,0.0,1,0,0
54,adam,5e-05,1.6539879595711682e-05,7.951308191422868e-06,0.0,0.0,0.0,0.0,3.6590930250213205e-06,6.89123535124736e-07,0.0,0.0,4.240355082174574e-06,0.0,5.7089608162641525e-05,2.218554618593771e-05,0.0,0.0,0.0,0.0,4.7787552830413915e-06,3.8747083408452454e-07,0.0,0.0,2.973783739435021e-05,0.0,1,0,0
55,adam,5e-05,1.5496667060688196e-05,7.630761984955825e-06,0.0,0.0,0.0,0.0,3.4920129508009268e-06,5.859855463086205e-07,0.0,0.0,3.7879069338941918e-06,0.0,5.484658322529867e-05,2.1549349185079336e-05,0.0,0.0,0.0,0.0,5.505296485353028e-06,3.886250965479121e-07,0.0,0.0,2.7403313652030192e-05,0.0,1,0,0
56,adam,5e-05,1.5123981427223043e-05,7.684773549954116e-06,0.0,0.0,0.0,0.0,3.2770179956287393e-06,5.324846998888688e-07,0.0,0.0,3.629705020102847e-06,0.0,5.922833952354267e-05,2.201513598265592e-05,0.0,0.0,0.0,0.0,4.554289716907078e-06,4.2394128740852466e-07,0.0,0.0,3.223497333237901e-05,0.0,1,0,0
57,adam,5e-05,1.5863747307776066e-05,7.844593369554786e-06,0.0,0.0,0.0,0.0,3.336775932893943e-06,6.083045533955556e-07,0.0,0.0,4.074073729043448e-06,0.0,5.6158110965043306e-05,2.183682590839453e-05,0.0,0.0,0.0,0.0,6.031290013197577e-06,4.0772442844172474e-07,0.0,0.0,2.7882269932888448e-05,0.0,1,0,0
58,adam,5e-05,1.5504642817631975e-05,7.611070714119705e-06,0.0,0.0,0.0,0.0,3.774723609240027e-06,5.350290006589375e-07,0.0,0.0,3.58381964815635e-06,0.0,5.5670050642220303e-05,2.1726309569203295e-05,0.0,0.0,0.0,0.0,4.65957646156312e-06,4.118897720672976e-07,0.0,0.0,2.887227492465172e-05,0.0,1,0,0
59,adam,5e-05,1.5213482754461438e-05,7.68666595263312e-06,0.0,0.0,0.0,0.0,3.185347182466103e-06,5.954998840707049e-07,0.0,0.0,3.7459697637132194e-06,0.0,5.4886695579625666e-05,2.1045842004241422e-05,0.0,0.0,0.0,0.0,5.682433311449131e-06,4.971885232407658e-07,0.0,0.0,2.7661231797537766e-05,0.0,1,0,0
60,adam,5e-05,1.5133414024148806e-05,7.617155603156789e-06,0.0,0.0,0.0,0.0,3.3569764639196364e-06,5.369666684629237e-07,0.0,0.0,3.622315361440087e-06,0.0,5.4004736739443615e-05,2.1454581656144e-05,0.0,0.0,0.0,0.0,6.038188530510524e-06,4.1515218640597595e-07,0.0,0.0,2.6096815417986363e-05,0.0,1,0,0
61,adam,5e-05,1.444709556608359e-05,7.233845593646038e-06,0.0,0.0,0.0,0.0,3.1430576683533218e-06,5.586305551474879e-07,0.0,0.0,3.5115619780867746e-06,0.0,5.298733594827354e-05,2.1547772121266462e-05,0.0,0.0,0.0,0.0,4.679323865275364e-06,4.3180389752706105e-07,0.0,0.0,2.6328436433686875e-05,0.0,1,0,0
62,adam,5e-05,1.5117566476874345e-05,7.679794691739517e-06,0.0,0.0,0.0,0.0,3.0687044869637248e-06,4.918879152882027e-07,0.0,0.0,3.877179509004236e-06,0.0,5.307992978487164e-05,2.1797044610138983e-05,0.0,0.0,0.0,0.0,5.150965989741962e-06,3.6610578035833896e-07,0.0,0.0,2.5765810278244317e-05,0.0,1,0,0
63,adam,5e-05,1.4629023098677862e-05,7.539482680840592e-06,0.0,0.0,0.0,0.0,3.355968445362123e-06,5.253887014333714e-07,0.0,0.0,3.208183500191808e-06,0.0,5.774137389380485e-05,2.1201100025791675e-05,0.0,0.0,0.0,0.0,5.026081907999469e-06,4.412953558130539e-07,0.0,0.0,3.107289376202971e-05,0.0,1,0,0
64,adam,5e-05,1.4724255947839993e-05,7.300968491108506e-06,0.0,0.0,0.0,0.0,3.161867212497782e-06,9.064474593145633e-07,0.0,0.0,3.3549727191939382e-06,0.0,5.855989002157003e-05,2.2392099708667956e-05,0.0,0.0,0.0,0.0,4.99424641020596e-06,4.597679605922167e-07,0.0,0.0,3.0713774322066456e-05,0.0,1,0,0
65,adam,5e-05,1.4350851870403858e-05,7.183644754604757e-06,0.0,0.0,0.0,0.0,3.1721870854539702e-06,6.459659793733863e-07,0.0,0.0,3.349054267687279e-06,0.0,5.2774288633372635e-05,2.1489409846253693e-05,0.0,0.0,0.0,0.0,5.842124210175825e-06,4.2839113234549586e-07,0.0,0.0,2.5014360289787874e-05,0.0,1,0,0
66,adam,5e-05,1.4598141149235744e-05,7.354136556614321e-06,0.0,0.0,0.0,0.0,3.469860715199502e-06,5.422677222810535e-07,0.0,0.0,3.231876164022651e-06,0.0,4.908449773211032e-05,2.1466688849614002e-05,0.0,0.0,0.0,0.0,4.922712832922116e-06,5.662661806127289e-07,0.0,0.0,2.2128831915324554e-05,0.0,1,0,0
67,adam,5e-05,1.4690292061914079e-05,7.474291578546399e-06,0.0,0.0,0.0,0.0,3.2112325527577923e-06,6.562028200818304e-07,0.0,0.0,3.3485651584896914e-06,0.0,5.7417521020397544e-05,2.2523188818013296e-05,0.0,0.0,0.0,0.0,4.92003209728864e-06,4.420516859227064e-07,0.0,0.0,2.9532249754993245e-05,0.0,1,0,0
68,adam,5e-05,1.4370876556313306e-05,7.275493715042103e-06,0.0,0.0,0.0,0.0,3.1459716751669475e-06,7.076808845596361e-07,0.0,0.0,3.2417304751675147e-06,0.0,4.9567228415980935e-05,2.031453732342925e-05,0.0,0.0,0.0,0.0,4.7028465814946685e-06,5.410483936429955e-07,0.0,0.0,2.4008797481656075e-05,0.0,1,0,0
69,adam,5e-05,1.416537088516634e-05,7.276556488022834e-06,0.0,0.0,0.0,0.0,2.9156402376884216e-06,7.597762223809923e-07,0.0,0.0,3.213397647527927e-06,0.0,5.668234371114522e-05,2.0723255147458985e-05,0.0,0.0,0.0,0.0,5.007644631405128e-06,3.3199327731381345e-07,0.0,0.0,3.061944880755618e-05,0.0,1,0,0
70,adam,5e-05,1.3639620021876908e-05,7.098377807324141e-06,0.0,0.0,0.0,0.0,3.18763265738653e-06,4.3615809097730107e-07,0.0,0.0,2.9174516740226863e-06,0.0,5.302789941197261e-05,2.0256660718587227e-05,0.0,0.0,0.0,0.0,4.151372195337899e-06,5.3959763590683e-07,0.0,0.0,2.8080270567443222e-05,0.0,1,0,0
71,adam,5e-05,1.431512379213018e-05,7.3343515509805e-06,0.0,0.0,0.0,0.0,3.1589054856340226e-06,6.894179556127256e-07,0.0,0.0,3.1324488105610726e-06,0.0,5.7555218518245965e-05,2.1202511561568826e-05,0.0,0.0,0.0,0.0,4.685080966737587e-06,5.91852483466937e-07,0.0,0.0,3.1075775041244924e-05,0.0,1,0,0
72,adam,5e-05,1.3659407386512612e-05,7.103290073473545e-06,0.0,0.0,0.0,0.0,2.920340065770688e-06,5.702529080053864e-07,0.0,0.0,3.0655243108412833e-06,0.0,4.9539885367266834e-05,2.1109332010382786e-05,0.0,0.0,0.0,0.0,4.710539542429615e-06,3.45787555033894e-07,0.0,0.0,2.3374228476313874e-05,0.0,1,0,0
73,adam,5e-05,1.4226714370124682e-05,7.39089199441878e-06,0.0,0.0,0.0,0.0,3.074769978184122e-06,7.719511394554956e-07,0.0,0.0,2.9891012474081435e-06,0.0,5.894318746868521e-05,2.153798777726479e-05,0.0,0.0,0.0,0.0,4.2462443161639385e-06,7.060503435241117e-07,0.0,0.0,3.245290645281784e-05,0.0,1,0,0
