rho,kappa,gamma,bar_v,v0,moneyness,tau,r,price_ann_iv,price_heston_cf,price_error,delta_ann_iv,delta_heston_cf,delta_error,vega_ann_iv,vega_heston_cf,vega_error,theta_ann_iv,theta_heston_cf,theta_error,rho_ann_iv,rho_heston_cf,rho_error,gamma_ann_iv,gamma_heston_cf,gamma_error
-0.7,2.0,0.3,0.04,0.04,0.8,1.8050000000000002,0.01,0.20241133831469726,0.20262004363462938,-0.00020870531993211205,-0.7467784899126026,-0.7455775598318091,-0.001200930080793583,0.21748541577304262,0.21601514513057418,0.0014702706424684353,-0.009392036180548192,-0.009393721023567477,1.6848430192846486e-06,-1.4437165579008437,-1.442343175157638,-0.0013733827432056422,2.0298822886489716,2.025709944790198,0.0041723438587735195
-0.7,2.0,0.3,0.04,0.04,0.8,1.87,0.01,0.20302560619154442,0.20323423229892423,-0.0002086261073798168,-0.7391062357346239,-0.7379303947431566,-0.0011758409914672807,0.21830039277796395,0.21685908267489584,0.0014413101030681108,-0.009504481211233012,-0.009500712609220434,-3.7686020125781566e-06,-1.4853768259986408,-1.48399188493475,-0.0013849410638908655,2.012091951042292,2.0078688298531784,0.004223121189113499
-0.7,2.0,0.3,0.04,0.04,0.8,1.935,0.01,0.2036464306755672,0.20385468539697682,-0.00020825472140961754,-0.731723199685656,-0.7305702094920343,-0.0011529901936216946,0.218848811620345,0.21744336913166828,0.001405442488676717,-0.009594290503022102,-0.009586884751689131,-7.405751332970056e-06,-1.526777127117485,-1.5253815005368199,-0.0013956265806651658,1.9935259276924504,1.9892762272693352,0.0042497004231152324
-0.7,2.0,0.3,0.04,0.04,0.8,2.0,0.01,0.2042724367437453,0.20448012692993522,-0.00020769018618993496,-0.7246142771136825,-0.7234818406163694,-0.001132436497313094,0.21916557592347308,0.21779964486397596,0.0013659310594971164,-0.009664371211742986,-0.009654568838780044,-9.802372962941508e-06,-1.5679367941792983,-1.566531198846062,-0.0014055953332363647,1.9743987028298249,1.9701410475880148,0.004257655241810099
-0.7,2.0,0.3,0.04,0.04,0.8133333333333334,0.05,0.01,0.18616679164583594,0.18616677905746182,1.2588374120880985e-08,-1.0,-0.9999997052100955,-2.947899044869473e-07,-3.807247198505241e-55,1.0744730622016704e-07,-1.0744730622016704e-07,0.009995001249791692,0.00999488513281979,1.1611697190230807e-07,-0.04997500624895847,-0.049974993631417004,-1.2617541463033621e-08,5.668686195295552e-51,-7.6182273023859865e-06,7.6182273023859865e-06
-0.7,2.0,0.3,0.04,0.04,0.8133333333333334,0.115,0.01,0.1855181025983439,0.1855179203670072,1.8223133668726632e-07,-0.9999107964704131,-0.9999320981431207,2.1301672707529917e-05,0.00018254854458002776,0.00014567011794580816,3.6878426634219606e-05,0.009931744036973191,0.009941919163402122,-1.017512642893098e-05,-0.11486012450588676,-0.11486154308852574,1.418582638981758e-06,0.009432453176096617,0.007176543835276106,0.002255909340820511
-0.7,2.0,0.3,0.04,0.04,0.8133333333333334,0.18,0.01,0.1848860798316666,0.18488485030435864,1.2295273079665492e-06,-0.9986263557842703,-0.9987359474069588,0.00010959162268853184,0.0027814177420603797,0.002620052619309865,0.00016136512275051473,0.009401439214184636,0.009417285680502032,-1.584646631739607e-05,-0.17947968150258106,-0.1794942157551633,1.453425258224339e-05,0.09774839112992746,0.08921300976585389,0.008535381364073572
-0.7,2.0,0.3,0.04,0.04,0.8133333333333334,0.245,0.01,0.18431079072870926,0.1843090013469345,1.7893817747527407e-06,-0.9944913565964562,-0.9947085978282039,0.00021724123174771126,0.010819191897425744,0.010540898348686767,0.00027829354873897677,0.008200064972946609,0.00820259279838879,-2.5278254421820523e-06,-0.24332020926845244,-0.24336797192389908,4.776265544664815e-05,0.3006419753981103,0.2838944370538563,0.016747538344253965
-0.7,2.0,0.3,0.04,0.04,0.8133333333333334,0.31,0.01,0.18382984202794894,0.1838278133502227,2.02867772625126e-06,-0.9870246697016182,-0.9874167351790145,0.0003920654773963417,0.024452864529703678,0.024031500216425083,0.0004213643132785945,0.006548279493051507,0.006556839571785026,-8.560078733518307e-06,-0.3058342194046859,-0.30594729496837114,0.00011307556368522764,0.5741087721253809,0.5478598064219149,0.02624896570346602
-0.7,2.0,0.3,0.04,0.04,0.8133333333333334,0.375,0.01,0.18346317849004312,0.18346008848807138,3.0900019717394756e-06,-0.9767252191580228,-0.9773328920078478,0.0006076728498249917,0.041942360875674246,0.04143263771428973,0.0005097231613845135,0.004724042900945789,0.004746771695786103,-2.2728794840313864e-05,-0.3666725627322172,-0.3668840652454204,0.0002115025132031767,0.8637545451410797,0.8318189770518316,0.031935568089248134
