region,variable,n_points,mse,rmse,mae,r2,mape_pct,p90_abs_error,p99_abs_error,max_abs_error,mean_stabilized_rel_error
full,price,32761,0.0007809895585551763,0.027946190412204242,0.021656535129234655,0.7292719638071574,36.38882279039251,0.04876768541477902,0.06827270784395509,0.07259429444048969,
full,delta,32761,0.07004366930522953,0.2646576454690654,0.21396293142052616,-0.016470345046589285,66.00557127725001,0.36345623439933705,0.8759641810916565,1.0563448115044054,0.15110246144816328
full,gamma,32761,349.17898392607134,18.68633147319375,5.583747052305577,-223.5086470792979,551.1623948725334,13.279985029078917,60.31760726339743,242.49146618668732,1.8552033961421126
full,vega,32761,0.10354794739025551,0.3217886688344627,0.3025284860948217,-8.292229855209367,121.34486917883885,0.40383781839329963,0.44297459941362494,0.4559993236391647,0.22711923558299288
full,theta,32761,0.001021716615153226,0.03196430220031756,0.024420129863075964,-0.9550644625722375,194.0072884324233,0.039899221645360854,0.08978983864146041,0.5585039099515805,0.023503734829636025
full,rho,32761,8.425534785812205,2.902677175610854,2.1569413462039826,-66.09352144834808,2019.5628916942542,4.836236509212657,7.971185737660315,8.726443193909079,1.5498368927211017
full,pde_residual,32761,0.14152472295519344,0.376197717902692,0.10973373143011002,,,0.255194857644555,1.2167952417346333,4.979187501038181,
short_maturity,price,905,9.19840505637648e-06,0.0030328872475541323,0.0015516739148242213,0.997752805370247,142.99048973700025,0.004495877973531147,0.01281978860717952,0.015510067121318211,
short_maturity,delta,905,0.014545231982713217,0.1206036151311942,0.05613810453392955,0.9295273394885708,163.91223409539674,0.23113135377521377,0.4203765609297767,0.48265297384723127,0.039568561677739034
short_maturity,gamma,905,386.05007565030087,19.64815705480544,4.387395425791663,-17.63476776057245,6750.3698200898525,8.462500293988175,76.70388678482679,241.39381030635906,0.5302010327408304
short_maturity,vega,905,0.004120537253094044,0.06419141105392562,0.03366709355083605,-0.35448890988178494,419.2317015295333,0.12740502902664852,0.20471204246137456,0.21060474774591645,0.03008667204606209
short_maturity,theta,905,0.008900224615228195,0.09434100177138355,0.05708535434730629,-0.08860117362586206,1650.5245586966303,0.14701199991870628,0.38599799320957456,0.5585039099515805,0.04978954089046573
short_maturity,rho,905,0.048935625017057366,0.22121398015735208,0.18178913109094066,-192.55798548951057,29901.976679566895,0.3664409463999906,0.5044953654876346,0.5231990191552041,0.17830939071422078
short_maturity,pde_residual,905,0.17131353545907116,0.41390039316129085,0.07182127416092006,,,0.03326677609841888,1.7515053974335435,4.979187501038181,
atm,price,4887,0.0019115086422295347,0.04372080331180495,0.04002609349223987,-2.5913360690224962,58.4787084214762,0.06502279885441806,0.07161533458907612,0.07259429444048969,
atm,delta,4887,0.20814511417129605,0.4562292342357031,0.37371111141235175,-46.71328381772123,100.91663045114943,0.7875219604492564,1.03628029705924,1.0563448115044054,0.2719388710145602
atm,gamma,4887,2303.1706643065263,47.99136030898193,27.51948338409703,-537.870954772071,1355.0972799464178,49.21822305262299,220.78807669101195,242.49146618668732,8.843769502149717
atm,vega,4887,0.1332717424586775,0.365064025149942,0.36129164526504814,-33.74166716471363,95.48712122477461,0.4052819988795708,0.4298936112092187,0.43931546684844536,0.2605136245097065
atm,theta,4887,0.0025235232848316775,0.05023468209147618,0.034354278757874876,-0.519772206660847,82.59170873490469,0.046092581883759795,0.19377539895384344,0.5585039099515805,0.03191056704452727
atm,rho,4887,5.731304626423916,2.3940143329612535,1.9484009459663192,-78.06672646163818,738.8252003865028,4.119348343061977,4.905341789771834,5.056707918656211,1.380598256547433
atm,pde_residual,4887,0.9342364998504513,0.9665591031336115,0.5416657985327398,,,0.993456236473103,4.448855616945781,4.979187501038181,
hard,price,135,5.537131426280284e-05,0.007441190379422021,0.006277074773752445,0.3414059306996923,60.322102318244916,0.011775306299001195,0.01503801051288774,0.015510067121318211,
hard,delta,135,0.08695299322753337,0.29487792936659973,0.26994559685399155,-0.6364427889971764,69.67102245268134,0.41046323720058947,0.4708204972031352,0.48265297384723127,0.18526194315144162
hard,gamma,135,2565.8360329094535,50.65408209522164,23.4410825464626,-102.75073874825607,198.3860901025303,59.60802694226854,239.59058488674577,241.39381030635906,1.8131978809039526
hard,vega,135,0.020031818739069143,0.14153380776008656,0.1293183353084988,-5.008152945332482,99.83173730628492,0.19805333611483983,0.21038324711407083,0.21060474774591645,0.1121052842228348
hard,theta,135,0.05003654444439065,0.22368849868598664,0.20099541289177658,-4.067037634112057,89.9604137605936,0.285597879111466,0.5498862151177395,0.5585039099515805,0.15982727649127962
hard,rho,135,0.06494035694104423,0.2548339791728023,0.20100282460062294,-753.851907310468,2861.017499142307,0.4238294499082922,0.5224929017008841,0.5231990191552041,0.19793661541219584
hard,pde_residual,135,1.1452324396625737,1.0701553343615933,0.35368804836719236,,,1.7102009095236943,4.978383152641798,4.979187501038181,
