tau,log_moneyness,v,rho,kappa,gamma,bar_v,r,moneyness,pinn_price,ref_price,error_price,abs_error_price,pde_residual,pde_residual_dx_log_m,pde_residual_dv,pinn_delta,ref_delta,error_delta,abs_error_delta,stabilized_rel_error_delta,head_delta,head_error_delta,head_abs_error_delta,head_minus_autodiff_delta,pinn_gamma,ref_gamma,error_gamma,abs_error_gamma,stabilized_rel_error_gamma,head_gamma,head_error_gamma,head_abs_error_gamma,head_minus_autodiff_gamma,pinn_vega,ref_vega,error_vega,abs_error_vega,stabilized_rel_error_vega,head_vega,head_error_vega,head_abs_error_vega,head_minus_autodiff_vega,pinn_theta,ref_theta,error_theta,abs_error_theta,stabilized_rel_error_theta,pinn_rho,ref_rho,error_rho,abs_error_rho,stabilized_rel_error_rho
1.87,-0.1431008436406733,0.04,-0.7,2.0,0.3,0.04,0.01,0.8666666666666667,0.23421003784698843,0.15856812189820668,0.07564191594878175,0.07564191594878175,0.07906431038350392,,,-0.5471896170818886,-0.6020072386733346,0.054817621591445986,0.054817621591445986,0.03421808607858847,-0.62479795718443,-0.022790718511095376,0.022790718511095376,-0.07760834010254136,-2.383466241617323,2.014724735921627,-4.39819097753895,4.39819097753895,1.4589030053499679,1.600050364240685,-0.414674371680942,0.414674371680942,3.983516605858008,0.07333192534877764,0.28687060847631646,-0.21353868312753882,0.21353868312753882,0.16593640551039812,1.123697592468852,0.8368269839925355,0.8368269839925355,1.0503656671200743,-0.057475828836660484,-0.016296632921007442,-0.04117919591565304,0.04117919591565304,0.04051887468848254,-1.2325896483258068,-1.2721754527595635,0.0395858044337567,0.0395858044337567,0.01742198402226361
1.935,-0.1431008436406733,0.04,-0.7,2.0,0.3,0.04,0.01,0.8666666666666667,0.23792317951333605,0.15962112412218266,0.0783020553911534,0.0783020553911534,0.07341861993017183,,,-0.5488288955997104,-0.5965802101861941,0.04775131458648374,0.04775131458648374,0.029908497100133137,-0.6200868687549571,-0.023506658568762995,0.023506658568762995,-0.07125797315524673,-1.7440617922714532,1.9790258450093883,-3.7230876372808415,3.7230876372808415,1.249766813375568,1.5790408097767947,-0.39998503523259354,0.39998503523259354,3.323102602048248,0.06029538135194312,0.28429487233971834,-0.22399949098777522,0.22399949098777522,0.17441437773530521,1.1474889564647965,0.8631940841250783,0.8631940841250783,1.0871935751128534,-0.05678614170752378,-0.016103350508637447,-0.040682791198886334,0.040682791198886334,0.04003804453407371,-1.2725464717951551,-1.3093318876586704,0.03678541586351525,0.03678541586351525,0.015929029543176817
2.0,-0.1431008436406733,0.04,-0.7,2.0,0.3,0.04,0.01,0.8666666666666667,0.24159378904139017,0.1606615538807612,0.08093223516062897,0.08093223516062897,0.06698890827072172,,,-0.5489673544943038,-0.5913864967133862,0.042419142219082384,0.042419142219082384,0.026655461955149548,-0.6155468677992411,-0.024160371085854893,0.024160371085854893,-0.06657951330493728,-0.999807530272069,1.9447286688345828,-2.944536199106652,2.944536199106652,0.9999346392318016,1.558721125571912,-0.38600754326267084,0.38600754326267084,2.558528655843981,0.050484557700677835,0.281693449598781,-0.23120889189810317,0.23120889189810317,0.18039328512639305,1.1707727565406805,0.8890793069418994,0.8890793069418994,1.1202881988400026,-0.05616797496209201,-0.015909898445337484,-0.04025807651675453,0.04025807651675453,0.03962760534016067,-1.3124032785652022,-1.3463930353980584,0.03398975683285621,0.03398975683285621,0.014485960501962514
0.05,-0.12783337150988489,0.04,-0.7,2.0,0.3,0.04,0.01,0.88,0.11956784262725953,0.11950322596029928,6.461666696025437e-05,6.461666696025437e-05,0.009578328671261446,,,-0.994109804779818,-0.9995739727307098,0.005464167950891774,0.005464167950891774,0.002732666070577852,-0.9976352317689563,0.0019387409617535045,0.0019387409617535045,-0.0035254269891382695,-0.28869122595337415,0.05391845315218369,-0.34260967910555784,0.34260967910555784,0.32508177276983846,0.1875272145249932,0.13360876137280953,0.13360876137280953,0.47621844047836737,0.00644581123453874,0.0006828987905243694,0.005762912444014371,0.005762912444014371,0.005758979643780978,0.0036305268732038654,0.002947628082679496,0.002947628082679496,-0.0028152843613348747,0.00265393499480697,0.009552463862638043,-0.006898528867831074,0.006898528867831074,0.0068332544516177835,-0.049387297323600574,-0.049956416098166215,0.0005691187745656412,0.0005691187745656412,0.0005420403798098521
0.115,-0.12783337150988489,0.04,-0.7,2.0,0.3,0.04,0.01,0.88,0.12128242482066502,0.11908973930376565,0.0021926855168993703,0.0021926855168993703,0.05829240881136473,,,-0.9040944053946238,-0.9837824301117769,0.07968802471715308,0.07968802471715308,0.04016974014265417,-0.9666680120868955,0.01711441802488145,0.01711441802488145,-0.06257360669227163,-0.018258871277884774,0.9512908528463413,-0.969549724124226,0.969549724124226,0.4968760667892986,1.2436985485673504,0.2924076957210091,0.2924076957210091,1.2619574198452352,0.09776542556799042,0.02577127300180382,0.0719941525661866,0.0719941525661866,0.07018538582729447,0.05537940897060656,0.02960813596880274,0.02960813596880274,-0.04238601659738386,-0.050145670916355314,0.002187958595885959,-0.05233362951224127,0.05233362951224127,0.05221937568034965,-0.10163402719540346,-0.1132541019472449,0.011620074751841444,0.011620074751841444,0.010437935716128265
0.18,-0.12783337150988489,0.04,-0.7,2.0,0.3,0.04,0.01,0.88,0.12454043800313588,0.11922031996937721,0.005320118033758675,0.005320118033758675,0.07118237931683173,,,-0.8926736256594385,-0.9514828426496786,0.05880921699024011,0.05880921699024011,0.03013565669395807,-0.9254744275565662,0.02600841509311247,0.02600841509311247,-0.03280080189712764,-1.397911525516256,1.903436951100467,-3.301348476616723,3.301348476616723,1.1370484471396696,1.8865779356438166,-0.01685901545665036,0.01685901545665036,3.2844894611600726,0.09121369153161812,0.07546324990580411,0.015750441625814016,0.015750441625814016,0.014645262520307912,0.1314869358026316,0.05602368589682749,0.05602368589682749,0.040273244271013475,-0.047247499923467697,-0.005786868511265761,-0.04146063141220194,0.04146063141220194,0.0412220846286954,-0.15142972454661066,-0.1721745398701971,0.020744815323586435,0.020744815323586435,0.0176977187423672
0.245,-0.12783337150988489,0.04,-0.7,2.0,0.3,0.04,0.01,0.88,0.1277437822883061,0.11978425490501654,0.00795952738328956,0.00795952738328956,0.04673352324534457,,,-0.8384033404171652,-0.9159415001922064,0.0775381597750412,0.0775381597750412,0.040470003790440676,-0.888210417363749,0.027731082828457487,0.027731082828457487,-0.049807076946583706,1.7393197442033261,2.5058099763971526,-0.7664902321938265,0.7664902321938265,0.21863427777153296,2.183560173421095,-0.32224980297605743,0.32224980297605743,0.4442404292177691,0.13177480805937405,0.12705614242364804,0.00471866563572601,0.00471866563572601,0.004186717465182241,0.2071412522914189,0.08008510986777084,0.08008510986777084,0.07536644423204483,-0.0543829739459648,-0.011172045348260915,-0.04321092859770388,0.04321092859770388,0.04273350790944925,-0.19651768257860758,-0.2268241298931686,0.03030644731456103,0.03030644731456103,0.024703171853328404
0.31,-0.12783337150988489,0.04,-0.7,2.0,0.3,0.04,0.01,0.88,0.1310582490478547,0.12063122480756472,0.01042702424028999,0.01042702424028999,0.048694141261495,,,-0.8315095512304793,-0.882180113271958,0.050670562041478684,0.050670562041478684,0.02692120785050354,-0.8564400661236307,0.02574004714832734,0.02574004714832734,-0.024930514893151345,1.345405119027901,2.8463573020594453,-1.5009521830315442,1.5009521830315442,0.3902269251553654,2.3103188037935625,-0.5360384982658828,0.5360384982658828,0.9649136847656614,0.1018054901838392,0.1723325457173086,-0.0705270555334694,0.0705270555334694,0.060159598734262215,0.27731218665694835,0.10497964093963974,0.10497964093963974,0.17550669647310913,-0.05031909046613897,-0.014636648857448467,-0.0356824416086905,0.0356824416086905,0.035167704270165495,-0.24083915479057189,-0.2780544145909355,0.03721525980036361,0.03721525980036361,0.02911868178341611
0.375,-0.12783337150988489,0.04,-0.7,2.0,0.3,0.04,0.01,0.88,0.13437270852260552,0.12166100204229102,0.0127117064803145,0.0127117064803145,-0.0015178556873424553,,,-0.7944660951022231,-0.8514867496237217,0.057020654521498626,0.057020654521498626,0.03079722527481601,-0.8294259580629492,0.022060791560772564,0.022060791560772564,-0.03495986296072606,7.137596908694491,3.0229928908375996,4.114604017856891,4.114604017856891,1.0227718838946835,2.3530004323566844,-0.6699924584809152,0.6699924584809152,-4.784596476337806,0.1202669187173574,0.20969745308711696,-0.08943053436975956,0.08943053436975956,0.0739280174076048,0.34165566277818993,0.13195820969107297,0.13195820969107297,0.22138874406083253,-0.0527819785290114,-0.016890967876673327,-0.03589101065233807,0.03589101065233807,0.03529484653333146,-0.2841505823330006,-0.32661350314168724,0.04246292080868663,0.04246292080868663,0.032008509417494925
0.44,-0.12783337150988489,0.04,-0.7,2.0,0.3,0.04,0.01,0.88,0.1380982365824835,0.1228105481906101,0.015287688391873389,0.015287688391873389,0.057184923831311914,,,-0.7246258954944106,-0.8239604626881984,0.09933456719378786,0.09933456719378786,0.054460921289590944,-0.8062284530734916,0.01773200961470689,0.01773200961470689,-0.08160255757908097,0.8322177870244963,3.099395937738599,-2.267178150714103,2.267178150714103,0.5530517630274998,2.35256110052404,-0.7468348372145592,0.7468348372145592,1.5203433134995437,0.1872578783602067,0.23964307482581315,-0.052385196465606465,0.052385196465606465,0.04225828992991979,0.40080112957407943,0.16115805474826628,0.16115805474826628,0.21354325121387274,-0.060189047563518484,-0.01837783037383134,-0.041811217189687146,0.041811217189687146,0.04105668440792635,-0.32571447707441503,-0.37307413235673836,0.04735965528232333,0.04735965528232333,0.034491695798707846
0.505,-0.12783337150988489,0.04,-0.7,2.0,0.3,0.04,0.01,0.88,0.1419141751851887,0.12403928339713244,0.017874891788056263,0.017874891788056263,0.06838745881699118,,,-0.7369612509020934,-0.7993437101948948,0.062382459292801395,0.062382459292801395,0.034669562540691284,-0.7860637286152691,0.013279981579625733,0.013279981579625733,-0.04910247771317566,-0.8584421425876769,3.1145196818510676,-3.9729618244387446,3.9729618244387446,0.9655955328062404,2.329457892185954,-0.7850617896651135,0.7850617896651135,3.187900034773631,0.14782667787305076,0.263214693893949,-0.11538801602089827,0.11538801602089827,0.09134473860908514,0.45549287840647246,0.19227818451252343,0.19227818451252343,0.3076662005334217,-0.05728263389702995,-0.019361256754646314,-0.03792137714238364,0.03792137714238364,0.037201116769058316,-0.36703280642828623,-0.41786818292616257,0.05083537649787634,0.05083537649787634,0.03585338687335765
0.5700000000000001,-0.12783337150988489,0.04,-0.7,2.0,0.3,0.04,0.01,0.88,0.14566676145886018,0.1253201426048346,0.020346618854025583,0.020346618854025583,0.018258793828649773,,,-0.715814161060498,-0.7772948764128054,0.06148071535230737,0.06148071535230737,0.03459229876158574,-0.7683274054473758,0.008967470965429603,0.008967470965429603,-0.052513244386877767,4.816350706595472,3.092243656222424,1.724107050373048,1.724107050373048,0.42131094705259614,2.2944458212567533,-0.7977978349656705,0.7977978349656705,-2.5219048853387185,0.162238255079555,0.28150276484714043,-0.11926450976758543,0.11926450976758543,0.09306613535228032,0.506393370534651,0.22489060568751063,0.22489060568751063,0.34415511545509603,-0.05876208036415084,-0.020002690727069318,-0.038759389637081525,0.038759389637081525,0.03799930136405169,-0.40795410353623995,-0.46132359129341916,0.0533694877571792,0.0533694877571792,0.03652133454571948
0.635,-0.12783337150988489,0.04,-0.7,2.0,0.3,0.04,0.01,0.88,0.14962533133326783,0.12663447088451674,0.022990860448751094,0.022990860448751094,0.01087745119551859,,,-0.6647343048068215,-0.7574789320705295,0.09274462726370802,0.09274462726370802,0.05277140201871056,-0.7525599369185179,0.004918995152011663,0.004918995152011663,-0.08782563211169636,5.9417711229843,3.047404749221025,2.894366373763275,2.894366373763275,0.7151166125207352,2.253419049629968,-0.7939856995910568,0.7939856995910568,-3.688352073354332,0.21685086369024184,0.2954830280535603,-0.07863216436331846,0.07863216436331846,0.06069717831924194,0.5540526485706194,0.2585696205170591,0.2585696205170591,0.33720178488037755,-0.06300100843451464,-0.020404741625216133,-0.04259626680929851,0.04259626680929851,0.04174448145101198,-0.44833797185948526,-0.5036921162526802,0.055354144393194915,0.055354144393194915,0.03681215309630127
0.7000000000000001,-0.12783337150988489,0.04,-0.7,2.0,0.3,0.04,0.01,0.88,0.1537693139709711,0.12796905522436686,0.025800258746604243,0.025800258746604243,0.08329897380541226,,,-0.6489717220006981,-0.7395955622085943,0.09062384020789627,0.09062384020789627,0.05209477546197005,-0.7384100954328953,0.0011854667756990844,0.0011854667756990844,-0.08943837343219718,-2.3530079600497644,2.989344829667157,-5.342352789716921,5.342352789716921,1.3391554297307133,2.209707286471392,-0.7796375431957654,0.7796375431957654,4.562715246521156,0.2192429770176243,0.30597925568979356,-0.08673627867216926,0.08673627867216926,0.06641474456373107,0.5989190629252064,0.2929398072354128,0.2929398072354128,0.37967608590758206,-0.06380182752345546,-0.02063515303130195,-0.043166674492153514,0.043166674492153514,0.042293932718217506,-0.48852327331393997,-0.5451692049775508,0.05664593166361087,0.05664593166361087,0.036660018515210994
0.7650000000000001,-0.12783337150988489,0.04,-0.7,2.0,0.3,0.04,0.01,0.88,0.15787690733245835,0.12931433379288126,0.028562573539577085,0.028562573539577085,0.08514960513854364,,,-0.6582708138977844,-0.7233849291604382,0.06511411526265376,0.06511411526265376,0.037782688104609725,-0.7256063527545057,-0.0022214235940675175,0.0022214235940675175,-0.06733553885672128,-2.5267535328110133,2.924005676034578,-5.450759208845591,5.450759208845591,1.389080357894355,2.165227394468423,-0.7587782815661548,0.7587782815661548,4.691980927279436,0.18748426432586646,0.3136689786270157,-0.12618471430114925,0.12618471430114925,0.09605518312005168,0.6413576760607023,0.32768869743368656,0.32768869743368656,0.4538734117348358,-0.06262488924058239,-0.020740179672472665,-0.041884709568109725,0.041884709568109725,0.04103366400404594,-0.5287000838207799,-0.5859081996623615,0.057208115841581586,0.057208115841581586,0.03607277889966212
0.8300000000000001,-0.12783337150988489,0.04,-0.7,2.0,0.3,0.04,0.01,0.88,0.1619402241333559,0.13066327248745724,0.031276951645898665,0.031276951645898665,0.05031952558447779,,,-0.6526797596136091,-0.7086255245990314,0.05594576498542225,0.05594576498542225,0.032743140132213126,-0.7139360012678285,-0.005310476668797137,0.005310476668797137,-0.06125624165421939,1.6436102802479025,2.855188361293636,-1.2115780810457335,1.2115780810457335,0.3142720841373312,2.121089953242636,-0.734098408051,0.734098408051,0.4774796729947335,0.1774635919570423,0.3191025924190898,-0.14163900046204747,0.14163900046204747,0.10737527261037146,0.6816674048133056,0.3625648123942158,0.3625648123942158,0.5042038128562633,-0.06264722555230479,-0.020752320235218717,-0.04189490531708607,0.04189490531708607,0.041043164425462145,-0.5691134372371689,-0.6260305993317217,0.056917162094552776,0.056917162094552776,0.03500374600450017
0.895,-0.12783337150988489,0.04,-0.7,2.0,0.3,0.04,0.01,0.88,0.16604020423584342,0.13201063402375612,0.0340295702120873,0.0340295702120873,0.03544380623806049,,,-0.6332481157968799,-0.6951295610049497,0.06188144520806982,0.06188144520806982,0.03650543688907395,-0.7032301862722904,-0.008100625267340678,0.008100625267340678,-0.0699820704754105,3.6290518668939047,2.7853255558860814,0.8437263110078232,0.8437263110078232,0.22289398852255946,2.0779324251326226,-0.7073931307534589,0.7073931307534589,-1.5511194417612821,0.18711848714093754,0.32272469445701346,-0.13560620731607592,0.13560620731607592,0.10252035656727729,0.7200950143351599,0.3973703198781464,0.3973703198781464,0.5329765271942224,-0.06356997110169182,-0.02069496209419476,-0.042875009007497064,0.042875009007497064,0.042005702584765325,-0.609523986330369,-0.6656335596987606,0.05610957336839162,0.05610957336839162,0.03368662515333766
