tau,log_moneyness,v,rho,kappa,gamma,bar_v,r,moneyness,pinn_price,ref_price,error_price,abs_error_price,pde_residual,pde_residual_dx_log_m,pde_residual_dv,pinn_delta,ref_delta,error_delta,abs_error_delta,stabilized_rel_error_delta,head_delta,head_error_delta,head_abs_error_delta,head_minus_autodiff_delta,pinn_gamma,ref_gamma,error_gamma,abs_error_gamma,stabilized_rel_error_gamma,head_gamma,head_error_gamma,head_abs_error_gamma,head_minus_autodiff_gamma,pinn_vega,ref_vega,error_vega,abs_error_vega,stabilized_rel_error_vega,head_vega,head_error_vega,head_abs_error_vega,head_minus_autodiff_vega,pinn_theta,ref_theta,error_theta,abs_error_theta,stabilized_rel_error_theta,pinn_rho,ref_rho,error_rho,abs_error_rho,stabilized_rel_error_rho
0.005,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,0.8,0.19997704451924161,0.19992304650387993,5.399801536168369e-05,5.399801536168369e-05,-0.4576096550221709,,,-1.0533683423010634,-1.0014030064976613,-0.05196533580340201,0.05196533580340201,0.025964453753039136,-1.0,0.001403006497661341,0.001403006497661341,0.053368342301063354,-72.90682134474721,1.6854709242667951,-74.59229226901401,74.59229226901401,27.77624274199866,0.0,-1.6854709242667951,1.6854709242667951,72.90682134474721,-0.11911172845366415,0.002586849474208437,-0.12169857792787259,0.12169857792787259,0.12138457430565298,5.780591262976745e-56,-0.002586849474208437,0.002586849474208437,0.11911172845366415,0.9574819741093896,-0.009733796882760309,0.96721577099215,0.96721577099215,0.9578918463243763,-0.005005653174077991,-0.005005227258510046,-4.2591556794532165e-07,4.2591556794532165e-07,4.2379438075874466e-07
0.07150000000000001,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,0.8,0.19941782858539506,0.19928524095808087,0.00013258762731419016,0.00013258762731419016,-2.811894946916203,,,-1.6993316878138809,-0.999999793453414,-0.6993318943604668,0.6993318943604668,0.349665983291391,-0.9999820532671311,1.7740186282977355e-05,1.7740186282977355e-05,0.6993496345467498,279.90977316300814,9.418465033950553e-06,279.9097637445431,279.9097637445431,279.9071274490505,0.0018255890588271537,0.0018161705937932032,0.0018161705937932032,-279.9079475739493,-1.5609245517434582,1.1214918471822704e-07,-1.560924663892643,1.560924663892643,1.5609244888362341,4.176947766596677e-05,4.165732848124855e-05,4.165732848124855e-05,1.5609663212211242,0.8814164357924246,0.00999279462104269,0.8714236411713818,0.8714236411713818,0.862801839589704,-0.07159761877329922,-0.07144888291403809,-0.00014873585926113153,0.00014873585926113153,0.0001388175036933279
0.138,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,0.8,0.19930462498137477,0.19862165699473922,0.0006829679866355576,0.0006829679866355576,-1.9028691331923036,,,-2.0317514946099644,-0.9999258275580346,-1.0318256670519297,1.0318256670519297,0.5159319674929232,-0.9983992036281757,0.0015266239298589168,0.0015266239298589168,1.0333522909817887,173.17974425483862,0.00721347275146067,173.17253078208716,173.17253078208716,171.93230180789996,0.08711374105319618,0.07990026830173551,0.07990026830173551,-173.09263051378542,-2.3029636093578794,0.000163401213192629,-2.303127010571072,2.303127010571072,2.3027507383067527,0.0038469428049091037,0.0036835415917164747,0.0036835415917164747,2.3068105521627884,0.6726663525760685,0.009940635028535587,0.662725717547533,0.662725717547533,0.6562026465335834,-0.13790246260997732,-0.13780160002768108,-0.00010086258229624612,0.00010086258229624612,8.864689792472807e-05
0.20450000000000002,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,0.8,0.20189229090247754,0.1979705979756502,0.0039216929268273415,0.0039216929268273415,2.5263635347028566,,,-0.826520783843794,-0.9990032888145342,0.17248250497074014,0.17248250497074014,0.0862842527252805,-0.9917887130398201,0.0072145757747140715,0.0072145757747140715,-0.16526792919602606,-357.6715680855863,0.06831998785265947,-357.7398880734389,357.7398880734389,334.8621126077608,0.30996651432750943,0.24164652647484997,0.24164652647484997,357.9815345999138,0.3873029998852406,0.0021160487812628553,0.3851869511039777,0.3851869511039777,0.38437359782075947,0.020284208697592288,0.018168159916329432,0.018168159916329432,-0.3670187911876483,-0.0843272333812291,0.009560373358155697,-0.0938876067393848,0.0938876067393848,0.09299850629743057,-0.20324930506863653,-0.20392192533607825,0.0006726202674417203,0.0006726202674417203,0.000558690936087036
0.271,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,0.8,0.19836250890110438,0.1973610471052487,0.0010014617958556682,0.0010014617958556682,-0.6213181566912918,,,0.19205330526990874,-0.9960482873188999,1.1881015925888088,1.1881015925888088,0.5952268790975351,-0.9805455028280583,0.015502784490841637,0.015502784490841637,-1.172598808097967,161.83041277756013,0.21153674540584433,161.61887603215428,161.61887603215428,133.39989616081738,0.5678164458087397,0.35627970040289536,0.35627970040289536,-161.26259633175138,2.6633186232616444,0.008047817739565755,2.6552708055220786,2.6552708055220786,2.634072271964465,0.049241042180534045,0.04119322444096829,0.04119322444096829,-2.6140775810811103,-0.38513112250594167,0.008697647626607118,-0.3938287701325488,0.3938287701325488,0.39043292215382824,-0.2669167385360579,-0.2694281124562599,0.002511373920202009,0.002511373920202009,0.001978350641173895
0.3375,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,0.8,0.2060058812729037,0.19682180154603812,0.00918407972686558,0.00918407972686558,2.192752638530517,,,-0.1788496565422268,-0.9905798786152913,0.8117302220730644,0.8117302220730644,0.4077858069366847,-0.9666263494368209,0.02395352917847038,0.02395352917847038,-0.7877766928945942,-280.1494264596564,0.4159851995125958,-280.565411659169,280.565411659169,198.14148605207455,0.7994044791194251,0.3834192796068293,0.3834192796068293,280.9488309387758,1.8415964700810548,0.018362928101252618,1.823233541979802,1.823233541979802,1.7903573388902112,0.08633568374489764,0.06797275564364502,0.06797275564364502,-1.7552607863361571,-0.2327911767508957,0.007474878379401698,-0.2402660551302974,0.2402660551302974,0.2384834205660624,-0.3289165223269065,-0.33388392524791655,0.004967402921010056,0.004967402921010056,0.0037240143816013155
0.404,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,0.8,0.19588025074933704,0.19637119632644295,-0.0004909455771059112,0.0004909455771059112,-1.8190941854688347,,,0.45266559181112803,-0.9827397411485751,1.4354053329597032,1.4354053329597032,0.7239504525834499,-0.9515436046577488,0.03119613649082631,0.03119613649082631,-1.4042091964688768,329.9351718808996,0.6496504204298326,329.28552146046974,329.28552146046974,199.60927320266507,0.9890597031000774,0.33940928267024484,0.33940928267024484,-328.94611217779953,3.2576790042302584,0.03215806571044355,3.2255209385198147,3.2255209385198147,3.125026142482992,0.12786563841677823,0.09570757270633468,0.09570757270633468,-3.1298133658134804,-0.3078165619193437,0.006056063109059732,-0.3138726250284034,0.3138726250284034,0.3119832348690677,-0.38861209300816824,-0.3969554476551024,0.008343354646934142,0.008343354646934142,0.0059725273708185235
0.47050000000000003,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,0.8,0.20536374070972288,0.19601797506089813,0.00934576564882475,0.00934576564882475,-0.8681784297375901,,,-1.7988210015473705,-0.97293165725934,-0.8258893442880304,0.8258893442880304,0.41861021452476394,-0.9362065578400908,0.036725099419249285,0.036725099419249285,0.8626144437072797,100.77950014079605,0.8869473344913814,99.89255280630466,99.89255280630466,52.938707392822,1.1386135584789978,0.2516662239876164,0.2516662239876164,-99.64088658231705,-1.7575499526463796,0.04816171351885168,-1.8057116661652313,1.8057116661652313,1.7227414843298936,0.17142965736459792,0.12326794384574624,0.12326794384574624,1.9289796100109775,0.14329770429573357,0.004562297164715906,0.13873540713101767,0.13873540713101767,0.1381053295774543,-0.4470663541507728,-0.4584379330585683,0.011371578907795499,0.011371578907795499,0.0077970948574736755
0.537,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,0.8,0.21617594774829058,0.19576430065570039,0.02041164709259019,0.02041164709259019,2.531421781493076,,,0.25238476969224477,-0.9616210128142522,1.214005782506497,1.214005782506497,0.6188788632340433,-0.9211154165188216,0.0405055962954306,0.0405055962954306,-1.1735001862110663,-325.709423980866,1.111080030909811,-326.8205040117758,326.8205040117758,154.81199159982873,1.2545563019179482,0.1434762710081372,0.1434762710081372,326.96398028278395,2.8316038309871483,0.06519639003583211,2.7664074409513164,2.7664074409513164,2.5970867596145886,0.21558295492157997,0.15038656488574786,0.15038656488574786,-2.6160208760655683,-0.23451608491882103,0.003072553154980999,-0.23758863807380204,0.23758863807380204,0.23686087045898177,-0.5039596964521104,-0.518237816557114,0.014278120105003622,0.014278120105003622,0.009404402886882313
0.6035,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,0.8,0.20885467801416513,0.19560811496400632,0.01324656305015881,0.01324656305015881,-1.339580309381259,,,-3.155298235923465,-0.9492487909355571,-2.206049444987908,2.206049444987908,1.1317433953256923,-0.906528175270862,0.042720615664695094,0.042720615664695094,2.248770060652603,132.7896907633754,1.3125460049122957,131.4771447584631,131.4771447584631,56.853850465755144,1.3436326630201207,0.03108665810782507,0.03108665810782507,-131.4460581003553,-4.76167016700471,0.08233227494031414,-4.844002441945024,4.844002441945024,4.475522493507966,0.25948233988244596,0.1771500649421318,0.1771500649421318,5.021152506887156,0.30868261010323417,0.0016367865217947267,0.30704582358143945,0.30704582358143945,0.3065440763689028,-0.5592876325521404,-0.5763468136444649,0.017059181092324516,0.017059181092324516,0.010821972008104117
0.67,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,0.8,0.2071375463587545,0.19554472483787377,0.01159282152088073,0.01159282152088073,-1.4474434389775548,,,1.0465407539444764,-0.9361976841993067,1.9827384381437831,1.9827384381437831,1.0240371912043282,-0.8925651656770603,0.043632518522246366,0.043632518522246366,-1.9391059196215368,276.494007924052,1.4871310058586928,275.0068769181933,275.0068769181933,110.57193057799783,1.4116047342746805,-0.07552627158401237,0.07552627158401237,-275.0824031897773,4.6246084217609935,0.09890587038066556,4.525702551380328,4.525702551380328,4.118371439596192,0.30264805502849157,0.203742184647826,0.203742184647826,-4.321960366732502,-0.2780617540166116,0.0002855376771263088,-0.2783472916937379,0.2783472916937379,0.2782678357423011,-0.6137279073657488,-0.6328169243722038,0.019089017006455045,0.019089017006455045,0.011690849550567046
