epoch,optimizer,lr,train_total,train_pde,train_dpde,train_greek_delta,train_greek_gamma,train_greek_vega,train_term,train_low,train_right,train_v_zero,train_no_arbitrage,train_curvature_bulk,val_total,val_pde,val_dpde,val_greek_delta,val_greek_gamma,val_greek_vega,val_term,val_low,val_right,val_v_zero,val_no_arbitrage,val_curvature_bulk,dynamic_refresh,dynamic_refresh_count
1,adam,0.001,355.10769908258226,355.107343837386,0.0,0.0,0.0,0.0,1.3950828786481078e-17,0.0003668955436524346,0.0,0.0,0.0,0.0,1293.398681640625,1293.3975830078125,0.0,0.0,0.0,0.0,1.3664284219908395e-17,0.0010920441709458828,0.0,0.0,0.0,0.0,0,0
2,adam,0.001,572.2382698059082,572.2375030517578,0.0,0.0,0.0,0.0,1.2051763444546497e-17,0.0007599930140713695,0.0,0.0,0.0,0.0,542.54931640625,542.5490112304688,0.0,0.0,0.0,0.0,1.3664284219908395e-17,0.00031504235812462866,0.0,0.0,0.0,0.0,0,0
