rho,kappa,gamma,bar_v,v0,moneyness,tau,r,price_ann_iv,price_heston_cf,price_error,delta_ann_iv,delta_heston_cf,delta_error,vega_ann_iv,vega_heston_cf,vega_error,theta_ann_iv,theta_heston_cf,theta_error,rho_ann_iv,rho_heston_cf,rho_error,gamma_ann_iv,gamma_heston_cf,gamma_error
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,0.855,1.244375,0.01,0.25157250803211884,0.2515953319806251,-2.282394850627867e-05,-0.49545446006495725,-0.4953592544247398,-9.520564021742173e-05,0.2291894880165395,0.2293146086854852,-0.00012512066894571072,-0.05700485050786833,-0.05699776016879834,-7.090339069995566e-06,-0.8388651612159477,-0.8401117759855818,0.001246614769634169,0.9991281327641731,0.9987479740882543,0.0003801586759187847
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,0.855,1.2565625,0.01,0.25226537075456607,0.2522881013641757,-2.2730609609611374e-05,-0.49431199569711526,-0.4942170699382695,-9.492575884573196e-05,0.2291535419517157,0.22927034706605104,-0.00011680511433534435,-0.056696404211764334,-0.05668819173979293,-8.212471971406898e-06,-0.8467577756373933,-0.8479832819578041,0.0012255063204108518,0.9944703250030129,0.9941098700086708,0.0003604549943421187
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,0.855,1.26875,0.01,0.252954499878738,0.25297712399998584,-2.262412124781621e-05,-0.49318136592686845,-0.4930869186655574,-9.444726131102588e-05,0.2291079308480021,0.22921628744030756,-0.00010835659230545858,-0.0563921411548285,-0.05638289312001338,-9.248034815119432e-06,-0.8546519192354715,-0.8558561700636539,0.0012042508281824293,0.9898699549383564,0.9895287149891173,0.0003412399492390694
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,0.855,1.2809375,0.01,0.25363994579849225,0.2536624513422103,-2.250554371807656e-05,-0.4920623234028367,-0.49196854891499664,-9.377448784003706e-05,0.22905291818963436,0.22915270076554536,-9.978257591100603e-05,-0.05609196516545676,-0.05608176892887399,-1.0196236582771245e-05,-0.8625475843238887,-0.8637304697387247,0.0011828854148360213,0.9853258652197776,0.9850033206632025,0.0003225445565750995
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,0.855,1.293125,0.01,0.2543217577552907,0.25434413369985454,-2.237594456383496e-05,-0.4909546283512255,-0.49086171655094135,-9.291180028414558e-05,0.22898876021878178,0.22907985070795664,-9.10904891748554e-05,-0.05579578328396498,-0.05578472660736927,-1.1056676595705417e-05,-0.8704447631078718,-0.8716062093093949,0.001161446201523142,0.9808369309144697,0.9805325333824094,0.000304397532060241
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,0.855,1.3053125,0.01,0.2549999838766131,0.2550222202705281,-2.2236393915020525e-05,-0.48985804827663654,-0.4897661846987791,-9.186357785745392e-05,0.22891570613847007,0.2289979938716249,-8.228773315482885e-05,-0.055503505643045174,-0.05549167631486544,-1.1829328179731313e-05,-0.8783434477480627,-0.8794834160316278,0.001139968283565107,0.9764020581764,0.9761152329304692,0.0002868252459308218
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,0.855,1.3175000000000001,0.01,0.2556746712129365,0.2556967591729702,-2.2087960033667642e-05,-0.4887723576773314,-0.4886817234641706,-9.063421316080067e-05,0.2288339983101312,0.22890738001857655,-7.338170844534142e-05,-0.05521504535217443,-0.0552025308303859,-1.2514521788534183e-05,-0.886243630418637,-0.8873621161281475,0.0011184857095105638,0.9720201829863638,0.9717503312946216,0.0002698516917422067
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,0.855,1.3296875000000001,0.01,0.2563458657733301,0.2563677974783952,-2.1931705065147966e-05,-0.4876973377741407,-0.4876081096656425,-8.922810849820717e-05,0.2287438724460186,0.22880825228032828,-6.43798343096802e-05,-0.05493031838587046,-0.05491720545816574,-1.3112927704721222e-05,-0.8941453033600288,-0.8952423348240379,0.0010970314640090795,0.9676902699588664,0.9674367714908604,0.0002534984680060415
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,0.855,1.3418750000000002,0.01,0.257013612559711,0.2570353812407159,-2.1768681004896706e-05,-0.4866327762522426,-0.4865451265797791,-8.764967246349675e-05,0.2286455577966816,0.22870084736133992,-5.5289564658306256e-05,-0.05464924347568977,-0.05463561793726165,-1.362553842812475e-05,-0.90204845892661,-0.9031240963808863,0.0010756374542763014,0.9634113112124089,0.963173526440458,0.00023778477195091074
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,0.855,1.3540625000000002,0.01,0.25767795559980605,0.257699555525685,-2.1599925878967863e-05,-0.48557846701509255,-0.48549256369832605,-8.59033167665002e-05,0.22853927733368914,0.22858539573475645,-4.611840106730214e-05,-0.054371742005872685,-0.054357688355015935,-1.4053650856750421e-05,-0.9099530896296533,-0.9110074241295117,0.001054334499858478,0.9591823252995962,0.9589595978951575,0.0002227274044387384
