tau,log_moneyness,v,rho,kappa,gamma,bar_v,r,row_index,fd_delta,ad_delta,ad_minus_fd_delta,fd_gamma,ad_gamma,ad_minus_fd_gamma,fd_vega,ad_vega,ad_minus_fd_vega,fd_theta,ad_theta,ad_minus_fd_theta,fd_rho,ad_rho,ad_minus_fd_rho
0.4261666666666667,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,38,-0.8449271051091944,-0.844926057305289,1.0478039054184762e-06,-3.159098272358107,-3.1594282681117782,-0.0003299957536713194,0.14493888613756334,0.14494937049694742,1.0484359384083097e-05,-0.032864126877502065,-0.032864139756332955,-1.2878830890628024e-08,-0.37149404792283236,-0.37149404786837303,5.4459325937727954e-11
0.537,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,48,-0.8382629490655269,-0.8382643604823368,-1.4114168098711133e-06,-3.1307080490400314,-3.1307606062576925,-5.255721766106447e-05,0.07536714187073024,0.07533690506927618,-3.0236801454058826e-05,-0.031174054328092504,-0.031174043282138568,1.104595393625063e-08,-0.4546707887413681,-0.4546707890934583,-3.520901903364404e-10
0.57025,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,51,-0.8387068647398854,-0.8387066557973903,2.0894249508351947e-07,-0.2444136425151441,-0.24449098461360796,-7.73420984638562e-05,0.05067651272561147,0.05067760311775126,1.09039213979506e-06,-0.030539194477152698,-0.03053919541881961,-9.416669111139697e-10,-0.4800351266556757,-0.48003512786654623,-1.210870514967155e-09
0.7919166666666667,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,71,-0.7619734196249311,-0.7619733549975118,6.462741930501892e-08,-1.921100382263046,-1.9214320632583115,-0.000331680995265593,0.04371360098981425,0.04370043105306394,-1.3169936750309641e-05,-0.03849061620694871,-0.038490615731304016,4.756446972398187e-10,-0.6362991494057724,-0.6362991511152796,-1.7095072024631008e-09
1.0468333333333333,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,94,-0.6605654777556633,-0.6605648691401611,6.086155022178019e-07,4.258004500753759,4.258043667834015,3.916708025553106e-05,0.11061335323817034,0.1106239279951467,1.0574756976355904e-05,-0.050073458830873774,-0.050073459526386185,-6.955124115526345e-10,-0.8084183607227902,-0.8084183618142562,-1.0914660286687194e-09
1.1133333333333333,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,100,-0.6297338933286545,-0.6297336059859859,2.8734266854790746e-07,1.3979897489184432,1.397926475083133,-6.32738353101292e-05,0.15059809715015082,0.15060640763647692,8.310486326101874e-06,-0.05313382739971506,-0.05313382790567994,-5.059648811034378e-10,-0.8537501796626601,-0.8537501813383098,-1.6756497300818296e-09
1.3793333333333333,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,124,-0.6016996925595208,-0.6016994648273812,2.2773213959048633e-07,-3.915316800301438,-3.915382148468974,-6.534816753633876e-05,0.10981257828723834,0.10981072089426747,-1.8573929708720627e-06,-0.05485732674656574,-0.054857326848823065,-1.0225732760549278e-10,-1.0345072117982912,-1.0345072158939133,-4.095622063715609e-09
1.5455833333333333,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,139,-0.6174205383555065,-0.617420943680045,-4.053245384882942e-07,-0.5373976003173602,-0.537359501729075,3.8098588285184753e-05,0.02439225538275469,0.02438694029866134,-5.315084093349132e-06,-0.05282587647176262,-0.052825876342565636,1.2919698644253685e-10,-1.1474496800437106,-1.1474496843715825,-4.327871838682995e-09
1.56775,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,141,-0.6162363173273233,-0.6162366180145294,-3.0068720613396493e-07,-0.09447999005721129,-0.09443965740625379,4.033265095750027e-05,0.020893543495048572,0.020891065840448197,-2.4776546003746347e-06,-0.05275802067911117,-0.052758020589682667,8.942850626691978e-11,-1.1624958569481092,-1.1624958612501735,-4.3020642603863735e-09
1.63425,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,147,-0.6105034298129614,-0.6105035046861815,-7.487322017940556e-08,0.5321108623901512,0.5321190542476009,8.19185744971307e-06,0.01509512622954734,0.015097830967346739,2.704737799398907e-06,-0.05267420398080702,-0.052674203970531686,1.0275336137510749e-11,-1.2075294579952378,-1.207529462148399,-4.1531611483236475e-09
1.6453333333333333,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,148,-0.6094044398295695,-0.6094045074516138,-6.7622044297444e-08,0.5741405568011545,0.5741393604610613,-1.1963400932124557e-06,0.014405965823027778,0.01440878143163493,2.815608607152284e-06,-0.05266708113904617,-0.05266708113296398,6.082190306955226e-12,-1.2150172028810302,-1.215017206997091,-4.116060825509749e-09
1.734,-0.2231435513142097,0.04,-0.7,2.0,0.3,0.04,0.01,156,-0.5997230071906612,-0.5997233289086177,-3.2171795649738044e-07,1.2346637252051358,1.2346235655649704,-4.015964016534923e-05,0.010584369576627228,0.010582244772718963,-2.1248039082655268e-06,-0.05263603445798681,-0.052636034420209615,3.77771980364372e-11,-1.2747554633066316,-1.2747554670181585,-3.711526863625636e-09
