epoch,optimizer,lr,train_total,train_pde,train_dpde,train_greek_delta,train_greek_gamma,train_greek_vega,train_term,train_low,train_right,train_v_zero,train_no_arbitrage,train_curvature_bulk,val_total,val_pde,val_dpde,val_greek_delta,val_greek_gamma,val_greek_vega,val_term,val_low,val_right,val_v_zero,val_no_arbitrage,val_curvature_bulk,val_evaluated,dynamic_refresh,dynamic_refresh_count
1,adam,5e-05,0.0013555294299294474,0.00012097560737345248,0.0,0.0,0.0,0.0,0.0002101211564422556,0.0004477921089716119,0.0,0.0,0.0005766405724898505,0.0,0.0006361578707583249,0.00012958406296093017,0.0,0.0,0.0,0.0,0.00021968867804389447,0.00016901307390071452,0.0,0.0,0.00011787207768065855,0.0,1,0,0
2,adam,5e-05,0.0002992099689436145,8.61549738147005e-05,0.0,0.0,0.0,0.0,9.904199714583228e-05,5.3088918605226354e-05,0.0,0.0,6.092407977575931e-05,0.0,0.00022986304247751832,7.240678678499535e-05,0.0,0.0,0.0,0.0,4.2818945075850934e-05,2.1615582227241248e-05,0.0,0.0,9.302172838943079e-05,0.0,1,0,0
3,adam,5e-05,0.00014321290655061603,5.0319192496317555e-05,0.0,0.0,0.0,0.0,4.1282040683654486e-05,1.2533606650322326e-05,0.0,0.0,3.907806762981636e-05,0.0,0.000151870830450207,4.5017124648438767e-05,0.0,0.0,0.0,0.0,3.187612310284749e-05,6.35553760730545e-06,0.0,0.0,6.862204463686794e-05,0.0,1,0,0
4,adam,5e-05,9.266798815588118e-05,3.2297502457367955e-05,0.0,0.0,0.0,0.0,2.290626713374877e-05,5.610039067960315e-06,0.0,0.0,3.185417892836995e-05,0.0,0.0001366565702483058,3.496159479254857e-05,0.0,0.0,0.0,0.0,2.6078314476762898e-05,4.421885023475625e-06,0.0,0.0,7.119478686945513e-05,0.0,1,0,0
5,adam,5e-05,7.510427985835122e-05,2.4198479763981595e-05,0.0,0.0,0.0,0.0,1.6935298617681838e-05,4.144606194245171e-06,0.0,0.0,2.982589637667843e-05,0.0,0.0001265817554667592,2.951162059616763e-05,0.0,0.0,0.0,0.0,2.2676378648611717e-05,3.6895019093208248e-06,0.0,0.0,7.07042490830645e-05,0.0,1,0,0
6,adam,5e-05,6.797751439080457e-05,2.0722180238408328e-05,0.0,0.0,0.0,0.0,1.458087558603438e-05,3.764801192573941e-06,0.0,0.0,2.8909657373787923e-05,0.0,0.000119459604320582,2.6698662622948177e-05,0.0,0.0,0.0,0.0,2.278739702887833e-05,3.317865321150748e-06,0.0,0.0,6.66556807118468e-05,0.0,1,0,0
7,adam,5e-05,6.608364333260397e-05,1.9873795736202737e-05,0.0,0.0,0.0,0.0,1.668110655828059e-05,3.7780009449761565e-06,0.0,0.0,2.575074040578329e-05,0.0,0.00012168109242338687,2.822540955094155e-05,0.0,0.0,0.0,0.0,2.2831802198197693e-05,3.192214990122011e-06,0.0,0.0,6.743166159139946e-05,0.0,1,0,0
8,adam,5e-05,5.772883582721988e-05,1.7306427594121487e-05,0.0,0.0,0.0,0.0,1.4945158739010367e-05,3.4388593093126474e-06,0.0,0.0,2.2038389829504013e-05,0.0,0.00011491918849060312,2.4941798983491026e-05,0.0,0.0,0.0,0.0,2.0588004190358333e-05,3.6214362353348406e-06,0.0,0.0,6.576794839929789e-05,0.0,1,0,0
9,adam,5e-05,5.302952718011511e-05,1.588970610555407e-05,0.0,0.0,0.0,0.0,1.3726869781294226e-05,3.4560648316528386e-06,0.0,0.0,1.9956886660565942e-05,0.0,0.00011064288264606148,2.4207951355492696e-05,0.0,0.0,0.0,0.0,2.00875656446442e-05,2.767080559351598e-06,0.0,0.0,6.358028622344136e-05,0.0,1,0,0
10,adam,5e-05,5.074010709904542e-05,1.5523804506756278e-05,0.0,0.0,0.0,0.0,1.3442278941511177e-05,3.03246879695962e-06,0.0,0.0,1.874155520908971e-05,0.0,0.00011194326361874118,2.3121145204640925e-05,0.0,0.0,0.0,0.0,2.0128181859035976e-05,3.113986167591065e-06,0.0,0.0,6.557995220646262e-05,0.0,1,0,0
