epoch,optimizer,lr,train_total,train_pde,train_dpde,train_greek_delta,train_greek_gamma,train_greek_vega,train_term,train_low,train_right,train_v_zero,train_no_arbitrage,train_curvature_bulk,val_total,val_pde,val_dpde,val_greek_delta,val_greek_gamma,val_greek_vega,val_term,val_low,val_right,val_v_zero,val_no_arbitrage,val_curvature_bulk,dynamic_refresh,dynamic_refresh_count
1,adam,0.001,2.4509735256433487,1.6496031824499369,0.0,0.0,0.0,0.0,6.173927331934437e-16,0.6002616547048092,0.0,0.0,0.20110874716192484,0.0,0.5403139591217041,0.05972149223089218,0.0,0.0,0.0,0.0,2.7328623364609463e-16,0.2841540575027466,0.0,0.0,0.19643837213516235,0.0,0,0
2,adam,0.001,1.9479913599789143,1.5411743856966496,0.0,0.0,0.0,0.0,5.8608139267458e-16,0.2644185293465853,0.0,0.0,0.14239847753196955,0.0,0.5139114260673523,0.14013826847076416,0.0,0.0,0.0,0.0,2.7328623364609463e-16,0.3035007417201996,0.0,0.0,0.07027242332696915,0.0,0,0
