epoch,optimizer,lr,train_total,train_pde,train_dpde,train_greek_delta,train_greek_gamma,train_greek_vega,train_term,train_low,train_right,train_v_zero,train_no_arbitrage,train_curvature_bulk,val_total,val_pde,val_dpde,val_greek_delta,val_greek_gamma,val_greek_vega,val_term,val_low,val_right,val_v_zero,val_no_arbitrage,val_curvature_bulk,val_evaluated,dynamic_refresh,dynamic_refresh_count,loss_log_var_pde,loss_log_var_clamped_pde,loss_weight_pde,loss_log_var_term,loss_log_var_clamped_term,loss_weight_term,loss_log_var_low,loss_log_var_clamped_low,loss_weight_low,loss_log_var_right,loss_log_var_clamped_right,loss_weight_right,loss_log_var_v_zero,loss_log_var_clamped_v_zero,loss_weight_v_zero,loss_log_var_no_arbitrage,loss_log_var_clamped_no_arbitrage,loss_weight_no_arbitrage
13,adam,0.001,-1.1274578347802162,-0.18428786750882864,0.0,0.0,0.0,0.0,-0.18590398132801056,-0.19146393612027168,-0.18805385287851095,-0.19029206223785877,-0.18745612725615501,0.0,0.4178745448589325,0.24652305245399475,0.0,0.0,0.0,0.0,0.15948303043842316,0.015611083246767521,0.008204679004848003,0.00027907337062060833,-0.012226369231939316,0.0,0,0,0,-0.2223372608423233,-0.2223372608423233,1.2489925431161644,-0.2074802964925766,-0.2074802964925766,1.2305734699877182,-0.2089049369096756,-0.2089049369096756,1.2323278440686605,-0.20750944316387177,-0.20750944316387177,1.230609337630861,-0.20651791989803314,-0.20651791989803314,1.229389764558895,-0.20554688572883606,-0.20554688572883606,1.228196564503016
14,adam,0.001,-1.2218633815646172,-0.20465872716158628,0.0,0.0,0.0,0.0,-0.20064113568514585,-0.2062334269285202,-0.2040039272978902,-0.20452146232128143,-0.2018047021701932,0.0,0.4178745448589325,0.24652305245399475,0.0,0.0,0.0,0.0,0.15948303043842316,0.015611083246767521,0.008204679004848003,0.00027907337062060833,-0.012226369231939316,0.0,0,0,0,-0.23835943639278412,-0.23835943639278412,1.2691652950456298,-0.22308476269245148,-0.22308476269245148,1.2499265163828237,-0.2244504690170288,-0.2244504690170288,1.251634715114906,-0.22300304472446442,-0.22300304472446442,1.2498243791010542,-0.22196072340011597,-0.22196072340011597,1.2485223391888909,-0.22095489501953125,-0.22095489501953125,1.2472671713338863
15,adam,0.001,-1.3108687177300453,-0.22238771431148052,0.0,0.0,0.0,0.0,-0.21482611633837223,-0.22054928727447987,-0.21824528276920319,-0.2186289830133319,-0.21623132564127445,0.0,0.4178745448589325,0.24652305245399475,0.0,0.0,0.0,0.0,0.15948303043842316,0.015611083246767521,0.008204679004848003,0.00027907337062060833,-0.012226369231939316,0.0,0,0,0,-0.2543623447418213,-0.2543623447418213,1.2896390135326834,-0.23862290382385254,-0.23862290382385254,1.2694997228189953,-0.23993538320064545,-0.23993538320064545,1.2711670089240144,-0.23844842612743378,-0.23844842612743378,1.2692782427539813,-0.23734885454177856,-0.23734885454177856,1.2678833474980953,-0.23631273210048676,-0.23631273210048676,1.2665703454417248
16,adam,0.001,-1.3898522406816483,-0.23175765853375196,0.0,0.0,0.0,0.0,-0.22886404115706682,-0.23450657818466425,-0.23208004888147116,-0.23247830476611853,-0.23016559705138206,0.0,0.4178745448589325,0.24652305245399475,0.0,0.0,0.0,0.0,0.15948303043842316,0.015611083246767521,0.008204679004848003,0.00027907337062060833,-0.012226369231939316,0.0,0,0,0,-0.2702168822288513,-0.2702168822288513,1.310248589554255,-0.2540947198867798,-0.2540947198867798,1.2892939202584592,-0.25535961985588074,-0.25535961985588074,1.290925779950416,-0.25383585691452026,-0.25383585691452026,1.2889602129962354,-0.2526818513870239,-0.2526818513870239,1.2874736037283512,-0.2516212463378906,-0.2516212463378906,1.286108826596304
17,adam,0.001,-1.4731318056583405,-0.24849316850304604,0.0,0.0,0.0,0.0,-0.24214712996035814,-0.24822928756475449,-0.243988037109375,-0.2462956691160798,-0.2439785385504365,0.0,0.4178745448589325,0.24652305245399475,0.0,0.0,0.0,0.0,0.15948303043842316,0.015611083246767521,0.008204679004848003,0.00027907337062060833,-0.012226369231939316,0.0,0,0,0,-0.2859872877597809,-0.2859872877597809,1.3310755341927991,-0.2694990336894989,-0.2694990336894989,1.309308367027114,-0.27072224020957947,-0.27072224020957947,1.3109109014739357,-0.2691535949707031,-0.2691535949707031,1.3088561593318198,-0.26796090602874756,-0.26796090602874756,1.307296031622449,-0.2668779790401459,-0.2668779790401459,1.3058810917442822
18,adam,0.001,-1.5410377904772758,-0.24831875320523977,0.0,0.0,0.0,0.0,-0.2557596191763878,-0.2615388948470354,-0.2578594107180834,-0.25977073051035404,-0.2577903978526592,0.0,0.4178745448589325,0.24652305245399475,0.0,0.0,0.0,0.0,0.15948303043842316,0.015611083246767521,0.008204679004848003,0.00027907337062060833,-0.012226369231939316,0.0,0,0,0,-0.30157583951950073,-0.30157583951950073,1.35198764534353,-0.28483089804649353,-0.28483089804649353,1.3295371817763335,-0.28602302074432373,-0.28602302074432373,1.3311230983440874,-0.2843919098377228,-0.2843919098377228,1.328953658719653,-0.28318580985069275,-0.28318580985069275,1.3273517739398992,-0.2820850610733032,-0.2820850610733032,1.3258914969440732
19,adam,0.001,-1.631386786699295,-0.27172147296369076,0.0,0.0,0.0,0.0,-0.26932170055806637,-0.2752754483371973,-0.27077621035277843,-0.27333817444741726,-0.27095376141369343,0.0,0.4178745448589325,0.24652305245399475,0.0,0.0,0.0,0.0,0.15948303043842316,0.015611083246767521,0.008204679004848003,0.00027907337062060833,-0.012226369231939316,0.0,0,0,0,-0.31702664494514465,-0.31702664494514465,1.3730391559910593,-0.3001035153865814,-0.3001035153865814,1.3499985459647115,-0.30126240849494934,-0.30126240849494934,1.3515639568726934,-0.2995799481868744,-0.2995799481868744,1.3492919160066683,-0.2983567416667938,-0.2983567416667938,1.347642462354412,-0.2972373962402344,-0.2972373962402344,1.3461348288662771
20,adam,0.001,-1.7014474868774414,-0.28194261714816093,0.0,0.0,0.0,0.0,-0.2808576337993145,-0.2887905165553093,-0.2788179451599717,-0.286718400195241,-0.2843203879892826,0.0,0.4178745448589325,0.24652305245399475,0.0,0.0,0.0,0.0,0.15948303043842316,0.015611083246767521,0.008204679004848003,0.00027907337062060833,-0.012226369231939316,0.0,0,0,0,-0.33248260617256165,-0.33248260617256165,1.3944256445749421,-0.3153055012226105,-0.3153055012226105,1.3706779908021334,-0.31644874811172485,-0.31644874811172485,1.3722459102398308,-0.3146761655807495,-0.3146761655807495,1.3698156456697328,-0.31347647309303284,-0.31347647309303284,1.368173273497828,-0.3123401403427124,-0.3123401403427124,1.366619456392869
21,adam,0.001,-1.7923219576478004,-0.30046902038156986,0.0,0.0,0.0,0.0,-0.29582392796874046,-0.30170588195323944,-0.29676029831171036,-0.2999113444238901,-0.2976514622569084,0.0,0.4178745448589325,0.24652305245399475,0.0,0.0,0.0,0.0,0.15948303043842316,0.015611083246767521,0.008204679004848003,0.00027907337062060833,-0.012226369231939316,0.0,0,0,0,-0.34783193469047546,-0.34783193469047546,1.4159942502289034,-0.3304418623447418,-0.3304418623447418,1.391582880710417,-0.331576406955719,-0.331576406955719,1.3931625895240667,-0.32969972491264343,-0.32969972491264343,1.3905505180896292,-0.3285437226295471,-0.3285437226295471,1.3889439672830652,-0.3273898661136627,-0.3273898661136627,1.387342249490182
22,adam,0.001,-1.8708731830120087,-0.3113858737051487,0.0,0.0,0.0,0.0,-0.3092147409915924,-0.3148537129163742,-0.3116229958832264,-0.31295149214565754,-0.3108443580567837,0.0,0.4178745448589325,0.24652305245399475,0.0,0.0,0.0,0.0,0.15948303043842316,0.015611083246767521,0.008204679004848003,0.00027907337062060833,-0.012226369231939316,0.0,0,0,0,-0.36318257451057434,-0.36318257451057434,1.4378983588667358,-0.3455355167388916,-0.3455355167388916,1.412746266404881,-0.34664490818977356,-0.34664490818977356,1.4143144247249788,-0.3447280526161194,-0.3447280526161194,1.4116059849103322,-0.343559205532074,-0.343559205532074,1.4099569972659862,-0.3423910439014435,-0.3423910439014435,1.4083109012412383
23,adam,0.001,-1.9490871876478195,-0.32560334354639053,0.0,0.0,0.0,0.0,-0.32216447219252586,-0.3275489918887615,-0.3242605123668909,-0.3258903753012419,-0.32361948676407337,0.0,0.4178745448589325,0.24652305245399475,0.0,0.0,0.0,0.0,0.15948303043842316,0.015611083246767521,0.008204679004848003,0.00027907337062060833,-0.012226369231939316,0.0,0,0,0,-0.3784085214138031,-0.3784085214138031,1.4599592456814117,-0.36057549715042114,-0.36057549715042114,1.4341545289567534,-0.36165472865104675,-0.36165472865104675,1.435703149210737,-0.3597164750099182,-0.3597164750099182,1.432923087456959,-0.3585222363471985,-0.3585222363471985,1.43121285672031,-0.3573409914970398,-0.3573409914970398,1.4295232420246227
24,adam,0.001,-2.025803320109844,-0.3396811243146658,0.0,0.0,0.0,0.0,-0.3344821594655514,-0.34087342396378517,-0.3354811314493418,-0.3387250229716301,-0.33656046725809574,0.0,0.4178745448589325,0.24652305245399475,0.0,0.0,0.0,0.0,0.15948303043842316,0.015611083246767521,0.008204679004848003,0.00027907337062060833,-0.012226369231939316,0.0,0,0,0,-0.39359477162361145,-0.39359477162361145,1.4822997570302006,-0.37555474042892456,-0.37555474042892456,1.4557987810983373,-0.37661775946617126,-0.37661775946617126,1.4573471457417861,-0.3746354281902313,-0.3746354281902313,1.454461062446576,-0.373434454202652,-0.373434454202652,1.4527153410374583,-0.3722415566444397,-0.3722415566444397,1.4509834336537777
25,adam,0.001,-2.0996026694774628,-0.34921507723629475,0.0,0.0,0.0,0.0,-0.3472807686775923,-0.3537776153534651,-0.34866749309003353,-0.3513824138790369,-0.34927927516400814,0.0,-2.1267459392547607,-0.34401634335517883,0.0,0.0,0.0,0.0,-0.35549765825271606,-0.35969552397727966,-0.35455021262168884,-0.3580029010772705,-0.35498327016830444,0.0,1,0,0,-0.4087141752243042,-0.4087141752243042,1.5048815265836661,-0.3904799222946167,-0.3904799222946167,1.4776898000146639,-0.39153072237968445,-0.39153072237968445,1.4792433726864187,-0.38950321078300476,-0.38950321078300476,1.476247227979435,-0.3882957994937897,-0.3882957994937897,1.4744658660453667,-0.3870914876461029,-0.3870914876461029,1.4726912181631044
26,adam,0.001,-2.175230771303177,-0.3649343065917492,0.0,0.0,0.0,0.0,-0.35940367728471756,-0.3662625215947628,-0.3591061346232891,-0.3639363572001457,-0.3615877628326416,0.0,-2.1267459392547607,-0.34401634335517883,0.0,0.0,0.0,0.0,-0.35549765825271606,-0.35969552397727966,-0.35455021262168884,-0.3580029010772705,-0.35498327016830444,0.0,0,0,0,-0.4237404465675354,-0.4237404465675354,1.527665031619135,-0.40534552931785583,-0.40534552931785583,1.499820642538425,-0.40639007091522217,-0.40639007091522217,1.5013880860756177,-0.4043067693710327,-0.4043067693710327,1.4982634978173377,-0.40310588479042053,-0.40310588479042053,1.496465336193496,-0.40189075469970703,-0.40189075469970703,1.4946480404827378
27,adam,0.001,-2.237875923514366,-0.36385634168982506,0.0,0.0,0.0,0.0,-0.371864041313529,-0.378492746502161,-0.37321564368903637,-0.37631928734481335,-0.37412784434854984,0.0,-2.1267459392547607,-0.34401634335517883,0.0,0.0,0.0,0.0,-0.35549765825271606,-0.35969552397727966,-0.35455021262168884,-0.3580029010772705,-0.35498327016830444,0.0,0,0,0,-0.438625693321228,-0.438625693321228,1.5505747882529617,-0.42014941573143005,-0.42014941573143005,1.5221889776074633,-0.4211938977241516,-0.4211938977241516,1.523779707183676,-0.41904667019844055,-0.41904667019844055,1.520511315699138,-0.4178653657436371,-0.4178653657436371,1.5187161894124186,-0.4166378974914551,-0.4166378974914551,1.5168531571462358
28,adam,0.001,-2.3153443187475204,-0.3802255615592003,0.0,0.0,0.0,0.0,-0.38438655994832516,-0.3909825198352337,-0.3847414944320917,-0.3886114489287138,-0.38639673590660095,0.0,-2.1267459392547607,-0.34401634335517883,0.0,0.0,0.0,0.0,-0.35549765825271606,-0.35969552397727966,-0.35455021262168884,-0.3580029010772705,-0.35498327016830444,0.0,0,0,0,-0.45338067412376404,-0.45338067412376404,1.5736231101081606,-0.4349064528942108,-0.4349064528942108,1.5448185388884446,-0.43594542145729065,-0.43594542145729065,1.5464243908564146,-0.4337491989135742,-0.4337491989135742,1.5430318255249333,-0.4325741231441498,-0.4325741231441498,1.541219711109693,-0.4313349723815918,-0.4313349723815918,1.539311090308086
29,adam,0.001,-2.3826625645160675,-0.39494847878813744,0.0,0.0,0.0,0.0,-0.39473046362400055,-0.40294225327670574,-0.39125016890466213,-0.4007761739194393,-0.3980150129646063,0.0,-2.1267459392547607,-0.34401634335517883,0.0,0.0,0.0,0.0,-0.35549765825271606,-0.35969552397727966,-0.35455021262168884,-0.3580029010772705,-0.35498327016830444,0.0,0,0,0,-0.46812498569488525,-0.46812498569488525,1.5969969919926625,-0.4495883584022522,-0.4495883584022522,1.5676667358124488,-0.45064347982406616,-0.45064347982406616,1.5693216875016238,-0.4483291208744049,-0.4483291208744049,1.5656939134142442,-0.4472326636314392,-0.4472326636314392,1.563978137791813,-0.4459783434867859,-0.4459783434867859,1.5620176383118198
30,adam,0.001,-2.4643409103155136,-0.4077067244797945,0.0,0.0,0.0,0.0,-0.4088033642619848,-0.41456727497279644,-0.410140385851264,-0.4127579294145107,-0.4103652238845825,0.0,-2.1267459392547607,-0.34401634335517883,0.0,0.0,0.0,0.0,-0.35549765825271606,-0.35969552397727966,-0.35455021262168884,-0.3580029010772705,-0.35498327016830444,0.0,0,0,0,-0.4828217625617981,-0.4828217625617981,1.6206410203640946,-0.4642277956008911,-0.4642277956008911,1.5907853030635837,-0.4652840495109558,-0.4652840495109558,1.5924664639701065,-0.4629107117652893,-0.4629107117652893,1.5886914846248963,-0.4618406295776367,-0.4618406295776367,1.5869923634273233,-0.4605732858181,-0.4605732858181,1.5849823725028591
31,adam,0.001,-2.5425385534763336,-0.4257039353251457,0.0,0.0,0.0,0.0,-0.42069127783179283,-0.42661857791244984,-0.42243860103189945,-0.4246661849319935,-0.42241993732750416,0.0,-2.1267459392547607,-0.34401634335517883,0.0,0.0,0.0,0.0,-0.35549765825271606,-0.35969552397727966,-0.35455021262168884,-0.3580029010772705,-0.35498327016830444,0.0,0,0,0,-0.49755096435546875,-0.49755096435546875,1.644688433836571,-0.4788272976875305,-0.4788272976875305,1.6141803388076394,-0.47987237572669983,-0.47987237572669983,1.6158681650324282,-0.4774755835533142,-0.4774755835533142,1.6119999024238338,-0.4763983190059662,-0.4763983190059662,1.6102642871048978,-0.4751209616661072,-0.4751209616661072,1.6082087173267197
32,adam,0.001,-2.6086459010839462,-0.4378088265657425,0.0,0.0,0.0,0.0,-0.43134342692792416,-0.4384403061121702,-0.4307423885911703,-0.4364519231021404,-0.4338590297847986,0.0,-2.1267459392547607,-0.34401634335517883,0.0,0.0,0.0,0.0,-0.35549765825271606,-0.35969552397727966,-0.35455021262168884,-0.3580029010772705,-0.35498327016830444,0.0,0,0,0,-0.5122581720352173,-0.5122581720352173,1.66905595809442,-0.4933655858039856,-0.4933655858039856,1.637819175392819,-0.49440765380859375,-0.49440765380859375,1.63952678392041,-0.49197039008140564,-0.49197039008140564,1.635535690409606,-0.49090614914894104,-0.49090614914894104,1.633796012263909,-0.48961687088012695,-0.48961687088012695,1.6316909518655278
33,adam,0.001,-2.668929100036621,-0.4451889004558325,0.0,0.0,0.0,0.0,-0.4414294119924307,-0.448855921626091,-0.4400791395455599,-0.4481044393032789,-0.4452713131904602,0.0,-2.1267459392547607,-0.34401634335517883,0.0,0.0,0.0,0.0,-0.35549765825271606,-0.35969552397727966,-0.35455021262168884,-0.3580029010772705,-0.35498327016830444,0.0,0,0,0,-0.5268586277961731,-0.5268586277961731,1.693603703835534,-0.5078266263008118,-0.5078266263008118,1.6616758250593293,-0.5088838338851929,-0.5088838338851929,1.6634334902891605,-0.5063658356666565,-0.5063658356666565,1.65925023664683,-0.5053642988204956,-0.5053642988204956,1.6575892682971682,-0.5040584206581116,-0.5040584206581116,1.6554260714126945
34,adam,0.001,-2.747331753373146,-0.45822187326848507,0.0,0.0,0.0,0.0,-0.45423986576497555,-0.461043294519186,-0.45696821808815,-0.4596144203096628,-0.45724405348300934,0.0,-2.1267459392547607,-0.34401634335517883,0.0,0.0,0.0,0.0,-0.35549765825271606,-0.35969552397727966,-0.35455021262168884,-0.3580029010772705,-0.35498327016830444,0.0,0,0,0,-0.541443943977356,-0.541443943977356,1.7184864697349793,-0.5222434997558594,-0.5222434997558594,1.685805514555185,-0.5233045816421509,-0.5233045816421509,1.687595241606047,-0.5207540988922119,-0.5207540988922119,1.6832965432616778,-0.5197727084159851,-0.5197727084159851,1.6816453824147435,-0.5184518694877625,-0.5184518694877625,1.679425665996824
35,adam,0.001,-2.8104842007160187,-0.4651966504752636,0.0,0.0,0.0,0.0,-0.46608406864106655,-0.47303283028304577,-0.46669371239840984,-0.4710118751972914,-0.4684650581330061,0.0,-2.1267459392547607,-0.34401634335517883,0.0,0.0,0.0,0.0,-0.35549765825271606,-0.35969552397727966,-0.35455021262168884,-0.3580029010772705,-0.35498327016830444,0.0,0,0,0,-0.555844247341156,-0.555844247341156,1.7434122347809884,-0.5366142392158508,-0.5366142392158508,1.7102066979705988,-0.5376836061477661,-0.5376836061477661,1.7120365146585041,-0.5351001024246216,-0.5351001024246216,1.7076191705182011,-0.5341310501098633,-0.5341310501098633,1.705965199729827,-0.5327991247177124,-0.5327991247177124,1.7036944939032463
36,adam,0.001,-2.8937622159719467,-0.4880573507398367,0.0,0.0,0.0,0.0,-0.47836383432149887,-0.4845259040594101,-0.4803569782525301,-0.48228902369737625,-0.4801691435277462,0.0,-2.1267459392547607,-0.34401634335517883,0.0,0.0,0.0,0.0,-0.35549765825271606,-0.35969552397727966,-0.35455021262168884,-0.3580029010772705,-0.35498327016830444,0.0,0,0,0,-0.5703322291374207,-0.5703322291374207,1.768854618869069,-0.5509517788887024,-0.5509517788887024,1.7349034768099767,-0.552018404006958,-0.552018404006958,1.7367549556774902,-0.5494232773780823,-0.5494232773780823,1.7322536998348403,-0.5484398603439331,-0.5484398603439331,1.7305510094035659,-0.5470991730690002,-0.5470991730690002,1.728232436274673
