tau,moneyness,v,rho,kappa,gamma,bar_v,r,row_index,fd_delta,ad_delta,ad_minus_fd_delta,fd_gamma,ad_gamma,ad_minus_fd_gamma,fd_vega,ad_vega,ad_minus_fd_vega,fd_theta,ad_theta,ad_minus_fd_theta,fd_rho,ad_rho,ad_minus_fd_rho
0.4261666666666667,0.8,0.04,-0.7,2.0,0.3,0.04,0.01,38,-0.9282635892576829,-0.928263615592479,-2.63347961215743e-08,1.252191239586864,1.2521911905859766,-4.900088734771657e-08,0.1062174506991087,0.10621745185545435,1.1563456442376108e-09,-0.008247890488921605,-0.00824789061555015,-1.2662854445566474e-10,-0.36455804065471664,-0.36455812472983595,-8.407511931096678e-08
0.537,0.8,0.04,-0.7,2.0,0.3,0.04,0.01,48,-0.8975804948846422,-0.8975805162864442,-2.140180199727837e-08,1.4786781576958674,1.4786782128380596,5.514219214575178e-08,0.12706128920125792,0.12706129043709796,1.2358400414136383e-09,-0.011935980699651072,-0.011935980921498286,-2.2184721421014686e-10,-0.45283966126186126,-0.4528397648094711,-1.0354760981989841e-07
0.57025,0.8,0.04,-0.7,2.0,0.3,0.04,0.01,51,-0.8882503317209078,-0.8882503515826082,-1.9861700395473747e-08,1.5197036407066378,1.5197036538126285,1.3105990737116713e-08,0.1321209282992286,0.1321209295622869,1.2630582968409243e-09,-0.01273319247624416,-0.012733192681610333,-2.0536617371946786e-10,-0.4786599286571436,-0.47866003646937083,-1.078122272568649e-07
0.7919166666666667,0.8,0.04,-0.7,2.0,0.3,0.04,0.01,71,-0.832406589008905,-0.8324066012732823,-1.2264377291515416e-08,1.6219055820609896,1.6219056874354276,1.0537443806413194e-07,0.15534275326967162,0.15534275459616584,1.3264942200219565e-09,-0.015276096348715296,-0.015276096422122413,-7.340711719039383e-11,-0.6442233039041789,-0.6442234322047748,-1.2830059592516818e-07
1.0468333333333333,0.8,0.04,-0.7,2.0,0.3,0.04,0.01,94,-0.7854331093487543,-0.7854331164393918,-7.090637521578458e-09,1.6068135488822577,1.6068135186858234,-3.019643424195806e-08,0.1667856264106482,0.16678562758507862,1.1744304140304251e-09,-0.01532003435139595,-0.015320034369215165,-1.781921485366489e-11,-0.8244344173277685,-0.8244345659528083,-1.4862503983081865e-07
1.1133333333333333,0.8,0.04,-0.7,2.0,0.3,0.04,0.01,100,-0.7755925546593101,-0.7755925607613375,-6.102027438892321e-09,1.595984389091143,1.59598442983807,4.074692716571349e-08,0.1680740845561024,0.16807408567745669,1.121354287203502e-09,-0.015145943186856137,-0.015145943198175525,-1.131938813514477e-11,-0.8703118968811374,-0.870312051482495,-1.5460135760481108e-07
1.3793333333333333,0.8,0.04,-0.7,2.0,0.3,0.04,0.01,124,-0.74259771176588,-0.7425977153409963,-3.5751163141028997e-09,1.5396548258550524,1.5396548566405712,3.078551880086877e-08,0.16899968333733417,0.16899968428174025,9.444060811159005e-10,-0.014365444668540395,-0.014365444663277546,5.262849184228813e-12,-1.0509811790168633,-1.0509813627574376,-1.8374057431103097e-07
1.5455833333333333,0.8,0.04,-0.7,2.0,0.3,0.04,0.01,139,-0.7255464254438126,-0.725546428733897,-3.2900843160987847e-09,1.5019561205864562,1.5019560864903299,-3.409612636673387e-08,0.16740635799566972,0.16740635886937688,8.737071621744974e-10,-0.013981820324304728,-0.013981820321484904,2.8198242352228675e-12,-1.162184033987601,-1.1621842408572094,-2.0686960833238288e-07
1.56775,0.8,0.04,-0.7,2.0,0.3,0.04,0.01,141,-0.7234224085206353,-0.7234224118459657,-3.3253303444169546e-09,1.497404245043299,1.4974042825435165,3.750021759785227e-08,0.1671168426051195,0.16711684347009334,8.649738425514641e-10,-0.013937834401345217,-0.013937834396953336,4.3918809561338534e-12,-1.176924793631906,-1.1769250038768253,-2.1024491925203392e-07
1.63425,0.8,0.04,-0.7,2.0,0.3,0.04,0.01,147,-0.7172263804533507,-0.7172263839875979,-3.5342471171873058e-09,1.4850108476238688,1.485010716462318,-1.3116155073156222e-07,0.16616661130175459,0.16616661214886477,8.471101875517917e-10,-0.013813419177111097,-0.01381341917152139,5.589707516295839e-12,-1.221025823053834,-1.2210260438039189,-2.2075008487831838e-07
