epoch,optimizer,lr,train_total,train_pde,train_dpde,train_greek_delta,train_greek_gamma,train_greek_vega,train_term,train_low,train_right,train_v_zero,train_no_arbitrage,train_curvature_bulk,val_total,val_pde,val_dpde,val_greek_delta,val_greek_gamma,val_greek_vega,val_term,val_low,val_right,val_v_zero,val_no_arbitrage,val_curvature_bulk,dynamic_refresh,dynamic_refresh_count,loss_log_var_pde,loss_log_var_clamped_pde,loss_weight_pde,loss_log_var_term,loss_log_var_clamped_term,loss_weight_term,loss_log_var_low,loss_log_var_clamped_low,loss_weight_low,loss_log_var_no_arbitrage,loss_log_var_clamped_no_arbitrage,loss_weight_no_arbitrage
1,adam,0.001,0.8657186143100262,0.01327585574472323,0.0,0.0,0.0,0.0,0.23137333430349827,0.526293464936316,0.0,0.0,0.09477596823126078,0.0,0.4101838767528534,0.00560216698795557,0.0,0.0,0.0,0.0,0.10261837393045425,0.264644980430603,0.0,0.0,0.03731834143400192,0.0,0,0,-0.003998355939984322,-0.003998355939984322,1.004006360029273,-0.0039813332259655,-0.0039813332259655,1.0039892692615993,-0.0013815242564305663,-0.0013815242564305663,1.001382479000683,-0.004008839838206768,-0.004008839838206768,1.0040168859849425
2,adam,0.001,0.26926418393850327,0.002493511885404587,0.0,0.0,0.0,0.0,0.04941355064511299,0.1963978260755539,0.0,0.0,0.0209592969622463,0.0,0.1228027194738388,0.01296157855540514,0.0,0.0,0.0,0.0,0.026134073734283447,0.07139183580875397,0.0,0.0,0.012315225787460804,0.0,0,0,-0.007999192923307419,-0.007999192923307419,1.0080312719454,-0.008027035742998123,-0.008027035742998123,1.0080593387690755,-0.00516783120110631,-0.00516783120110631,1.0051812074729463,-0.00803922675549984,-0.00803922675549984,1.0080716281079865
