region,variable,n_points,mse,rmse,mae,r2,mape_pct,p90_abs_error,p99_abs_error,max_abs_error,mean_stabilized_rel_error,p90_stabilized_rel_error,p99_stabilized_rel_error,max_stabilized_rel_error
full,price,961,0.29503229503283696,0.543168753733899,0.5137728817741114,-95.01468796327008,11269.124806423133,0.6575293064316228,1.1883147455679413,1.333308506834711,,,,
full,delta,961,3.516297265843034,1.8751792623221477,1.2352247214594139,-47.09043959303896,6182.778772083899,2.0604390505755914,6.932743319360807,17.108590167620942,0.9359162632332884,1.6252113517971878,4.950591066865962,15.929551975140567
full,gamma,961,352.0839683050514,18.763900668705627,4.98910803732348,-143.1457628705337,23519.791597623134,5.796691774258598,107.94330330031643,209.0478492499767,2.059394638704607,1.6643584954182384,40.50940182338993,155.0723623282929
full,vega,961,4.726866227803533,2.174135742727103,1.7289588099931648,-380.4603097539232,34880.467805803695,3.256658402011298,6.832479598674814,8.201217001557277,1.430197165197445,2.920118503683951,6.652165708122422,8.180576811027384
full,theta,961,44.31686953462107,6.65709167239126,1.2545445324642697,-50438.16145147168,27284.1953227788,0.6444317457209606,37.72842335068846,65.12973694724519,1.2156543102604853,0.612286911208667,37.41254496322282,64.02409762705004
full,rho,961,0.3477656010686089,0.5897165429836685,0.4658949116215479,-1.6216855008266524,275.7912117728284,1.0073678591820912,1.3891245900880478,1.5412816678142611,0.2738933682308856,0.4956344968498565,0.5753473963719222,0.6005310461518053
full,pde_residual,961,40.74095585031034,6.382864235616354,1.380030140955848,,,0.9692544839714501,35.91530053647184,61.69389370896166,,,,
short_maturity,price,31,0.9478910051052195,0.973596941811764,0.8985899568384857,-213.54338622881698,295467.30125609133,1.3290075867009379,1.3330540853588935,1.333308506834711,,,,
short_maturity,delta,31,59.6938035408378,7.726176514993545,5.591494681821532,-257.7954584943872,159055.72134084272,14.512218844421273,16.932224160078757,17.108590167620942,4.467123769217902,11.938642602142505,15.536203367776688,15.929551975140567
short_maturity,gamma,31,10547.70157725908,102.70200376457647,81.7051308304654,-240.98366136377575,11641.32152998516,175.89785620499921,202.54152035274765,209.0478492499767,37.32430718039249,89.97457942059577,149.39226773115823,155.0723623282929
short_maturity,vega,31,21.389856867851233,4.624916957941108,4.082950631083819,-79903.8486784028,266908.26048833417,7.337896935821103,8.182487102078628,8.201217001557277,4.064875374711019,7.327973128456763,8.1659762270876,8.180576811027384
short_maturity,theta,31,1365.2822615358432,36.949726136141294,32.79216821276702,-78853.64365815761,783130.4866098234,58.11064100924682,64.96750776066902,65.12973694724519,31.759231250085882,57.25062279171115,63.94690302229695,64.02409762705004
