global_step,stage,local_step,total,lr,pde,pde_residual_rmse_unweighted,terminal,interface,global_replay,price,stencil
476,stage4_price_stencil,476,0.07332096341794078,5e-05,2.1517767089834667e-05,0.5989846403130592,9.441366201542465e-06,0.01079147060861023,4.0703127981168345e-18,1.2943278527073555e-05,0.06248559039751209
477,stage4_price_stencil,477,0.05407194934514235,5e-05,1.2799539553602506e-05,0.572490880869876,1.1175405578338118e-05,0.012042905991768642,1.1945172080767601e-09,1.1943856836632403e-05,0.04199312335688793
478,stage4_price_stencil,478,0.13743793941856078,5e-05,2.4090825785696755e-05,0.5894861912326184,9.049208487578328e-06,0.01050611056161009,2.1145819204993267e-08,1.2170883304920813e-05,0.1268864967935533
479,stage4_price_stencil,479,0.10589693795003845,5e-05,1.0753223338740314e-05,0.5469642580158154,1.0503991032003343e-05,0.013570104372190101,3.4808638316187334e-23,1.4308726785139516e-05,0.09229126763669246
480,stage4_price_stencil,480,0.09225344168442001,5e-05,1.54536554657951e-05,0.5333872302715567,6.479769577373779e-06,0.016451869575498605,2.887253885301569e-17,1.324122174802608e-05,0.07576639746213018
481,stage4_price_stencil,481,0.14780341160453228,5e-05,1.583675235540142e-05,0.6473245251621631,1.3401181641208396e-05,0.011145921683362973,2.0600628687071583e-08,1.3815916163079695e-05,0.13661441547038092
482,stage4_price_stencil,482,0.045980683804887165,5e-05,1.984493693274669e-05,0.5415279607990485,1.2550014133148223e-05,0.01603963706527041,1.7242901902336598e-09,1.323730340156462e-05,0.02989541276085911
483,stage4_price_stencil,483,0.14107091359967536,5e-05,2.2443643859198493e-05,0.5489506700046364,1.1869469922560255e-05,0.01298817346302586,3.482239668078514e-26,1.425011003165774e-05,0.12803417691283608
484,stage4_price_stencil,484,0.044405935154675086,5e-05,2.7605195306126714e-05,0.5694921761654238,1.0110648714936396e-05,0.0077727826019956155,1.427484975134953e-17,1.4670827301928103e-05,0.03658076588135646
485,stage4_price_stencil,485,0.09407353733692267,5e-05,1.4329203476711342e-05,0.602367587957493,8.602281751158808e-06,0.014906880294284719,1.628230188418486e-23,1.2421058327920442e-05,0.07913130449908216
486,stage4_price_stencil,486,0.0711190620020489,5e-05,1.5488896813337024e-05,0.5022295030279162,1.0245745539724893e-05,0.008711839785415594,2.1021620921717607e-09,9.488496622057163e-06,0.0623719969754961
487,stage4_price_stencil,487,0.06451703959402934,5e-05,1.4076907785278025e-05,0.5878307641586529,1.1978036717920418e-05,0.015939673298603046,1.908388310256122e-16,1.59511872379439e-05,0.048535360163684954
488,stage4_price_stencil,488,0.05899010625173775,5e-05,2.011897231915635e-05,0.5219697389086295,1.1675008297729497e-05,0.012444648331157935,4.063259464888878e-10,1.3412348843661893e-05,0.04650025118479332
489,stage4_price_stencil,489,0.043975966228415334,5e-05,1.0885018624188736e-05,0.5094916329345395,1.3588938301101807e-05,0.018039472319936876,3.1025841415813506e-12,1.3215892933715873e-05,0.025898804055516863
490,stage4_price_stencil,490,0.15701803928822572,5e-05,2.0650884135141446e-05,0.48791237411931704,9.715549714439561e-06,0.009357869640619776,3.998277380630457e-09,1.2618990251366468e-05,0.1476171802252276
491,stage4_price_stencil,491,0.06959060421694753,5e-05,1.4168785306433614e-05,0.561773745719638,8.367444122184544e-06,0.01476500379998106,2.567637362297222e-17,1.2477680249904368e-05,0.05479058650728792
492,stage4_price_stencil,492,0.04940902801764971,5e-05,2.5913221134678996e-05,0.5019197140886844,9.640889680564533e-06,0.008323486000387518,5.207084242826494e-13,1.2622301409159406e-05,0.04103736560451708
493,stage4_price_stencil,493,0.06506363964077994,5e-05,1.4296113972277735e-05,0.5328817408803658,1.153897171105724e-05,0.016785449602811392,2.951478577826171e-18,1.2949322123011476e-05,0.04823940563016219
494,stage4_price_stencil,494,0.20676455626560142,5e-05,1.4143856816899613e-05,0.5835536317769721,8.953017251055799e-06,0.010567783551414786,4.514535344609902e-23,1.2799587592871704e-05,0.19616087625252582
495,stage4_price_stencil,495,0.09584404314225822,5e-05,1.0219118021397505e-05,0.5235807472214451,1.0372770314383324e-05,0.013879520535894717,2.613863708375021e-20,1.311986878599186e-05,0.08193081084924174
496,stage4_price_stencil,496,0.12465928735138493,5e-05,2.3190114497309813e-05,0.5512734315761083,8.059645409426616e-06,0.016658319144317917,3.2649234355561814e-17,1.3121572544495565e-05,0.10795659687461574
497,stage4_price_stencil,497,0.07660497567868849,5e-05,1.8148933044745913e-05,0.5305478922183915,9.454659255540935e-06,0.009264418635898213,1.2722066432635823e-11,1.2848725983602275e-05,0.06730010471178431
498,stage4_price_stencil,498,0.14506376599838208,5e-05,2.027815210239245e-05,0.525753110502075,8.516709476246234e-06,0.012568769503177252,7.662089631291564e-08,1.4089583328903136e-05,0.13245203542940098
499,stage4_price_stencil,499,0.05159642928736562,5e-05,1.7263656561447246e-05,0.5944494511590683,9.578895725302353e-06,0.015344875029246021,2.2137520542044668e-08,1.1215396723395573e-05,0.036213474171588905
500,stage4_price_stencil,500,0.07050214589110941,5e-05,2.3488235266445617e-05,0.5964786798930565,1.22162673181657e-05,0.012046456654700662,2.2195018887412404e-13,1.105517183511316e-05,0.058408929561767076
501,stage4_price_stencil,501,0.04884868235187376,5e-05,1.5350074964420255e-05,0.5819205202375611,1.0596901008839666e-05,0.016726580303185884,4.5226161353651325e-18,1.0679919201571593e-05,0.03208547515351304
502,stage4_price_stencil,502,0.06460051940387088,5e-05,1.95186742059677e-05,0.4640132762844533,1.0142320263652163e-05,0.01771106617811736,1.3378422991577073e-09,1.365170846677249e-05,0.04684613918497483
503,stage4_price_stencil,503,0.04889338743121227,5e-05,2.1589374336398843e-05,0.663683549724776,1.1178336132814064e-05,0.00873051226529402,3.036129797580446e-24,1.2790426045858472e-05,0.04011731702940318
504,stage4_price_stencil,504,0.05726312313586346,5e-05,1.849469354219594e-05,0.5514875083979771,8.395452341237838e-06,0.006856142626991616,1.834797672541894e-10,1.4894371783286649e-05,0.05036519580772535
505,stage4_price_stencil,505,0.06789554963864024,5e-05,1.329939677622325e-05,0.5058597189539653,8.241452639757857e-06,0.013321320215683349,2.9895015393396666e-09,1.4494250622376182e-05,0.05453819133341699
506,stage4_price_stencil,506,0.08817201193719014,5e-05,1.7699974125259997e-05,0.5303669631600759,6.969411518943127e-06,0.017535158915947563,1.435452685720653e-23,1.5109127326999407e-05,0.07059707450827138
507,stage4_price_stencil,507,0.13927519886957154,5e-05,1.4517909143715318e-05,0.5947433523982391,7.566947895826708e-06,0.01006330800149685,1.744821434119556e-08,1.415521678049941e-05,0.12917563334604032
508,stage4_price_stencil,508,0.09318701455856744,5e-05,1.2860053066437184e-05,0.5380190152512131,1.5439359558029088e-05,0.01392956046708333,2.379112113034426e-16,1.3223611253855132e-05,0.07921593106760555
509,stage4_price_stencil,509,0.1280838169463503,5e-05,1.4426286770717657e-05,0.5471828786332256,1.0140070966202374e-05,0.013402298307210755,2.4847950774923777e-10,1.0233262496319659e-05,0.11464671877042679
510,stage4_price_stencil,510,0.05208761179012339,5e-05,1.3811083079655377e-05,0.5504556693351828,1.3937856909039542e-05,0.013990524146956592,6.211947353008022e-15,1.0895488242453025e-05,0.03805844321492944
511,stage4_price_stencil,511,0.06838176280914686,5e-05,1.2264647581623193e-05,0.5836519354305733,9.429101734986055e-06,0.011837586780625063,1.0918355831416266e-17,1.2360674414599713e-05,0.056510121604790575
512,stage4_price_stencil,512,0.05859241610033148,5e-05,1.632502009188516e-05,0.617119648917465,1.027016633268878e-05,0.008818145206520953,1.9368819344906396e-25,1.448688629949287e-05,0.04973318882108646
513,stage4_price_stencil,513,0.07637899215760227,5e-05,1.2630605357539859e-05,0.49358619962502953,1.3457821776240274e-05,0.01757447669780187,1.379298219390319e-18,9.841634836960044e-06,0.058768585397829656
514,stage4_price_stencil,514,0.05261831858347323,5e-05,1.6589243349814827e-05,0.5402349656616785,1.118256022477832e-05,0.009832031719741327,8.304445632179475e-10,1.7461237701625074e-05,0.04274105299201112
515,stage4_price_stencil,515,0.032425001804798556,5e-05,1.6831444057841115e-05,0.6328208283411478,7.446773977363461e-06,0.008194212078710331,1.5195632120825132e-12,1.1430013395190787e-05,0.024195081493138263
516,stage4_price_stencil,516,0.1005187013378703,5e-05,2.268194772218137e-05,0.6030213717159654,1.106085581163583e-05,0.01642073938072784,6.559414170280501e-11,1.2632737066782163e-05,0.08405158635094773
517,stage4_price_stencil,517,0.049980973382871226,5e-05,1.4847882696785773e-05,0.5247768179952348,1.1435223180481831e-05,0.009472089089184324,2.4681215981084492e-14,1.2278501165769408e-05,0.04047032268661918
518,stage4_price_stencil,518,0.06473357806968613,5e-05,1.2425397529493112e-05,0.620995791819523,1.0814469010188729e-05,0.01033065839146318,3.915302108472848e-09,1.6023867714107657e-05,0.05436365202866705
519,stage4_price_stencil,519,0.15722675606988942,5e-05,2.6180693969411277e-05,0.5455714568176429,1.0827608423433693e-05,0.013795427277652181,1.6111081687042923e-08,1.0826716098199589e-05,0.14338347766266452
520,stage4_price_stencil,520,0.04811243500106791,5e-05,1.623630820600359e-05,0.5230179926263073,1.2964446444894306e-05,0.012566358776421772,6.147123671158288e-12,1.6161774054706918e-05,0.03550071368979341
521,stage4_price_stencil,521,0.07256353861942981,5e-05,1.955110046217247e-05,0.5500139368335873,9.87082976959299e-06,0.007338674305876967,8.191415499057625e-14,1.4752551685816424e-05,0.06518068983155334
522,stage4_price_stencil,522,0.09653753678141055,5e-05,1.8862582630857917e-05,0.5524315899007632,1.1714077213532934e-05,0.011745323525427355,3.474099488663966e-09,1.2562942686521655e-05,0.08474907017935279
523,stage4_price_stencil,523,0.07958795549061573,5e-05,1.9733194431930963e-05,0.6088259336189726,1.0252145147585062e-05,0.00956624015163514,2.6682819023981137e-16,1.2608774530530832e-05,0.06997912122487028
524,stage4_price_stencil,524,0.062420527338097914,5e-05,1.9141222256470185e-05,0.5230649169625802,1.0496564738407638e-05,0.014711933652155083,2.1293531095616868e-13,1.3566654927570238e-05,0.04766538924380745
525,stage4_price_stencil,525,0.17909077196530407,5e-05,2.064847066917102e-05,0.5757210905526561,1.0242815338435501e-05,0.011109432249534396,2.6196528257524408e-12,1.2023979954238612e-05,0.16793842444718818
526,stage4_price_stencil,526,0.11309359807277458,5e-05,1.853748152033107e-05,0.582360302343561,9.197006970048565e-06,0.014594697387714696,2.673784808961816e-09,1.0459744892162991e-05,0.09846070377789254
527,stage4_price_stencil,527,0.07270347389210462,5e-05,2.0802606069710584e-05,0.5147730177801805,1.5316274221083487e-05,0.00838933999089601,1.2457485736872042e-22,1.2326297864910925e-05,0.0642656887230529
528,stage4_price_stencil,528,0.07573406993908352,5e-05,2.0700875025921822e-05,0.6211554440388158,8.805166854533294e-06,0.015156789384123124,3.851093412655508e-13,1.217286238495663e-05,0.060535601650309884
529,stage4_price_stencil,529,0.06258399041394094,5e-05,1.5414684003056836e-05,0.497632264443958,9.265609443957628e-06,0.013431885093439002,1.710236084360364e-17,1.3264087148369657e-05,0.04911416093990654
530,stage4_price_stencil,530,0.11169137153590492,5e-05,2.876305746170302e-05,0.6145640469046546,8.769769772562436e-06,0.010078811031690465,1.5297367738887299e-18,1.56000979138335e-05,0.10155942757906634
531,stage4_price_stencil,531,0.35260697053547324,5e-05,2.2995576856045806e-05,0.5946376762569296,1.1486139706752804e-05,0.011532138404462065,1.895167076517437e-17,1.3250819683930467e-05,0.3410270995947644
532,stage4_price_stencil,532,0.06764674153110448,5e-05,3.7266307466327665e-05,0.49507713401887526,9.790423004652732e-06,0.014514403297052584,2.9435854970109506e-09,1.4569008443956015e-05,0.05307070955155145
533,stage4_price_stencil,533,0.10119026294114628,5e-05,2.160637446756915e-05,0.4792000745117034,7.659652014374726e-06,0.012606114712375853,6.170160177102259e-09,1.4413284847413e-05,0.08854046274728089
534,stage4_price_stencil,534,0.1958960868803751,5e-05,3.143792897154102e-05,0.5542437346394499,1.2074239714274526e-05,0.011894990050338965,2.9773183762775946e-09,1.3387162319463228e-05,0.18394419452171248
535,stage4_price_stencil,535,0.14667538289359003,5e-05,3.008238663143522e-05,0.4754807473780171,8.918889399195219e-06,0.00951642845492516,3.941311037445544e-07,1.1629302356456448e-05,0.13710792972917404
536,stage4_price_stencil,536,0.04445777470200552,5e-05,2.0625989651342162e-05,0.4681883199198393,7.984877288956455e-06,0.009576220881647292,6.315760587501616e-18,1.2256991369043392e-05,0.03484068596204888
537,stage4_price_stencil,537,0.13401027645604907,5e-05,2.093219210742486e-05,0.5505669337541174,1.0234363719904168e-05,0.009444435879282866,7.576202724313583e-14,1.2557844201397425e-05,0.1245221161766617
538,stage4_price_stencil,538,0.11944615343610004,5e-05,1.3510015543636251e-05,0.579234391628571,1.1788083053217537e-05,0.013305253071323393,7.356692641501613e-14,1.225007607585798e-05,0.10610335219003038
539,stage4_price_stencil,539,0.1282819374310834,5e-05,2.3936295466835896e-05,0.5800862317077939,1.137004760059129e-05,0.016306976675902703,4.385814194055156e-19,1.4147283058845777e-05,0.11192550712905441
540,stage4_price_stencil,540,0.03595119802759139,5e-05,1.6419507268961936e-05,0.49051614869885,8.347874299361963e-06,0.009208335496106177,3.137234725553555e-11,1.1257686613630031e-05,0.026706837431930912
541,stage4_price_stencil,541,0.07676645821876488,5e-05,1.3807180187411102e-05,0.5411301450313116,1.1546094688349364e-05,0.012459441017978688,2.1132414587836133e-24,1.1137871428619296e-05,0.06427052605448182
542,stage4_price_stencil,542,0.0588827764450901,5e-05,1.4222171051606395e-05,0.5822044984890404,1.1184414066155962e-05,0.013998366797872119,2.7033537246657174e-09,8.962787384218747e-06,0.04485003757136228
543,stage4_price_stencil,543,0.05796432651187644,5e-05,1.9278020607047397e-05,0.5308144811228774,9.837277643868466e-06,0.007880171706184907,5.009981973342438e-13,1.821458135427914e-05,0.05003682492558534
544,stage4_price_stencil,544,0.07888039084636954,5e-05,1.94873465845798e-05,0.5207399504167184,9.720793345758139e-06,0.011731581927523242,1.147123290927179e-11,1.3937412111698302e-05,0.06710566335533302
545,stage4_price_stencil,545,0.07399660736771337,5e-05,2.5398986508231163e-05,0.5040709725764854,1.3529905646788357e-05,0.014092833574521143,2.2438166797152073e-21,1.1889086741276982e-05,0.05985295581429592
546,stage4_price_stencil,546,0.042884842695797086,5e-05,3.1154398132769334e-05,0.5777198730035821,1.058605280124108e-05,0.015069259273629565,5.823969280028437e-09,1.582609786603406e-05,0.027758011049398196
547,stage4_price_stencil,547,0.07831448050567567,5e-05,1.458533278746754e-05,0.5247916227110867,1.3176900429342132e-05,0.009123472582374595,1.7154341395971932e-22,1.260839430516409e-05,0.06915063729577911
548,stage4_price_stencil,548,0.045914735762121524,5e-05,1.2923783054281302e-05,0.5057253971637622,9.33992807240202e-06,0.013125934499911963,1.7240962624124322e-08,1.0422551285265032e-05,0.032756097758834986
549,stage4_price_stencil,549,0.05975232966814358,5e-05,2.2359747773903234e-05,0.4655962349753667,1.162035035652033e-05,0.014369248293211527,2.2892443364239255e-09,1.2109385460137084e-05,0.04533698960209716
550,stage4_price_stencil,550,0.05424313383782846,5e-05,2.8190718244080093e-05,0.5783221545092001,8.157995506258875e-06,0.01285553785111819,2.1596363816077972e-12,1.090817334452164e-05,0.04134033909745577
551,stage4_price_stencil,551,0.08606125792507113,5e-05,2.1924951055109827e-05,0.5233121923337801,1.2538869570709615e-05,0.010680868106614694,6.844898786559483e-16,9.930923288260336e-06,0.07533599507454167
552,stage4_price_stencil,552,0.05072908625850776,5e-05,1.6963470179588463e-05,0.541614470347625,9.419944818701355e-06,0.011367992857024443,4.041180076657497e-15,1.3583650066957314e-05,0.03932112633641403
553,stage4_price_stencil,553,0.07424179905702633,5e-05,2.1785262539280086e-05,0.5765106770678892,9.941359516064214e-06,0.013476500231950638,2.9562888386499477e-25,1.1095030985135174e-05,0.0607224771720352
554,stage4_price_stencil,554,0.054706566225749806,5e-05,2.2167906491673083e-05,0.6064246584083004,8.03373705806856e-06,0.009540208049548889,5.754503817209278e-19,1.1465671614241004e-05,0.04512469086103693
555,stage4_price_stencil,555,0.12337569133666555,5e-05,2.3703203450529393e-05,0.5873489694229689,1.0988471642658531e-05,0.01279853008390402,4.0560577986154193e-19,1.2682624977673192e-05,0.11052978695269067
556,stage4_price_stencil,556,0.06520099937793476,5e-05,1.3006483295380906e-05,0.5655648785893411,1.2274637737973082e-05,0.013944254817175608,4.034000835452273e-09,1.2677897296083434e-05,0.05121878150842889
557,stage4_price_stencil,557,0.06728226952280422,5e-05,2.0195854310337597e-05,0.5357121962006157,7.344974698630652e-06,0.012855970125408738,1.568676762152958e-10,1.1175691571019798e-05,0.05438758271994782
558,stage4_price_stencil,558,0.19577570311235767,5e-05,1.8056870160540063e-05,0.510840754942302,9.512059220401284e-06,0.011299005698968143,1.235040250600626e-12,1.4687585733243126e-05,0.1844344408970403
559,stage4_price_stencil,559,0.08342101001141917,5e-05,2.271871929596482e-05,0.4925034946480803,8.78414820445353e-06,0.009082294230625117,1.628654068058882e-16,1.2027868762357721e-05,0.07429518504453111
560,stage4_price_stencil,560,0.09653246123379768,5e-05,2.190223728518889e-05,0.46817599332543736,8.73219821843014e-06,0.00939516432682869,1.076607182742484e-11,1.2608962220638718e-05,0.08709405349847865
561,stage4_price_stencil,561,0.2311510724709541,5e-05,3.329208384082132e-05,0.528883917423415,1.1082968177044644e-05,0.016092150882694115,2.1633001623825744e-19,1.4313973833946398e-05,0.21500023256240816
562,stage4_price_stencil,562,0.03894523486814103,5e-05,2.1042153740104763e-05,0.5507017538085272,9.599773870261728e-06,0.009971031668877644,5.229302213868742e-08,1.494169527924303e-05,0.028928567283351643
563,stage4_price_stencil,563,0.19411878183049264,5e-05,9.945942513579578e-06,0.45467568055559865,7.479050001812879e-06,0.015900172437259764,4.780585218018477e-13,1.244743198020014e-05,0.17818873696825924
564,stage4_price_stencil,564,0.0687466893264142,5e-05,2.1480734753686842e-05,0.6362877149088472,1.0630236731998582e-05,0.012094856960045459,4.2972678452526836e-08,1.0466448180388461e-05,0.05660921197402422
565,stage4_price_stencil,565,0.10119124378440217,5e-05,1.5709027271595408e-05,0.5440333570650018,7.031341460421458e-06,0.010542392402317064,3.4449064154685176e-15,1.4195211028859533e-05,0.09061191580232078
566,stage4_price_stencil,566,0.07299390698040678,5e-05,1.7391876985245458e-05,0.5498722198236999,1.2346097995875146e-05,0.017267597751116262,3.0180559980979615e-11,1.1521143467838297e-05,0.05568505008066099
567,stage4_price_stencil,567,0.06758735197757645,5e-05,1.6620590727966506e-05,0.5434956910651902,9.39509823568955e-06,0.012000202948215745,3.473783462406363e-16,1.3131127818820073e-05,0.055548002212577885
568,stage4_price_stencil,568,0.10721569933308184,5e-05,1.5148220697608298e-05,0.55342627791901,1.1042730955079622e-05,0.012200322041324381,2.2680405717087346e-11,9.835120254429839e-06,0.09497935119716994
569,stage4_price_stencil,569,0.048620930629028544,5e-05,1.726927592620604e-05,0.5304276668004467,1.0200690035340037e-05,0.009993658145497242,1.6912390351986396e-13,1.0392710037598973e-05,0.038589409807363036
570,stage4_price_stencil,570,0.0638702937933087,5e-05,1.863064850557028e-05,0.5507499087602135,5.748113575826935e-06,0.01820083158940911,2.045828537261018e-09,1.259905945065592e-05,0.04563248233653901
571,stage4_price_stencil,571,0.12380064379490466,5e-05,2.6429203042427927e-05,0.5637442078429222,1.1959853596498638e-05,0.01096964909113718,5.097586392104304e-15,1.0256720554542609e-05,0.11278234892656891
572,stage4_price_stencil,572,0.057468250746436945,5e-05,1.5329275275271692e-05,0.5491361530051724,9.64869490645711e-06,0.009563697577742631,8.665377025657475e-10,1.372356276986799e-05,0.047865850769205014
573,stage4_price_stencil,573,0.09813619783776867,5e-05,2.5873490024685415e-05,0.5698624733700869,7.542786809635611e-06,0.012829207943373652,1.3474580401357818e-10,1.3277863843722864e-05,0.08526029561897117
574,stage4_price_stencil,574,0.11008766474482455,5e-05,3.417916875607138e-05,0.5709543665503302,9.063914975203386e-06,0.009092739047415449,1.1018214889655398e-10,1.157608581177714e-05,0.1009401064176839
575,stage4_price_stencil,575,0.08221225240893885,5e-05,1.5610533669099744e-05,0.5331717373412442,7.4454352495687676e-06,0.013277596722429579,6.419937906798433e-07,1.3799383166143265e-05,0.06889715834063379
576,stage4_price_stencil,576,0.13524995644994223,5e-05,1.6178134568266408e-05,0.6102959243979852,9.165793170670597e-06,0.011339061081360385,2.082579208690622e-18,9.690178211318107e-06,0.12387586126263159
577,stage4_price_stencil,577,0.05787706330514388,5e-05,1.951185495143865e-05,0.6067000730370847,1.204839620002866e-05,0.012767402498454924,1.1988410391300635e-13,1.4527183297958617e-05,0.04506357337211965
578,stage4_price_stencil,578,0.12744355993246065,5e-05,2.1841867163404028e-05,0.47591652470682005,1.2274433949270557e-05,0.010902146150532548,5.455687559364295e-13,1.2044158079164534e-05,0.11649525332219068
579,stage4_price_stencil,579,0.0428997891776463,5e-05,2.0442806750127563e-05,0.6698505767574163,1.0343325574663768e-05,0.010387770699153151,1.0712978079140594e-16,1.2412186422551443e-05,0.0324688201597457
580,stage4_price_stencil,580,0.09098818385817209,5e-05,1.709214944925967e-05,0.5670370750182124,6.951650783251233e-06,0.014971889108502086,2.1712755833687802e-10,1.620540498503111e-05,0.07597604532732491
581,stage4_price_stencil,581,0.0651840335745917,5e-05,3.861307197970926e-05,0.6017516584564992,1.0379176776557233e-05,0.012979114735880256,8.453667806804408e-09,1.2450217787150875e-05,0.05214346791850021
582,stage4_price_stencil,582,0.05943996936631609,5e-05,2.0321319279776995e-05,0.6102501428939846,7.380487907330741e-06,0.01092971863118368,2.302497637799304e-13,1.2875767809880974e-05,0.04846967315990517
583,stage4_price_stencil,583,0.05325246803647964,5e-05,1.863179313104729e-05,0.6529024279525553,1.258080507174584e-05,0.014880359812783354,9.315499597252829e-09,1.4912477880297524e-05,0.0383259738321136
584,stage4_price_stencil,584,0.11044362299142987,5e-05,1.532259894962656e-05,0.5917279342812598,1.0407345816868202e-05,0.012018617363224779,2.3434752012209635e-24,1.5102845978592e-05,0.09838417283746001
585,stage4_price_stencil,585,0.1537914709939605,5e-05,2.169355649421492e-05,0.6114783617218725,6.941928011563635e-06,0.010620338951278938,4.002682364891139e-10,1.507946380415701e-05,0.1431274166941034
586,stage4_price_stencil,586,0.13790983672758358,5e-05,1.3432577257240392e-05,0.5744076419280599,1.3998960446859387e-05,0.010291424093699209,2.7056503683418463e-07,1.3081604662423386e-05,0.12757762892648103
587,stage4_price_stencil,587,0.13301385204202476,5e-05,1.2278215844972265e-05,0.5945953574935938,8.027573015456607e-06,0.012624984300998447,6.414057119644798e-13,1.3717941615650434e-05,0.12035484400990884
588,stage4_price_stencil,588,0.08076540781756567,5e-05,1.4843832325645636e-05,0.6322476989709221,9.448798149803324e-06,0.014370879898830688,5.16925762945407e-09,1.801444213037707e-05,0.06635221567687152
589,stage4_price_stencil,589,0.04234077433742495,5e-05,1.2925202779619728e-05,0.5167084077478842,7.89240975231494e-06,0.012372926082305153,5.6008580293514794e-11,1.2709560854224782e-05,0.029934321025725057
590,stage4_price_stencil,590,0.13087083432942448,5e-05,1.418454160699433e-05,0.507693382987906,1.2528130476776448e-05,0.009709093051141723,3.494087179165614e-13,8.462077965310314e-06,0.12112656652788427
591,stage4_price_stencil,591,0.10132668884148835,5e-05,2.1399057338611913e-05,0.5489828057189844,8.429058428230861e-06,0.011058782236172562,2.0008180983308094e-15,9.747994997249577e-06,0.0902283304945497
592,stage4_price_stencil,592,0.05022559215508644,5e-05,1.5976796398733982e-05,0.5206396830596011,1.250346256048578e-05,0.009371209938565769,1.2139568335176898e-15,1.2270702547602894e-05,0.04081363125501264
593,stage4_price_stencil,593,0.07428166709752491,5e-05,1.8312492429388678e-05,0.5447587145568737,1.0533883765529373e-05,0.011728497186036232,8.677469500803902e-12,9.949570438840982e-06,0.06251437395617745
594,stage4_price_stencil,594,0.146264334484244,5e-05,1.777082360602944e-05,0.5589330418958681,8.806200637713353e-06,0.013716597947008144,4.662862904011839e-09,1.1518242829613516e-05,0.13250963660729959
595,stage4_price_stencil,595,0.07129198312687327,5e-05,1.649005938830529e-05,0.5742233369252253,1.0134396142532318e-05,0.012685104060411933,6.505501581795981e-10,1.4552324750467778e-05,0.058565701635629866
596,stage4_price_stencil,596,0.17121285970428946,5e-05,2.5525470036305336e-05,0.5916993386806755,9.94981675461666e-06,0.013009309160228608,7.716324707783272e-11,1.1519407231005984e-05,0.15815655577287568
597,stage4_price_stencil,597,0.0601034887202407,5e-05,3.1576672858307825e-05,0.5952931786897155,7.430172541771532e-06,0.010842530649312693,2.58470741233661e-14,1.2408496151588691e-05,0.04920954272935049
598,stage4_price_stencil,598,0.08743970415116488,5e-05,2.007432253822488e-05,0.5802431482427254,9.832794489819535e-06,0.008142241924582898,1.4351359833324836e-11,1.4632009413936822e-05,0.07925292308578864
599,stage4_price_stencil,599,0.033828611385736534,5e-05,1.5820573756170488e-05,0.6074943771078289,7.826627008634674e-06,0.010143288300108053,9.988321119124758e-08,1.1387860598430748e-05,0.023650188141054053
600,stage4_price_stencil,600,0.0627660912927189,5e-05,2.87566505550139e-05,0.5582595673059768,1.1891907279711665e-05,0.012104176361428898,1.3489402488999967e-12,1.2961481844400761e-05,0.05060830489026193
601,stage4_price_stencil,601,0.0688050241229808,5e-05,2.1251602453879803e-05,0.503035484182692,1.4446984788244643e-05,0.010178713853457883,1.5527910896542068e-11,1.1390708964818972e-05,0.05857922095778806
602,stage4_price_stencil,602,0.063524132843245,5e-05,2.0835686323855403e-05,0.6389217352702176,9.21776183570916e-06,0.01080597367684788,4.1770610679832476e-12,1.4380404151495515e-05,0.052673725309909
603,stage4_price_stencil,603,0.0591380288288383,5e-05,1.8296092818009215e-05,0.5242643861380097,7.373784647812328e-06,0.011575066099837952,5.387746332366882e-13,1.0388668230160646e-05,0.04752690418276559
604,stage4_price_stencil,604,0.09085954436403819,5e-05,1.5607370024041574e-05,0.4832381492751309,9.05382661302454e-06,0.009822827084306865,2.684916316268739e-24,1.0901381086536066e-05,0.08100115470200772
605,stage4_price_stencil,605,0.06834106656412493,5e-05,1.83864573077879e-05,0.5354951085780302,1.04787688006689e-05,0.006320197691238193,5.968445680394239e-16,1.2245485457107743e-05,0.06197975816132058
606,stage4_price_stencil,606,0.10085771813058929,5e-05,2.0321608296038114e-05,0.5455507477768838,1.1155719780726911e-05,0.009034887358394942,1.2829946831287382e-22,1.4144754067206248e-05,0.09177720869005038
607,stage4_price_stencil,607,0.08491597857405626,5e-05,1.8270610831679592e-05,0.567375596178551,1.1544378161852178e-05,0.011807810709409228,5.218209507890454e-14,1.17966066805923e-05,0.07306655626892072
608,stage4_price_stencil,608,0.03935772861163824,5e-05,1.907566670955942e-05,0.6476813307911925,9.929419872484053e-06,0.01270482868288151,2.2961786466903985e-09,1.4498245864309884e-05,0.026609394300131733
609,stage4_price_stencil,609,0.10964474492680527,5e-05,2.7253747537449146e-05,0.6111152319533218,1.1665005958123092e-05,0.011933521534566779,2.0465930151385876e-10,1.744870088946617e-05,0.09765485573319416
610,stage4_price_stencil,610,0.06743378277091427,5e-05,2.279732594331387e-05,0.6099945526961201,5.540714783714203e-06,0.010019322756263327,2.731057003296054e-17,1.4812377416578352e-05,0.05737130959650731
611,stage4_price_stencil,611,0.05900753701475393,5e-05,1.6126503715326568e-05,0.5586865033495022,1.1036936789747551e-05,0.01298038740206592,6.082437388605799e-09,1.3716886668345664e-05,0.04598626320307721
612,stage4_price_stencil,612,0.07450957768020171,5e-05,2.1483313105317776e-05,0.629096560524485,1.1651511624040575e-05,0.011934095421582967,6.124000109949232e-08,1.1376022858705432e-05,0.06253091017102957
