key,label,role,metric_focus,run_dir,price_n_points,hard_price_n_points,price_rmse,hard_price_rmse,non_hard_price_rmse,short_maturity_price_rmse,atm_price_rmse,hard_p99_gamma_error,pde_residual_rmse,hard_pde_residual_rmse,training_time_seconds,best_val_total,delta_rmse,hard_delta_rmse,delta_p99_abs_error,gamma_rmse,hard_gamma_rmse,gamma_p99_abs_error,vega_rmse,hard_vega_rmse,vega_p99_abs_error,theta_rmse,hard_theta_rmse,theta_p99_abs_error,rho_rmse,hard_rho_rmse,rho_p99_abs_error,comparison_grid_ok,ratio_delta_rmse,ratio_gamma_rmse,ratio_vega_rmse,ratio_theta_rmse,ratio_rho_rmse,ratio_hard_delta_rmse,ratio_hard_gamma_rmse,ratio_hard_p99_gamma_error,ratio_price_rmse,ratio_hard_price_rmse,ratio_non_hard_price_rmse,ratio_short_maturity_price_rmse,ratio_atm_price_rmse,global_score,hard_score,price_score,status
pbase00_repro_baseline,Reproduced PINN_mix_scaled_param baseline,baseline,pricing,/Users/jenriquezafra/Proyectos/Dev/python/TFM/TFM/outputs/pinn/pinn_pricing_parametric_ablation_v01_smoke/pbase00_repro_baseline,961.0,5.0,0.038360746828542,0.0637348469394277,0.0381837376209025,0.036401893687309,0.0482212580148391,28.755488499095605,0.0481964580696738,0.0370197731788148,0.8654182079480961,0.19490188360214233,0.2788545594183655,0.3605885806248694,0.4972173091818443,2.419162549859074,17.329143744511857,5.714833233830548,0.3650751554717233,0.0767397146607278,0.4837008133195777,0.0351465488128196,0.3144373352153413,0.0739102590354349,13.477013461477265,12.771764177346853,14.576305865638496,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,baseline
pbase01_right_vzero,Right and v=0 on real baseline protocol,ablation,pricing,/Users/jenriquezafra/Proyectos/Dev/python/TFM/TFM/outputs/pinn/pinn_pricing_parametric_ablation_v01_smoke/pbase01_right_vzero,961.0,5.0,0.2134567449292916,0.2174713822255278,0.213435549366465,0.178149707304306,0.2284993483742656,28.777012306932047,0.0746818539963617,0.0669743873679105,1.0083662079414353,0.3521348237991333,0.2709329909078065,0.3729345839758065,0.5933446728573014,2.4356572993326924,17.347561299966227,5.736207611558525,0.1909586010579057,0.1064067609619896,0.2931406054416494,0.0507736799858758,0.2915012470278779,0.0812599386342922,11.952828487618886,11.056124659102965,13.089184554912462,True,0.9715924726958676,1.0068183717024635,0.5230665472460404,1.4446277572310668,0.8869048414758126,1.034238475687562,1.001062808164437,1.000748511291579,5.564457487841995,3.41212684533797,5.589697674059711,4.893968122499499,4.738560497611855,0.9190201633041071,1.0118954813508,4.3573655772734465,pricing_regression
