rho,kappa,gamma,bar_v,v0,moneyness,tau,r,price_ann_iv,price_heston_cf,price_error,delta_ann_iv,delta_heston_cf,delta_error,vega_ann_iv,vega_heston_cf,vega_error,theta_ann_iv,theta_heston_cf,theta_error,rho_ann_iv,rho_heston_cf,rho_error,gamma_ann_iv,gamma_heston_cf,gamma_error
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,1.065,0.9275000000000001,0.01,0.14334608226961226,0.1433658753696263,-1.9793100014042775e-05,-0.3273015183583336,-0.3273031917625646,1.6734042310173614e-06,0.25799904172857807,0.25810674891426527,-0.00010770718568720028,-0.08252827793422585,-0.08255734900224893,2.9071068023078794e-05,-0.4562507453744615,-0.4562778509384925,2.7105564031015827e-05,0.7821262467200697,0.7821779413658858,-5.169464581611383e-05
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,1.065,0.9396875000000001,0.01,0.14434789989840957,0.14436804382685808,-2.014392844851276e-05,-0.32701190075017833,-0.3270127568381871,8.560880087604694e-07,0.25823172023733226,0.25834073015061304,-0.00010900991328077758,-0.08187476828064179,-0.08190326069583152,2.8492415189734777e-05,-0.4628955198675103,-0.4629244831211248,2.896325361445573e-05,0.7772030996982956,0.7772564836057041,-5.338390740849963e-05
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,1.065,0.951875,0.01,0.14534183263234085,0.14536232003420013,-2.048740185928155e-05,-0.3267217870011523,-0.3267218020673296,1.5066177305733675e-08,0.25844506641511666,0.2585553762674474,-0.00011030985233073665,-0.08123427728355394,-0.08126214163609859,2.7864352544648696e-05,-0.46954915918874884,-0.4695799642226781,3.080503392927092e-05,0.7723706319769268,0.7724257663988152,-5.513442188842532e-05
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,1.065,0.9640625,0.01,0.14632803664215788,0.1463488595705279,-2.082292837002342e-05,-0.32643125827029795,-0.3264304105300412,-8.477402567708126e-07,0.2586396197491944,0.2587512291586263,-0.0001116094094318898,-0.0806063985291884,-0.08063358715681725,2.7188627628849105e-05,-0.476211596375955,-0.4762442207286848,3.2624352729770933e-05,0.7676260057038821,0.7676829488553616,-5.694315147952711e-05
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,1.065,0.9762500000000001,0.01,0.14730666324877745,0.14732781318818367,-2.1149939406217566e-05,-0.326140390385831,-0.3261386599865649,-1.7303992660977485e-06,0.25881590312496494,0.2589288140947246,-0.00011291096975968307,-0.07999074240651738,-0.08001720971867028,2.646731215290299e-05,-0.4828827658900766,-0.48291718077962076,3.441488954414318e-05,0.7629665057322955,0.7630253129339198,-5.88072016243224e-05
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,1.065,0.9884375000000001,0.01,0.14827785912255315,0.14829932701602733,-2.1467893474180766e-05,-0.32584925419921024,-0.3258466232246501,-2.6309745601582613e-06,0.2589744234867654,0.25908864037858914,-0.0001142168918237263,-0.07938693521359108,-0.07941263798726489,2.570277367380802e-05,-0.48956260352470454,-0.489598774097855,3.617057315047356e-05,0.7583895329146315,0.7584502567196081,-6.072380497657015e-05
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,1.065,1.000625,0.01,0.1492417664720343,0.149263542751625,-2.177627959071282e-05,-0.32555791591362365,-0.3255543683816535,-3.547531970127249e-06,0.2591156724639624,0.2592312019669096,-0.000115529502947187,-0.07879461832491944,-0.07881951597140391,2.4897646484473013e-05,-0.49625104632172046,-0.49628893191875956,3.7885597039100105e-05,0.7538925978392915,0.7539552881456598,-6.269030636829598e-05
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,1.065,1.0128125000000001,0.01,0.15019852322292415,0.1502205978432768,-2.2074620352641183e-05,-0.3252664373889594,-0.32526195924347945,-4.478145479935858e-06,0.2592401269646384,0.25935697806000635,-0.00011685109536796467,-0.07821344741493025,-0.07823750221700171,2.405480207146038e-05,-0.5029480324927594,-0.5029875869256889,3.9554432929467254e-05,0.7494733149754694,0.7495380191243239,-6.470414885451081e-05
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,1.065,1.0250000000000001,0.01,0.15114826318789126,0.15117062566254058,-2.2362474649317843e-05,-0.3249748764251471,-0.32496945552225476,-5.420902892350199e-06,0.2593482497389834,0.25946643366187505,-0.00011818392289164592,-0.0776430917329709,-0.07766626905243422,2.3177319463316137e-05,-0.5096535013461562,-0.5096946731885857,4.1171842429577055e-05,0.7451293971950835,0.7451961600559085,-6.676286082496485e-05
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,1.065,1.0371875,0.01,0.15209111622784,0.1521137556678488,-2.263944000879814e-05,-0.32468328702558114,-0.3246769131144307,-6.3739111504368395e-06,0.25944048991435864,0.2595600201123665,-0.00011953019800786668,-0.077083233425725,-0.07710550188147393,2.226845574893055e-05,-0.516367393219057,-0.5164101261059773,4.2732886920249236e-05,0.7408586506432991,0.7409275146875434,-6.886404424422121e-05
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,1.065,1.049375,0.01,0.1530272084051894,0.1530501135597827,-2.2905154593300114e-05,-0.32439171964218405,-0.32438438434086825,-7.335301315802845e-06,0.2595172835038365,0.25963817559324204,-0.0001208920894055221,-0.07653356690327615,-0.0765548985202913,2.133161701516062e-05,-0.5230896494143968,-0.5231338823501462,4.423293574939979e-05,0.736658969931639,0.7367299752956357,-7.10053639966235e-05
-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.21971117661996578,1.065,1.0615625000000002,0.01,0.15395666212967762,0.1539798214285173,-2.315929883967005e-05,-0.32410022140353184,-0.32409191817031935,-8.303233212492156e-06,0.2595790538898928,0.25970132560971426,-0.00012227171982148732,-0.07599379824538158,-0.0760141685753012,2.0370329919625063e-05,-0.5298202121424591,-0.5298658798152648,4.566767280567152e-05,0.7325283336298767,0.7326015181682096,-7.31845383329377e-05
