epoch,optimizer,lr,train_total,train_pde,train_dpde,train_greek_delta,train_greek_gamma,train_greek_vega,train_term,train_low,train_right,train_v_zero,train_no_arbitrage,train_curvature_bulk,val_total,val_pde,val_dpde,val_greek_delta,val_greek_gamma,val_greek_vega,val_term,val_low,val_right,val_v_zero,val_no_arbitrage,val_curvature_bulk,dynamic_refresh,dynamic_refresh_count
1,adam,0.001,64.60434903623536,64.60398176591843,0.0,0.0,0.0,0.0,9.277560871001416e-16,0.000365413963663741,0.0,0.0,0.0,0.0,0.14167866110801697,0.1415259838104248,0.0,0.0,0.0,0.0,1.3664283624338354e-15,0.00015267347043845803,0.0,0.0,0.0,0.0,0,0
2,adam,0.001,4.364756513852626,4.364374159369618,0.0,0.0,0.0,0.0,1.0227557290439377e-15,0.0003824421110039111,0.0,0.0,0.0,0.0,0.47935038805007935,0.47844135761260986,0.0,0.0,0.0,0.0,1.3664283624338354e-15,0.0009090235689654946,0.0,0.0,0.0,0.0,0,0
