region,variable,n_points,mse,rmse,mae,r2,mape_pct,p90_abs_error,p99_abs_error,max_abs_error,mean_stabilized_rel_error,p90_stabilized_rel_error,p99_stabilized_rel_error,max_stabilized_rel_error
full,price,32761,0.00011838459000671552,0.010880468280672276,0.01000491235135799,0.9589622841727805,29.260062522917647,0.015314968106114213,0.015984526478077875,0.01613711239666915,,,,
full,delta,32761,0.0014411775281935283,0.03796284404774659,0.03407276029519225,0.9790857013362249,48.93049338761562,0.05364823690736098,0.07134341380221992,0.23808183762454382,0.024425630562972686,0.03495480191818694,0.051015386791886996,0.1886340013743563
full,gamma,32761,0.33698356697994425,0.5805028569955054,0.3329885220379374,0.7833325366264278,556.0352416983161,0.7087057463793869,1.6306794220653733,18.852297424363606,0.10561039246971433,0.1949248084081033,0.5028103510236244,5.67782707195745
full,vega,32761,0.006477225695347894,0.08048121330688233,0.0708565713344601,0.4187439586957471,271.2215513173345,0.12204592486653842,0.1521837769276842,0.1624531901922577,0.05309610990742376,0.08739183495075754,0.11239521106423041,0.12480314971113028
full,theta,32761,0.0001989280451083925,0.01410418537556822,0.006487294360005073,0.6193492933047198,109.75145765993275,0.011808665295133202,0.0596826076304652,0.28444437019693597,0.006268197243061966,0.01138212818741741,0.057711449549521246,0.2132769721244567
full,rho,32761,0.0049519620651687175,0.07037017880586006,0.06128421217342112,0.9605669454252006,301.82078547091095,0.1064996023298998,0.13553774574093738,0.14355238392230796,0.04368639867191942,0.08340925810174149,0.12536236040039148,0.138606741779597
full,pde_residual,32761,0.00017795945232369266,0.013340144389162084,0.008707447809942351,,,0.013937124573309782,0.06472026591070729,0.12550341141878169,,,,
non_hard,price,32626,0.00011858006686867547,0.010889447500616156,0.010011642503613215,0.9587799177790453,28.53064318924797,0.015320102141156422,0.015984962763307603,0.01613711239666915,,,,
non_hard,delta,32626,0.0014062927359772867,0.037500569808701395,0.03388905579576786,0.9796086472895225,48.983023262544876,0.05319945990391248,0.0706220702757265,0.2012022820719388,0.02429798533326165,0.03491844786961701,0.04807593248976747,0.18073815214924493
non_hard,gamma,32626,0.21454762528247287,0.4631928597058388,0.318063076707236,0.8015200039059436,558.2098131267475,0.7014369290410871,1.4473800617725598,6.736280410167751,0.10489366954005667,0.1941331738680938,0.4996216067809498,5.67782707195745
