region,variable,n_points,mse,rmse,mae,r2,mape_pct,p90_abs_error,p99_abs_error,max_abs_error,mean_stabilized_rel_error,p90_stabilized_rel_error,p99_stabilized_rel_error,max_stabilized_rel_error
full,price,961,0.009522237174968183,0.09758195107174371,0.09450220934397889,-2.0988967867570634,1326.262846389406,0.12521481947211244,0.13614308598962205,0.13825836629660376,,,,
full,delta,961,0.07458009461897466,0.2730935638549079,0.2380154209397502,-0.01999042286802899,658.571530299008,0.42657666515143167,0.49876460999961925,0.5084795557359486,0.17495277089412561,0.3138203109759377,0.48240413947220745,0.4931019919914778
full,gamma,961,5.8010134241772855,2.408529307311266,1.8560678716610353,-1.3749775074272952,157.07835182244142,2.9944817043707697,5.700983882381524,29.17436720691436,0.5863109107300795,0.7423847471898491,0.8449018527463227,0.9653543096659288
full,vega,961,0.30909490236663245,0.5559630404681883,0.5440416228294511,-23.944102819453636,6526.216390734845,0.7321116155430398,0.8594861763674946,0.8722571624645106,0.4327532077785954,0.6600402195111805,0.8561257362549688,0.8704153211849247
full,theta,961,0.0015321053630781933,0.039142117508870075,0.030689569124113542,-0.7437628284776678,354.48492679533854,0.048031340716789495,0.08023528642697711,0.5243181674067654,0.029645266042727166,0.04767405367306503,0.07518620528261087,0.33197570576901614
full,rho,961,194.27822943661025,13.938372553372586,13.930240702542276,-1463.5968884649706,224504.25483233153,14.618672082753509,14.922691993460905,14.97297431171707,9.823198689008194,12.60459164637994,13.157111549867142,13.256994264125417
full,pde_residual,961,0.003283404053466877,0.057300995222307236,0.057219850343742155,,,0.06134379129444693,0.06369027020526678,0.06412328819289259,,,,
short_maturity,price,31,0.005927954813105028,0.07699321277297777,0.07126674753265493,-0.34171913454732206,29105.29248881582,0.10944937397293884,0.1165049609326273,0.1172100973760315,,,,
short_maturity,delta,31,0.22592328813465473,0.4753138838016987,0.46606609159080287,0.02053617847674294,14711.600537583729,0.501066807811378,0.5080554464017201,0.5084795557359486,0.34571956775891505,0.4897114665318488,0.4930139967414792,0.4931019919914778
short_maturity,gamma,31,49.36787442655622,7.026227609930967,3.206288464484333,-0.1325897798664799,99.62496302655,5.643623199611855,25.929528899593457,29.17436720691436,0.5303679965210049,0.8431821364564807,0.9595801818771823,0.9653543096659288
short_maturity,vega,31,0.637748757816711,0.7985917341274645,0.7976846948395295,-2381.401074631542,43696.073613962006,0.850346472170061,0.858896215126547,0.8594106169539669,0.7919276229982062,0.8480110056047498,0.8566078344917154,0.8570899327284619
short_maturity,theta,31,0.017479338117036128,0.132209447911396,0.08769191127761186,-0.009554593530584743,1045.102877050901,0.0910152167032948,0.4566811560985674,0.5243181674067654,0.07565773436520484,0.08819574053456636,0.29861987509703697,0.33197570576901614
short_maturity,rho,31,172.80027721802983,13.145351924464778,13.144824886133899,-29975069.53862462,5879226.861470445,13.294425792358771,13.3205289269801,13.323348533182127,13.111741691478118,13.228236498783913,13.254214140581738,13.256994264125417
short_maturity,pde_residual,31,0.0033134946207440653,0.05756296223044872,0.05742529769527511,,,0.06273588522794839,0.06389966252161082,0.06402852679340292,,,,
atm,price,155,0.012343996782911142,0.11110354082076386,0.11051665920943812,-19.929921339717097,630.5849673749624,0.12744592660943396,0.13404593083884941,0.135574931519991,,,,
atm,delta,155,0.01942939402285562,0.13938936122550968,0.12377159253260774,-1.4945073322963496,40.556628949104585,0.17307424896992046,0.3907203071916034,0.47364062579591937,0.09008510679825622,0.12991426863795133,0.25694863198662554,0.4395415602041337
atm,gamma,155,16.798823499158647,4.098636785463997,2.7935032226117893,-0.866742645800725,97.86453825776704,4.546055783597667,17.08551975080456,29.17436720691436,0.6747930512438731,0.8126944564605466,0.9420062513392056,0.9653543096659288
atm,vega,155,0.2194568866998962,0.4684622574977585,0.463295941573087,-35.586114550276875,226.45259328363906,0.4985712521337879,0.7726767063872684,0.801116331869243,0.3419125243526282,0.3749064888517262,0.7502220454160685,0.7924086576717356
atm,theta,155,0.003524757012919008,0.05936966407955336,0.030043868547367535,0.01479522446497572,69.55576054182148,0.026706731267479893,0.28087369879424745,0.5243181674067654,0.02683921165856677,0.026055918000099206,0.21011966727843712,0.33197570576901614
atm,rho,155,193.61051945074985,13.914399715789031,13.910548390609156,-2523.2182803138176,66894.04241668253,14.243278647620068,14.298608548645992,14.300512163915121,9.842879946943595,12.33056239723114,13.122469047708996,13.128144640214112
atm,pde_residual,155,0.003289290111840579,0.057352333098493725,0.05731232299828273,,,0.05930526777956639,0.059742428200345775,0.05976097007957276,,,,
hard,price,5,0.012805334427871184,0.11316065759737871,0.11311566657562025,-129.82042949386596,14043.565433047075,0.11626991545149257,0.11711607918357761,0.1172100973760315,,,,
hard,delta,5,0.12981778160871524,0.3603023474926513,0.31920695427831713,0.004702114505557908,301.8106587275385,0.4665256187908913,0.47292912509541657,0.47364062579591937,0.22897565658429003,0.374211626865107,0.43300856687023104,0.4395415602041337
hard,gamma,5,299.89150947276113,17.317375940735396,14.80288724644617,-2.713098942697819,99.50157578897407,24.847916130486503,28.741722099271573,29.17436720691436,0.9031146561196708,0.9576554726142669,0.9645844259607627,0.9653543096659288
hard,vega,5,0.5895349409987661,0.7678117874836033,0.7674606936514686,-1188.0714438167101,3376.243318204397,0.7930990576363479,0.8003146044459535,0.801116331869243,0.7409296494696586,0.7830829169953918,0.7914760836041013,0.7924086576717356
hard,theta,5,0.0881721978591988,0.29693803707036054,0.23673963152840866,-1.7461717068378815,68.30811346498241,0.4341354856625017,0.515299899232339,0.5243181674067654,0.16773850745990532,0.28750126487304406,0.3275282616794189,0.33197570576901614
hard,rho,5,173.0281706944254,13.154017283492728,13.154002004506458,-53103928.79885909,1897855.6280242982,13.176638581795745,13.181405448641923,13.181935100513721,13.121105095001436,13.126131379180315,13.127943314110732,13.128144640214112
hard,pde_residual,5,0.003301867231527029,0.057461876331416716,0.05745841896379735,,,0.05817122034439293,0.05833120738896083,0.05834898372724615,,,,
