epoch,optimizer,lr,train_total,train_pde,train_dpde,train_greek_delta,train_greek_gamma,train_greek_vega,train_term,train_low,train_right,train_v_zero,train_no_arbitrage,train_curvature_bulk,val_total,val_pde,val_dpde,val_greek_delta,val_greek_gamma,val_greek_vega,val_term,val_low,val_right,val_v_zero,val_no_arbitrage,val_curvature_bulk,val_evaluated,dynamic_refresh,dynamic_refresh_count
12,adam,5e-05,3.376103029495425e-05,1.085688847979327e-05,0.0,0.0,0.0,0.0,1.0353848210797878e-05,1.508733824095998e-06,0.0,0.0,1.104155950315544e-05,0.0,7.907355029601604e-05,1.8393591744825244e-05,0.0,0.0,0.0,0.0,1.2722789506369736e-05,1.3699864211957902e-06,0.0,0.0,4.658718535210937e-05,0.0,1,0,0
13,adam,5e-05,3.14328743797887e-05,1.0534448676935426e-05,0.0,0.0,0.0,0.0,7.994469484629008e-06,1.5247860929434864e-06,0.0,0.0,1.1379170331338173e-05,0.0,8.208405051846057e-05,1.8756461940938607e-05,0.0,0.0,0.0,0.0,1.0024617949966341e-05,1.2267705642443616e-06,0.0,0.0,5.207620051805861e-05,0.0,1,0,0
14,adam,5e-05,2.8791909471692634e-05,1.0075750140003947e-05,0.0,0.0,0.0,0.0,7.185803212905739e-06,1.3627200701193942e-06,0.0,0.0,1.0167635878133297e-05,0.0,8.614827675046399e-05,1.8712758901529014e-05,0.0,0.0,0.0,0.0,1.0485180609975941e-05,1.2016514574497705e-06,0.0,0.0,5.574868555413559e-05,0.0,1,0,0
15,adam,5e-05,2.8583555376826553e-05,9.878182936517987e-06,0.0,0.0,0.0,0.0,7.372142363237799e-06,1.2181750932427349e-06,0.0,0.0,1.0115054976722604e-05,0.0,7.146608550101519e-05,1.7168336853501387e-05,0.0,0.0,0.0,0.0,1.2338850865489803e-05,1.195568870571151e-06,0.0,0.0,4.076333061675541e-05,0.0,1,0,0
16,adam,5e-05,2.7386582701183215e-05,9.46561402770385e-06,0.0,0.0,0.0,0.0,7.1469186764261394e-06,1.2701230929224039e-06,0.0,0.0,9.50392677623313e-06,0.0,8.081814303295687e-05,1.781298669811804e-05,0.0,0.0,0.0,0.0,9.388276339450385e-06,1.2604490393641754e-06,0.0,0.0,5.235643038759008e-05,0.0,1,0,0
17,adam,5e-05,2.627269304866786e-05,9.059967339908326e-06,0.0,0.0,0.0,0.0,6.5027627442759695e-06,1.3291404243886973e-06,0.0,0.0,9.380822604043715e-06,0.0,7.544917752966285e-05,1.7307711459579878e-05,0.0,0.0,0.0,0.0,9.579610377841163e-06,1.4265308436733903e-06,0.0,0.0,4.7135326894931495e-05,0.0,1,0,0
18,adam,5e-05,2.5852179192042968e-05,9.287148230896491e-06,0.0,0.0,0.0,0.0,6.608244575545541e-06,1.4851747351940503e-06,0.0,0.0,8.471611522509193e-06,0.0,7.626120350323617e-05,1.7145168385468423e-05,0.0,0.0,0.0,0.0,9.25039694266161e-06,1.0241212748951511e-06,0.0,0.0,4.8841517127584666e-05,0.0,1,0,0
19,adam,5e-05,2.5182540412060916e-05,8.453953853404528e-06,0.0,0.0,0.0,0.0,6.7228943692043686e-06,1.2215257285674852e-06,0.0,0.0,8.78416634009227e-06,0.0,7.184500282164663e-05,1.754065669956617e-05,0.0,0.0,0.0,0.0,9.750140634423587e-06,1.2644760545299505e-06,0.0,0.0,4.3289732275297865e-05,0.0,1,0,0
20,adam,5e-05,2.4038406536419643e-05,8.79770962569637e-06,0.0,0.0,0.0,0.0,6.207114239487055e-06,1.175623260962766e-06,0.0,0.0,7.857959559487426e-06,0.0,7.795530109433457e-05,1.6122108718263917e-05,0.0,0.0,0.0,0.0,9.509181836619973e-06,1.2290911399759352e-06,0.0,0.0,5.109492121846415e-05,0.0,1,0,0
21,adam,5e-05,2.4331866029569937e-05,8.388152423322026e-06,0.0,0.0,0.0,0.0,6.512082535437003e-06,1.3694347416048913e-06,0.0,0.0,8.062196172886615e-06,0.0,7.180120155680925e-05,1.6853775377967395e-05,0.0,0.0,0.0,0.0,9.777087143447716e-06,1.302828991356364e-06,0.0,0.0,4.386750879348256e-05,0.0,1,0,0
22,adam,5e-05,2.2901281909071258e-05,8.510833112040928e-06,0.0,0.0,0.0,0.0,5.8732570664687955e-06,1.0573398512292442e-06,0.0,0.0,7.459852014335411e-06,0.0,7.63204661780037e-05,1.632133535167668e-05,0.0,0.0,0.0,0.0,8.569359124521725e-06,1.1127759762530331e-06,0.0,0.0,5.03169976582285e-05,0.0,1,0,0
23,adam,5e-05,2.2562078697774268e-05,8.197518667429904e-06,0.0,0.0,0.0,0.0,5.965214029401977e-06,1.1356513809346325e-06,0.0,0.0,7.263694072889848e-06,0.0,6.745837163180113e-05,1.57831673277542e-05,0.0,0.0,0.0,0.0,1.0224421203020029e-05,1.0597826758385054e-06,0.0,0.0,4.03909980377648e-05,0.0,1,0,0
24,adam,5e-05,2.1734597567046876e-05,7.889626374435466e-06,0.0,0.0,0.0,0.0,5.73312374285706e-06,1.0697374186463549e-06,0.0,0.0,7.042109700705623e-06,0.0,7.722651935182512e-05,1.659181361901574e-05,0.0,0.0,0.0,0.0,8.613972568127792e-06,8.782344593782909e-07,0.0,0.0,5.1142502343282104e-05,0.0,1,0,0
25,adam,5e-05,2.184920310810412e-05,8.013785929961159e-06,0.0,0.0,0.0,0.0,5.775341861635752e-06,1.0835676746978606e-06,0.0,0.0,6.97650793313187e-06,0.0,6.804004806326702e-05,1.6426507500000298e-05,0.0,0.0,0.0,0.0,9.419753041584045e-06,1.03278762253467e-06,0.0,0.0,4.116100171813741e-05,0.0,1,0,0
26,adam,5e-05,2.1960417939226318e-05,7.724819653276427e-06,0.0,0.0,0.0,0.0,6.094991334748556e-06,1.07251604930525e-06,0.0,0.0,7.068090610573563e-06,0.0,6.72389505780302e-05,1.6344765754183754e-05,0.0,0.0,0.0,0.0,9.248802598449402e-06,1.0945410622298368e-06,0.0,0.0,4.055083991261199e-05,0.0,1,0,0
27,adam,5e-05,2.1145442246961466e-05,7.600866524626326e-06,0.0,0.0,0.0,0.0,5.895388852650285e-06,1.1308254030950593e-06,0.0,0.0,6.518361431062658e-06,0.0,7.572054164484143e-05,1.6337613487849012e-05,0.0,0.0,0.0,0.0,8.399209036724642e-06,9.708445531941834e-07,0.0,0.0,5.001287718187086e-05,0.0,1,0,0
28,adam,5e-05,2.0204007910251676e-05,8.020260793273337e-06,0.0,0.0,0.0,0.0,5.128178699465025e-06,9.562669731622009e-07,0.0,0.0,6.099301458561968e-06,0.0,6.734485214110464e-05,1.5609666661475785e-05,0.0,0.0,0.0,0.0,8.920596883399412e-06,8.704874971954268e-07,0.0,0.0,4.1944102122215554e-05,0.0,1,0,0
29,adam,5e-05,2.006015222377755e-05,7.29165981283586e-06,0.0,0.0,0.0,0.0,5.953162911964682e-06,9.305175900919949e-07,0.0,0.0,5.884812168233111e-06,0.0,6.568313983734697e-05,1.5790832549100742e-05,0.0,0.0,0.0,0.0,8.666880603414029e-06,7.445574965458945e-07,0.0,0.0,4.0480870666215196e-05,0.0,1,0,0
30,adam,5e-05,1.969118181932572e-05,7.2489868614411535e-06,0.0,0.0,0.0,0.0,5.154890303060711e-06,9.79716677562692e-07,0.0,0.0,6.307587995024733e-06,0.0,6.849698547739536e-05,1.563278965477366e-05,0.0,0.0,0.0,0.0,7.3972323662019335e-06,8.133741857818677e-07,0.0,0.0,4.4653588702203706e-05,0.0,1,0,0
31,adam,5e-05,2.029839379247278e-05,7.403901861380291e-06,0.0,0.0,0.0,0.0,5.501695511611615e-06,1.145792264622969e-06,0.0,0.0,6.247004137094336e-06,0.0,6.8104469391983e-05,1.6180079910554923e-05,0.0,0.0,0.0,0.0,8.160312063409947e-06,8.572915817239846e-07,0.0,0.0,4.290678407414816e-05,0.0,1,0,0
32,adam,5e-05,1.961988357379596e-05,7.310006765237631e-06,0.0,0.0,0.0,0.0,5.557927863719669e-06,1.1106475739097732e-06,0.0,0.0,5.6413013567180315e-06,0.0,7.033267320366576e-05,1.6102630979730748e-05,0.0,0.0,0.0,0.0,7.5673019637179095e-06,8.567583904550702e-07,0.0,0.0,4.5805983972968534e-05,0.0,1,0,0
33,adam,5e-05,1.90044194141592e-05,7.314947907843816e-06,0.0,0.0,0.0,0.0,4.953976301180774e-06,8.783570741854874e-07,0.0,0.0,5.857138091869274e-06,0.0,6.496526475530118e-05,1.5690964573877864e-05,0.0,0.0,0.0,0.0,8.342623914359137e-06,1.3076631830699625e-06,0.0,0.0,3.962401387980208e-05,0.0,1,0,0
34,adam,5e-05,1.872031418770348e-05,6.8922344667043944e-06,0.0,0.0,0.0,0.0,5.569895165535854e-06,1.1213372523855014e-06,0.0,0.0,5.136847320841298e-06,0.0,6.279111403273419e-05,1.6129921277752146e-05,0.0,0.0,0.0,0.0,7.706883479841053e-06,1.2596890428540064e-06,0.0,0.0,3.769462273339741e-05,0.0,1,0,0
35,adam,5e-05,1.8508407492845436e-05,6.734907543659574e-06,0.0,0.0,0.0,0.0,5.104004884515234e-06,9.852442346414136e-07,0.0,0.0,5.684251007664898e-06,0.0,6.812917126808316e-05,1.6439073078799993e-05,0.0,0.0,0.0,0.0,7.413665116473567e-06,7.362837095570285e-07,0.0,0.0,4.354014527052641e-05,0.0,1,0,0
36,adam,5e-05,1.8008582571837906e-05,6.9809369165341195e-06,0.0,0.0,0.0,0.0,5.182246326285167e-06,8.590717257561664e-07,0.0,0.0,4.986327653000444e-06,0.0,6.521972682094201e-05,1.533065369585529e-05,0.0,0.0,0.0,0.0,8.088045433396474e-06,6.202213853612193e-07,0.0,0.0,4.118080687476322e-05,0.0,1,0,0
37,adam,5e-05,1.7676823802048602e-05,6.85313460735415e-06,0.0,0.0,0.0,0.0,4.895298189921959e-06,8.907781356981559e-07,0.0,0.0,5.037612851310769e-06,0.0,6.383909203577787e-05,1.5602479834342375e-05,0.0,0.0,0.0,0.0,7.700868081883527e-06,9.903693580781692e-07,0.0,0.0,3.9545371691929176e-05,0.0,1,0,0
38,adam,5e-05,1.729360923263812e-05,6.536204068652296e-06,0.0,0.0,0.0,0.0,4.925309127656874e-06,8.763958945223749e-07,0.0,0.0,4.955700262598839e-06,0.0,6.439705612137914e-05,1.6335254258592613e-05,0.0,0.0,0.0,0.0,8.076618541963398e-06,8.871274417288078e-07,0.0,0.0,3.909806036972441e-05,0.0,1,0,0
39,adam,5e-05,1.7130576168256084e-05,6.478957288891252e-06,0.0,0.0,0.0,0.0,4.706506672391697e-06,7.729124114064234e-07,0.0,0.0,5.172199649905451e-06,0.0,6.179293995955959e-05,1.5374043869087473e-05,0.0,0.0,0.0,0.0,7.131754045985872e-06,8.11590268767759e-07,0.0,0.0,3.8475551264127716e-05,0.0,1,0,0
40,adam,5e-05,1.70356333910604e-05,6.743925212049362e-06,0.0,0.0,0.0,0.0,4.785408350471698e-06,7.954114771280274e-07,0.0,0.0,4.710888219960907e-06,0.0,5.91161115153227e-05,1.6413332559750415e-05,0.0,0.0,0.0,0.0,7.751679731882177e-06,7.007810722825525e-07,0.0,0.0,3.425031900405884e-05,0.0,1,0,0
41,adam,5e-05,1.823700989689314e-05,6.879382738134154e-06,0.0,0.0,0.0,0.0,5.069297159820962e-06,9.643149816440655e-07,0.0,0.0,5.324014964003254e-06,0.0,6.546791701111943e-05,1.576323302288074e-05,0.0,0.0,0.0,0.0,8.20539025880862e-06,1.2622933809325332e-06,0.0,0.0,4.023700239486061e-05,0.0,1,0,0
42,adam,5e-05,1.677866811178319e-05,6.472444852079207e-06,0.0,0.0,0.0,0.0,4.893805410688401e-06,9.497732023078242e-07,0.0,0.0,4.462644568548058e-06,0.0,6.316103099379689e-05,1.5794636055943556e-05,0.0,0.0,0.0,0.0,6.873286565678427e-06,6.737648732269008e-07,0.0,0.0,3.981934059993364e-05,0.0,1,0,0
43,adam,5e-05,1.7478583288266236e-05,6.883926488399084e-06,0.0,0.0,0.0,0.0,4.475162782568987e-06,9.666511076034112e-07,0.0,0.0,5.1528428457459086e-06,0.0,6.138436583569273e-05,1.563299520057626e-05,0.0,0.0,0.0,0.0,7.6240212365519255e-06,9.51206459376408e-07,0.0,0.0,3.7176141631789505e-05,0.0,1,0,0
44,adam,5e-05,1.65562312304246e-05,6.302116162260063e-06,0.0,0.0,0.0,0.0,4.766472102346597e-06,8.957537289688844e-07,0.0,0.0,4.591889251059911e-06,0.0,5.484730354510248e-05,1.5734149201307446e-05,0.0,0.0,0.0,0.0,8.448179869446903e-06,9.159559795079986e-07,0.0,0.0,2.97490169032244e-05,0.0,1,0,0
45,adam,5e-05,1.697996873417651e-05,6.363346074067522e-06,0.0,0.0,0.0,0.0,4.728231431272434e-06,8.563454976240337e-07,0.0,0.0,5.032045478969849e-06,0.0,6.221754301805049e-05,1.724581488815602e-05,0.0,0.0,0.0,0.0,9.294102710555308e-06,8.946005891630193e-07,0.0,0.0,3.478302096482366e-05,0.0,1,0,0
46,adam,5e-05,1.6652926262850087e-05,6.534093643040251e-06,0.0,0.0,0.0,0.0,4.995369891958035e-06,7.782389985777627e-07,0.0,0.0,4.345223743484894e-06,0.0,5.844700353918597e-05,1.5192142200248782e-05,0.0,0.0,0.0,0.0,8.236522262450308e-06,7.13556687514938e-07,0.0,0.0,3.430478318477981e-05,0.0,1,0,0
47,adam,5e-05,1.6510536454461544e-05,6.205177157880826e-06,0.0,0.0,0.0,0.0,5.161670287634479e-06,8.491856711145829e-07,0.0,0.0,4.294503412438644e-06,0.0,5.688277815352194e-05,1.5723802789580077e-05,0.0,0.0,0.0,0.0,6.593926173081854e-06,6.768724460926023e-07,0.0,0.0,3.388817640370689e-05,0.0,1,0,0
48,adam,5e-05,1.661481394421571e-05,6.220070787321674e-06,0.0,0.0,0.0,0.0,5.272377308074283e-06,1.0347133745369774e-06,0.0,0.0,4.0876524565192085e-06,0.0,5.809031426906586e-05,1.5139687093324028e-05,0.0,0.0,0.0,0.0,6.948509508220013e-06,9.268341614188103e-07,0.0,0.0,3.507528526824899e-05,0.0,1,0,0
49,adam,5e-05,1.6387449420562916e-05,6.096955985412933e-06,0.0,0.0,0.0,0.0,4.599328732979302e-06,1.7203328042114663e-06,0.0,0.0,3.970832196387164e-06,0.0,6.094219861552119e-05,1.494581920269411e-05,0.0,0.0,0.0,0.0,7.247288067446789e-06,1.1652123248495627e-06,0.0,0.0,3.758387902053073e-05,0.0,1,0,0
50,adam,5e-05,1.751853938003478e-05,5.852001635275883e-06,0.0,0.0,0.0,0.0,5.0462688392372e-06,2.581436746140753e-06,0.0,0.0,4.038832301489492e-06,0.0,6.561978079844266e-05,1.4757627468497958e-05,0.0,0.0,0.0,0.0,8.098485523078125e-06,5.997043444949668e-06,0.0,0.0,3.676662890939042e-05,0.0,1,0,0
51,adam,5e-05,1.7737154394126264e-05,6.01902988250913e-06,0.0,0.0,0.0,0.0,4.728342887005965e-06,2.980004744301823e-06,0.0,0.0,4.00977705794503e-06,0.0,5.855318158864975e-05,1.6017247617128305e-05,0.0,0.0,0.0,0.0,6.712586582580116e-06,1.0892788395722164e-06,0.0,0.0,3.4734071959974244e-05,0.0,1,0,0
52,adam,5e-05,1.638643573187437e-05,5.817005728658842e-06,0.0,0.0,0.0,0.0,4.371710488726421e-06,1.5807677904433604e-06,0.0,0.0,4.6169514433813674e-06,0.0,5.8940917369909585e-05,1.4907756849424914e-05,0.0,0.0,0.0,0.0,7.260700385813834e-06,1.926452796396916e-06,0.0,0.0,3.484600529191084e-05,0.0,1,0,0
53,adam,5e-05,1.5617232179465645e-05,6.0645596704489435e-06,0.0,0.0,0.0,0.0,5.064578971314404e-06,8.975421863510746e-07,0.0,0.0,3.5905511595046846e-06,0.0,5.5274638725677505e-05,1.5299026927095838e-05,0.0,0.0,0.0,0.0,6.587750704056816e-06,6.660867484242772e-07,0.0,0.0,3.272177491453476e-05,0.0,1,0,0
54,adam,5e-05,1.599727477241686e-05,6.203870157150959e-06,0.0,0.0,0.0,0.0,4.772958789089898e-06,7.871576173101857e-07,0.0,0.0,4.233288450450345e-06,0.0,6.16692123003304e-05,1.5856441677897237e-05,0.0,0.0,0.0,0.0,6.849711553513771e-06,7.567620059489855e-07,0.0,0.0,3.820629353867844e-05,0.0,1,0,0
55,adam,5e-05,1.6102409404084028e-05,5.936345360169071e-06,0.0,0.0,0.0,0.0,5.412368622614849e-06,1.1127064922789032e-06,0.0,0.0,3.6409889787591965e-06,0.0,5.830499867442995e-05,1.5337120203184895e-05,0.0,0.0,0.0,0.0,6.7806736296915915e-06,1.1204034535694518e-06,0.0,0.0,3.506680150167085e-05,0.0,1,0,0
56,adam,5e-05,1.5100372706911003e-05,5.982914558444463e-06,0.0,0.0,0.0,0.0,4.500486298297801e-06,9.44573105954305e-07,0.0,0.0,3.6723988330322754e-06,0.0,5.753229197580367e-05,1.5493566024815664e-05,0.0,0.0,0.0,0.0,6.5787976382125635e-06,1.2441335002222331e-06,0.0,0.0,3.421579458517954e-05,0.0,1,0,0
57,adam,5e-05,1.5367471121408016e-05,5.96472938241277e-06,0.0,0.0,0.0,0.0,4.12772324409616e-06,1.4642838515044332e-06,0.0,0.0,3.8107343414139905e-06,0.0,5.503783540916629e-05,1.5356650692410767e-05,0.0,0.0,0.0,0.0,6.841195045126369e-06,7.160795121308183e-07,0.0,0.0,3.212390947737731e-05,0.0,1,0,0
58,adam,5e-05,1.4342489180307894e-05,5.61045547442518e-06,0.0,0.0,0.0,0.0,4.176815110668031e-06,9.679470096557452e-07,0.0,0.0,3.5872716210860744e-06,0.0,5.4823314712848514e-05,1.5220639397739433e-05,0.0,0.0,0.0,0.0,6.501561529148603e-06,6.879015472804895e-07,0.0,0.0,3.2413212466053665e-05,0.0,1,0,0
59,adam,5e-05,1.5055614767334191e-05,5.786333105106678e-06,0.0,0.0,0.0,0.0,4.229013541134918e-06,1.3909691958247095e-06,0.0,0.0,3.649298975005877e-06,0.0,5.505069566424936e-05,1.5030878785182722e-05,0.0,0.0,0.0,0.0,8.120421625790186e-06,2.9670725325559033e-06,0.0,0.0,2.8932321583852172e-05,0.0,1,0,0
60,adam,5e-05,1.4639979042385676e-05,5.581514159302969e-06,0.0,0.0,0.0,0.0,4.2341663544220864e-06,1.53916147027644e-06,0.0,0.0,3.285137026409757e-06,0.0,6.18190533714369e-05,1.5553836419712752e-05,0.0,0.0,0.0,0.0,6.98478652338963e-06,2.4550242869736394e-06,0.0,0.0,3.68254077329766e-05,0.0,1,0,0
61,adam,5e-05,1.5321299429160717e-05,5.576196116408028e-06,0.0,0.0,0.0,0.0,4.186609814382791e-06,2.2307586888814512e-06,0.0,0.0,3.3277344968496436e-06,0.0,5.2974268328398466e-05,1.4557560461980756e-05,0.0,0.0,0.0,0.0,6.9240159064065665e-06,1.1004480029441766e-06,0.0,0.0,3.0392240660148673e-05,0.0,1,0,0
62,adam,5e-05,1.7710729309783346e-05,5.712565496196476e-06,0.0,0.0,0.0,0.0,4.560629491834334e-06,3.5362723593834744e-06,0.0,0.0,3.901262005001627e-06,0.0,5.8862948208115995e-05,1.5270667063305154e-05,0.0,0.0,0.0,0.0,7.177669431257527e-06,6.4374617068096995e-06,0.0,0.0,2.9977150916238315e-05,0.0,1,0,0
63,adam,5e-05,1.8690352248995623e-05,5.921788243767878e-06,0.0,0.0,0.0,0.0,5.5870611674890824e-06,3.6247825647706122e-06,0.0,0.0,3.556720187702922e-06,0.0,5.76838428969495e-05,1.4201189515006263e-05,0.0,0.0,0.0,0.0,7.66856646805536e-06,1.1268667776676011e-06,0.0,0.0,3.468721843091771e-05,0.0,1,0,0
64,adam,5e-05,1.5502768007991108e-05,5.6453232843978185e-06,0.0,0.0,0.0,0.0,4.758401630056142e-06,1.759583000193743e-06,0.0,0.0,3.33945983754802e-06,0.0,5.2683459216495976e-05,1.5761035683681257e-05,0.0,0.0,0.0,0.0,7.032687335595256e-06,8.812866099106031e-07,0.0,0.0,2.9008449928369373e-05,0.0,1,0,0
65,adam,5e-05,1.3502285924005264e-05,5.443027021101443e-06,0.0,0.0,0.0,0.0,4.094843873758691e-06,7.661402214864665e-07,0.0,0.0,3.198274953319924e-06,0.0,5.566515028476715e-05,1.521522608527448e-05,0.0,0.0,0.0,0.0,6.278803994064219e-06,5.918123520132212e-07,0.0,0.0,3.3579308365006e-05,0.0,1,0,0
66,adam,5e-05,1.3317156742687075e-05,5.576666467277391e-06,0.0,0.0,0.0,0.0,3.840806584776146e-06,7.005383579894442e-07,0.0,0.0,3.1991453539603754e-06,0.0,5.0617458327906206e-05,1.4349763659993187e-05,0.0,0.0,0.0,0.0,6.6265806708543096e-06,7.131940833460249e-07,0.0,0.0,2.892791962949559e-05,0.0,1,0,0
67,adam,5e-05,1.525129738411124e-05,5.421514401859895e-06,0.0,0.0,0.0,0.0,4.375877367124303e-06,2.2827657488733166e-06,0.0,0.0,3.171139908886289e-06,0.0,5.847977445228025e-05,1.5048864952404983e-05,0.0,0.0,0.0,0.0,5.806870831293054e-06,1.8102019794241642e-06,0.0,0.0,3.5813834983855486e-05,0.0,1,0,0
68,adam,5e-05,1.5553498087683693e-05,5.4592463527569635e-06,0.0,0.0,0.0,0.0,4.828833056080839e-06,2.012825284225528e-06,0.0,0.0,3.2525932240901057e-06,0.0,5.902451084693894e-05,1.4503421880363021e-05,0.0,0.0,0.0,0.0,7.697977707721293e-06,4.034353423776338e-06,0.0,0.0,3.2788757380330935e-05,0.0,1,0,0
69,adam,5e-05,1.623835544251051e-05,5.840981998517236e-06,0.0,0.0,0.0,0.0,4.834342348658538e-06,2.395697233481542e-06,0.0,0.0,3.167334099885011e-06,0.0,5.722862988477573e-05,1.4936927982489578e-05,0.0,0.0,0.0,0.0,5.993541435600491e-06,3.894320343533764e-06,0.0,0.0,3.2403841032646596e-05,0.0,1,0,0
70,adam,5e-05,1.5583226115722937e-05,5.6241811989821144e-06,0.0,0.0,0.0,0.0,4.684186350800701e-06,2.164467076681831e-06,0.0,0.0,3.1103912618846152e-06,0.0,5.229755333857611e-05,1.4402236956811976e-05,0.0,0.0,0.0,0.0,5.8703285503725056e-06,1.974483666344895e-06,0.0,0.0,3.005050530191511e-05,0.0,1,0,0
71,adam,5e-05,1.3982610823859432e-05,5.271912868920481e-06,0.0,0.0,0.0,0.0,4.384084064668059e-06,1.2366761730220333e-06,0.0,0.0,3.0899377065907174e-06,0.0,5.40701366844587e-05,1.4088929674471729e-05,0.0,0.0,0.0,0.0,7.3133728619723115e-06,3.961580205213977e-06,0.0,0.0,2.8706252123811282e-05,0.0,1,0,0
72,adam,5e-05,2.002911372755989e-05,5.327919211595145e-06,0.0,0.0,0.0,0.0,5.089920577461271e-06,6.4294703570055844e-06,0.0,0.0,3.18180380531885e-06,0.0,5.208215588936582e-05,1.4585470125894062e-05,0.0,0.0,0.0,0.0,7.09988080416224e-06,1.7084729506677832e-06,0.0,0.0,2.8688329621218145e-05,0.0,1,0,0
73,adam,5e-05,1.7685972807157668e-05,5.39838839586082e-06,0.0,0.0,0.0,0.0,4.925822736367991e-06,4.420447616837464e-06,0.0,0.0,2.9413140083534017e-06,0.0,5.954036532784812e-05,1.411516950611258e-05,0.0,0.0,0.0,0.0,5.874464932276169e-06,1.7124953046732116e-06,0.0,0.0,3.783823558478616e-05,0.0,1,0,0
