region,variable,n_points,mse,rmse,mae,r2,mape_pct,p90_abs_error,p99_abs_error,max_abs_error,mean_stabilized_rel_error,p90_stabilized_rel_error,p99_stabilized_rel_error,max_stabilized_rel_error
full,price,32761,0.0001868612618684808,0.013669720621449468,0.012291141848891969,0.9352250207291392,35.20937823402414,0.01979168540957943,0.021256340105881802,0.021624180050268837,,,,
full,delta,32761,0.0016007508751465815,0.04000938483839237,0.03623989994077694,0.9767699806344612,48.34146251967216,0.052702111954882835,0.07774129445926031,0.2113856051346925,0.026114789393560354,0.03779664603452395,0.05433030473855059,0.1791328228151128
full,gamma,32761,0.3300427127431708,0.5744934401219659,0.3485187245046408,0.7877952387534335,859.4238902979628,0.7926697289267062,1.4976770037563198,17.825629954013465,0.10953026468494145,0.21499156072499642,0.4060464808859435,5.498494485093546
full,vega,32761,0.007966766470794587,0.08925674467957359,0.07954053744791796,0.28507491345632385,180.53016905322906,0.13254055729847847,0.15702503621296807,0.16142123513829784,0.05952812082112085,0.09493910617644018,0.1124442534732455,0.12250099604106075
full,theta,32761,0.0002835168791006674,0.016837959469623017,0.009871959761288388,0.45748775477633064,130.25420102611932,0.01648788967645757,0.07261128928463487,0.2725710692622357,0.009561397591742566,0.01590475103336363,0.06949086214156266,0.21273612274748036
full,rho,32761,0.008282300089550361,0.09100714306882927,0.0787093178438726,0.9340470732331877,278.1061661450765,0.13247121493461986,0.20512372357240347,0.25068721849740544,0.05766428944601546,0.11341823964912841,0.1957825231330121,0.24406458137590187
full,pde_residual,32761,0.000293203955863921,0.017123199346615135,0.012363982481902958,,,0.018806649198649054,0.07914621630906314,0.15526173432692456,,,,
non_hard,price,32626,0.00018747372670244,0.013692104538836972,0.012316602060241242,0.934831522421879,34.79917763202208,0.019797770987565327,0.0212577823591015,0.021624180050268837,,,,
non_hard,delta,32626,0.0015710685251176613,0.03963670678951092,0.036075387257639306,0.9772193856880439,48.39458837878058,0.05235343530812628,0.07677235267416363,0.1723662760769756,0.025998120622089702,0.03776545492676068,0.05141942895194872,0.16963689621202357
non_hard,gamma,32626,0.22722341706359528,0.47667957483365625,0.3355080912888395,0.7897935114784752,862.8685791996257,0.7855629790210705,1.335287916419385,6.431622103577179,0.1089658925392122,0.21461787035061147,0.4036485033561775,5.498494485093546
non_hard,vega,32626,0.007958280787490685,0.08920919676519168,0.07947560467528009,0.28015819583094104,180.92199007801415,0.13255442344661536,0.15704216927205922,0.16142123513829784,0.059430345247317364,0.09478385601537503,0.11241377311821753,0.12250099604106075
non_hard,theta,32626,0.0002575704148732702,0.016049000432216028,0.009689834611261548,0.21785042103220453,130.67603315958465,0.016432344316651117,0.06573162988038066,0.21669083753930357,0.009423317065688162,0.01586320802167867,0.06403958603237835,0.21273612274748036
non_hard,rho,32626,0.008122602153348977,0.09012548004504041,0.07814573800714011,0.9351038045437082,256.1575981077071,0.13130169596737476,0.1985528324525118,0.2490025540349382,0.05702608850360829,0.11196574876675079,0.18674352061244376,0.24170776801845267
non_hard,pde_residual,32626,0.00026523681151678776,0.016286092579768412,0.012082184134434059,,,0.01864958438756478,0.05966752939366288,0.15526173432692456,,,,
short_maturity,price,905,1.1658479563788412e-05,0.0034144515758447085,0.0026007159979550393,0.9971518026759794,483.88048505203443,0.006421711914379647,0.00785539357896763,0.007969477616893594,,,,
