greek,n_points,mse,rmse,mae,p90_abs_error,p99_abs_error,max_abs_error
delta,2048,1.3961267161048128e-07,0.0003736477908545443,1.5177785895282276e-05,6.633964566293836e-07,3.038459898394017e-06,0.010940020978729093
gamma,2048,1.0362148768659778,1.0179464017648365,0.05498942527641419,2.739360259254031e-05,0.01114577292483327,34.98338907340303
vega,2048,5.034096884808305e-12,2.2436793186211584e-06,1.750951852151807e-06,3.362253542071869e-06,6.774809841991743e-06,8.123991902309058e-06
theta,2048,2.8444371535436612e-11,5.333326498109469e-06,1.8833652168500845e-07,5.483775476489147e-08,1.5554934893569058e-06,0.00023950369303227248
rho,2048,1.0415668555488749e-08,0.00010205718277264344,4.152064239670561e-06,1.0570174870383475e-06,4.0594471658961095e-06,0.00369664755460819
