region_source,tau,moneyness,v,rho,kappa,gamma,bar_v,r,ref_price,ref_delta,ref_gamma,ref_vega,ref_theta,ref_rho,ANN_IV_Sobolev_v01_price,ANN_IV_Sobolev_v01_price_error,ANN_IV_Sobolev_v01_price_abs_error,ANN_IV_Sobolev_v01_delta,ANN_IV_Sobolev_v01_delta_error,ANN_IV_Sobolev_v01_delta_abs_error,ANN_IV_Sobolev_v01_gamma,ANN_IV_Sobolev_v01_gamma_error,ANN_IV_Sobolev_v01_gamma_abs_error,ANN_IV_Sobolev_v01_vega,ANN_IV_Sobolev_v01_vega_error,ANN_IV_Sobolev_v01_vega_abs_error,ANN_IV_Sobolev_v01_theta,ANN_IV_Sobolev_v01_theta_error,ANN_IV_Sobolev_v01_theta_abs_error,ANN_IV_Sobolev_v01_rho,ANN_IV_Sobolev_v01_rho_error,ANN_IV_Sobolev_v01_rho_abs_error,PINN_ACV_log_learned_weights_price,PINN_ACV_log_learned_weights_price_error,PINN_ACV_log_learned_weights_price_abs_error,PINN_ACV_log_learned_weights_delta,PINN_ACV_log_learned_weights_delta_error,PINN_ACV_log_learned_weights_delta_abs_error,PINN_ACV_log_learned_weights_gamma,PINN_ACV_log_learned_weights_gamma_error,PINN_ACV_log_learned_weights_gamma_abs_error,PINN_ACV_log_learned_weights_vega,PINN_ACV_log_learned_weights_vega_error,PINN_ACV_log_learned_weights_vega_abs_error,PINN_ACV_log_learned_weights_theta,PINN_ACV_log_learned_weights_theta_error,PINN_ACV_log_learned_weights_theta_abs_error,PINN_ACV_log_learned_weights_rho,PINN_ACV_log_learned_weights_rho_error,PINN_ACV_log_learned_weights_rho_abs_error,PINN_price01_right_vzero_price,PINN_price01_right_vzero_price_error,PINN_price01_right_vzero_price_abs_error,PINN_price01_right_vzero_delta,PINN_price01_right_vzero_delta_error,PINN_price01_right_vzero_delta_abs_error,PINN_price01_right_vzero_gamma,PINN_price01_right_vzero_gamma_error,PINN_price01_right_vzero_gamma_abs_error,PINN_price01_right_vzero_vega,PINN_price01_right_vzero_vega_error,PINN_price01_right_vzero_vega_abs_error,PINN_price01_right_vzero_theta,PINN_price01_right_vzero_theta_error,PINN_price01_right_vzero_theta_abs_error,PINN_price01_right_vzero_rho,PINN_price01_right_vzero_rho_error,PINN_price01_right_vzero_rho_abs_error,PINN_price02_guard_derivatives_price,PINN_price02_guard_derivatives_price_error,PINN_price02_guard_derivatives_price_abs_error,PINN_price02_guard_derivatives_delta,PINN_price02_guard_derivatives_delta_error,PINN_price02_guard_derivatives_delta_abs_error,PINN_price02_guard_derivatives_gamma,PINN_price02_guard_derivatives_gamma_error,PINN_price02_guard_derivatives_gamma_abs_error,PINN_price02_guard_derivatives_vega,PINN_price02_guard_derivatives_vega_error,PINN_price02_guard_derivatives_vega_abs_error,PINN_price02_guard_derivatives_theta,PINN_price02_guard_derivatives_theta_error,PINN_price02_guard_derivatives_theta_abs_error,PINN_price02_guard_derivatives_rho,PINN_price02_guard_derivatives_rho_error,PINN_price02_guard_derivatives_rho_abs_error
full_grid,0.005,0.8,0.04,-0.7,2.0,0.3,0.04,0.01,0.2000374760368316,-0.977949271688185,-3.5081757612189683,-0.0049504543697481,0.0442596013221178,-0.0049119844669368,0.199950001249979,-8.747478685253163e-05,8.747478685253163e-05,-1.0,-0.0220507283118149,0.0220507283118149,0.0,3.5081757612189683,3.5081757612189683,0.0,0.0049504543697481,0.0049504543697481,0.0099995000124997,-0.034260101309618,0.034260101309618,-0.0049997500062498,-8.776553931309512e-05,8.776553931309512e-05,0.1999481374044267,-8.933863240487283e-05,8.933863240487283e-05,-1.000004928000949,-0.0220556563127642,0.0220556563127642,-0.0012373376545724,3.506938423564396,3.506938423564396,-1.1050748051080502e-05,0.004939403621697,0.004939403621697,0.010459937496182,-0.0337996638259357,0.0337996638259357,-0.0049997333924762,-8.774892553942409e-05,8.774892553942409e-05,0.028959002612254592,-0.17107847342457702,0.17107847342457702,-0.11630109415055946,0.8616481775376256,0.8616481775376256,0.6601628649256146,4.168338626144583,4.168338626144583,0.2782862309921961,0.28323668536194424,0.28323668536194424,-0.05188046057039437,-0.09614006189251217,0.09614006189251217,-0.10911827480470217,-0.10420629033776536,0.10420629033776536,0.0534549051489204,-0.1465825708879112,0.1465825708879112,-0.09987183800001317,0.8780774336881718,0.8780774336881718,0.11128110564954083,3.619456866868509,3.619456866868509,0.27972534141434197,0.2846757957840901,0.2846757957840901,-0.06331313770643006,-0.10757273902854786,0.10757273902854786,-0.16756685863816576,-0.16265487417122895,0.16265487417122895
full_grid,0.0715,0.8,0.04,-0.7,2.0,0.3,0.04,0.01,0.1992852410611592,-0.99999975369751,4.5870716584360365e-06,1.2640144842465862e-07,0.0099927789497734,-0.0714488806473704,0.1992852558195245,1.475836530762109e-08,1.475836530762109e-08,-0.999999991725124,-2.3802761395241845e-07,2.3802761395241845e-07,8.44951471123131e-06,3.862443052795274e-06,3.862443052795274e-06,4.520501868589349e-08,-8.119642973876513e-08,8.119642973876513e-08,0.0099928714355885,9.248581510010181e-08,9.248581510010181e-08,-0.0714488855493172,-4.901946834556803e-09,4.901946834556803e-09,0.1992761773400377,-9.06372112141618e-06,9.06372112141618e-06,-1.000016727197806,-1.697350029594702e-05,1.697350029594702e-05,0.0014253340540755,0.0014207469824171,0.0014207469824171,-0.0004246168289179,-0.0004247432303663,0.0004247432303663,0.0101906333277784,0.000197854378005,0.000197854378005,-0.0713632420704212,8.563857694914023e-05,8.563857694914023e-05,0.03242919847905401,-0.16685604258210518,0.16685604258210518,-0.11953309550579325,0.8804666581917168,0.8804666581917168,0.6343053347033241,0.6343007476316657,0.6343007476316657,0.28409740904234126,0.28409728264089285,0.28409728264089285,-0.05250789694400054,-0.06250067589377395,0.06250067589377395,-0.12416538323800809,-0.05271650259063769,0.05271650259063769,0.057570741390022245,-0.14171449967113695,0.14171449967113695,-0.10732479927174449,0.8926749544257655,0.8926749544257655,0.12222711098109433,0.1222225239094359,0.1222225239094359,0.27458547029881075,0.27458534389736233,0.27458534389736233,-0.060487449269229485,-0.07048022821900288,0.07048022821900288,-0.19033239404629812,-0.11888351339892772,0.11888351339892772
full_grid,0.138,0.8,0.04,-0.7,2.0,0.3,0.04,0.01,0.1986216569417291,-0.9999258285386748,0.0072146983630805,0.0001634097644989,0.0099406345009288,-0.1378016001286283,0.1986217747916325,1.1784990347485369e-07,1.1784990347485369e-07,-0.9999122476630224,1.3580875652507984e-05,1.3580875652507984e-05,0.0086553067018583,0.0014406083387778,0.0014406083387778,0.0001884292343912,2.501946989238386e-05,2.501946989238386e-05,0.0099357662743293,-4.868226599426609e-06,4.868226599426609e-06,-0.1378006383020218,9.61826606471483e-07,9.61826606471483e-07,0.1986703109595893,4.86540178602779e-05,4.86540178602779e-05,-0.9935163838658811,0.0064094446727936,0.0064094446727936,0.0403579963156978,0.0331432979526173,0.0331432979526173,0.0108755513376041,0.0107121415731052,0.0107121415731052,0.0057286637381298,-0.004211970762799,0.004211970762799,-0.1369401334886464,0.0008614666399819,0.0008614666399819,0.03594506858540847,-0.16267658835632062,0.16267658835632062,-0.12232070576464259,0.8776051227740322,0.8776051227740322,0.6084865257238868,0.6012718273608063,0.6012718273608063,0.2896298846803991,0.28946647491590016,0.28946647491590016,-0.05324799254663036,-0.06318862704755916,0.06318862704755916,-0.13953754681343955,-0.0017359466848112515,0.0017359466848112515,0.06150296738121687,-0.1371186895605122,0.1371186895605122,-0.11469405672133443,0.8852317718173404,0.8852317718173404,0.1388276063154772,0.1316129079523967,0.1316129079523967,0.2694154043275238,0.2692519945630249,0.2692519945630249,-0.0578064547714172,-0.067747089272346,0.067747089272346,-0.2140462159483876,-0.0762446158197593,0.0762446158197593
full_grid,0.2045,0.8,0.04,-0.7,2.0,0.3,0.04,0.01,0.1979705979495881,-0.9990032875101336,0.0683199099686455,0.0021160493489318,0.0095603733622976,-0.2039219251173486,0.1979709774956455,3.795460574163023e-07,3.795460574163023e-07,-0.9989579194009536,4.536810917987744e-05,4.536810917987744e-05,0.0728007810889347,0.0044808711202892,0.0044808711202892,0.0021909355758116,7.488622687985835e-05,7.488622687985835e-05,0.0095618406593144,1.46729701681024e-06,1.46729701681024e-06,-0.2039146152105276,7.309906820962553e-06,7.309906820962553e-06,0.1987226893320365,0.0007520913824484,0.0007520913824484,-0.9687629040252016,0.0302403834849319,0.0302403834849319,-1.5048169993063858,-1.5731369092750314,1.5731369092750314,0.0470256236716582,0.0449095743227264,0.0449095743227264,-0.0056671204063716,-0.0152274937686692,0.0152274937686692,-0.1982214787157141,0.0057004464016344,0.0057004464016344,0.03951265679662083,-0.15845794115296727,0.15845794115296727,-0.12478119312544621,0.8742220943846873,0.8742220943846873,0.5827075780995261,0.5143876681308807,0.5143876681308807,0.2947842890672386,0.2926682397183068,0.2926682397183068,-0.054054293028728925,-0.06361466639102653,0.06361466639102653,-0.15524714433666764,0.048674780780680965,0.048674780780680965,0.06526392492952009,-0.132706673020068,0.132706673020068,-0.12179636046594768,0.8772069270441859,0.8772069270441859,0.15916305711589254,0.09084314714724705,0.09084314714724705,0.2644514789656523,0.2623354296167205,0.2623354296167205,-0.05534661241379422,-0.06490698577609182,0.06490698577609182,-0.23866951262902278,-0.03474758751167417,0.03474758751167417
full_grid,0.271,0.8,0.04,-0.7,2.0,0.3,0.04,0.01,0.197361047071733,-0.9960482869637068,0.2115367198067304,0.008047816916587,0.0086976477528954,-0.2694281123701712,0.1973606770639165,-3.7000781641371994e-07,3.7000781641371994e-07,-0.9959705271209608,7.775984274593917e-05,7.775984274593917e-05,0.2214494600050129,0.0099127401982825,0.0099127401982825,0.0081699870367749,0.0001221701201879,0.0001221701201879,0.0087174385592067,1.979080631133584e-05,1.979080631133584e-05,-0.2694060533903212,2.2058979850025917e-05,2.2058979850025917e-05,0.1996073444873365,0.0022462974156035,0.0022462974156035,-0.9393878775118368,0.0566604094518701,0.0566604094518701,-2.407030245357528,-2.6185669651642582,2.6185669651642582,0.0722309476956329,0.0641831307790459,0.0641831307790459,-0.0147616562135989,-0.0234593039664943,0.0234593039664943,-0.2542463891683186,0.0151817232018525,0.0151817232018525,0.0431344842338017,-0.1542265628379313,0.1542265628379313,-0.12701394662370097,0.8690343403400058,0.8690343403400058,0.5571022894913388,0.3455655696846084,0.3455655696846084,0.299440961519479,0.291393144602892,0.291393144602892,-0.05486937797389405,-0.06356702572678945,0.06356702572678945,-0.17136340642412598,0.09806470594604524,0.09806470594604524,0.06887000517636763,-0.12849104189536537,0.12849104189536537,-0.12849386823135273,0.8675544187323541,0.8675544187323541,0.18154057329975723,-0.02999614650697316,0.02999614650697316,0.2598528142835457,0.25180499736695866,0.25180499736695866,-0.05315378352691183,-0.06185143127980723,0.06185143127980723,-0.2641078612196868,0.005320251150484401,0.005320251150484401
full_grid,0.3375,0.8,0.04,-0.7,2.0,0.3,0.04,0.01,0.1968218015052194,-0.9905798781182044,0.4159851974853303,0.0183629275376872,0.0074748784825685,-0.3338839250999267,0.1968199912357495,-1.8102694698540756e-06,1.8102694698540756e-06,-0.990412463446767,0.0001674146714373,0.0001674146714373,0.4339380439162026,0.0179528464308723,0.0179528464308723,0.0185850309930864,0.0002221034553992,0.0002221034553992,0.0074948353352375,1.995685266901852e-05,1.995685266901852e-05,-0.3338254218459248,5.8503254001862626e-05,5.8503254001862626e-05,0.2007643191666667,0.0039425176614472,0.0039425176614472,-0.8883318806031836,0.1022479975150207,0.1022479975150207,2.2462896174526144,1.830304419967284,1.830304419967284,0.1359837750553826,0.1176208475176953,0.1176208475176953,-0.0263043994803655,-0.033779277962934,0.033779277962934,-0.3069251293106835,0.0269587957892432,0.0269587957892432,0.0468091935658454,-0.15001260793937402,0.15001260793937402,-0.1291007632414253,0.8614791148767791,0.8614791148767791,0.5319020118270511,0.1159168143417208,0.1159168143417208,0.30348108857046086,0.28511816103277365,0.28511816103277365,-0.055635517348297775,-0.06311039583086628,0.06311039583086628,-0.1879915675209886,0.1458923575789381,0.1458923575789381,0.0723397456138406,-0.12448205589137881,0.12448205589137881,-0.13469332953968585,0.8558865485785185,0.8558865485785185,0.20456301718123737,-0.21142218030409293,0.21142218030409293,0.2557099748031619,0.23734704726547468,0.23734704726547468,-0.051247516044073925,-0.05872239452664242,0.05872239452664242,-0.29023691827709114,0.043647006822835566,0.043647006822835566
full_grid,0.404,0.8,0.04,-0.7,2.0,0.3,0.04,0.01,0.1963711962784933,-0.9827397405928086,0.649650414209578,0.0321580650090039,0.0060560632211122,-0.396955447456107,0.1963684125048959,-2.7837735974145517e-06,2.7837735974145517e-06,-0.982430421743668,0.0003093188491406,0.0003093188491406,0.673955131499696,0.0243047172901179,0.0243047172901179,0.0324792172968956,0.0003211522878917,0.0003211522878917,0.0060658729497297,9.809728617551222e-06,9.809728617551222e-06,-0.3968314985187576,0.0001239489373494,0.0001239489373494,0.2027752060078291,0.0064040097293358,0.0064040097293358,-0.8439970517296791,0.1387426888631294,0.1387426888631294,0.8858047432089011,0.2361543289993231,0.2361543289993231,0.1665857031480361,0.1344276381390322,0.1344276381390322,-0.033924505220316,-0.0399805684414282,0.0399805684414282,-0.355140570744976,0.0418148767111309,0.0418148767111309,0.05053179355339066,-0.14583940272510265,0.14583940272510265,-0.13110614923470718,0.8516335913581013,0.8516335913581013,0.5073966138724728,-0.14225380033710522,0.14225380033710522,0.30680358328881796,0.27464551827981404,0.27464551827981404,-0.056302164115364685,-0.06235822733647688,0.06235822733647688,-0.20525401370664123,0.19170143374946577,0.19170143374946577,0.07569226081099621,-0.1206789354674971,0.1206789354674971,-0.14034235106575232,0.8423973895270562,0.8423973895270562,0.22715274703003988,-0.4224976671795382,0.4224976671795382,0.25205599410204316,0.21989792909303926,0.21989792909303926,-0.04962658479305706,-0.05568264801416926,0.05568264801416926,-0.3169228779069339,0.0800325695491731,0.0800325695491731
full_grid,0.4705,0.8,0.04,-0.7,2.0,0.3,0.04,0.01,0.1960179750052274,-0.9729316566584352,0.8869473279760314,0.0481617126907771,0.0045622972844841,-0.4584379328061945,0.1960145193150362,-3.455690191195293e-06,3.455690191195293e-06,-0.972500665188897,0.0004309914695381,0.0004309914695381,0.9129389037080408,0.0259915757320094,0.0259915757320094,0.0484951437583725,0.0003334310675954,0.0003334310675954,0.0045767608480345,1.4463563550426092e-05,1.4463563550426092e-05,-0.4582373817657453,0.0002005510404491,0.0002005510404491,0.2048761461128037,0.0088581711075763,0.0088581711075763,-0.8509032614260075,0.1220283952324277,0.1220283952324277,2.488629867726565,1.6016825397505334,1.6016825397505334,0.0971546540009438,0.0489929413101667,0.0489929413101667,-0.030248843666817,-0.0348111409513011,0.0348111409513011,-0.4049742544810832,0.0534636783251112,0.0534636783251112,0.05429431052224404,-0.14172366448298337,0.14172366448298337,-0.1330779046317323,0.8398537520267029,0.8398537520267029,0.4838944713356363,-0.4030528566403951,0.4030528566403951,0.3093373236169788,0.2611756109262017,0.2611756109262017,-0.0568307655269198,-0.0613930628114039,0.0613930628114039,-0.2232741590521577,0.2351637737540368,0.2351637737540368,0.07894605355770108,-0.11707192144752633,0.11707192144752633,-0.14542357041615683,0.8275080862422783,0.8275080862422783,0.24853989660955783,-0.6384074313664736,0.6384074313664736,0.24887882079876134,0.20071710810798424,0.20071710810798424,-0.048274754995173974,-0.05283705227965808,0.05283705227965808,-0.34403751713148706,0.11440041567470743,0.11440041567470743
full_grid,0.537,0.8,0.04,-0.7,2.0,0.3,0.04,0.01,0.1957643005918425,-0.9616210121642548,1.1110800242607688,0.0651963890904432,0.0030725532813925,-0.5182378162435834,0.1957589856211377,-5.314970704800581e-06,5.314970704800581e-06,-0.9611549792884436,0.0004660328758111,0.0004660328758111,1.1343258007633563,0.0232457765025877,0.0232457765025877,0.0654336610120076,0.0002372719215644,0.0002372719215644,0.0031184760498692,4.592276847679467e-05,4.592276847679467e-05,-0.5179809682667846,0.0002568479767988,0.0002568479767988,0.2070682185599394,0.0113039179680969,0.0113039179680969,-0.8382643604823368,0.123356651681918,0.123356651681918,-3.1307606062576925,-4.241840630518461,4.241840630518461,0.0753369050692761,0.0101405159788329,0.0101405159788329,-0.0311740432821385,-0.034246596563531,0.034246596563531,-0.4546707890934583,0.0635670271501251,0.0635670271501251,0.05808668016507754,-0.13767762042676496,0.13767762042676496,-0.13504821992430915,0.8265727922399456,0.8265727922399456,0.4616853449991187,-0.6493946792616501,0.6493946792616501,0.31104836513330275,0.24585197604285955,0.24585197604285955,-0.05719722885068534,-0.060269782132077836,0.060269782132077836,-0.24216365469673973,0.2760741615468437,0.2760741615468437,0.08211819734626656,-0.11364610324557593,0.11364610324557593,-0.14994767211678597,0.8116733400474688,0.8116733400474688,0.2682267237054379,-0.8428533005553309,0.8428533005553309,0.24613399088184526,0.18093760179140206,0.18093760179140206,-0.047166099003807194,-0.05023865228519969,0.05023865228519969,-0.3714680972525574,0.14676971899102603,0.14676971899102603
full_grid,0.6035,0.8,0.04,-0.7,2.0,0.3,0.04,0.01,0.1956081148915298,-0.94924879023617,1.3125459980257157,0.0823322738789642,0.0016367866545187,-0.5763468132630613,0.1955980576725303,-1.0057218999437456e-05,1.0057218999437456e-05,-0.9488580351425486,0.0003907550936214,0.0003907550936214,1.3305217721252516,0.0179757740995358,0.0179757740995358,0.0824074011277482,7.512724878408483e-05,7.512724878408483e-05,0.0017361869268082,9.940027228956624e-05,9.940027228956624e-05,-0.5760799298230309,0.0002668834400303,0.0002668834400303,0.2091052254189223,0.0134971105273925,0.0134971105273925,-0.8327331394941446,0.1165156507420254,0.1165156507420254,1.5672701787888357,0.25472418076312,0.25472418076312,0.0401115287758793,-0.0422207451030848,0.0422207451030848,-0.0310053929065263,-0.032642179561045,0.032642179561045,-0.5052945695592461,0.0710522437038151,0.0710522437038151,0.06189773343747218,-0.13371038145405761,0.13371038145405761,-0.13703538669139603,0.812213403544774,0.812213403544774,0.441010056967104,-0.8715359410586117,0.8715359410586117,0.31194204467308145,0.22960977079411726,0.22960977079411726,-0.057392337312752985,-0.05902912396727168,0.05902912396727168,-0.2620133712758203,0.31433344198724095,0.31433344198724095,0.08522384575116401,-0.11038426914036578,0.11038426914036578,-0.1539461149891132,0.7953026752470569,0.7953026752470569,0.28593908296805964,-1.026606915057656,1.026606915057656,0.2437564063501098,0.16142413247114562,0.16142413247114562,-0.04626946412522816,-0.047906250779746855,0.047906250779746855,-0.3991227702281907,0.17722404303487055,0.17722404303487055
