region,variable,n_points,mse,rmse,mae,r2,mape_pct,p90_abs_error,p99_abs_error,max_abs_error,mean_stabilized_rel_error,p90_stabilized_rel_error,p99_stabilized_rel_error,max_stabilized_rel_error
full,price,32761,0.002236828524056258,0.04729512156720033,0.039210353942023574,0.22460910394475897,73.00308771983208,0.07689734842092631,0.09870818581422093,0.10785975108239941,,,,
full,delta,32761,0.09406704963391822,0.3067035207393587,0.26758481186761873,-0.36509647977229376,83.05298711765167,0.49612056315823716,0.5858153506186453,0.6017273049296802,0.19036350720625622,0.3361791403276621,0.42100869673375624,0.43784025601941284
full,gamma,32761,424.1632124834373,20.595223050101627,4.327263145280157,-271.7206199661407,393.99322769581596,3.4302181693176297,86.28478985295985,248.5044363259542,1.372434055807995,0.8085300422490774,30.00805887578533,103.33245704962903
full,vega,32761,0.11134164691801172,0.3336789578592149,0.3154186956823188,-8.991624186623827,157.68670808921178,0.4266691571226866,0.458770688045712,0.4629053398449427,0.23676365603119245,0.3028897262903992,0.31824402843738403,0.32018832773558986
full,theta,32761,0.0016723752767216623,0.04089468518917418,0.03421174963671016,-2.200106001126931,155.37810626298645,0.05241865852956748,0.11492679346228345,0.5934124316429099,0.03284539946276279,0.05006912737132155,0.10356477753213707,0.37572346915508414
full,rho,32761,0.02288935721728518,0.15129229067366645,0.13962153561179924,0.8177293645522843,379.44834392624267,0.22266826180667143,0.255184138016252,0.2661265621487756,0.10048683602294724,0.17031865353001688,0.18821052482783987,0.19207093534983927
full,pde_residual,32761,0.17306573168498562,0.41601169657232673,0.054376351938704805,,,0.007823670049004054,1.7745564135929017,5.008925659039885,,,,
non_hard,price,32626,0.0022457933253461123,0.047389801912923336,0.03934309544992523,0.21933097217292763,73.00640445042241,0.07696729086571913,0.0987425258703392,0.10785975108239941,,,,
non_hard,delta,32626,0.0940735480388963,0.3067141145087658,0.26753615594603497,-0.36407367378890565,83.10143018065894,0.49652781667362733,0.5859191211899146,0.6017273049296802,0.19036072730429257,0.3365170069257819,0.4210846886200874,0.43784025601941284
non_hard,gamma,32626,415.3748320669017,20.38074660229359,4.24987892128099,-383.2671059055673,394.81747153357645,3.392197871159432,86.26740894642911,248.5044363259542,1.3707467222418337,0.8080146057431027,30.072085385306202,103.33245704962903
non_hard,vega,32626,0.11171427823168585,0.3342368594749625,0.3161716964011841,-9.104771337063747,157.9103104919534,0.42675490029186564,0.45881195431483324,0.4629053398449427,0.23726462039039364,0.30293851779781256,0.31824697321426554,0.32018832773558986
non_hard,theta,32626,0.0014184179525006163,0.037661889922050065,0.03340172308287509,-3.3072299467878477,155.58870960859235,0.051786630835621766,0.10228818675361126,0.1725215298529535,0.0322219499715588,0.04950608123105349,0.09327408758856816,0.14804271924122656
non_hard,rho,32626,0.022977734393182087,0.1515840835747015,0.14004428508034922,0.8164175083094661,377.82508080382564,0.22276015392124188,0.2552359992329561,0.2661265621487756,0.10074996311339623,0.1704154844308122,0.1882199681321538,0.19207093534983927
non_hard,pde_residual,32626,0.1689706086973984,0.4110603467830465,0.053196304527898156,,,0.007799967070631953,1.774287438841261,5.00076381219066,,,,
short_maturity,price,905,1.171535756635936e-05,0.0034227704518941028,0.0016591765444184889,0.9971379072298509,69.9541300603138,0.005236174222187974,0.014499043438272826,0.01718470174888957,,,,
short_maturity,delta,905,0.015693105436643946,0.1252721255373435,0.06014556217249133,0.9239658127748626,114.2249408336606,0.24544580072513178,0.4302222539424322,0.48094171857632795,0.04194434489884469,0.17182004410378365,0.28905678869455587,0.31968279132477256
short_maturity,gamma,905,383.81659952413247,19.591237825214936,4.362581281279777,-17.526957112329935,5281.385937093092,8.814242307977516,76.25929940265016,240.99540118558178,0.5292346668435413,0.8938617501244065,5.8930824802584825,24.132151605282083
short_maturity,vega,905,0.004424583538140444,0.06651754308556837,0.03644846624415899,-0.4544339645896074,1136.2643801256072,0.13169831838462645,0.2107121191482455,0.21690301746669757,0.032739297944286865,0.11684544102580634,0.17482624313533815,0.17904769151032374
short_maturity,theta,905,0.011095797549001188,0.10533659169064274,0.05741694879871383,-0.35714532569108215,443.2417608020663,0.17774371357107877,0.42002830497153726,0.5934124316429099,0.04911712808979705,0.15168524127556635,0.29854444139143793,0.37572346915508414
short_maturity,rho,905,0.002175547769427639,0.046642767600429104,0.04266232607236945,-7.605073368120509,8572.212437460117,0.06715826286026759,0.10130175617740465,0.11267540656095684,0.04190363169650044,0.06511146215464723,0.09711175793942746,0.10738057818466694
short_maturity,pde_residual,905,0.173541835060096,0.41658352711082564,0.05652833461713352,,,0.01819721431663046,1.776455877643193,5.008925659039885,,,,
atm,price,4887,0.005013372581403143,0.07080517340846743,0.06605269160406514,-8.41910770439484,96.67237792933918,0.09646339017399876,0.10473794223614634,0.10785975108239941,,,,
atm,delta,4887,0.2040538015244105,0.4517231469876328,0.43496683833513844,-45.77542869541828,111.14257382296533,0.5806388985251062,0.5968288537747275,0.6017273049296802,0.3114529872971238,0.4154265952950304,0.4328526481689708,0.43784025601941284
atm,gamma,4887,2817.184380255728,53.077154975146584,18.235396309686696,-658.1343230808566,844.4558052592635,84.49970339631966,248.25149926179768,248.5044363259542,5.5843007213727995,17.835646024200575,93.3498388683083,103.33245704962903
atm,vega,4887,0.1623966993776619,0.4029847383929842,0.3978244941938617,-41.33404602011664,104.49449862595218,0.4567026528838719,0.46225873500895415,0.4629053398449427,0.28641197907402405,0.3172946893662953,0.3198895972861963,0.32018832773558986
atm,theta,4887,0.00428035856167871,0.06542444926538328,0.05062527822681371,-1.5778125431547214,115.06424705170353,0.08427213554018738,0.22154459165002421,0.5934124316429099,0.04719476908989294,0.07815338532331349,0.18355900106710113,0.37572346915508414
atm,rho,4887,0.02022721316665116,0.14222240739999853,0.13875625647840625,0.7209536685320552,66.77965254340681,0.168663249045999,0.17672570067346127,0.17842935294114504,0.09583210890118263,0.12235940091958616,0.13265050939709855,0.13496689026055206
atm,pde_residual,4887,1.1600306657102852,1.0770471975314198,0.3382131849686477,,,1.7513477512541147,4.999831176936656,5.008925659039885,,,,
hard,price,135,7.026847307263929e-05,0.008382629245805835,0.007130172928693422,0.16421706364449873,72.20151992546693,0.013392567153504547,0.016709522557709765,0.01718470174888957,,,,
hard,delta,135,0.09249655362788287,0.30413246066127647,0.27934368666460313,-0.7407717960364615,71.34555472005874,0.4140815705908144,0.47139896685997185,0.48094171857632795,0.19103533743933246,0.2828561632348796,0.3105977544520323,0.31968279132477256
hard,gamma,135,2548.0869122603976,50.47857874643855,23.029023828219614,-102.03304503912871,194.79486139379333,59.53067857869716,239.13380436558634,240.99540118558178,1.7802188330640771,2.0068808406872782,20.29506952591906,24.132151605282083
hard,vega,135,0.02128631921481251,0.14589831806711312,0.13343794417343555,-5.3844158711525045,103.64780444589248,0.2041904778145778,0.21665053669229298,0.21690301746669757,0.11569355837713921,0.17033900287045362,0.17887624462211107,0.17904769151032374
