rho,kappa,gamma,bar_v,v0,moneyness,tau,r,price_ann_iv,price_heston_cf,price_error,delta_ann_iv,delta_heston_cf,delta_error,vega_ann_iv,vega_heston_cf,vega_error,theta_ann_iv,theta_heston_cf,theta_error,rho_ann_iv,rho_heston_cf,rho_error,gamma_ann_iv,gamma_heston_cf,gamma_error
-0.7,2.0,0.3,0.04,0.04,0.8133333333333334,0.18,0.01,0.18489149284984696,0.18488485030435864,6.642545488322327e-06,-0.9982880752764349,-0.9987359474069588,0.0004478721305238853,0.003027773655456243,0.002620052619309865,0.0004077210361463782,0.009171872952738877,0.009417285680502032,-0.0002454127277631557,-0.17945525208277316,-0.1794942157551633,3.896367239014653e-05,0.11491673352969015,0.08921300976585389,0.025703723763836256
-0.7,2.0,0.3,0.04,0.04,0.8133333333333334,0.245,0.01,0.18432857039931838,0.1843090013469345,1.9569052383872076e-05,-0.9937399499822748,-0.9947085978282039,0.0009686478459290937,0.011443320995054443,0.010540898348686767,0.0009024226463676763,0.008049858608418602,0.00820259279838879,-0.00015273418997018874,-0.24351091712204898,-0.24336797192389908,-0.00014294519814989082,0.3219707408751079,0.2838944370538563,0.0380763038212516
-0.7,2.0,0.3,0.04,0.04,0.8133333333333334,0.31,0.01,0.18385894571911487,0.1838278133502227,3.113236889218385e-05,-0.9860063616929989,-0.9874167351790145,0.0014103734860155814,0.025250968627380573,0.024031500216425083,0.0012194684109554897,0.006378938838807829,0.006556839571785026,-0.00017790073297719623,-0.3062126748392171,-0.30594729496837114,-0.00026537987084596093,0.5955558642738645,0.5478598064219149,0.047696057851949636
-0.7,2.0,0.3,0.04,0.04,0.8133333333333334,0.375,0.01,0.18350360178662972,0.18346008848807138,4.351329855833974e-05,-0.9755117439084523,-0.9773328920078478,0.0018211480993954865,0.04302240401488765,0.04143263771428973,0.001589766300597914,0.004541895339524467,0.004746771695786103,-0.0002048763562616353,-0.36708000331438834,-0.3668840652454204,-0.00019593806896794908,0.8802289289933148,0.8318189770518316,0.04840995194148323
-0.7,2.0,0.3,0.04,0.04,0.8133333333333334,0.44,0.01,0.18326721302415439,0.18321074247378621,5.647055036817061e-05,-0.9630704881332639,-0.9651657751908556,0.002095287057591655,0.06255978430839532,0.060883703631388286,0.0016760806770070302,0.0027524491243195986,0.0029337933317008236,-0.000181344207381225,-0.4260566234466014,-0.4260133854367667,-4.323800983468962e-05,1.1449951561100102,1.10393992056445,0.04105523554556023
-0.7,2.0,0.3,0.04,0.04,0.8133333333333334,0.505,0.01,0.1831427603882685,0.183076869579895,6.589080837349215e-05,-0.9494227761645465,-0.9515863393264135,0.0021635631618669438,0.08249807780407817,0.08088574833440432,0.001612329469673851,0.001100895951744044,0.0012037114238806455,-0.00010281547213660154,-0.48318558893887154,-0.4833020482438493,0.00011645930497777846,1.377064076953054,1.347548280500817,0.02951579645223701
-0.7,2.0,0.3,0.04,0.04,0.8133333333333334,0.5700000000000001,0.01,0.1831209431857148,0.18305151806078745,6.942512492735808e-05,-0.9351027635921746,-0.9371519398651715,0.0020491762729969443,0.1019834762086276,0.10038899900137821,0.0015944772072493951,-0.00040515235170151816,-0.00040058821190234323,-4.564139799174928e-06,-0.5385621850470209,-0.5388030046161424,0.0002408195691214754,1.5735614794525468,1.5558853205460572,0.017676158906489547
-0.7,2.0,0.3,0.04,0.04,0.8133333333333334,0.635,0.01,0.18319224862784822,0.18312580275182055,6.644587602766538e-05,-0.9204911580330933,-0.922298019531747,0.0018068614986536113,0.12046876083798402,0.11873097560184265,0.001737785236141376,-0.0017645661299179544,-0.001860261275599238,9.569514568128368e-05,-0.5923226719632786,-0.592621068568236,0.00029839660495745157,1.7358088938862863,1.7280857150706197,0.0077231788156666425
-0.7,2.0,0.3,0.04,0.04,0.8133333333333334,0.7000000000000001,0.01,0.18334725013453224,0.18329010638171717,5.714375281506978e-05,-0.905862550927494,-0.9073508834222637,0.0014883324947696508,0.13761009303196356,0.13554280859027035,0.0020672844416932123,-0.0029817575112450413,-0.003170401258011298,0.00018864374676625653,-0.6446183550858485,-0.6448881774289436,0.0002698223430950275,1.8669210790296304,1.8664796597311977,0.00044141929843277694
-0.7,2.0,0.3,0.04,0.04,0.8133333333333334,0.7650000000000001,0.01,0.18357703144339166,0.1835347835531097,4.2247890281954525e-05,-0.8914106773918536,-0.8925462509712867,0.001135573579433058,0.15321494603371902,0.1506620615772194,0.002552884456499621,-0.004067723734596516,-0.004334323539695021,0.00026659980509850453,-0.6955958964968952,-0.6957463867724639,0.0001504902755686821,1.9706822844100012,1.9748796342130817,-0.004197349803080508
-0.7,2.0,0.3,0.04,0.04,0.8133333333333334,0.8300000000000001,0.01,0.18387352322192718,0.18385057292018003,2.295030174714885e-05,-0.8772671590577645,-0.8780480074885129,0.0007808484307483265,0.16720409782766452,0.164062848499422,0.003141249328242529,-0.00503686043899926,-0.0053600708499544555,0.0003232104109551952,-0.7453877305106292,-0.7453369171123287,-5.081339830048659e-05,2.0509373846313355,2.057555213282207,-0.006617828650871349
-0.7,2.0,0.3,0.04,0.04,0.8133333333333334,0.895,0.01,0.18422960110749986,0.18422882641879168,7.74688708182758e-07,-0.8635176999653473,-0.8639649317044584,0.00044723173911109804,0.17957952291886423,0.1758040637011491,0.0037754592177151325,-0.005903350714513535,-0.006258173283738802,0.00035482256922526705,-0.7941098195423417,-0.7937936722635508,-0.00031614727879092364,2.111280242956284,2.118666804979844,-0.007386562023560028
