epoch,optimizer_phase,lr,lambda_g1_effective,lambda_g2_effective,loss_total,loss_base,loss_g1,loss_g2,loss_base_pde,loss_base_term,loss_base_low
45,adam,0.0001,0.0140625,0.0140625,0.00010784280311781913,2.918310565291904e-05,0.004154837690293789,0.0014387411065399647,2.020134161284659e-05,2.822150008796598e-06,6.159615622891579e-06
46,adam,0.0001,0.014375,0.014375,7.075195026118308e-05,2.126166691596154e-05,0.0024018229451030493,0.0010409794049337506,1.5310915841837414e-05,3.0374901598406723e-06,2.913261141657131e-06
47,adam,0.0001,0.0146875,0.0146875,0.00011975810048170388,2.389091969234869e-05,0.004342764150351286,0.002184363082051277,1.724327557894867e-05,4.454960617295001e-06,2.192683041357668e-06
48,adam,0.0001,0.015,0.015,8.095242083072662e-05,2.684507671801839e-05,0.0023580582346767187,0.0012490979861468077,1.5914170944597572e-05,3.6310198083810974e-06,7.2998868745344225e-06
49,adam,0.0001,0.0153125,0.0153125,0.00010939163621515036,3.134701546514407e-05,0.0036635876167565584,0.0014332035789266229,1.9601176973083057e-05,3.6314004319137894e-06,8.11443715065252e-06
50,adam,0.0001,0.015625,0.015625,8.77725615282543e-05,2.0961051632184535e-05,0.002538020024076104,0.0017379166092723608,1.7057223885785788e-05,2.495632998034125e-06,1.4081942936172709e-06
51,adam,0.0001,0.0159375,0.0159375,8.798985072644427e-05,2.378967110416852e-05,0.0027782327961176634,0.001250013941898942,1.720101136015728e-05,3.5120544907840667e-06,3.0766063900955487e-06
52,adam,0.0001,0.01625,0.01625,9.912223322317004e-05,2.8393493266776204e-05,0.002750010695308447,0.0016025274526327848,1.8738330254564062e-05,3.899401235685218e-06,5.755763595516328e-06
53,adam,0.0001,0.0165625,0.0165625,8.252490806626156e-05,2.0845664039370604e-05,0.002612665295600891,0.0011113649234175682,1.633272404433228e-05,2.585884203654132e-06,1.927055564010516e-06
54,adam,0.0001,0.016875,0.016875,0.00011285673099337146,2.314338053110987e-05,0.003612963482737541,0.0017033831682056189,1.7759644833859056e-05,4.040412477479549e-06,1.343323674518615e-06
55,adam,0.0001,0.0171875,0.0171875,8.14876621006988e-05,2.017172118939925e-05,0.0022271894849836826,0.0013402830809354782,1.3683922588825226e-05,4.583662757795537e-06,1.904136752273189e-06
56,adam,0.0001,0.0175,0.0175,9.971740655601025e-05,2.1044546883786097e-05,0.003009465988725424,0.0014861261006444693,1.4760768863197882e-05,4.994983100914396e-06,1.2887932143712533e-06
57,adam,0.0001,0.0178125,0.0178125,7.929412822704762e-05,1.9009836250916123e-05,0.002051670802757144,0.0013327107299119234,1.486303790443344e-05,2.8711024242511485e-06,1.27569614960521e-06
58,adam,0.0001,0.018125,0.018125,0.00010265699529554695,2.282656350871548e-05,0.0028781085275113583,0.001526329549960792,1.6607235011179e-05,3.967128122894792e-06,2.252199010399636e-06
59,adam,0.0001,0.0184375,0.0184375,8.47707487992011e-05,1.7630551155889407e-05,0.0022570989094674587,0.0013844035565853119,1.160105693998048e-05,3.4344302548561245e-06,2.5950635063054506e-06
60,adam,0.0001,0.01875,0.01875,8.174685353878886e-05,2.1781861505587585e-05,0.0022286302410066128,0.0009695027256384492,1.703061570879072e-05,3.3365795388817787e-06,1.4146669400361134e-06
61,adam,0.0001,0.0190625,0.0190625,9.46595537243411e-05,1.7130991182057187e-05,0.0024490277282893658,0.001618044450879097,1.3169203157303855e-05,2.75908678304404e-06,1.2027016964566428e-06
62,adam,0.0001,0.019375,0.019375,9.838941332418472e-05,1.8477578123565763e-05,0.00253092497587204,0.0015935569535940886,1.245982275577262e-05,2.577514806034742e-06,3.4402410165057518e-06
63,adam,0.0001,0.0196875,0.0196875,8.170357614289969e-05,2.037158265011385e-05,0.0020661947783082724,0.0010490810964256525,1.5108805200725328e-05,3.0263367989391554e-06,2.2364406504493672e-06
64,adam,0.0001,0.02,0.02,9.119207970798016e-05,2.0934528947691433e-05,0.002159716561436653,0.0013531610602512956,1.6657373635098338e-05,2.849903921742225e-06,1.4272523003455717e-06
65,adam,0.0001,0.0203125,0.0203125,8.865857671480626e-05,2.2174601326696575e-05,0.0018429094925522804,0.0014301481423899531,1.615446490177419e-05,3.2812238259793958e-06,2.7389114620746113e-06
66,adam,0.0001,0.020625,0.020625,8.593599341111258e-05,2.2201975298230536e-05,0.001897057518362999,0.0011930768378078938,1.777527722879313e-05,2.600797415652778e-06,1.8258989484820631e-06
67,adam,0.0001,0.0209375,0.0209375,7.325055776163936e-05,1.89353377209045e-05,0.0018556701252236962,0.0007384895579889417,1.5234849342959933e-05,2.9525508580263704e-06,7.479374062313582e-07
68,adam,0.0001,0.02125,0.02125,9.008226334117353e-05,1.6881667761481367e-05,0.0022176853381097317,0.0012270488077774644,1.2202242942294106e-05,3.3725498269632226e-06,1.306873969042499e-06
69,adam,0.0001,0.0215625,0.0215625,9.198086627293378e-05,1.7302783817285672e-05,0.002114851726219058,0.0013484795344993472,1.3117287380737253e-05,2.7504138415679336e-06,1.4350830497278366e-06
70,adam,0.0001,0.021875,0.021875,0.00010104496323037893,2.057753226836212e-05,0.002321855165064335,0.001356655964627862,1.7103287973441184e-05,2.334947566851042e-06,1.1392963870093809e-06
71,adam,0.0001,0.0221875,0.0221875,9.04781772987917e-05,1.8271655790158547e-05,0.002121139783412218,0.0011332385474815965,1.4534598449245095e-05,2.969645038319868e-06,7.674110520383692e-07
72,adam,0.0001,0.0225,0.0225,8.288396202260628e-05,1.7701106116874143e-05,0.0019341781735420227,0.0009628374828025699,1.4139922313916031e-05,2.6650236577552278e-06,8.961603725765599e-07
73,adam,0.0001,0.0228125,0.0228125,0.0001247169857379049,1.7425129044568166e-05,0.002983028069138527,0.0017201766604557633,1.3592680261353962e-05,2.439836407575058e-06,1.3926135125075234e-06
74,adam,0.0001,0.023125,0.023125,9.623244841350242e-05,1.808122942748014e-05,0.0022180923260748386,0.001161419553682208,1.375284500682028e-05,3.486430159682641e-06,8.419540904469613e-07
75,adam,0.0001,0.0234375,0.0234375,8.495801739627495e-05,1.847543717303779e-05,0.001723122550174594,0.0011134676169604063,1.4726749213878065e-05,2.4417763597739395e-06,1.306911599385785e-06
76,adam,0.0001,0.02375,0.02375,0.00010517001646803692,1.601259282324463e-05,0.002652832306921482,0.0011011646129190922,1.3583996405941434e-05,1.375181113871804e-06,1.053414507623529e-06
77,adam,0.0001,0.0240625,0.0240625,8.892775804270059e-05,1.8753069525700994e-05,0.002117571886628866,0.0007987788412719965,1.4592505067412276e-05,3.362654979355284e-06,7.979094220900151e-07
78,adam,0.0001,0.024375,0.024375,9.161246998701245e-05,1.6854684872669168e-05,0.001958125503733754,0.0011088608298450708,1.2935317499795929e-05,3.1513991416431963e-06,7.679690838813258e-07
79,adam,0.0001,0.0246875,0.0246875,9.585589577909559e-05,1.7378437405568548e-05,0.001971467863768339,0.0012073656544089317,1.2172336937510408e-05,4.140141754760407e-06,1.0659587132977322e-06
80,adam,0.0001,0.025,0.025,9.014582610689104e-05,1.735150726744905e-05,0.001852099783718586,0.0010596726788207889,1.355077802145388e-05,3.098825118286186e-06,7.019037866484723e-07
81,adam,0.0001,0.0253125,0.0253125,8.417539356742054e-05,1.7180380382342264e-05,0.0016378648579120636,0.0010088516864925623,1.43318156915484e-05,1.990338205359876e-06,8.58226599120826e-07
82,adam,0.0001,0.025625,0.025625,0.00010405314969830215,2.1405732695711777e-05,0.00201214337721467,0.0012131216935813427,1.673334918450564e-05,3.6842466215603054e-06,9.881370033326675e-07
83,adam,0.0001,0.0259375,0.0259375,8.22267757030204e-05,1.7956885130843148e-05,0.0015273245517164469,0.0009505508351139724,1.4149783964967355e-05,2.890754785767058e-06,9.163460390482214e-07
84,adam,0.0001,0.02625,0.02625,7.885808008722961e-05,1.9122904632240534e-05,0.0015533460536971688,0.0007222798885777593,1.53071123349946e-05,2.915827280958183e-06,8.999653005048458e-07
85,adam,0.0001,0.0265625,0.0265625,9.886575571727008e-05,1.7475887943874113e-05,0.001990018179640174,0.0010740708094090223,1.4062370610190555e-05,2.4426249183306936e-06,9.708930974738905e-07
86,adam,0.0001,0.026875,0.026875,8.567744953325018e-05,1.7968593965633772e-05,0.0016726263565942645,0.0008467729203402996,1.4386614566319622e-05,2.5322333385702223e-06,1.0497461744307657e-06
87,adam,0.0001,0.0271875,0.0271875,9.544592467136681e-05,1.936248918354977e-05,0.001594245433807373,0.0012042259331792593,1.594547211425379e-05,2.6385307592136087e-06,7.784863100823713e-07
88,adam,0.0001,0.0275,0.0275,8.759154297877103e-05,1.9552466255845502e-05,0.0017151363426819444,0.0007590119494125247,1.4636497326137032e-05,4.1086896089836955e-06,8.072792070379364e-07
89,adam,0.0001,0.0278125,0.0278125,8.335972233908251e-05,1.6390851669711992e-05,0.001501868711784482,0.0009060007287189364,1.2361744666122831e-05,3.1847580430621747e-06,8.443496426480124e-07
90,adam,0.0001,0.028125,0.028125,0.00010261047282256186,1.8612114217830822e-05,0.0018676231848075986,0.001118985004723072,1.409478863934055e-05,3.4999422950932058e-06,1.0173828286497155e-06
91,adam,0.0001,0.0284375,0.0284375,8.382098167203367e-05,1.692592923063785e-05,0.0016039226902648807,0.0007484309026040137,1.2789832908310927e-05,3.179053692292655e-06,9.570431984684546e-07
92,adam,0.0001,0.02875,0.02875,8.540826092939824e-05,1.7606356777832843e-05,0.001664427574723959,0.0006938996957615018,1.3011263945372775e-05,3.549399707480916e-06,1.045693693413341e-06
93,adam,0.0001,0.0290625,0.0290625,9.856112592387944e-05,1.6226409570663236e-05,0.001958622597157955,0.0008744000224396586,1.3196013242122717e-05,1.9176472960680258e-06,1.1127485777251422e-06
94,adam,0.0001,0.029375,0.029375,0.00010837463196367025,1.7064896383089945e-05,0.0020936348009854555,0.0010147818829864264,1.336013519903645e-05,2.5220779207302257e-06,1.1826830359495943e-06
95,adam,0.0001,0.0296875,0.0296875,0.00011629109940258786,2.0284349375288002e-05,0.0022177312057465315,0.0010161802638322115,1.5735482520540245e-05,3.56658438249724e-06,9.822808806347894e-07
96,adam,0.0001,0.03,0.03,0.00010778411524370313,1.993581281567458e-05,0.0022738974075764418,0.0006543796043843031,1.5204579540295526e-05,3.6961860132578295e-06,1.0350460115660098e-06
97,adam,0.0001,0.0303125,0.0303125,9.220061474479735e-05,1.8465614630258642e-05,0.001712460769340396,0.0007200338877737522,1.391356454405468e-05,3.395288331375923e-06,1.1567634601306054e-06
98,adam,0.0001,0.030625,0.030625,0.00010681233106879517,2.0042660253238864e-05,0.0019540907815098763,0.0008792045991867781,1.5733867257949896e-05,3.1280155781132635e-06,1.1807765076810028e-06
99,adam,0.0001,0.0309375,0.0309375,0.0001327349164057523,2.2139389329822734e-05,0.002417081268504262,0.0011577236000448465,1.823176717152819e-05,2.9238635761430487e-06,9.837579000304686e-07
100,adam,0.0001,0.03125,0.03125,0.0001660219277255237,2.3135684386943467e-05,0.0035111175384372473,0.0010612420737743378,1.966540003195405e-05,2.47407183451287e-06,9.96212520476547e-07
101,adam,0.0001,0.0315625,0.0315625,0.00016274102381430566,2.324436718481593e-05,0.0032037459313869476,0.001215950003825128,1.692424666543957e-05,4.24875861426699e-06,2.071362359856721e-06
102,adam,0.0001,0.031875,0.031875,0.00010287961777066812,1.8779184756567702e-05,0.001639612833969295,0.0009988322854042053,1.5150919352890924e-05,2.769345883280039e-06,8.589190088059695e-07
103,adam,0.0001,0.0321875,0.0321875,0.00012392137432470918,2.3647236957913265e-05,0.002485689939931035,0.0006296232459135354,1.9342127416166477e-05,3.2121886306413217e-06,1.0929211384791415e-06
104,adam,0.0001,0.0325,0.0325,0.00013218772073742002,2.5012297555804253e-05,0.0024328611325472593,0.0008648443035781384,1.9250841432949528e-05,4.31439593739924e-06,1.4470614360106993e-06
105,adam,0.0001,0.0328125,0.0328125,0.0001127860596170649,2.5452196496189572e-05,0.0018316743662580848,0.0008299291948787868,1.9317611076985486e-05,4.715154318546411e-06,1.419431669091864e-06
106,adam,0.0001,0.033125,0.033125,0.00014158109843265265,2.5735631425050087e-05,0.002583972178399563,0.0009132497943937778,1.8550694221630692e-05,5.232946023170371e-06,1.951991634996375e-06
107,adam,0.0001,0.0334375,0.0334375,0.00016107129340525717,2.5130522772087716e-05,0.0031713510397821665,0.0008941671112552285,1.8625210941536352e-05,4.664493644668255e-06,1.8408186406304594e-06
108,adam,0.0001,0.03375,0.03375,0.00016923397197388113,2.576199585746508e-05,0.003409983590245247,0.0008410376030951738,2.035280704149045e-05,4.0811451071931515e-06,1.3280433677209658e-06
109,adam,0.0001,0.0340625,0.0340625,0.00012588717800099403,2.5330336939077824e-05,0.0020763901993632317,0.0008757371688261628,1.9405521015869454e-05,4.067124791617971e-06,1.8576910179035622e-06
110,adam,0.0001,0.034375,0.034375,0.00012453491217456758,2.1961986931273714e-05,0.0021298422943800688,0.0008540971321053803,1.6205318388529122e-05,4.023590918222908e-06,1.7330783066427102e-06
111,adam,0.0001,0.0346875,0.0346875,0.00010704071610234678,2.2850870664115064e-05,0.0016705923480913043,0.0007565021514892578,1.6817533833091147e-05,4.2558572204143275e-06,1.777480520104291e-06
112,adam,0.0001,0.035,0.035,0.00012155525473644957,2.06552394956816e-05,0.001798754557967186,0.0010841028997674584,1.6199066521949135e-05,3.344365268276306e-06,1.111808956011373e-06
113,adam,0.0001,0.0353125,0.0353125,9.869992209132761e-05,2.2460244508692995e-05,0.001427884679287672,0.0007311149965971708,1.692800287855789e-05,4.148825155425584e-06,1.383415678901656e-06
114,adam,0.0001,0.035625,0.035625,0.00012654239253606647,2.567087722127326e-05,0.002001864602789283,0.0008296166197396815,1.742834319884423e-05,5.690330453944625e-06,2.552204477979103e-06
115,adam,0.0001,0.0359375,0.0359375,0.00015185943630058318,2.3048116418067366e-05,0.0024737513158470392,0.0011105637531727552,1.7192873201565817e-05,4.305460151954321e-06,1.5497819276788505e-06
116,adam,0.0001,0.03625,0.03625,0.00015582502237521112,2.752924046944827e-05,0.0028723732102662325,0.0006668207934126258,2.1174633729970083e-05,3.0844366847304627e-06,3.2701691452530213e-06
117,adam,0.0001,0.0365625,0.0365625,0.00015028016059659421,2.6848338166018948e-05,0.0025917727034538984,0.0007841406622901559,2.080565900541842e-05,3.958203251386294e-06,2.084476363961585e-06
118,adam,0.0001,0.036875,0.036875,0.00010018772445619106,2.7037418476538733e-05,0.001437853672541678,0.0005458835512399673,2.0620027498807758e-05,4.107018867216539e-06,2.310371655767085e-06
119,adam,0.0001,0.0371875,0.0371875,0.00013768975622951984,2.3984339350135997e-05,0.0023891462478786707,0.0006684783147647977,1.848656393121928e-05,3.3502233236504253e-06,2.1475525500136428e-06
120,adam,0.0001,0.0375,0.0375,0.00021592470875475556,3.087459845119156e-05,0.004077151883393526,0.0008575176470912993,2.1650352209690027e-05,4.6583350012952e-06,4.565912149701035e-06
121,adam,0.0001,0.0378125,0.0378125,0.00018408472533337772,3.137628664262593e-05,0.003346389625221491,0.0006921803578734398,2.543915616115555e-05,3.990347977378406e-06,1.9467820493446197e-06
122,adam,0.0001,0.038125,0.038125,0.00012383701687213033,2.3183423763839528e-05,0.0017764567164704204,0.0008636376587674022,1.77544861799106e-05,3.5564694371714722e-06,1.8724676920101047e-06
123,adam,0.0001,0.0384375,0.0384375,0.00016134377801790833,2.490993938408792e-05,0.0029328896198421717,0.0006166084203869104,1.9563922251109034e-05,4.0336258280149195e-06,1.3123909639034537e-06
124,adam,0.0001,0.03875,0.03875,0.0003109662211500108,2.788755955407396e-05,0.006239363458007574,0.0010658917017281055,2.354016396566294e-05,2.446857706672745e-06,1.9005377680514357e-06
125,adam,0.0001,0.0390625,0.0390625,0.00042604023474268615,5.1375394832575694e-05,0.008690944872796535,0.000900475075468421,4.2347477574367076e-05,6.884471986268181e-06,2.1434464088088134e-06
126,adam,0.0001,0.039375,0.039375,0.00020976009545847774,3.2175870728679e-05,0.003884797915816307,0.0006252778694033623,2.6005032850662246e-05,4.230966169416206e-06,1.939873300216277e-06
127,adam,0.0001,0.0396875,0.0396875,0.00021075757103972137,3.294455382274464e-05,0.003939278423786163,0.0005410491721704602,2.580305590527132e-05,6.321986802504398e-06,8.195145255740499e-07
128,adam,0.0001,0.04,0.04,0.0003964108764193952,4.693395385402255e-05,0.007797564845532179,0.0009393590735271573,3.459978324826807e-05,7.417409506160766e-06,4.916760190099012e-06
129,adam,0.0001,0.0403125,0.0403125,0.00017443687829654664,3.5481985833030194e-05,0.002674684626981616,0.0007722583832219243,2.6236446501570754e-05,6.813328127464047e-06,2.4322112039953936e-06
130,adam,0.0001,0.040625,0.040625,0.00021400023251771927,3.256616400904022e-05,0.003621193580329418,0.000844875699840486,2.2750416974304244e-05,6.7697592385229655e-06,3.045989842576091e-06
131,adam,0.0001,0.0409375,0.0409375,0.0003346423909533769,4.046299000037834e-05,0.006233430001884699,0.0009526318754069507,3.20560357067734e-05,6.283035872911569e-06,2.1239193301880732e-06
132,adam,0.0001,0.04125,0.04125,0.00016193054034374654,2.5621053282520734e-05,0.002738913055509329,0.0005655593704432249,2.058910104096867e-05,3.6217638808011543e-06,1.410187564943044e-06
133,adam,0.0001,0.0415625,0.0415625,0.00022978728520683944,2.8086889869882725e-05,0.004332466050982475,0.0005204759654588997,2.3590073396917433e-05,3.156038019369589e-06,1.340779476777243e-06
134,adam,0.0001,0.041875,0.041875,0.0004178040544502437,3.8697700802003965e-05,0.008057821542024612,0.0009954646229743958,3.1269264582078904e-05,3.8895022953511216e-06,3.5389341519476147e-06
135,adam,0.0001,0.0421875,0.0421875,0.0001276661059819162,2.5555596948834136e-05,0.0017752645071595907,0.0006451327353715897,2.037399826804176e-05,4.208504833513871e-06,9.730947567732073e-07
136,adam,0.0001,0.0425,0.0425,0.0003847176267299801,4.010197153547779e-05,0.007300851866602898,0.0008077517268247902,3.236474731238559e-05,5.513318228622666e-06,2.2239078134589363e-06
137,adam,0.0001,0.0428125,0.0428125,0.0002668165834620595,3.636916881077923e-05,0.004456205293536186,0.0009265084518119693,2.769126876955852e-05,5.9047383729193825e-06,2.773161668301327e-06
138,adam,0.0001,0.043125,0.043125,0.000160274634254165,2.747506914602127e-05,0.0025848515797406435,0.0004945587133988738,2.0839303033426404e-05,5.651429546560394e-06,9.843378165896866e-07
139,adam,0.0001,0.0434375,0.0434375,0.00030222407076507807,4.005106529803015e-05,0.005401550326496363,0.0006340869585983455,3.0387769584194757e-05,7.140871275623795e-06,2.522425802453654e-06
140,adam,0.0001,0.04375,0.04375,0.00013195324572734535,2.6025511033367366e-05,0.0018129008822143078,0.0006083043990656734,2.1650612325174734e-05,3.1927825148159172e-06,1.1821148291346617e-06
141,adam,0.0001,0.0440625,0.0440625,0.00028129928978160024,3.4091819543391466e-05,0.0047858902253210545,0.0008244928321801126,2.6343421268393286e-05,4.989102308172733e-06,2.759299604804255e-06
142,adam,0.0001,0.044375,0.044375,0.00020994149963371456,2.5505039957351983e-05,0.0035200726706534624,0.0006362419226206839,2.0699040760518983e-05,3.802753326453967e-06,1.003246097752708e-06
143,adam,0.0001,0.0446875,0.0446875,0.00016263102588709444,2.8167056370875798e-05,0.0023588878102600574,0.0006500964518636465,2.351699185965117e-05,3.5602888601715676e-06,1.0897769016082748e-06
144,adam,0.0001,0.045,0.045,0.0002787441771943122,2.818115353875328e-05,0.004419446457177401,0.0011486203875392675,2.265619878016878e-05,4.637822257791413e-06,8.871321028891543e-07
