region,variable,n_points,mse,rmse,mae,r2,mape_pct,p90_abs_error,p99_abs_error,max_abs_error,mean_stabilized_rel_error,p90_stabilized_rel_error,p99_stabilized_rel_error,max_stabilized_rel_error
full,price,32761,0.05911998685560217,0.2431460196170239,0.23034568513839754,-19.49379247883129,4591.995859093204,0.3127240659668945,0.3309272383931224,0.33478705097759875,,,,
full,delta,32761,1.3091717914124688,1.144190452421479,0.6200356648348299,-17.998637788996295,129.13578300241792,0.9999775315467658,4.428765624185299,30.40927018642738,0.39417832752362897,0.5249353975643316,2.8089189736736815,19.600843104532107
full,gamma,32761,25230.627018318035,158.84151541180296,28.16502811589812,-16221.322068627866,914.3343354950853,83.45244703967501,352.085632295241,13867.085407127954,6.606934256687059,23.445574673163073,74.97506395382051,460.2862416114106
full,vega,32761,0.2770298220825711,0.5263362253185421,0.39276282983271354,-23.860220298111447,134.29279751721887,0.6018377520755513,2.2336259306863306,3.395450077180426,0.2979739640478992,0.46143893589885004,1.7576925975346427,2.761910669704803
full,theta,32761,0.008397411905339804,0.09163739359748183,0.05003378253902703,-15.068527564513332,203.30828201300525,0.08518510020312743,0.3123136530356468,6.262019909627872,0.04815882411326176,0.08060165691469078,0.3056889951630531,3.9896607244109337
full,rho,32761,0.3745200898580281,0.6119804652585147,0.49410611985128755,-1.9823473904635454,101.07152237422721,1.0242562879492638,1.447390101455942,1.6529881130405615,0.29472869883549485,0.5090228644860707,0.6090210774428134,0.6491561134514869
full,pde_residual,32761,9.463425648366911,3.0762681366173057,0.4202240505701169,,,0.950258477682866,6.241468701562587,284.2667499216772,,,,
short_maturity,price,905,0.06943468282422231,0.26350461632431094,0.24600402715314082,-15.963076251249262,105912.91195568735,0.33110675079381463,0.3311391127859486,0.33478705097759875,,,,
short_maturity,delta,905,3.4709429506127285,1.8630466850330747,0.7007563254392315,-15.816959984122668,135.39625106074553,0.9999804706317467,9.702013165718087,30.40927018642738,0.39418928422549243,0.4999906578829364,6.140107173902882,19.600843104532107
short_maturity,gamma,905,649719.5271824955,806.0518142045804,103.36263118604938,-31361.1813910019,787.9615952312112,6.657385814770377,2593.830432280325,13867.085407127954,6.639270431123323,0.814611695189445,237.00950010260465,460.2862416114106
short_maturity,vega,905,0.01424137728865526,0.11933724183445527,0.043875089283387465,-3.681376823966702,100.12855064616366,0.1197538051024389,0.6704406103258387,0.8338365242423404,0.03883104383541144,0.10626609490707419,0.5701296316534089,0.7201934343429073
short_maturity,theta,905,0.07979623829788131,0.28248227961746786,0.07036359374461988,-8.760009709572412,117.39484749455167,0.15764498052606565,0.9595985830939417,6.262019909627872,0.057969039885676255,0.13563106062434782,0.8057996437395416,3.9896607244109337
short_maturity,rho,905,0.0005742725175203766,0.023963983757304973,0.014990262439901496,-1.2714542130500779,90.61748167747166,0.04013183010068707,0.07523998984892152,0.11892786349205628,0.014542788912982177,0.03893736586341666,0.0740245474340658,0.11571697790691471
short_maturity,pde_residual,905,261.9744085287925,16.18562351374801,2.061754739160948,,,0.14709798331131257,52.11211727912789,284.2667499216772,,,,
atm,price,4887,0.06978131464619464,0.2641615313519261,0.2631030052197202,-130.104901487855,698.8007083249053,0.29725507755961356,0.3232582716865061,0.33478705097759875,,,,
atm,delta,4887,1.7310820161184306,1.3157059003129956,0.5240867575246673,-395.8174217091567,120.42364395564329,0.3893642348311128,6.809311402661344,30.40927018642738,0.36190728705235825,0.2768127529390467,4.4065723111734485,19.600843104532107
atm,gamma,4887,145068.33099075503,380.8783677117342,53.84325246602929,-33940.51863761972,839.8078162427958,26.427065814269092,1029.5849908189748,13867.085407127954,6.9861753446643515,4.771475353223222,140.3524546813541,460.2862416114106
atm,vega,4887,0.1461520789471609,0.3822984160929272,0.37341310007677125,-37.099350909196474,99.97613791959992,0.41718104500515996,0.6935907392443511,0.8338365242423404,0.2697738266471118,0.29119742881810023,0.5377728544458846,0.7201934343429073
atm,theta,4887,0.021329397535223508,0.14604587476277278,0.05908394733516541,-11.845463227423812,117.41332834796452,0.08923328178175242,0.4563466058237755,6.262019909627872,0.0543189836480482,0.08274229437270667,0.42036629508097806,3.9896607244109337
atm,rho,4887,0.2845845292528854,0.5334646466757524,0.46248295918226195,-2.926011370240445,104.73385434263444,0.8317361647717072,0.95529615347661,1.0086719461310356,0.2927474313499126,0.4540136626020941,0.48850228871194734,0.5020852562573238
atm,pde_residual,4887,58.096818144146056,7.622126877987932,1.0838686475605483,,,0.635627201672672,20.333167995603162,284.2667499216772,,,,
hard,price,135,0.0864297280677865,0.293989333255114,0.2910830253428909,-1027.0071382542833,9155.705869310426,0.32891833059688774,0.33095654089534343,0.33478705097759875,,,,
hard,delta,135,20.48835034817356,4.526405897417239,1.8253162818482451,-384.5877979724323,339.4239101378481,5.272119536498047,17.873453180456256,30.40927018642738,1.169639898577014,3.481821247539658,11.522191029382256,19.600843104532107
hard,gamma,135,4355511.335621163,2086.9861848179935,687.7179610967781,-176116.06784891273,4631.261862665544,2168.774714061163,11378.302698561694,13867.085407127954,42.95844758432574,185.15305811218792,446.0077188242765,460.2862416114106
hard,vega,135,0.08829792272812759,0.29714966385329733,0.20337675274616554,-25.483238063205025,151.89090475026163,0.5997132630846524,0.8239830342152324,0.8338365242423404,0.17616866247571358,0.5029504087713711,0.7114293454538935,0.7201934343429073
hard,theta,135,0.5261055585266297,0.7253313439571115,0.3409310817392148,-52.27699372870711,142.66408145641347,0.4725586393203417,2.3601864335638774,6.262019909627872,0.26612800617455645,0.3944916619489627,1.8183104643537722,3.9896607244109337
hard,rho,135,0.0011660353096935978,0.03414725918274551,0.022251363975415682,-12.553728666946427,175.56424354474441,0.060937588151081794,0.10922212525518106,0.11892786349205628,0.021832059827725223,0.05960877395719828,0.1066337197398867,0.11571697790691471
hard,pde_residual,135,1756.1978519799973,41.90701435296957,13.795913179340586,,,43.98790719764491,224.42126990474782,284.2667499216772,,,,
