idx,tau,moneyness,log_moneyness,v,rho,kappa,gamma,bar_v,r,gamma_cf,h_x,gamma_fd,error
13,0.016619154104785653,0.9994425750803008,-0.0005575803387287622,0.020362528004855617,-0.6341768771903191,1.0947580832347574,0.1977501070548719,0.4602089036423136,0.014738697478727136,19.89966229472877,0.005,19.797342091314913,-0.10232020341385706
14,0.0015731191654258477,1.026617674256282,0.026269587298498924,0.03714375049048745,-0.487306726381304,2.8752875427029174,0.6836970924092111,0.2326841408463423,0.03824017763036172,7.874241806804591,0.0005,7.8687779950044225,-0.0054638118001681946
14,0.0015731191654258477,1.026617674256282,0.026269587298498924,0.03714375049048745,-0.487306726381304,2.8752875427029174,0.6836970924092111,0.2326841408463423,0.03824017763036172,7.874241806804591,0.001,7.8524178706342305,-0.02182393617036027
14,0.0015731191654258477,1.026617674256282,0.026269587298498924,0.03714375049048745,-0.487306726381304,2.8752875427029174,0.6836970924092111,0.2326841408463423,0.03824017763036172,7.874241806804591,0.002,7.78744550678519,-0.08679630001940097
14,0.0015731191654258477,1.026617674256282,0.026269587298498924,0.03714375049048745,-0.487306726381304,2.8752875427029174,0.6836970924092111,0.2326841408463423,0.03824017763036172,7.874241806804591,0.005,7.353202255615695,-0.5210395511888954
15,0.0004104974786241309,1.004312957286413,0.004303683142564424,0.09557432075856782,-0.5019172856388961,2.9863934177509113,0.2849448244935163,0.3056779826233275,0.043835539863230966,63.69187361291688,0.0005,63.667361713837074,-0.024511899079804778
15,0.0004104974786241309,1.004312957286413,0.004303683142564424,0.09557432075856782,-0.5019172856388961,2.9863934177509113,0.2849448244935163,0.3056779826233275,0.043835539863230966,63.69187361291688,0.001,63.593906486667365,-0.09796712624951454
15,0.0004104974786241309,1.004312957286413,0.004303683142564424,0.09557432075856782,-0.5019172856388961,2.9863934177509113,0.2849448244935163,0.3056779826233275,0.043835539863230966,63.69187361291688,0.002,63.301289470483255,-0.3905841424336245
15,0.0004104974786241309,1.004312957286413,0.004303683142564424,0.09557432075856782,-0.5019172856388961,2.9863934177509113,0.2849448244935163,0.3056779826233275,0.043835539863230966,63.69187361291688,0.005,61.30603532063226,-2.3858382922846175
16,0.0031391184611784064,0.9984106284542745,-0.0015906359365828132,0.03615714698731594,-0.6282653477017576,2.316314674063757,0.684142290203807,0.4924782714726454,0.045082092678321924,42.026162287082684,0.0005,42.01561886438403,-0.01054342269865316
16,0.0031391184611784064,0.9984106284542745,-0.0015906359365828132,0.03615714698731594,-0.6282653477017576,2.316314674063757,0.684142290203807,0.4924782714726454,0.045082092678321924,42.026162287082684,0.001,41.98401885388834,-0.042143433194347324
16,0.0031391184611784064,0.9984106284542745,-0.0015906359365828132,0.03615714698731594,-0.6282653477017576,2.316314674063757,0.684142290203807,0.4924782714726454,0.045082092678321924,42.026162287082684,0.002,41.858071561643094,-0.16809072543959047
16,0.0031391184611784064,0.9984106284542745,-0.0015906359365828132,0.03615714698731594,-0.6282653477017576,2.316314674063757,0.684142290203807,0.4924782714726454,0.045082092678321924,42.026162287082684,0.005,40.99641221028537,-1.0297500767973133
17,0.00014867599716649854,0.9861158264693016,-0.013981460214486367,0.2996604698943759,-0.07340229403600121,0.9328845297622986,0.24616548438393537,0.18715267853320766,0.04922843041253771,-11.11819378967266,0.0005,-11.093591653185257,0.024602136487402504
17,0.00014867599716649854,0.9861158264693016,-0.013981460214486367,0.2996604698943759,-0.07340229403600121,0.9328845297622986,0.24616548438393537,0.18715267853320766,0.04922843041253771,-11.11819378967266,0.001,-11.019882361966499,0.09831142770616097
17,0.00014867599716649854,0.9861158264693016,-0.013981460214486367,0.2996604698943759,-0.07340229403600121,0.9328845297622986,0.24616548438393537,0.18715267853320766,0.04922843041253771,-11.11819378967266,0.002,-10.726497877836609,0.39169591183605057
17,0.00014867599716649854,0.9861158264693016,-0.013981460214486367,0.2996604698943759,-0.07340229403600121,0.9328845297622986,0.24616548438393537,0.18715267853320766,0.04922843041253771,-11.11819378967266,0.005,-8.736778112760124,2.3814156769125354
18,0.017129776945584155,0.9899450324631454,-0.010105860159446825,0.3435501181317581,-0.1968353681116357,2.0629951474982775,0.4763529981976877,0.4084480794518553,0.04911833415522662,5.244263452817001,0.0005,5.2442448613443675,-1.8591472633389117e-05
18,0.017129776945584155,0.9899450324631454,-0.010105860159446825,0.3435501181317581,-0.1968353681116357,2.0629951474982775,0.4763529981976877,0.4084480794518553,0.04911833415522662,5.244263452817001,0.001,5.244189090214813,-7.436260218796065e-05
18,0.017129776945584155,0.9899450324631454,-0.010105860159446825,0.3435501181317581,-0.1968353681116357,2.0629951474982775,0.4763529981976877,0.4084480794518553,0.04911833415522662,5.244263452817001,0.002,5.243966017713789,-0.00029743510321189603
18,0.017129776945584155,0.9899450324631454,-0.010105860159446825,0.3435501181317581,-0.1968353681116357,2.0629951474982775,0.4763529981976877,0.4084480794518553,0.04911833415522662,5.244263452817001,0.005,5.242405147624561,-0.0018583051924396798
19,0.005068077717443551,1.0012411136932293,0.0012403441482922576,0.20287892384769385,-0.8004704301035006,2.116219096452038,0.3235826535207889,0.16601556773594522,0.04764995663839908,12.391957192432184,0.0005,12.391707865652608,-0.000249326779576009
19,0.005068077717443551,1.0012411136932293,0.0012403441482922576,0.20287892384769385,-0.8004704301035006,2.116219096452038,0.3235826535207889,0.16601556773594522,0.04764995663839908,12.391957192432184,0.001,12.390959954486808,-0.0009972379453753177
19,0.005068077717443551,1.0012411136932293,0.0012403441482922576,0.20287892384769385,-0.8004704301035006,2.116219096452038,0.3235826535207889,0.16601556773594522,0.04764995663839908,12.391957192432184,0.002,12.387969384839188,-0.003987807592995551
19,0.005068077717443551,1.0012411136932293,0.0012403441482922576,0.20287892384769385,-0.8004704301035006,2.116219096452038,0.3235826535207889,0.16601556773594522,0.04764995663839908,12.391957192432184,0.005,12.3670833622739,-0.024873830158282928
20,0.011118752706560792,0.9963413966762963,-0.003665312381697233,0.16581563750650422,-0.0026688079461842486,1.1635250854909494,0.22711179009650295,0.4016146258983306,0.0035911070251442192,9.268706620735504,0.0005,9.268603162962865,-0.00010345777263864875
20,0.011118752706560792,0.9963413966762963,-0.003665312381697233,0.16581563750650422,-0.0026688079461842486,1.1635250854909494,0.22711179009650295,0.4016146258983306,0.0035911070251442192,9.268706620735504,0.001,9.268292807110152,-0.0004138136253519775
20,0.011118752706560792,0.9963413966762963,-0.003665312381697233,0.16581563750650422,-0.0026688079461842486,1.1635250854909494,0.22711179009650295,0.4016146258983306,0.0035911070251442192,9.268706620735504,0.002,9.267051631560092,-0.0016549891754120694
