greek,n_points,mse,rmse,mae,p90_abs_error,p99_abs_error,max_abs_error
delta,2048,5.312056395180514e-06,0.002304789880917676,0.00013229158168921279,5.9105375923795745e-06,0.00023615839494219327,0.08831144719275086
gamma,2048,2123.756538003889,46.0842330738387,2.527176955733755,0.00016280760692097824,0.029409231044080452,1766.230221765756
vega,2048,9.002060741628227e-07,0.0009487919024542856,0.00024342577051808737,0.00046874327314503305,0.0054505622287086015,0.008434846083062553
theta,2048,3.3780565821807134e-10,1.8379490151200367e-05,1.248449470503506e-06,8.137685994502592e-08,1.5310100992271807e-05,0.00048666259366569875
rho,2048,1.1586404827210293e-17,3.4038808479748955e-09,1.5344905741543041e-09,6.2427697455902376e-09,1.2307179617643271e-08,1.2939805005274252e-08
