tau,log_moneyness,v,rho,kappa,gamma,bar_v,r,moneyness,pinn_price,ref_price,error_price,abs_error_price,pde_residual,pde_residual_dx_log_m,pde_residual_dv,pinn_delta,ref_delta,error_delta,abs_error_delta,stabilized_rel_error_delta,pinn_gamma,ref_gamma,error_gamma,abs_error_gamma,stabilized_rel_error_gamma,pinn_vega,ref_vega,error_vega,abs_error_vega,stabilized_rel_error_vega,pinn_theta,ref_theta,error_theta,abs_error_theta,stabilized_rel_error_theta,pinn_rho,ref_rho,error_rho,abs_error_rho,stabilized_rel_error_rho
1.335,-0.1127954941453444,0.04,-0.7,2.0,0.3,0.04,0.01,0.8933333333333333,0.7347742390971628,0.13272109204991012,0.6020531470472527,0.6020531470472527,0.04734120988750876,,,-1.194818872858255,-0.595828358378669,-0.598990514479586,0.598990514479586,0.37534770662187555,-0.24780682295495263,2.3260350965295107,-2.5738419194844635,2.5738419194844635,0.7738468912039115,-1.1577653179288272,0.33559887520035214,-1.4933641931291795,1.4933641931291795,1.1181232785218997,-0.02667147818471277,-0.020960414884281405,-0.005711063300431366,0.005711063300431366,0.005593814625103437,-0.02539424073965489,-0.887767558089031,0.8623733173493761,0.8623733173493761,0.4568217700606892
1.4015,-0.1127954941453444,0.04,-0.7,2.0,0.3,0.04,0.01,0.8933333333333333,0.7365977236619595,0.13410349754404127,0.6024942261179183,0.6024942261179183,0.0482746696881492,,,-1.1717824074275962,-0.5887874632271028,-0.5829949442004934,0.5829949442004934,0.36694331853319734,-0.2171235900971855,2.2683230716139695,-2.485446661711155,2.485446661711155,0.7604654152148388,-1.1297274060438043,0.3322777352774281,-1.4620051413212325,1.4620051413212325,1.0973726443133798,-0.028117835729412732,-0.020616495610483215,-0.007501340118929518,0.007501340118929518,0.007349812736901318,-0.025341450812838912,-0.9251118810180607,0.8997704302052218,0.8997704302052218,0.46738604601483963
1.468,-0.1127954941453444,0.04,-0.7,2.0,0.3,0.04,0.01,0.8933333333333333,0.7385075524340419,0.13546320296570225,0.6030443494683396,0.6030443494683396,0.04895835171620699,,,-1.1499947368874297,-0.5821746661852565,-0.5678200707021732,0.5678200707021732,0.35888583153162895,-0.1889401364012906,2.213766043503022,-2.402706179904313,2.402706179904313,0.7476294625620447,-1.1033295512335493,0.32879728336061237,-1.4321268345941616,1.4321268345941616,1.07776171168278,-0.02927697515923814,-0.020277845144656574,-0.008999130014581566,0.008999130014581566,0.008820273866973614,-0.02529097150742301,-0.9623316015178798,0.9370406300104568,0.9370406300104568,0.47751390707138797
1.5345,-0.1127954941453444,0.04,-0.7,2.0,0.3,0.04,0.01,0.8933333333333333,0.7404862471246212,0.13680058358859792,0.6036856635360233,0.6036856635360233,0.04943465007440725,,,-1.1293137815483372,-0.5759467571921959,-0.5533670243561413,0.5533670243561413,0.35113307085453455,-0.16292229024379395,2.1621470406594705,-2.3250693309032644,2.3250693309032644,0.7352818515417194,-1.0783902073444493,0.3252083457532611,-1.4035985530977104,1.4035985530977104,1.0591531192779289,-0.030196096944694162,-0.019945171357952134,-0.010250925586742028,0.010250925586742028,0.01005046729432914,-0.025242874140771487,-0.9994398292109101,0.9741969550701386,0.9741969550701386,0.4872349449268552
1.601,-0.1127954941453444,0.04,-0.7,2.0,0.3,0.04,0.01,0.8933333333333333,0.7425191778652496,0.1381160542864266,0.604403123578823,0.604403123578823,0.04973838301125432,,,-1.1096181561549157,-0.5700662043453879,-0.5395519518095278,0.5395519518095278,0.3436491724465114,-0.13879723499938568,2.113260329846016,-2.2520575648454018,2.2520575648454018,0.7233759230654476,-1.0547540006986809,0.3215514329114598,-1.3763054336101406,1.3763054336101406,1.0414316078323598,-0.030914000019893,-0.01961896721169471,-0.01129503280819829,0.01129503280819829,0.011077699779444374,-0.025197187800424667,-1.0364476901327917,1.011250502332367,1.011250502332367,0.49657573196315485
1.6675,-0.1127954941453444,0.04,-0.7,2.0,0.3,0.04,0.01,0.8933333333333333,0.7445940650856754,0.13941005703123033,0.605184008054445,0.605184008054445,0.04989836765051062,,,-1.0908036028507817,-0.5645002556281347,-0.526303347222647,0.526303347222647,0.336403490718089,-0.11634048535526359,2.0669129859606628,-2.1832534713159264,2.1832534713159264,0.7118733010392391,-1.0322872139007502,0.31785877328340506,-1.3501459871841552,1.3501459871841552,1.0244997525951187,-0.031462822162469276,-0.01929956209920103,-0.012163260063268247,0.012163260063268247,0.011932959176611992,-0.02515390689393914,-1.073364667558433,1.048210760664494,1.048210760664494,0.5055602504786836
1.734,-0.1127954941453444,0.04,-0.7,2.0,0.3,0.04,0.01,0.8933333333333333,0.7467005824484865,0.1406830513581797,0.6060175310903068,0.6060175310903068,0.049938613400758954,,,-1.0727801493074824,-0.5592202046680521,-0.5135599446394303,0.5135599446394303,0.32936973437229405,-0.09536594456715752,2.022925436055277,-2.1182913806224346,2.1182913806224346,0.7007421868091687,-1.0108741894902267,0.3141559317404519,-1.3250301212306785,1.3250301212306785,1.0082746569319403,-0.03186936129103336,-0.018987160402347696,-0.012882200888685667,0.012882200888685667,0.01264216212851899,-0.02511299709652065,-1.1101988768940831,1.0850858797975624,1.0850858797975624,0.5142102441996637
1.8005,-0.1127954941453444,0.04,-0.7,2.0,0.3,0.04,0.01,0.8933333333333333,0.7488300369541163,0.14193550706812663,0.6068945298859897,0.6068945298859897,0.04987923745750672,,,-1.0554698226333374,-0.554200786870416,-0.5012690357629215,0.5012690357629215,0.3225252747248259,-0.07571823477219057,1.9811313702759823,-2.056849605048173,2.056849605048173,0.6899560433855545,-0.9904144383543553,0.3104631021596747,-1.30087754051403,1.30087754051403,0.9926853631896637,-0.03215609075130958,-0.018681870715486874,-0.013474220035822708,0.013474220035822708,0.013227112824103647,-0.025074400141127735,-1.1469572887819264,1.1218828886407985,1.1218828886407985,0.5225455087079527
1.867,-0.1127954941453444,0.04,-0.7,2.0,0.3,0.04,0.01,0.8933333333333333,0.7509751086680436,0.1431678986330488,0.6078072100349948,0.6078072100349948,0.04973717518653965,,,-1.03880479384703,-0.5494196798825537,-0.48938511396447626,0.48938511396447626,0.3158505860733431,-0.05726672483148433,1.9413772743126032,-1.9986439991440876,1.9986439991440876,0.6794925685319197,-0.9708202939438519,0.3067961432195286,-1.2776164371633805,1.2776164371633805,0.977670804886018,-0.032341948312771235,-0.018383728177715837,-0.013958220135055398,0.013958220135055398,0.013706248193922025,-0.025038037759918388,-1.1836459112389517,1.1586078734790333,1.1586078734790333,0.5305841334054316
1.9335,-0.1127954941453444,0.04,-0.7,2.0,0.3,0.04,0.01,0.8933333333333333,0.7531296370207106,0.14438070090740518,0.6087489361133054,0.6087489361133054,0.049526737341846205,,,-1.0227258592541502,-0.5448570880877768,-0.4778687711663734,0.4778687711663734,0.3093287883074538,-0.03990084018687592,1.903521748201156,-1.9434225883880318,1.9434225883880318,0.6693328850014839,-0.9520149934220224,0.3031674109485861,-1.2551824043706086,1.2551824043706086,0.9631781717568821,-0.032442955872117485,-0.018092711662292038,-0.014350244209825447,0.014350244209825447,0.014095223397086371,-0.025003814993561982,-1.2202699391749614,1.1952661241813993,1.1952661241813993,0.5383427046828156
2.0,-0.1127954941453444,0.04,-0.7,2.0,0.3,0.04,0.01,0.8933333333333333,0.7552884438667387,0.1455743858477797,0.609714058018959,0.609714058018959,0.04926005167626207,,,-1.0071811879005441,-0.5404953951923783,-0.4666857927081658,0.4666857927081658,0.30294526953122486,-0.023526351004545108,1.8674347176626782,-1.8909610686672234,1.8909610686672234,0.6594608961868872,-0.9339310958813241,0.29958642974760424,-1.2335175256289284,1.2335175256289284,0.9491615927910948,-0.032472711135162625,-0.017808757091292513,-0.014663954043870112,0.014663954043870112,0.0144073765741385,-0.024971623021349094,-1.2568338777726085,1.2318622547512594,1.2318622547512594,0.5458364777681602
0.005,-0.09798040836020366,0.04,-0.7,2.0,0.3,0.04,0.01,0.9066666666666667,1.3569456266460258,0.09325568111760252,1.2636899455284234,1.2636899455284234,-30.345755119444508,,,-3.6005390170821268,-1.0017711052837033,-2.5987679117984235,2.5987679117984235,1.2982343010841442,-68.78946542003882,1.3510992657087897,-70.14056468574762,70.14056468574762,29.833093697386797,-3.8084222355546125,0.0026410658621541516,-3.8110633014167665,3.8110633014167665,3.8010245452490996,31.143957722218207,-0.009959677214441253,31.15391739943265,31.15391739943265,30.846694281258763,0.005232469180430688,-0.005007640749540798,0.010240109929971486,0.010240109929971486,0.010189086644489937
0.07150000000000001,-0.09798040836020366,0.04,-0.7,2.0,0.3,0.04,0.01,0.9066666666666667,0.8915353886506243,0.09291341244670148,0.7986219762039228,0.7986219762039228,-1.7822195699226844,,,-3.39723473742509,-0.9776757856322988,-2.419558951792791,2.419558951792791,1.2234355951419076,-11.891533630577984,1.4392899903752578,-13.330823620953241,13.330823620953241,5.465042563021562,-3.4705841554337065,0.02937333016379462,-3.499957485597501,3.499957485597501,3.400085647294345,1.9864402440050128,-0.004051643752891196,1.990491887757904,1.990491887757904,1.9824596674309984,-0.022445708421401988,-0.07002277125319568,0.04757706283179369,0.04757706283179369,0.04446359844853778
0.138,-0.09798040836020366,0.04,-0.7,2.0,0.3,0.04,0.01,0.9066666666666667,0.8087344454737894,0.09377376163938544,0.7149606838344039,0.7149606838344039,-0.6618997403098718,,,-2.7797064831735248,-0.9167640395086738,-1.862942443664851,1.862942443664851,0.9719205939101304,-6.09998756702503,3.004654122485647,-9.104641689510677,9.104641689510677,2.273515117919727,-2.775917310888487,0.11051774861401098,-2.886435059502498,2.886435059502498,2.5991795836716096,0.7915383920175845,-0.01961366911816178,0.8111520611357462,0.8111520611357462,0.7955484373187064,-0.025119065251967884,-0.12764629572956063,0.10252723047759274,0.10252723047759274,0.09092144484123015
0.20450000000000002,-0.09798040836020366,0.04,-0.7,2.0,0.3,0.04,0.01,0.9066666666666667,0.7699111435414638,0.0953154778809775,0.6745956656604863,0.6745956656604863,-0.3313466124270381,,,-2.430458244010988,-0.8613354859088678,-1.5691227581021203,1.5691227581021203,0.8430091028624732,-3.9113226814885205,3.5705119337550713,-7.481834615243592,7.481834615243592,1.6369795602079562,-2.384767776198932,0.18246886910425308,-2.567236645303185,2.567236645303185,2.1710818038261968,0.43012797350550774,-0.025791524617220656,0.4559194981227284,0.4559194981227284,0.4444562927080696,-0.02596008346804747,-0.17919509878730952,0.15323501531926204,0.15323501531926204,0.12994882312252634
0.271,-0.09798040836020366,0.04,-0.7,2.0,0.3,0.04,0.01,0.9066666666666667,0.7473996315471378,0.09712229999895838,0.6502773315481795,0.6502773315481795,-0.18325607325832877,,,-2.1976092938726426,-0.8161678032948494,-1.3814414905777932,1.3814414905777932,0.760635381858226,-2.7850956093153028,3.725740323912845,-6.510835933228147,6.510835933228147,1.3777388275615763,-2.1244563304058883,0.23739528247220143,-2.3618516128780898,2.3618516128780898,1.9087284769336832,0.264940245886455,-0.02816675496423654,0.2931070008506915,0.2931070008506915,0.28507729843967466,-0.02628878725650653,-0.2268580136879509,0.20056922643144437,0.20056922643144437,0.16348202008195775
0.3375,-0.09798040836020366,0.04,-0.7,2.0,0.3,0.04,0.01,0.9066666666666667,0.7330901711292213,0.09902782857914127,0.63406234255008,0.63406234255008,-0.10258930268810282,,,-2.027738459406144,-0.7793142318655808,-1.2484242275405633,1.2484242275405633,0.7016322385234965,-2.1100430158881025,3.7131253363574075,-5.82316835224551,5.82316835224551,1.2355216415156938,-1.9347775713087307,0.27805230646377277,-2.2128298777725037,2.2128298777725037,1.7314079138866825,0.17333607767057801,-0.028975916295120096,0.2023119939656981,0.2023119939656981,0.19661489716312572,-0.02641250318351154,-0.27189204709632814,0.2454795439128166,0.2454795439128166,0.19300344276327167
0.404,-0.09798040836020366,0.04,-0.7,2.0,0.3,0.04,0.01,0.9066666666666667,0.7235904228253456,0.10096078563274136,0.6226296371926042,0.6226296371926042,-0.053354133542549684,,,-1.8965415152424,-0.7487509734905222,-1.1477905417518777,1.1477905417518777,0.6563487650050468,-1.6655466033287811,3.6290983535992503,-5.294644956928032,5.294644956928032,1.1437745652587616,-1.7884367082436101,0.30777132360110615,-2.096208031844716,2.096208031844716,1.6028857599297668,0.11646328882882637,-0.029079732097929467,0.14554302092675583,0.14554302092675583,0.14143026666169503,-0.026438460991938924,-0.3150506473120493,0.2886121863201104,0.2886121863201104,0.21946849492833667
0.47050000000000003,-0.09798040836020366,0.04,-0.7,2.0,0.3,0.04,0.01,0.9066666666666667,0.7171879001845138,0.10288802897802396,0.6142998712064899,0.6142998712064899,-0.021003861105923578,,,-1.791123763311645,-0.7229723703785633,-1.0681513929330817,1.0681513929330817,0.6199469076212711,-1.3533070773145248,3.5155235806361524,-4.868830657950677,4.868830657950677,1.078242770966717,-1.670980580435556,0.3292304717567669,-2.0002110521923226,2.0002110521923226,1.5047887440834542,0.0784525349843658,-0.0288436293514931,0.1072961643358589,0.1072961643358589,0.10428811655614804,-0.02641291657964277,-0.3568191912060507,0.3304062746264079,0.3304062746264079,0.24351533112729343
0.537,-0.09798040836020366,0.04,-0.7,2.0,0.3,0.04,0.01,0.9066666666666667,0.7129088970546118,0.104793273751431,0.6081156233031808,0.6081156233031808,0.0013594098748567207,,,-1.7039082570222153,-0.7008998576525793,-1.003008399369636,1.003008399369636,0.5896927998770563,-1.1232497259766276,3.3918553001452825,-4.51510502612191,4.51510502612191,1.0280632483434848,-1.5739270453216334,0.34444716217682325,-1.9183742074984567,1.9183742074984567,1.4268870220175673,0.05170849105143281,-0.028437339385538336,0.08014583043697115,0.08014583043697115,0.07792971663675298,-0.026358682427617967,-0.39752811069840666,0.3711694282707887,0.3711694282707887,0.2655899551711335
0.6035,-0.09798040836020366,0.04,-0.7,2.0,0.3,0.04,0.01,0.9066666666666667,0.7101520204900548,0.10666832839009643,0.6034836920999583,0.6034836920999583,0.017388615621521875,,,-1.6301052000617946,-0.6817534223262403,-0.9483517777355543,0.9483517777355543,0.5639065544006875,-0.9473565003971485,3.2674725667321463,-4.214829067129295,4.214829067129295,0.987664009837288,-1.4919186325287588,0.35492555568305484,-1.8468441882118136,1.8468441882118136,1.3630595278578013,0.03217505195825837,-0.027945590209768632,0.060120642168027004,0.060120642168027004,0.05848621049656765,-0.026288106861122353,-0.43741162878908035,0.411123521927958,0.411123521927958,0.28601655482243526
0.67,-0.09798040836020366,0.04,-0.7,2.0,0.3,0.04,0.01,0.9066666666666667,0.7085224630992742,0.10850914861362049,0.6000133144856538,0.6000133144856538,0.02918229282869168,,,-1.5665154142496274,-0.6649578853391414,-0.901557528910486,0.901557528910486,0.5414896898289079,-0.8088176346484603,3.1469067285227488,-3.955724363171209,3.955724363171209,0.9538975969638833,-1.421379116395794,0.3617911426856657,-1.7831702590814598,1.7831702590814598,1.3094300610332714,0.017504134061034786,-0.027413119446323346,0.04491725350735813,0.04491725350735813,0.04371878522591205,-0.026208349330062133,-0.4766408796518098,0.4504325303217477,0.4504325303217477,0.3050386431316727
0.7365,-0.09798040836020366,0.04,-0.7,2.0,0.3,0.04,0.01,0.9066666666666667,0.7077486091637867,0.11031392438585363,0.597434684777933,0.597434684777933,0.03802400551015591,,,-1.5109082671176937,-0.650080385083005,-0.8608278820346886,0.8608278820346886,0.5216884521607024,-0.6969878190146611,3.032244900395257,-3.729232719409918,3.729232719409918,0.9248527337822073,-1.3598159586933163,0.36589223299225804,-1.7257081916855743,1.7257081916855743,1.2634292442713932,0.0062493209673806435,-0.026864570793217052,0.033113891760597695,0.033113891760597695,0.03224757451220502,-0.026123785145241697,-0.5153438832532086,0.48922009810796685,0.48922009810796685,0.3228442754905818
0.803,-0.09798040836020366,0.04,-0.7,2.0,0.3,0.04,0.01,0.9066666666666667,0.707636548543752,0.1120820942892099,0.5955544542545421,0.5955544542545421,0.04473901180286021,,,-1.4616738186628377,-0.6367889503793642,-0.8248848682834735,0.8248848682834735,0.5039653206922536,-0.6048284302814952,2.9243066430120566,-3.529135073293552,3.529135073293552,0.8993015567674407,-1.3054306188355236,0.36787329451037043,-1.673303913345894,1.673303913345894,1.223288677439128,-0.002525502606907676,-0.026313927560684416,0.02378842495377674,0.02378842495377674,0.02317850738936812,-0.026037200317250483,-0.5536182396677668,0.5275810393505164,0.5275810393505164,0.3395821610998445
0.8695,-0.09798040836020366,0.04,-0.7,2.0,0.3,0.04,0.01,0.9066666666666667,0.7080436473130847,0.11381381158550241,0.5942298357275823,0.5942298357275823,0.049879970547569985,,,-1.417616724779271,-0.6248246423562231,-0.7927920824230479,0.7927920824230479,0.4879247038458183,-0.5275187268197807,2.8232478589237235,-3.3507665857435045,3.3507665857435045,0.8764188745761238,-1.2568878444375322,0.3682276064718424,-1.6251154509093746,1.6251154509093746,1.187752273980169,-0.009451102951312039,-0.02576925768806109,0.016318154736749052,0.016318154736749052,0.01590821192431509,-0.025950426541391538,-0.5915395332263157,0.5655891066849241,0.5655891066849241,0.3553723265286291
0.936,-0.09798040836020366,0.04,-0.7,2.0,0.3,0.04,0.01,0.9066666666666667,0.7088623865419086,0.11550964275807196,0.5933527437838366,0.5933527437838366,0.053829767798458494,,,-1.3778282369898815,-0.6139824360100254,-0.7638458009798561,0.7638458009798561,0.47326772828345165,-0.46165885112388977,2.728881504919229,-3.190540356043119,3.190540356043119,0.8556293225821422,-1.213172473430595,0.3673352547988188,-1.580507728229414,1.580507728229414,1.1559035888838836,-0.014966997230120016,-0.025235223256267286,0.01026822602614727,0.01026822602614727,0.010015483074736917,-0.025864697406577597,-0.6291670801171031,0.6033023827105255,0.6033023827105255,0.37031338901542293
1.0025,-0.09798040836020366,0.04,-0.7,2.0,0.3,0.04,0.01,0.9066666666666667,0.7100100540665049,0.11717039146545061,0.5928396626010543,0.5928396626010543,0.05686141004971539,,,-1.3416035283276573,-0.6040978218662918,-0.7375057064613655,0.7375057064613655,0.45976354833729066,-0.4047910103862709,2.6408518405925205,-3.0456428509787914,3.0456428509787914,0.8365193049116595,-1.173496992401915,0.36549079878632296,-1.538987791188238,1.538987791188238,1.1270583386985271,-0.019388255517379237,-0.02471446583888895,0.005326210321509713,0.005326210321509713,0.005197750689651265,-0.025780857325036443,-0.666547964332449,0.6407671070074126,0.6407671070074126,0.3844876479532215
1.069,-0.09798040836020366,0.04,-0.7,2.0,0.3,0.04,0.01,0.9066666666666667,0.7114219318875964,0.11879699292084434,0.5926249389667521,0.5926249389667521,0.05917442366211801,,,-1.308386495885434,-0.5950372280777971,-0.713349267807637,0.713349267807637,0.44723048167803875,-0.3551004891560787,2.5587302134151813,-2.9138307025712598,2.9138307025712598,0.8187838155269895,-1.1372398460651394,0.362923622200816,-1.5001634682659555,1.5001634682659555,1.100695184843541,-0.022946298515266396,-0.024208399914661352,0.0012621013993949562,0.0012621013993949562,0.0012322701117273753,-0.025699488768368115,-0.7037199345447991,0.678020445776431,0.678020445776431,0.3979647311913298
1.1355,-0.09798040836020366,0.04,-0.7,2.0,0.3,0.04,0.01,0.9066666666666667,0.7130466550792474,0.12039044920518083,0.5926562058740665,0.5926562058740665,0.060917790544281376,,,-1.277731846061179,-0.5866910475950937,-0.6910407984660853,0.6910407984660853,0.4355232226925827,-0.3112226904647571,2.4820676671060524,-2.7932903575708097,2.7932903575708097,0.8021930142133953,-1.1039030798985214,0.3598130554720814,-1.463716135370603,1.463716135370603,1.0764098266893385,-0.0258147258587925,-0.023717681826887813,-0.0020970440319046865,0.0020970440319046865,0.0020484593253897706,-0.025620992306006195,-0.740713522392584,0.7150925300865778,0.7150925300865778,0.4108042597978409
1.202,-0.09798040836020366,0.04,-0.7,2.0,0.3,0.04,0.01,0.9066666666666667,0.7148429658366963,0.12195178908347626,0.59289117675322,0.59289117675322,0.0622048576275756,,,-1.2492784010737263,-0.578968477125299,-0.6703099239484274,0.6703099239484274,0.42452394310544234,-0.27211499917993665,2.410423326659742,-2.682538325839679,2.682538325839679,0.7865704837490152,-1.0730825302725637,0.35629972124381515,-1.4293822515163788,1.4293822515163788,1.053883761183363,-0.028126182270144198,-0.02324249453909219,-0.004883687731052008,0.004883687731052008,0.004772756953621057,-0.02554563842076987,-0.7775536164291847,0.7520079780084149,0.7520079780084149,0.4230578313126083
1.2685,-0.09798040836020366,0.04,-0.7,2.0,0.3,0.04,0.01,0.9066666666666667,0.7167773903702233,0.12348204286145414,0.5932953475087691,0.5932953475087691,0.06312329563638613,,,-1.222729895029016,-0.5717936394655974,-0.6509362555634186,0.6509362555634186,0.4141359522136341,-0.2369695423719738,2.3433790278479565,-2.5803485702199302,2.5803485702199302,0.7717786552848097,-1.0444463863180293,0.3524941230700207,-1.39694050938805,1.39694050938805,1.032862535636858,-0.029983672853479804,-0.02278272452845903,-0.007200948325020773,0.007200948325020773,0.007040545515999674,-0.025473601945093505,-0.8142606480767351,0.7887870461316416,0.7887870461316416,0.43477052041437403
1.335,-0.09798040836020366,0.04,-0.7,2.0,0.3,0.04,0.01,0.9066666666666667,0.7188225419980322,0.12498222667035197,0.5938403153276802,0.5938403153276802,0.0637419118501939,,,-1.1978408913855116,-0.5651026303114235,-0.6327382610740881,0.6327382610740881,0.40427908612496943,-0.2051524737621203,2.28054610186126,-2.4856985756233803,2.4856985756233803,0.7577087772712864,-1.0177194746185083,0.34848320084819145,-1.3662026754666998,1.3662026754666998,1.01314030060394,-0.031468336924189294,-0.02233807377833968,-0.009130263145849613,0.009130263145849613,0.008930767013406966,-0.02540498552203127,-0.8508514963338671,0.8254465108118358,0.8254465108118358,0.445982031755041
1.4015,-0.09798040836020366,0.04,-0.7,2.0,0.3,0.04,0.01,0.9066666666666667,0.720955858819359,0.1264533327650157,0.5945025260543433,0.5945025260543433,0.06411541053789982,,,-1.1744062783631584,-0.5588412412979542,-0.6155650370652042,0.6155650370652042,0.3948862916615292,-0.17616088544710037,2.2215677095658233,-2.3977285950129237,2.3977285950129237,0.7442738477584474,-0.9926715408599314,0.34433537197730285,-1.3370069128372342,1.3370069128372342,0.9945486377188085,-0.03264490258727645,-0.021908131775413824,-0.010736770811862629,0.010736770811862629,0.010506591031044133,-0.025339835982599025,-0.8873401855792038,0.8620003495966048,0.8620003495966048,0.4567275980149103
1.468,-0.09798040836020366,0.04,-0.7,2.0,0.3,0.04,0.01,0.9066666666666667,0.7231586490893355,0.12789632370997384,0.5952623253793616,0.5952623253793616,0.06428778300844891,,,-1.1522533122577403,-0.5529631846616991,-0.5992901275960412,0.5992901275960412,0.38590105259101287,-0.14959169180519144,2.1661186981590763,-2.3157103899642677,2.3157103899642677,0.7314035292835754,-0.9691083770045248,0.3401044344513916,-1.3092128114559163,1.3092128114559163,0.9769483465606756,-0.033565586862980154,-0.021492422338758428,-0.012073164524221726,0.012073164524221726,0.011819142521468349,-0.025278156063502717,-0.9237384291485005,0.8984602730849978,0.8984602730849978,0.46703868856156344
1.5345,-0.09798040836020366,0.04,-0.7,2.0,0.3,0.04,0.01,0.9066666666666667,0.7254153584134355,0.12931212910449807,0.5961032293089374,0.5961032293089374,0.06429476341485185,,,-1.1312355065768258,-0.5474286947842857,-0.5838068117925401,0.5838068117925401,0.37727542067708897,-0.12511880492640726,2.113904134380025,-2.2390229393064325,2.2390229393064325,0.7190404208613248,-0.9468650093681181,0.3358326073956157,-1.2826976167637338,1.2826976167637338,0.9602233166508223,-0.03427293216916981,-0.021090434320650216,-0.013182497848519593,0.013182497848519593,0.012910215790328253,-0.02521991300800405,-0.9600560565903329,0.9348361435823288,0.9348361435823288,0.47694357538352633
1.601,-0.09798040836020366,0.04,-0.7,2.0,0.3,0.04,0.01,0.9066666666666667,0.7277129994717921,0.1307016439757176,0.5970113554960745,0.5970113554960745,0.0641656356552137,,,-1.1112278792764956,-0.5422034162339524,-0.5690244630425432,0.5690244630425432,0.36896848823749595,-0.10247615449530569,2.064657189862775,-2.1671333443580805,2.1671333443580805,0.7071372783639522,-0.9258004026724274,0.3315529127612604,-1.2573533154336878,1.2573533154336878,0.9442758927441315,-0.03480190134625951,-0.020701641809066258,-0.014100259537193252,0.014100259537193252,0.013814281235212184,-0.025165045050166847,-0.996301352252563,0.9711363072023962,0.9711363072023962,0.4864677900992237
1.6675,-0.09798040836020366,0.04,-0.7,2.0,0.3,0.04,0.01,0.9066666666666667,0.7300407026095735,0.13206572826926388,0.5979749743403097,0.5979749743403097,0.0639245819192893,,,-1.0921232134277947,-0.5372575119506251,-0.5548657014771696,0.5548657014771696,0.3609451878840396,-0.0814448936278552,2.018136771226703,-2.099581664854558,2.099581664854558,0.6956549102979174,-0.9057932950560392,0.32729105018397137,-1.2330843452400106,1.2330843452400106,0.9290233254184128,-0.035181447075388075,-0.020325517405466585,-0.01485592966992149,0.01485592966992149,0.014559990332984978,-0.02511346644132509,-1.0324813256234162,1.0073678591820912,1.0073678591820912,0.4956344968498565
1.734,-0.09798040836020366,0.04,-0.7,2.0,0.3,0.04,0.01,0.9066666666666667,0.7323893575422975,0.13340520705913206,0.5989841504831654,0.5989841504831654,0.06359170250582839,,,-1.0738290839102698,-0.5325649422716721,-0.5412641416385977,0.5412641416385977,0.3531753380945144,-0.061843646814360664,1.9741251188594482,-2.035968765673809,2.035968765673809,0.6845605629579516,-0.8867388877371196,0.32306687938780304,-1.2098057671249227,1.2098057671249227,0.914395021122978,-0.035435702993839274,-0.019961540884827402,-0.015474162109011872,0.015474162109011872,0.015171319200514042,-0.025065071458516407,-1.0686019286823671,1.0435368572238508,1.0435368572238508,0.504464799512466
1.8005,-0.09798040836020366,0.04,-0.7,2.0,0.3,0.04,0.01,0.9066666666666667,0.7347513246198161,0.1347208712234127,0.6000304533964034,0.6000304533964034,0.06318379658773562,,,-1.0562654700075054,-0.5281028777553225,-0.5281625922521829,0.5281625922521829,0.3456328758624008,-0.04352099838578606,1.932425497505862,-1.975946495891648,1.975946495891648,0.6738266658683281,-0.8685461881962482,0.31889559688735486,-1.187441785083603,1.187441785083603,0.900330388459869,-0.03558489873241009,-0.0196092047496432,-0.015975693982766888,0.015975693982766888,0.01566844817440579,-0.02501973769154241,-1.104668231772358,1.0796484940808155,1.0796484940808155,0.5129779970934587
1.867,-0.09798040836020366,0.04,-0.7,2.0,0.3,0.04,0.01,0.9066666666666667,0.7371201998213837,0.13601347841495603,0.6011067214064276,0.6011067214064276,0.06271496692312253,,,-1.039362821044465,-0.5238512176821979,-0.5155116033622671,0.5155116033622671,0.33829523340629575,-0.026349651492630747,1.892860041565035,-1.9192096930576656,1.9192096930576656,0.6634298464088069,-0.8511358585512454,0.3147886732660515,-1.1659245318172968,1.1659245318172968,0.8867771342454883,-0.03564607090774759,-0.019268017681588357,-0.01637805322615923,0.01637805322615923,0.01606844612216177,-0.02497732881041382,-1.140684566761538,1.1157072379511241,1.1157072379511241,0.5211917978364201
1.9335,-0.09798040836020366,0.04,-0.7,2.0,0.3,0.04,0.01,0.9066666666666667,0.7394906217179905,0.137283754211035,0.6022068675069555,0.6022068675069555,0.06219709339145487,,,-1.0230604758899846,-0.5197921926845552,-0.5032682832054294,0.5032682832054294,0.33114282704430675,-0.010221846754615065,1.8552677823378179,-1.865489629092433,1.865489629092433,0.6533501483230477,-0.8344384584199388,0.31075460200939664,-1.1451930604293354,1.1451930604293354,0.8736899024987178,-0.03563362154118788,-0.018937506564872912,-0.01669611497631497,0.01669611497631497,0.016385808618040086,-0.02493769695116289,-1.1766546442307693,1.1517169472796063,1.1517169472796063,0.5291225001321345
