tau,log_moneyness,v,rho,kappa,gamma,bar_v,r,moneyness,pinn_price,ref_price,error_price,abs_error_price,pde_residual,pde_residual_dx_log_m,pde_residual_dv,pinn_delta,ref_delta,error_delta,abs_error_delta,stabilized_rel_error_delta,pinn_gamma,ref_gamma,error_gamma,abs_error_gamma,stabilized_rel_error_gamma,pinn_vega,ref_vega,error_vega,abs_error_vega,stabilized_rel_error_vega,pinn_theta,ref_theta,error_theta,abs_error_theta,stabilized_rel_error_theta,pinn_rho,ref_rho,error_rho,abs_error_rho,stabilized_rel_error_rho
0.537,-0.09798040836020366,0.04,-0.7,2.0,0.3,0.04,0.01,0.9066666666666667,1.2891984829249392,0.104793273751431,1.1844052091735082,1.1844052091735082,0.180979364204763,,,-0.7288739673465812,-0.7008998576525793,-0.027974109694001825,0.027974109694001825,0.01644665296909898,-3.6262381968367356,3.3918553001452825,-7.018093496982019,7.018093496982019,1.597979217746509,-0.6028547437076539,0.34444716217682325,-0.9473019058844772,0.9473019058844772,0.704603299062107,-0.11532989490569447,-0.028437339385538336,-0.08689255552015612,0.08689255552015612,0.08448988790320655,-0.0681578554252665,-0.39752811069840666,0.3293702552731401,0.3293702552731401,0.23568059400861655
0.6035,-0.09798040836020366,0.04,-0.7,2.0,0.3,0.04,0.01,0.9066666666666667,1.2968914030111218,0.10666832839009643,1.1902230746210254,1.1902230746210254,0.1775137004171805,,,-0.7130534913160839,-0.6817534223262403,-0.03130006898984361,0.03130006898984361,0.018611568482226504,-3.2703804261491602,3.2674725667321463,-6.537852992881307,6.537852992881307,1.5320199229511917,-0.5841586844118416,0.35492555568305484,-0.9390842400948964,0.9390842400948964,0.6930891783360589,-0.11581244892548272,-0.027945590209768632,-0.08786685871571409,0.08786685871571409,0.08547812214242143,-0.06839821266408219,-0.43741162878908035,0.36901341612499816,0.36901341612499816,0.25672076720004444
0.67,-0.09798040836020366,0.04,-0.7,2.0,0.3,0.04,0.01,0.9066666666666667,1.3045767167918234,0.10850914861362049,1.196067568178203,1.196067568178203,0.17357330029364704,,,-0.6984894135871316,-0.6649578853391414,-0.03353152824799022,0.03353152824799022,0.020139565416791343,-2.975236576489036,3.1469067285227488,-6.122143305011784,6.122143305011784,1.4763156506277808,-0.5670349043607109,0.3617911426856657,-0.9288260470463766,0.9288260470463766,0.6820620416245226,-0.1151692159178721,-0.027413119446323346,-0.08775609647154875,0.08775609647154875,0.08541461541666981,-0.06859947627879545,-0.4766408796518098,0.4080414033730143,0.4080414033730143,0.2763308323613728
0.7365,-0.09798040836020366,0.04,-0.7,2.0,0.3,0.04,0.01,0.9066666666666667,1.3121914190245634,0.11031392438585363,1.2018774946387096,1.2018774946387096,0.16933836188602083,,,-0.6850914278282603,-0.650080385083005,-0.03501104274525524,0.03501104274525524,0.021217780092267477,-2.7261579286762427,3.032244900395257,-5.7584028290715,5.7584028290715,1.4280885638932885,-0.5513512417733082,0.36589223299225804,-0.9172434747655662,0.9172434747655662,0.6715342928308204,-0.11373339805511692,-0.026864570793217052,-0.08686882726189987,0.08686882726189987,0.08459618700720849,-0.06877223388512377,-0.5153438832532086,0.4465716493680848,0.4465716493680848,0.29469987261859315
0.803,-0.09798040836020366,0.04,-0.7,2.0,0.3,0.04,0.01,0.9066666666666667,1.3196906633756191,0.1120820942892099,1.2076085690864091,1.2076085690864091,0.16492201437464224,,,-0.6727477524840623,-0.6367889503793642,-0.03595880210469804,0.03595880210469804,0.021969113425627504,-2.5128118411473546,2.9243066430120566,-5.437118484159411,5.437118484159411,1.385497867206986,-0.5369605061746171,0.36787329451037043,-0.9048338006849875,0.9048338006849875,0.661489484673997,-0.11172714394213393,-0.026313927560684416,-0.08541321638144951,0.08541321638144951,0.08322328489145359,-0.06892324797319878,-0.5536182396677668,0.48469499169456803,0.48469499169456803,0.3119781805588338
0.8695,-0.09798040836020366,0.04,-0.7,2.0,0.3,0.04,0.01,0.9066666666666667,1.327041917344143,0.11381381158550241,1.2132281057586405,1.2132281057586405,0.16039803059348987,,,-0.661345116526055,-0.6248246423562231,-0.03652047416983184,0.03652047416983184,0.022476563450485366,-2.3277182116106783,2.8232478589237235,-5.150966070534402,5.150966070534402,1.3472749506709831,-0.5237196865498145,0.3682276064718424,-0.8919472930216569,0.8919472930216569,0.6518997926972561,-0.10930388228450627,-0.02576925768806109,-0.08353462459644517,0.08353462459644517,0.08143607733450739,-0.06905692196329306,-0.5915395332263157,0.5224826112630226,0.5224826112630226,0.3282875482231116
0.936,-0.09798040836020366,0.04,-0.7,2.0,0.3,0.04,0.01,0.9066666666666667,1.334221278821037,0.11550964275807196,1.218711636062965,1.218711636062965,0.15581616198254036,,,-0.6507770477793884,-0.6139824360100254,-0.03679461176936294,0.03679461176936294,0.022797405317696025,-2.1653382469133833,2.728881504919229,-4.894219751832612,4.894219751832612,1.3125168352429653,-0.5114973215021277,0.3673352547988188,-0.8788325763009465,0.8788325763009465,0.6427337942297499,-0.1065728553544494,-0.025235223256267286,-0.08133763209818211,0.08133763209818211,0.07933558099949418,-0.06917614938695674,-0.6291670801171031,0.5599909307301464,0.5599909307301464,0.34372836129851997
1.0025,-0.09798040836020366,0.04,-0.7,2.0,0.3,0.04,0.01,0.9066666666666667,1.3412110702033184,0.11717039146545061,1.2240406787378677,1.2240406787378677,0.1512109983301911,,,-0.6409468753785494,-0.6040978218662918,-0.036849053512257646,0.036849053512257646,0.02297182441740711,-2.021488937209554,2.6408518405925205,-4.662340777802075,4.662340777802075,1.280563170909837,-0.5001756600901947,0.36549079878632296,-0.8656664588765176,0.8656664588765176,0.6339599356113862,-0.10361394284859621,-0.02471446583888895,-0.07889947700970726,0.07889947700970726,0.07699654844348831,-0.06928282823780699,-0.666547964332449,0.597265136094642,0.597265136094642,0.3583846063103753
1.069,-0.09798040836020366,0.04,-0.7,2.0,0.3,0.04,0.01,0.9066666666666667,1.34799821753186,0.11879699292084434,1.2292012246110158,1.2292012246110158,0.1466072748934327,,,-0.6317683367102866,-0.5950372280777971,-0.03673110863248952,0.03673110863248952,0.023028370740132954,-1.8929559963812648,2.5587302134151813,-4.451686209796446,4.451686209796446,1.2509198345564745,-0.48965055900720433,0.362923622200816,-0.8525741812080203,0.8525741812080203,0.6255480258176934,-0.10048694341139548,-0.024208399914661352,-0.07627854349673413,0.07627854349673413,0.07447560818978811,-0.06937818455459743,-0.7037199345447991,0.6343417499902017,0.6343417499902017,0.37232748007945654
1.1355,-0.09798040836020366,0.04,-0.7,2.0,0.3,0.04,0.01,0.9066666666666667,1.3545731283563973,0.12039044920518083,1.2341826791512165,1.2341826791512165,0.14202315034392857,,,-0.6231651323367706,-0.5866910475950937,-0.036474084741676904,0.036474084741676904,0.022987515305490456,-1.7772314285136759,2.4820676671060524,-4.2592990956197285,4.2592990956197285,1.2232097428363973,-0.4798304588820134,0.3598130554720814,-0.8396435143540948,0.8396435143540948,0.6174698139389452,-0.09723756717810408,-0.023717681826887813,-0.07351988535121627,0.07351988535121627,0.07181656296100647,-0.06946298276677929,-0.740713522392584,0.6712505396258047,0.6712505396258047,0.3856180416770596
1.202,-0.09798040836020366,0.04,-0.7,2.0,0.3,0.04,0.01,0.9066666666666667,1.3609288957267522,0.12195178908347626,1.238977106643276,1.238977106643276,0.13747228514767776,,,-0.6150700635313665,-0.578968477125299,-0.03610158640606753,0.03610158640606753,0.022864032391447603,-1.6723315145294109,2.410423326659742,-4.082754841189153,4.082754841189153,1.197140193498474,-0.4706350565670323,0.35629972124381515,-0.8269347778108475,0.8269347778108475,0.6096991430865254,-0.09390140978915985,-0.02324249453909219,-0.07065891525006766,0.07065891525006766,0.0690539296668823,-0.06953766640903485,-0.7775536164291847,0.7080159500201499,0.7080159500201499,0.39830919499488204
1.2685,-0.09798040836020366,0.04,-0.7,2.0,0.3,0.04,0.01,0.9066666666666667,1.3670607209036691,0.12348204286145414,1.2435786780422151,1.2435786780422151,0.1329651894815324,,,-0.6074240517298628,-0.5717936394655974,-0.03563041226426544,0.03563041226426544,0.02266863242707842,-1.576667985391679,2.3433790278479565,-3.9200470132396354,3.9200470132396354,1.1724805894241865,-0.4619939520820059,0.3524941230700207,-0.8144880751520266,0.8144880751520266,0.6022119144615753,-0.09050665066774108,-0.02278272452845903,-0.06772392613928205,0.06772392613928205,0.06621535983657262,-0.06960245467500478,-0.8142606480767351,0.7446581934017303,0.7446581934017303,0.4104471946691502
1.335,-0.09798040836020366,0.04,-0.7,2.0,0.3,0.04,0.01,0.9066666666666667,1.3729654860718439,0.12498222667035197,1.247983259401492,1.247983259401492,0.12851011477465712,,,-0.600175177111118,-0.5651026303114235,-0.035072546799694515,0.035072546799694515,0.02240910348014417,-1.488955160339238,2.28054610186126,-3.7695012622004977,3.7695012622004977,1.1490468797441447,-0.4538453887190755,0.34848320084819145,-0.8023285895672669,0.8023285895672669,0.5949859731753461,-0.0870759239165355,-0.02233807377833968,-0.06473785013819582,0.06473785013819582,0.06332332894434692,-0.06965741018176934,-0.8508514963338671,0.7811940861520978,0.7811940861520978,0.42207280686725696
1.4015,-0.09798040836020366,0.04,-0.7,2.0,0.3,0.04,0.01,0.9066666666666667,1.378641432001894,0.1264533327650157,1.2521880992368783,1.2521880992368783,0.12411365368855119,,,-0.5932777943541016,-0.5588412412979542,-0.034436553056147345,0.034436553056147345,0.022091122651767978,-1.4081418981459637,2.2215677095658233,-3.6297096077117867,3.6297096077117867,1.1266904609622406,-0.44613512880856493,0.34433537197730285,-0.7904705007858678,0.7904705007858678,0.5880009685553478,-0.08362764020699168,-0.021908131775413824,-0.06171950843157785,0.06171950843157785,0.060396337510642335,-0.06970248749138827,-0.8873401855792038,0.8176376980878155,0.8176376980878155,0.43322221628894714
1.468,-0.09798040836020366,0.04,-0.7,2.0,0.3,0.04,0.01,0.9066666666666667,1.3840879104753407,0.12789632370997384,1.2561915867653668,1.2561915867653668,0.11978115018863161,,,-0.58669174509883,-0.5529631846616991,-0.033728560437130906,0.033728560437130906,0.02171884096819617,-1.3333609821014278,2.1661186981590763,-3.499479680260504,3.499479680260504,1.1052901087679559,-0.43881547223767625,0.3401044344513916,-0.7789199066890679,0.7789199066890679,0.5812382129814682,-0.08017693689286681,-0.021492422338758428,-0.058684514554108384,0.058684514554108384,0.05744977962709427,-0.06973756847017591,-0.9237384291485005,0.8540008606783246,0.8540008606783246,0.4439277438858093
1.5345,-0.09798040836020366,0.04,-0.7,2.0,0.3,0.04,0.01,0.9066666666666667,1.3893051908533613,0.12931212910449807,1.2599930617488633,1.2599930617488633,0.11551698383324267,,,-0.580381668364171,-0.5474286947842857,-0.03295297357988536,0.03295297357988536,0.021295309884685226,-1.263890958759748,2.113904134380025,-3.377795093139773,3.377795093139773,1.0847460125204813,-0.4318444092035269,0.3358326073956157,-0.7676770165991427,0.7676770165991427,0.5746805493061228,-0.07673637175438022,-0.021090434320650216,-0.05564593743373,0.05564593743373,0.0544965808741047,-0.06976248844772173,-0.9600560565903329,0.8902935681426112,0.8902935681426112,0.4542184215339967
1.601,-0.09798040836020366,0.04,-0.7,2.0,0.3,0.04,0.01,0.9066666666666667,1.3942943064596351,0.1307016439757176,1.2635926624839176,1.2635926624839176,0.11132476955247908,,,-0.5743164020537179,-0.5422034162339524,-0.032112985819765516,0.032112985819765516,0.020822795152526087,-1.1991270087533221,2.064657189862775,-3.263784198616097,3.263784198616097,1.0649752962295396,-0.4251848927114215,0.3315529127612604,-0.7567378054726819,0.7567378054726819,0.5683122301940099,-0.07331643705871507,-0.020701641809066258,-0.052614795249648814,0.052614795249648814,0.05154767377114791,-0.06977705581085322,-0.996301352252563,0.9265242964417097,0.9265242964417097,0.46412045726275203
1.6675,-0.09798040836020366,0.04,-0.7,2.0,0.3,0.04,0.01,0.9066666666666667,1.3990569306633658,0.13206572826926388,1.266991202394102,1.266991202394102,0.10720749995940924,,,-0.568468465626915,-0.5372575119506251,-0.0312109536762899,0.0312109536762899,0.020303009374588347,-1.1385584595989482,2.018136771226703,-3.156695230825651,3.156695230825651,1.0459086085560767,-0.41880421496584214,0.32729105018397137,-0.7460952651498135,0.7460952651498135,0.5621188096208437,-0.06992594583430509,-0.020325517405466585,-0.0496004284288385,0.0496004284288385,0.04861235711811353,-0.06978106681888677,-1.0324813256234162,0.9627002588045295,0.9627002588045295,0.4736576157762452
