epoch,optimizer,lr,train_total,train_pde,train_term,train_low,train_no_arbitrage,val_total,val_pde,val_term,val_low,val_no_arbitrage
1,adam,0.001,0.45115483831614256,0.0035214776871725917,0.1322718570008874,0.31536151096224785,0.0,0.12122166156768799,0.0029516923241317272,0.06177219748497009,0.05649777501821518,0.0
2,adam,0.001,0.08901711367070675,0.0037411344528663903,0.05107269389554858,0.03420328511856496,0.0,0.05863576754927635,0.002557680942118168,0.026547124609351158,0.02953096106648445,0.0
3,adam,0.001,0.05051403120160103,0.003412249032407999,0.027515176916494966,0.01958660560194403,0.0,0.03309303894639015,0.0037523487117141485,0.02412242442369461,0.005218265578150749,0.0
4,adam,0.001,0.03275890974327922,0.003546021383954212,0.0227184125687927,0.0064944757032208145,0.0,0.026707414537668228,0.004097835626453161,0.018086932599544525,0.0045226458460092545,0.0
5,adam,0.001,0.02623940911144018,0.0039140979934018105,0.018034243723377585,0.00429106704541482,0.0,0.02510426938533783,0.003786674002185464,0.01611577346920967,0.005201822146773338,0.0
6,adam,0.001,0.02189601049758494,0.003509527479764074,0.015216098283417523,0.0031703847635071725,0.0,0.01979568600654602,0.003387998789548874,0.013631777837872505,0.0027759098447859287,0.0
7,adam,0.001,0.017646236810833216,0.003000836994033307,0.012496181763708591,0.0021492181112989783,0.0,0.015820205211639404,0.002884268993511796,0.01060508657246828,0.0023308503441512585,0.0
8,adam,0.001,0.013645723229274154,0.0026548150926828384,0.009226943249814212,0.0017639647849136963,0.0,0.01155722327530384,0.0025424095802009106,0.007312140427529812,0.0017026738496497273,0.0
9,adam,0.001,0.009347410290502012,0.0022688716126140207,0.005901691212784499,0.0011768475596909411,0.0,0.006904555484652519,0.0018740094965323806,0.003914876375347376,0.0011156692635267973,0.0
10,adam,0.001,0.00533530575921759,0.0015551095275441185,0.0028874159906990826,0.0008927802336984314,0.0,0.003902219235897064,0.0014963825233280659,0.001638934132643044,0.000766902812756598,0.0
11,adam,0.001,0.0034652145113795996,0.001410561497323215,0.001312142310780473,0.0007425106596201658,0.0,0.003092176280915737,0.0014931117184460163,0.0008370004361495376,0.0007620640099048615,0.0
12,adam,0.001,0.002759549708571285,0.0012483961909310892,0.0008171115914592519,0.0006940419916645624,0.0,0.0024664863012731075,0.0010605505667626858,0.0007440189365297556,0.0006619168561883271,0.0
13,adam,0.001,0.0022070466948207468,0.0008629905496491119,0.0007966417906573042,0.0005474143326864578,0.0,0.0020199152640998363,0.0008036258514039218,0.0006987852393649518,0.0005175041151233017,0.0
14,adam,0.001,0.0019296953832963482,0.0006985762956901453,0.0007711312282481231,0.0004599878484441433,0.0,0.001851534703746438,0.0006939455633983016,0.0007143759867176414,0.0004432131245266646,0.0
15,adam,0.001,0.0017885326233226806,0.0006179657430038787,0.0007633708009961993,0.00040719606477068737,0.0,0.0017269173404201865,0.0006539439782500267,0.000671806454192847,0.00040116682066582143,0.0
16,adam,0.001,0.0016599565569777042,0.000573883909964934,0.000716962902515661,0.0003691097444971092,0.0,0.001609808998182416,0.000572166230995208,0.0006603244692087173,0.00037731832708232105,0.0
17,adam,0.001,0.001607023470569402,0.0005321504213497974,0.0007170957906055264,0.0003577772695280146,0.0,0.001598362228833139,0.0005855684285052121,0.0006639769417233765,0.0003488168877083808,0.0
18,adam,0.001,0.0015112823311937973,0.0004927379632135853,0.0007004425278864801,0.00031810183281777427,0.0,0.0014758515171706676,0.0004850547411479056,0.0006590560078620911,0.0003317408263683319,0.0
19,adam,0.001,0.001482316802139394,0.00045495266749639995,0.0007266955217346549,0.00030066861654631793,0.0,0.0014385164249688387,0.000517353299073875,0.0006281060050241649,0.0002930572081822902,0.0
20,adam,0.001,0.0013894762232666835,0.00043504494533408433,0.0006817507310188375,0.00027268055782769807,0.0,0.0013236033264547586,0.00042994748218916357,0.0006295673083513975,0.00026408853591419756,0.0
21,adam,0.001,0.001334354659775272,0.0004021373897558078,0.0006853223530924879,0.00024689489873708226,0.0,0.0013417938025668263,0.0004109596775379032,0.0006631779833696783,0.00026765617076307535,0.0
22,adam,0.001,0.001304048128076829,0.00038258641870925203,0.0006900312146171927,0.00023143048201745842,0.0,0.0012430232018232346,0.00038812655839137733,0.0006292322068475187,0.00022566445113625377,0.0
23,adam,0.001,0.0012381991982692853,0.00035900960574508645,0.0006701348393107764,0.00020905475503241178,0.0,0.0012258175993338227,0.00036690375418402255,0.0006401864229701459,0.00021872736397199333,0.0
24,adam,0.001,0.0012056293344357982,0.0003518311168591026,0.0006581574562005699,0.0001956407431862317,0.0,0.0011514094658195972,0.0003564413345884532,0.0006017642444930971,0.000193203886738047,0.0
25,adam,0.001,0.0011643687030300498,0.0003332578453409951,0.0006499853552668355,0.00018112549150828272,0.0,0.0011451476020738482,0.0003700696979649365,0.0005955111118964851,0.00017956682131625712,0.0
26,adam,0.001,0.0011861580715049058,0.0003340652183396742,0.0006739978125551715,0.0001780950442480389,0.0,0.0011181607842445374,0.0003372360661160201,0.0006021562730893493,0.00017876847414299846,0.0
27,adam,0.001,0.0011618893622653559,0.0003161333152092993,0.0006808255493524484,0.00016493047405674588,0.0,0.0010846848599612713,0.0003353604406584054,0.0006020435248501599,0.00014728086534887552,0.0
28,adam,0.001,0.0011345617094775662,0.00030978429640526883,0.0006662309315288439,0.00015854649609536864,0.0,0.0011859629303216934,0.000351290829712525,0.0006805286393500865,0.00015414349036291242,0.0
29,adam,0.001,0.0011791622237069532,0.0003063174372073263,0.0007176055296440609,0.00015523926231253427,0.0,0.00103636528365314,0.0003102530026808381,0.0005944521981291473,0.00013166012649890035,0.0
30,adam,0.001,0.001133856741944328,0.0002934522017312702,0.0006985137515584938,0.00014189079047355335,0.0,0.0010156066855415702,0.00029387380345724523,0.0005948242032900453,0.00012690864969044924,0.0
31,adam,0.001,0.0010301532893208787,0.00027911868892260827,0.000630675334832631,0.00012035925556119764,0.0,0.0010132964234799147,0.0002994827809743583,0.0005831340095028281,0.000130679618450813,0.0
32,adam,0.001,0.0010420869512017816,0.0002727170540310908,0.0006471385422628373,0.00012223136400280055,0.0,0.0009889642242342234,0.00028692808700725436,0.0005942481802776456,0.00010778792056953534,0.0
33,adam,0.001,0.001028757993481122,0.00026798372346092947,0.0006490404994110577,0.00011173374696227256,0.0,0.001008766470476985,0.00028003755141980946,0.000615992525126785,0.00011273637937847525,0.0
34,adam,0.001,0.001005979000183288,0.00026131362028536387,0.0006347518719849177,0.0001099135242839111,0.0,0.0009987764060497284,0.0002851411118172109,0.0005936920060776174,0.00011994325905106962,0.0
35,adam,0.001,0.0010835065331775695,0.0002596050635474967,0.0007000855330261402,0.00012381593933241675,0.0,0.0013123261742293835,0.0002905743895098567,0.0008656971040181816,0.00015605470980517566,0.0
36,adam,0.001,0.0011557669058674946,0.00027122862229589373,0.0007475345628336072,0.00013700373528990895,0.0,0.0012101412285119295,0.0002816592459566891,0.0008125934982672334,0.00011588848428800702,0.0
37,adam,0.001,0.0011522501445142552,0.0002555131522967713,0.000769151869462803,0.00012758512457367033,0.0,0.0009262281819246709,0.00026137527311220765,0.000576743739657104,8.810915460344404e-05,0.0
38,adam,0.001,0.00111887336242944,0.0002442463537590811,0.0007531069059041329,0.00012152008366683731,0.0,0.0010096151381731033,0.00026778021128848195,0.0005981734138913453,0.00014366154209710658,0.0
39,adam,0.001,0.001139777508797124,0.0002433369227219373,0.0007616724615218118,0.00013476811182044912,0.0,0.0014702017651870847,0.0002753474109340459,0.0010253373766317964,0.00016951705038081855,0.0
40,adam,0.001,0.0011642156750895083,0.0002463363689457765,0.0007809345624991693,0.00013694472545466851,0.0,0.0011647037463262677,0.00023776751186233014,0.0008136723190546036,0.00011326398816891015,0.0
41,adam,0.001,0.0011012294198735617,0.0002497307341400301,0.000729810242773965,0.00012168843841209309,0.0,0.0009281171951442957,0.00024036190006881952,0.0005939474795013666,9.38078374019824e-05,0.0
42,adam,0.001,0.0010286177130183205,0.00023756574410072062,0.0006861458532512188,0.00010490610293345526,0.0,0.0009741883259266615,0.00024386183940805495,0.0006270342273637652,0.0001032922591548413,0.0
43,adam,0.001,0.0009412357394467108,0.00022875929062138312,0.0006231346415006556,8.934181278164033e-05,0.0,0.0008700575563125312,0.00023949661408551037,0.0005490655894391239,8.149530185619369e-05,0.0
