epoch,optimizer,lr,train_total,train_pde,train_dpde,train_greek_delta,train_greek_gamma,train_greek_vega,train_term,train_low,train_right,train_v_zero,train_no_arbitrage,train_curvature_bulk,val_total,val_pde,val_dpde,val_greek_delta,val_greek_gamma,val_greek_vega,val_term,val_low,val_right,val_v_zero,val_no_arbitrage,val_curvature_bulk,val_evaluated,dynamic_refresh,dynamic_refresh_count
1,adam,5e-05,0.0009506986916676397,0.00010366614355206138,0.0,0.0,0.0,0.0,0.00019761990802180662,0.00014387388162617754,0.0,0.0,0.0005055387528045685,0.0,0.00040237174835056067,0.00014154515520203859,0.0,0.0,0.0,0.0,0.0001506708504166454,1.5106530554476194e-05,0.0,0.0,9.504921035841107e-05,0.0,1,0,0
2,adam,5e-05,0.00021483878936123801,8.167983128259948e-05,0.0,0.0,0.0,0.0,5.410526637206203e-05,3.21291324212325e-05,0.0,0.0,4.6924561615924176e-05,0.0,0.00019273129873909056,5.516586315934546e-05,0.0,0.0,0.0,0.0,4.462892684387043e-05,2.9609358534798957e-05,0.0,0.0,6.332713383017108e-05,0.0,1,0,0
3,adam,5e-05,0.00011069242691519321,4.377590289550426e-05,0.0,0.0,0.0,0.0,3.0138440820337564e-05,1.1049332869106365e-05,0.0,0.0,2.5728749164954934e-05,0.0,0.0001264691964024678,3.67894463124685e-05,0.0,0.0,0.0,0.0,2.7422771381679922e-05,4.386145064927405e-06,0.0,0.0,5.787083136965521e-05,0.0,1,0,0
4,adam,5e-05,7.015071173555043e-05,2.6534653102316952e-05,0.0,0.0,0.0,0.0,1.8504513434436376e-05,4.404064867458146e-06,0.0,0.0,2.0707481269255368e-05,0.0,0.00011261724284850061,2.6343770514358766e-05,0.0,0.0,0.0,0.0,2.74436388281174e-05,3.768076794585795e-06,0.0,0.0,5.5061758757801726e-05,0.0,1,0,0
5,adam,5e-05,5.725195228478697e-05,1.9237206515754224e-05,0.0,0.0,0.0,0.0,1.529627502350195e-05,2.8032737589001044e-06,0.0,0.0,1.9915198095077358e-05,0.0,0.00010564783588051796,2.0778561520273797e-05,0.0,0.0,0.0,0.0,2.1247751647024415e-05,2.344359700146015e-06,0.0,0.0,6.127716187620535e-05,0.0,1,0,0
6,adam,5e-05,5.18766262302961e-05,1.488019881890068e-05,0.0,0.0,0.0,0.0,1.3989673050218698e-05,2.464701879034692e-06,0.0,0.0,2.054205231161177e-05,0.0,9.978568414226174e-05,1.7910128008225e-05,0.0,0.0,0.0,0.0,2.3513206542702392e-05,1.9511335267452523e-06,0.0,0.0,5.6411208788631484e-05,0.0,1,0,0
7,adam,5e-05,5.288407146508689e-05,1.4482345591204648e-05,0.0,0.0,0.0,0.0,1.7105356221236434e-05,2.5600978830198073e-06,0.0,0.0,1.873627155646318e-05,0.0,0.00010355676204198971,1.8553097106632777e-05,0.0,0.0,0.0,0.0,2.3861539375502616e-05,2.4948046757344855e-06,0.0,0.0,5.864732156624086e-05,0.0,1,0,0
8,adam,5e-05,4.5099358658262645e-05,1.2257164655693487e-05,0.0,0.0,0.0,0.0,1.4476419664788409e-05,2.1459819592450913e-06,0.0,0.0,1.6219792655647325e-05,0.0,9.81865159701556e-05,1.575696842337493e-05,0.0,0.0,0.0,0.0,2.2135922336019576e-05,2.1585826743830694e-06,0.0,0.0,5.813503958052024e-05,0.0,1,0,0
9,adam,5e-05,3.9861926325102104e-05,1.1071791391259467e-05,0.0,0.0,0.0,0.0,1.2627755779703875e-05,2.1139303783002106e-06,0.0,0.0,1.4048449202164193e-05,0.0,9.470609802519903e-05,1.4860925148241222e-05,0.0,0.0,0.0,0.0,1.791483737179078e-05,1.8913199255621294e-06,0.0,0.0,6.003901580697857e-05,0.0,1,0,0
10,adam,5e-05,3.859835942421341e-05,1.046074766009042e-05,0.0,0.0,0.0,0.0,1.2404799292653479e-05,1.784103432100892e-06,0.0,0.0,1.3948709010946914e-05,0.0,0.00010030652629211545,1.5023410014691763e-05,0.0,0.0,0.0,0.0,2.3163029254646972e-05,1.664285719016334e-06,0.0,0.0,6.045580084901303e-05,0.0,1,0,0
11,adam,5e-05,3.815811101048894e-05,9.964747334834101e-06,0.0,0.0,0.0,0.0,1.2460592756724509e-05,1.8439069933151586e-06,0.0,0.0,1.3888863776401195e-05,0.0,0.00010024936636909842,1.4767654647585005e-05,0.0,0.0,0.0,0.0,2.2301699573290534e-05,1.4299538406703505e-06,0.0,0.0,6.175005546538159e-05,0.0,1,0,0
12,adam,5e-05,3.813846296907286e-05,9.629193755245069e-06,0.0,0.0,0.0,0.0,1.5190009094112611e-05,1.833414664531574e-06,0.0,0.0,1.148584547649989e-05,0.0,9.03075560927391e-05,1.4422606000152882e-05,0.0,0.0,0.0,0.0,1.7758760805008933e-05,1.5599428024870576e-06,0.0,0.0,5.656624853145331e-05,0.0,1,0,0
13,adam,5e-05,3.454653597145807e-05,9.203639365296112e-06,0.0,0.0,0.0,0.0,1.1571000811727572e-05,1.660602251263299e-06,0.0,0.0,1.2111293870020745e-05,0.0,9.160797344520688e-05,1.3979849427414592e-05,0.0,0.0,0.0,0.0,1.6933612641878426e-05,1.370862037219922e-06,0.0,0.0,5.932365093030967e-05,0.0,1,0,0
14,adam,5e-05,3.227103672998055e-05,9.032131771391505e-06,0.0,0.0,0.0,0.0,1.1307468355425954e-05,1.6277861689673045e-06,0.0,0.0,1.0303650526566344e-05,0.0,9.711105667520314e-05,1.3776762898487505e-05,0.0,0.0,0.0,0.0,1.6059313566074707e-05,1.411877860846289e-06,0.0,0.0,6.586310337297618e-05,0.0,1,0,0
15,adam,5e-05,3.258016795371077e-05,8.674323225932312e-06,0.0,0.0,0.0,0.0,1.1792471809712879e-05,1.4453440257966577e-06,0.0,0.0,1.0668028750160374e-05,0.0,8.291503763757646e-05,1.3547601156460587e-05,0.0,0.0,0.0,0.0,1.835121656768024e-05,1.1949016425205627e-06,0.0,0.0,4.982131940778345e-05,0.0,1,0,0
16,adam,5e-05,3.064996712964785e-05,8.303337324377935e-06,0.0,0.0,0.0,0.0,1.1197861510936491e-05,1.3737710773398248e-06,0.0,0.0,9.774997096201332e-06,0.0,9.261563536711037e-05,1.3605025742435828e-05,0.0,0.0,0.0,0.0,1.5779172827024013e-05,1.4219390322978143e-06,0.0,0.0,6.180950003908947e-05,0.0,1,0,0
17,adam,5e-05,3.009974557244277e-05,8.173843838221728e-06,0.0,0.0,0.0,0.0,1.0638846219990228e-05,1.401618952456829e-06,0.0,0.0,9.885435531487019e-06,0.0,8.330940909218043e-05,1.2840492672694381e-05,0.0,0.0,0.0,0.0,1.5732113752164878e-05,1.8223819324703072e-06,0.0,0.0,5.2914419939043e-05,0.0,1,0,0
18,adam,5e-05,2.960343658742204e-05,8.184972074332109e-06,0.0,0.0,0.0,0.0,1.110414513050273e-05,1.5463388223224683e-06,0.0,0.0,8.767980716584134e-06,0.0,8.869679732015356e-05,1.2783116289938334e-05,0.0,0.0,0.0,0.0,1.6495210729772225e-05,1.164676859843894e-06,0.0,0.0,5.825379412272014e-05,0.0,1,0,0
