epoch,optimizer,lr,train_total,train_pde,train_dpde,train_greek_delta,train_greek_gamma,train_greek_vega,train_term,train_low,train_right,train_v_zero,train_no_arbitrage,train_curvature_bulk,val_total,val_pde,val_dpde,val_greek_delta,val_greek_gamma,val_greek_vega,val_term,val_low,val_right,val_v_zero,val_no_arbitrage,val_curvature_bulk
1,adam,0.001,0.30832150112837553,0.005659911872498924,0.0,0.0,0.0,0.0,0.09378175344318151,0.171399814193137,0.0,0.0,0.03748002235079184,0.0,0.078966423869133,0.0032210364006459713,0.0,0.0,0.0,0.0,0.0416552871465683,0.028499726206064224,0.0,0.0,0.005590380169451237,0.0
2,adam,0.001,0.0506561859510839,0.003426941533689387,0.0,0.0,0.0,0.0,0.02788762131240219,0.012638295826036483,0.0,0.0,0.006703327439026907,0.0,0.04090019688010216,0.005568114574998617,0.0,0.0,0.0,0.0,0.025485506281256676,0.007336112204939127,0.0,0.0,0.0025104605592787266,0.0
3,adam,0.001,0.03085149556864053,0.0031451991671929136,0.0,0.0,0.0,0.0,0.019844179740175605,0.004274158141925,0.0,0.0,0.0035879580536857247,0.0,0.025161990895867348,0.0021899950224906206,0.0,0.0,0.0,0.0,0.018090642988681793,0.0022967825643718243,0.0,0.0,0.002584569389000535,0.0
4,adam,0.001,0.0215465035289526,0.00231421398348175,0.0,0.0,0.0,0.0,0.014738751749973744,0.0024209064940805547,0.0,0.0,0.0020726314760395326,0.0,0.016250401735305786,0.0020752539858222008,0.0,0.0,0.0,0.0,0.011107935570180416,0.001812340342439711,0.0,0.0,0.0012548706727102399,0.0
5,adam,0.001,0.012293900537770241,0.001670824240136426,0.0,0.0,0.0,0.0,0.008141318714478984,0.0013420911745924968,0.0,0.0,0.0011396663467166945,0.0,0.007753679994493723,0.0012733248295262456,0.0,0.0,0.0,0.0,0.004683014005422592,0.000861532986164093,0.0,0.0,0.0009358084644190967,0.0
6,adam,0.001,0.005908690771320835,0.000991122542473022,0.0,0.0,0.0,0.0,0.0033392651384929195,0.0007056372814986389,0.0,0.0,0.0008726658343221061,0.0,0.004671307280659676,0.000719886680599302,0.0,0.0,0.0,0.0,0.0026495815254747868,0.0006255161133594811,0.0,0.0,0.0006763229030184448,0.0
7,adam,0.001,0.0043498251179698855,0.0007270706701092422,0.0,0.0,0.0,0.0,0.0024940335715655237,0.00047913317212078255,0.0,0.0,0.0006495876550616231,0.0,0.004129181150346994,0.0005910226027481258,0.0,0.0,0.0,0.0,0.0027017309330403805,0.0004747220955323428,0.0,0.0,0.00036170531529933214,0.0
8,adam,0.001,0.003826703134109266,0.0006434306378650945,0.0,0.0,0.0,0.0,0.0023103847925085574,0.0003501958344713785,0.0,0.0,0.0005226919001870556,0.0,0.0034839906729757786,0.0006039527361281216,0.0,0.0,0.0,0.0,0.0020193420350551605,0.0003101011097896844,0.0,0.0,0.0005505948793143034,0.0
9,adam,0.001,0.003461639294982888,0.0006278250257309992,0.0,0.0,0.0,0.0,0.002005439644563012,0.00029433739837259054,0.0,0.0,0.0005340371735655935,0.0,0.003497605212032795,0.0006871485384181142,0.0,0.0,0.0,0.0,0.0020065363496541977,0.0002321116189705208,0.0,0.0,0.0005718088359571993,0.0
10,adam,0.001,0.003395375097170472,0.0006161132332636043,0.0,0.0,0.0,0.0,0.0020027078935527243,0.00025342500339320395,0.0,0.0,0.0005231289051152999,0.0,0.003163845045492053,0.0006192580913193524,0.0,0.0,0.0,0.0,0.0018792966147884727,0.00021542489412240684,0.0,0.0,0.00044986529974266887,0.0
11,adam,0.001,0.0032411094434792176,0.0005865265156899113,0.0,0.0,0.0,0.0,0.001937607979925815,0.00023414443967340048,0.0,0.0,0.0004828305263799848,0.0,0.003160028252750635,0.0006045231129974127,0.0,0.0,0.0,0.0,0.0018514225957915187,0.0001988598087336868,0.0,0.0,0.0005052229389548302,0.0
12,adam,0.001,0.0031356367107946426,0.0005653890511894133,0.0,0.0,0.0,0.0,0.0018900053692050278,0.00021132806159585016,0.0,0.0,0.0004689142278948566,0.0,0.0031386101618409157,0.0005950547638349235,0.0,0.0,0.0,0.0,0.0018384760478511453,0.00018432820797897875,0.0,0.0,0.0005207511712796986,0.0
13,adam,0.001,0.0030909422057447955,0.0005648512269544881,0.0,0.0,0.0,0.0,0.0018310273953829892,0.00020029178631375544,0.0,0.0,0.0004947717752656899,0.0,0.0030740946531295776,0.0005877491785213351,0.0,0.0,0.0,0.0,0.0018441739957779646,0.00016911269631236792,0.0,0.0,0.0004730586661025882,0.0
14,adam,0.001,0.0030114290275378153,0.0005473425917443819,0.0,0.0,0.0,0.0,0.0018209405388915911,0.00018376515890849987,0.0,0.0,0.00045938075163576286,0.0,0.002892123069614172,0.0005687704542651772,0.0,0.0,0.0,0.0,0.001789487199857831,0.00014249184459913522,0.0,0.0,0.000391373410820961,0.0
15,adam,0.001,0.0029583011200884357,0.0005314780846674694,0.0,0.0,0.0,0.0,0.0017820176290115342,0.00016783974660938838,0.0,0.0,0.0004769656661665067,0.0,0.0028943221550434828,0.000535480328835547,0.0,0.0,0.0,0.0,0.00173820904456079,0.00015100318705663085,0.0,0.0,0.0004696294490713626,0.0
16,adam,0.001,0.0029320702742552385,0.0005226393841439858,0.0,0.0,0.0,0.0,0.0017880563391372561,0.00015999869083316298,0.0,0.0,0.0004613758501363918,0.0,0.0027959144208580256,0.0005296787130646408,0.0,0.0,0.0,0.0,0.001716063474304974,0.00013658338866662234,0.0,0.0,0.00041358903399668634,0.0
17,adam,0.001,0.0028504200017778203,0.0005106462340336293,0.0,0.0,0.0,0.0,0.0017353183357045054,0.00014481125890597468,0.0,0.0,0.00045964415949129034,0.0,0.00276146805845201,0.0005099052796140313,0.0,0.0,0.0,0.0,0.0016996527556329966,0.0001229876943398267,0.0,0.0,0.00042892227065749466,0.0
18,adam,0.001,0.002853469457477331,0.000500182512041647,0.0,0.0,0.0,0.0,0.0017543542780913413,0.000140402524266392,0.0,0.0,0.00045853021583752707,0.0,0.002678863238543272,0.0004668306210078299,0.0,0.0,0.0,0.0,0.0016504289815202355,0.00013848311209585518,0.0,0.0,0.0004231204802636057,0.0
19,adam,0.001,0.0027875092200702056,0.0004890914678981062,0.0,0.0,0.0,0.0,0.0017166796533274464,0.00012624621649592882,0.0,0.0,0.00045549187052529305,0.0,0.002707300940528512,0.00047319341683760285,0.0,0.0,0.0,0.0,0.0016769074136391282,0.00014992797514423728,0.0,0.0,0.0004072720475960523,0.0
20,adam,0.001,0.0027361683605704457,0.0004777683880092809,0.0,0.0,0.0,0.0,0.0016998950086417608,0.00012087870663890499,0.0,0.0,0.00043762622044596355,0.0,0.002913417760282755,0.0004775722336489707,0.0,0.0,0.0,0.0,0.0017802398651838303,0.00010446069063618779,0.0,0.0,0.0005511451163329184,0.0
21,adam,0.001,0.0027962094463873655,0.0004692535658250563,0.0,0.0,0.0,0.0,0.0017533986392663792,0.00011564635815375368,0.0,0.0,0.00045791096636094153,0.0,0.0026720224414020777,0.0004998992080800235,0.0,0.0,0.0,0.0,0.0015989108942449093,8.643992623547092e-05,0.0,0.0,0.0004867723328061402,0.0
22,adam,0.001,0.002811270853271708,0.00047333347174571827,0.0,0.0,0.0,0.0,0.0017691430330160074,0.00011996081957477145,0.0,0.0,0.0004488335016503697,0.0,0.0026817729230970144,0.000418204435845837,0.0,0.0,0.0,0.0,0.0017070270841941237,0.0001618324895389378,0.0,0.0,0.00039470894262194633,0.0
23,adam,0.001,0.002639914964674972,0.0004589076997945085,0.0,0.0,0.0,0.0,0.0016059358677011915,0.00011209635113118566,0.0,0.0,0.0004629750419553602,0.0,0.0024912601802498102,0.00048330650315620005,0.0,0.0,0.0,0.0,0.0015803943388164043,7.419860048685223e-05,0.0,0.0,0.0003533604904077947,0.0
24,adam,0.001,0.0025382821477251127,0.00044289545803621877,0.0,0.0,0.0,0.0,0.0015704560646554455,9.417035471415147e-05,0.0,0.0,0.00043076021211163606,0.0,0.0026516446378082037,0.00046857865527272224,0.0,0.0,0.0,0.0,0.0016017769230529666,7.553696923423558e-05,0.0,0.0,0.0005057519301772118,0.0
25,adam,0.001,0.0025814883410930634,0.00043388806625443976,0.0,0.0,0.0,0.0,0.0016048541365307756,9.724227629703819e-05,0.0,0.0,0.00044550384518515784,0.0,0.0024630604311823845,0.0004476672620512545,0.0,0.0,0.0,0.0,0.0015896320110186934,7.426293450407684e-05,0.0,0.0,0.00035149825271219015,0.0
26,adam,0.001,0.0024422808783128858,0.0004290951583243441,0.0,0.0,0.0,0.0,0.0014900727910571732,9.466127266932745e-05,0.0,0.0,0.0004284516708139563,0.0,0.0023869918659329414,0.0004387940280139446,0.0,0.0,0.0,0.0,0.0015018522972241044,6.14542659604922e-05,0.0,0.0,0.0003848910564556718,0.0
27,adam,0.001,0.002659534293343313,0.00041643163058324717,0.0,0.0,0.0,0.0,0.0017036087228916585,0.00010753090668913501,0.0,0.0,0.0004319630315876566,0.0,0.0027083423919975758,0.0004741157463286072,0.0,0.0,0.0,0.0,0.00166506867390126,9.072996908798814e-05,0.0,0.0,0.000478428031783551,0.0
28,adam,0.001,0.002659446035977453,0.0004128830350964563,0.0,0.0,0.0,0.0,0.0016929432676988654,0.00010322011530661257,0.0,0.0,0.00045039962697046576,0.0,0.0022930807899683714,0.00039230642141774297,0.0,0.0,0.0,0.0,0.0014442261308431625,7.459768676199019e-05,0.0,0.0,0.00038195063825696707,0.0
29,adam,0.001,0.002399062810582109,0.0003928902733605355,0.0,0.0,0.0,0.0,0.0015071888701641,8.473529669572599e-05,0.0,0.0,0.0004142483976465883,0.0,0.002440008334815502,0.00040331605123355985,0.0,0.0,0.0,0.0,0.001481125713326037,8.117521792883053e-05,0.0,0.0,0.00047439130139537156,0.0
30,adam,0.001,0.002413751819403842,0.00038205639793886803,0.0,0.0,0.0,0.0,0.0015325275890063494,8.826162797959114e-05,0.0,0.0,0.0004109061665076297,0.0,0.002537664957344532,0.0003453984099905938,0.0,0.0,0.0,0.0,0.001758485333994031,0.00010456078598508611,0.0,0.0,0.0003292204928584397,0.0
31,adam,0.001,0.0022180389205459505,0.0003643165600806242,0.0,0.0,0.0,0.0,0.001368706434732303,7.120081818356994e-05,0.0,0.0,0.0004138151271035895,0.0,0.0021677976474165916,0.00032975312205962837,0.0,0.0,0.0,0.0,0.0014526292216032743,0.00010527118865866214,0.0,0.0,0.00028014404233545065,0.0
32,adam,0.001,0.0022757771948818117,0.0003519866859278409,0.0,0.0,0.0,0.0,0.001441831213014666,8.839845258989953e-05,0.0,0.0,0.0003935608547180891,0.0,0.0022139453794807196,0.0003853208036161959,0.0,0.0,0.0,0.0,0.001428537885658443,5.8151199482381344e-05,0.0,0.0,0.00034193534520454705,0.0
33,adam,0.001,0.002836802144884132,0.00035333168307261076,0.0,0.0,0.0,0.0,0.001891860767500475,0.00017323899328403058,0.0,0.0,0.0004183706514595542,0.0,0.0023048091679811478,0.0003364997392054647,0.0,0.0,0.0,0.0,0.0015765093266963959,9.891416993923485e-05,0.0,0.0,0.00029288584482856095,0.0
34,adam,0.001,0.0033593256084714085,0.00034278814746357966,0.0,0.0,0.0,0.0,0.002288397248776164,0.00027787144881585846,0.0,0.0,0.00045026874795439653,0.0,0.002054624492302537,0.00031216724892146885,0.0,0.0,0.0,0.0,0.0012489520013332367,5.310908818501048e-05,0.0,0.0,0.0004403962229844183,0.0
35,adam,0.001,0.002579268577392213,0.0003339065042382572,0.0,0.0,0.0,0.0,0.001668756791332271,0.00015730070776953653,0.0,0.0,0.00041930456245609093,0.0,0.0019770930521190166,0.00027678892365656793,0.0,0.0,0.0,0.0,0.0012168913381174207,0.00011849539441755041,0.0,0.0,0.0003649172140285373,0.0
36,adam,0.001,0.00226698127517011,0.0003042684656975325,0.0,0.0,0.0,0.0,0.0014548211911460385,0.00014247751278162468,0.0,0.0,0.00036541409008350456,0.0,0.0018111983081325889,0.0003054616099689156,0.0,0.0,0.0,0.0,0.0011193929240107536,8.52586017572321e-05,0.0,0.0,0.0003010851505678147,0.0
37,adam,0.001,0.0018027509722742252,0.00029153437753848266,0.0,0.0,0.0,0.0,0.0011217253959330264,7.477583358195261e-05,0.0,0.0,0.0003147153565805638,0.0,0.001693465979769826,0.0003018712450284511,0.0,0.0,0.0,0.0,0.001051253406330943,3.879526411765255e-05,0.0,0.0,0.00030154609703458846,0.0
38,adam,0.001,0.0016559711439185776,0.00027927385235670954,0.0,0.0,0.0,0.0,0.0010252612628391944,6.744113397871843e-05,0.0,0.0,0.00028399489838193404,0.0,0.001547287218272686,0.0002905957808252424,0.0,0.0,0.0,0.0,0.000977398594841361,4.3351315980544314e-05,0.0,0.0,0.0002359415084356442,0.0
39,adam,0.001,0.0016830692402436398,0.0002708967585931532,0.0,0.0,0.0,0.0,0.0010480340642970987,9.305454386776546e-05,0.0,0.0,0.00027108387894259067,0.0,0.003095259889960289,0.000275052705546841,0.0,0.0,0.0,0.0,0.0022037047892808914,0.00043707428267225623,0.0,0.0,0.0001794280542526394,0.0
40,adam,0.001,0.002542993039241992,0.0002899115061154589,0.0,0.0,0.0,0.0,0.0016029937578423414,0.0003452290034147154,0.0,0.0,0.0003048587477678666,0.0,0.0014345666859298944,0.0002474884095136076,0.0,0.0,0.0,0.0,0.0008410632144659758,5.03546507388819e-05,0.0,0.0,0.00029566051671281457,0.0
41,adam,0.001,0.0016605321143288165,0.00026351305223215604,0.0,0.0,0.0,0.0,0.0009920574848365504,0.0001502055424680293,0.0,0.0,0.0002547560188759235,0.0,0.001651881029829383,0.0002473358763381839,0.0,0.0,0.0,0.0,0.0010688561014831066,0.0001677193504292518,0.0,0.0,0.00016796967247501016,0.0
42,adam,0.001,0.0014358577609527856,0.00026107464964297833,0.0,0.0,0.0,0.0,0.0008626302333141211,9.281456527787668e-05,0.0,0.0,0.00021933828065812122,0.0,0.0016374954720959067,0.00030292835435830057,0.0,0.0,0.0,0.0,0.0009131626575253904,0.0002313842560397461,0.0,0.0,0.0001900202187243849,0.0
43,adam,0.001,0.0015534414123976603,0.0002610487317724619,0.0,0.0,0.0,0.0,0.0009673945969552733,0.00012314927903389616,0.0,0.0,0.00020184882032481255,0.0,0.0021022765431553125,0.0003083038318436593,0.0,0.0,0.0,0.0,0.0011698928428813815,0.0003580251650419086,0.0,0.0,0.0002660546451807022,0.0
44,adam,0.001,0.0016502518628840335,0.00026277060624124715,0.0,0.0,0.0,0.0,0.0009968132253561635,0.0001860129284523282,0.0,0.0,0.00020465511624934152,0.0,0.0012791885528713465,0.00026166148018091917,0.0,0.0,0.0,0.0,0.0007477109902538359,0.00010750408546300605,0.0,0.0,0.00016231188783422112,0.0
45,adam,0.001,0.0013370751767070033,0.00025502009248157265,0.0,0.0,0.0,0.0,0.0008066916852840222,0.00010229821737084421,0.0,0.0,0.00017306520112470025,0.0,0.0011124996235594153,0.0002599820727482438,0.0,0.0,0.0,0.0,0.0006876057595945895,3.916878267773427e-05,0.0,0.0,0.00012574299762491137,0.0
46,adam,0.001,0.0013696960086235777,0.0002601863288873574,0.0,0.0,0.0,0.0,0.0008324329210154247,0.00012558285391151003,0.0,0.0,0.00015149390173974098,0.0,0.0010619243839755654,0.00026010829606093466,0.0,0.0,0.0,0.0,0.0006329561583697796,2.4075941837509163e-05,0.0,0.0,0.0001447839749744162,0.0
47,adam,0.001,0.001412759447703138,0.00026728200191428186,0.0,0.0,0.0,0.0,0.0008279831527033821,0.00017232274603884434,0.0,0.0,0.00014517153385895654,0.0,0.0010381016181781888,0.0002681593468878418,0.0,0.0,0.0,0.0,0.0006307418807409704,2.235504325653892e-05,0.0,0.0,0.00011684528726618737,0.0
48,adam,0.001,0.0009984689968405291,0.00026941269243252464,0.0,0.0,0.0,0.0,0.0005837439621245721,3.705734070535982e-05,0.0,0.0,0.00010825501385625103,0.0,0.0014099181862547994,0.00026300898753106594,0.0,0.0,0.0,0.0,0.0008727687527425587,0.00019336641707923263,0.0,0.0,8.07740943855606e-05,0.0
49,adam,0.001,0.0018537250107328873,0.0002806785068969475,0.0,0.0,0.0,0.0,0.0010368301627750043,0.00039532909318040765,0.0,0.0,0.00014088726175032207,0.0,0.0012576518347486854,0.00026861150399781764,0.0,0.0,0.0,0.0,0.000634648953564465,0.00022685402655042708,0.0,0.0,0.0001275374088436365,0.0
50,adam,0.001,0.0010127818750333972,0.0002744375051406678,0.0,0.0,0.0,0.0,0.0005708554872398963,7.190141263890837e-05,0.0,0.0,9.558746387483552e-05,0.0,0.0013347985222935677,0.0002931944909505546,0.0,0.0,0.0,0.0,0.0007909434498287737,0.0001703974703559652,0.0,0.0,8.026308205444366e-05,0.0
51,adam,0.001,0.001357390730845509,0.0002888135441025952,0.0,0.0,0.0,0.0,0.0008107851153908996,0.00015879191778367385,0.0,0.0,9.90001708487398e-05,0.0,0.001366411685012281,0.00028059660689905286,0.0,0.0,0.0,0.0,0.0007616151124238968,0.0001984713162528351,0.0,0.0,0.00012572867854032665,0.0
52,adam,0.001,0.0009879774443106726,0.00027971594317932613,0.0,0.0,0.0,0.0,0.0005653809894283768,6.456254936892947e-05,0.0,0.0,7.831797938706586e-05,0.0,0.0010268623009324074,0.0002790610305964947,0.0,0.0,0.0,0.0,0.0005192538956180215,0.0001602557022124529,0.0,0.0,6.829166522948071e-05,0.0
53,adam,0.001,0.0012351623590802774,0.0002740767895375029,0.0,0.0,0.0,0.0,0.0006729732431267621,0.00019921025580060814,0.0,0.0,8.89020620888914e-05,0.0,0.0019492760766297579,0.0002697283052839339,0.0,0.0,0.0,0.0,0.0010537721682339907,0.000565403955988586,0.0,0.0,6.037173807271756e-05,0.0
54,adam,0.001,0.0014488539527519606,0.00028110425228078384,0.0,0.0,0.0,0.0,0.0007167507810663665,0.0003563566340289981,0.0,0.0,9.46423085679271e-05,0.0,0.001022762036882341,0.00026964786229655147,0.0,0.0,0.0,0.0,0.0005581272998824716,0.0001311158121097833,0.0,0.0,6.387099710991606e-05,0.0
55,adam,0.001,0.0013649625470861793,0.00027046170544053894,0.0,0.0,0.0,0.0,0.0008620433927717386,0.00012797890553883917,0.0,0.0,0.00010447856402606703,0.0,0.004104280844330788,0.0004474662127904594,0.0,0.0,0.0,0.0,0.0030662929639220238,0.00042201072210446,0.0,0.0,0.00016851071268320084,0.0
56,adam,0.001,0.0031316189051722176,0.00037189176691754255,0.0,0.0,0.0,0.0,0.0018813802889781073,0.0006377321735726582,0.0,0.0,0.0002406146506928053,0.0,0.0016747887711971998,0.00026992036146111786,0.0,0.0,0.0,0.0,0.000656797201372683,0.0006299009546637535,0.0,0.0,0.00011817029735539109,0.0
57,adam,0.001,0.0015451958824996836,0.00025543571337038884,0.0,0.0,0.0,0.0,0.0008844269177643582,0.0002868805265734409,0.0,0.0,0.00011845271944821434,0.0,0.0008645589696243405,0.00022209413873497397,0.0,0.0,0.0,0.0,0.0005200539017096162,6.334525824058801e-05,0.0,0.0,5.9065707318950444e-05,0.0
58,adam,0.001,0.0009737477739690803,0.000243083813074918,0.0,0.0,0.0,0.0,0.0005707684631488519,8.794768598363589e-05,0.0,0.0,7.194780278041435e-05,0.0,0.0007991687161847949,0.0002538826083764434,0.0,0.0,0.0,0.0,0.0004438017786014825,5.065455115982331e-05,0.0,0.0,5.082979259896092e-05,0.0
59,adam,0.001,0.0007583660262753256,0.0002433018871670356,0.0,0.0,0.0,0.0,0.0003926309418602614,6.705433895604074e-05,0.0,0.0,5.5378855222443235e-05,0.0,0.0007675893721170723,0.000245473172981292,0.0,0.0,0.0,0.0,0.0003932789259124547,8.469488238915801e-05,0.0,0.0,4.414235445437953e-05,0.0
60,adam,0.001,0.0007129694167815614,0.00023562855221825885,0.0,0.0,0.0,0.0,0.0003844510574708693,3.9017191340917634e-05,0.0,0.0,5.387261762734852e-05,0.0,0.0006612868164665997,0.0002293156139785424,0.0,0.0,0.0,0.0,0.0003647898556664586,1.4901355825713836e-05,0.0,0.0,5.228003647061996e-05,0.0
61,adam,0.001,0.0006762116572645027,0.0002259413831779966,0.0,0.0,0.0,0.0,0.00038021990621928126,1.8283697386323183e-05,0.0,0.0,5.176667423256731e-05,0.0,0.0007522657397203147,0.00022415039711631835,0.0,0.0,0.0,0.0,0.0004560365923680365,2.823534123308491e-05,0.0,0.0,4.384340354590677e-05,0.0
62,adam,0.001,0.000670474433718482,0.00022061344861867838,0.0,0.0,0.0,0.0,0.00037118404361535795,2.931431697561493e-05,0.0,0.0,4.936262439514394e-05,0.0,0.0006954871350899339,0.00021357310470193624,0.0,0.0,0.0,0.0,0.00038971594767645,2.9266317142173648e-05,0.0,0.0,6.293179467320442e-05,0.0
