epoch,optimizer,lr,train_total,train_pde,train_dpde,train_greek_delta,train_greek_gamma,train_greek_vega,train_term,train_low,train_right,train_v_zero,train_no_arbitrage,train_curvature_bulk,val_total,val_pde,val_dpde,val_greek_delta,val_greek_gamma,val_greek_vega,val_term,val_low,val_right,val_v_zero,val_no_arbitrage,val_curvature_bulk
1,adam,5e-05,0.0051264211535453795,0.005126155738253146,0.0,6.653888194111378e-09,3.593784918959342e-10,4.458643228162045e-08,3.552713797914509e-17,2.1242879051364126e-07,0.0,0.0,1.4548787399817843e-09,0.0,0.0034388850908726454,0.003438531653955579,0.0,6.126000595685355e-09,4.896699712375607e-10,3.0954200980204405e-08,0.0,2.7297068072584807e-07,0.0,0.0,4.2998959060014386e-08,0.0
2,adam,5e-05,0.0033032228471711277,0.0033020620699971913,0.0,2.7889023890281804e-08,8.75949490719563e-10,2.2357860629540482e-07,4.884981414229807e-17,5.997627852138976e-07,0.0,0.0,3.0882765042127696e-07,0.0,0.0033962600864470005,0.0033952028024941683,0.0,1.893495671367873e-08,8.079643065705966e-10,7.883358676963326e-08,0.0,6.453139462792024e-07,0.0,0.0,3.1350020890386077e-07,0.0
