epoch,optimizer,lr,train_total,train_pde,train_dpde,train_greek_delta,train_greek_gamma,train_greek_vega,train_term,train_low,train_right,train_v_zero,train_no_arbitrage,train_curvature_bulk,val_total,val_pde,val_dpde,val_greek_delta,val_greek_gamma,val_greek_vega,val_term,val_low,val_right,val_v_zero,val_no_arbitrage,val_curvature_bulk,dynamic_refresh,dynamic_refresh_count,loss_log_var_pde,loss_log_var_clamped_pde,loss_weight_pde,loss_log_var_term,loss_log_var_clamped_term,loss_weight_term,loss_log_var_low,loss_log_var_clamped_low,loss_weight_low,loss_log_var_no_arbitrage,loss_log_var_clamped_no_arbitrage,loss_weight_no_arbitrage
706,adam,0.0005,-4.998982936143875,-1.2496885433793068,0.0,0.0,0.0,0.0,-1.2494282871484756,-1.249945342540741,0.0,0.0,-1.24992074072361,0.0,-4.99875545501709,-1.2495381832122803,0.0,0.0,0.0,0.0,-1.2495818138122559,-1.2499784231185913,0.0,0.0,-1.2496570348739624,0.0,0,0,-2.4991941452026367,-2.4991941452026367,12.172680594106735,-2.498598337173462,-2.498598337173462,12.1654301734161,-2.4998791217803955,-2.4998791217803955,12.181021451522097,-2.4997940063476562,-2.4997940063476562,12.179984702732332
707,adam,0.0005,-4.999046266078949,-1.2496669441461563,0.0,0.0,0.0,0.0,-1.2494952455163002,-1.2499604523181915,0.0,0.0,-1.2499236166477203,0.0,-4.998812198638916,-1.2496763467788696,0.0,0.0,0.0,0.0,-1.2493822574615479,-1.2499810457229614,0.0,0.0,-1.2497726678848267,0.0,0,0,-2.499188184738159,-2.499188184738159,12.172608039492687,-2.4986350536346436,-2.4986350536346436,12.16587685316102,-2.4998834133148193,-2.4998834133148193,12.181073726907146,-2.4997963905334473,-2.4997963905334473,12.180013742113413
708,adam,0.0005,-4.999032884836197,-1.2496758550405502,0.0,0.0,0.0,0.0,-1.249479465186596,-1.2499559372663498,0.0,0.0,-1.2499216198921204,0.0,-4.998829364776611,-1.2496775388717651,0.0,0.0,0.0,0.0,-1.2493499517440796,-1.2499202489852905,0.0,0.0,-1.2498818635940552,0.0,0,0,-2.4992029666900635,-2.4992029666900635,12.172787975729177,-2.4986579418182373,-2.4986579418182373,12.166155311170701,-2.499887466430664,-2.499887466430664,12.181123098310128,-2.499802827835083,-2.499802827835083,12.180092148788162
709,adam,0.0005,-4.9990513026714325,-1.24968883395195,0.0,0.0,0.0,0.0,-1.249478854238987,-1.2499571293592453,0.0,0.0,-1.2499264851212502,0.0,-4.998952388763428,-1.2496652603149414,0.0,0.0,0.0,0.0,-1.2494772672653198,-1.2499881982803345,0.0,0.0,-1.249821662902832,0.0,0,0,-2.4991965293884277,-2.4991965293884277,12.172709616073442,-2.4986696243286133,-2.4986696243286133,12.166297443236587,-2.499885320663452,-2.499885320663452,12.181096960483622,-2.4998059272766113,-2.4998059272766113,12.18012990033009
710,adam,0.0005,-4.999101489782333,-1.2496765553951263,0.0,0.0,0.0,0.0,-1.2495224848389626,-1.249976508319378,0.0,0.0,-1.2499258667230606,0.0,-4.998907089233398,-1.2496682405471802,0.0,0.0,0.0,0.0,-1.2494350671768188,-1.2499165534973145,0.0,0.0,-1.2498873472213745,0.0,0,0,-2.4991939067840576,-2.4991939067840576,12.17267769191387,-2.4987003803253174,-2.4987003803253174,12.166671635594954,-2.499897003173828,-2.499897003173828,12.181239267106502,-2.4998066425323486,-2.4998066425323486,12.180138612240999
711,adam,0.0005,-4.999049574136734,-1.249687522649765,0.0,0.0,0.0,0.0,-1.2494843751192093,-1.2499452233314514,0.0,0.0,-1.2499324455857277,0.0,-4.998668193817139,-1.2496623992919922,0.0,0.0,0.0,0.0,-1.2493324279785156,-1.2498584985733032,0.0,0.0,-1.2498149871826172,0.0,0,0,-2.4992048740386963,-2.4992048740386963,12.172811193501824,-2.4987261295318604,-2.4987261295318604,12.166984921769256,-2.4998934268951416,-2.4998934268951416,12.181195703678032,-2.4998111724853516,-2.4998111724853516,12.180193787821453
712,adam,0.0005,-4.999017834663391,-1.2496948093175888,0.0,0.0,0.0,0.0,-1.2494785636663437,-1.24991936981678,0.0,0.0,-1.2499251291155815,0.0,-4.9985432624816895,-1.2496247291564941,0.0,0.0,0.0,0.0,-1.2492502927780151,-1.2498507499694824,0.0,0.0,-1.2498174905776978,0.0,0,0,-2.4992032051086426,-2.4992032051086426,12.172790877948337,-2.4987101554870605,-2.4987101554870605,12.166790567359355,-2.4998764991760254,-2.4998764991760254,12.180989505563899,-2.4998154640197754,-2.4998154640197754,12.180246059654545
713,adam,0.0005,-4.999059289693832,-1.2496803626418114,0.0,0.0,0.0,0.0,-1.2494964897632599,-1.2499458566308022,0.0,0.0,-1.2499364838004112,0.0,-4.99899959564209,-1.2496691942214966,0.0,0.0,0.0,0.0,-1.2494934797286987,-1.2499881982803345,0.0,0.0,-1.2498489618301392,0.0,0,0,-2.499213933944702,-2.499213933944702,12.172921478526648,-2.4987192153930664,-2.4987192153930664,12.166900797837625,-2.499864339828491,-2.499864339828491,12.180841393579664,-2.4998209476470947,-2.4998209476470947,12.180312851767725
714,adam,0.0005,-4.999134391546249,-1.249701626598835,0.0,0.0,0.0,0.0,-1.249535672366619,-1.249959021806717,0.0,0.0,-1.249938003718853,0.0,-4.998952865600586,-1.2496503591537476,0.0,0.0,0.0,0.0,-1.2495096921920776,-1.249972939491272,0.0,0.0,-1.2498198747634888,0.0,0,0,-2.499224901199341,-2.499224901199341,12.173054982788287,-2.4987518787384033,-2.4987518787384033,12.167298216010535,-2.4998724460601807,-2.4998724460601807,12.18094013470238,-2.4998278617858887,-2.4998278617858887,12.180397068432478
715,adam,0.0005,-4.999111145734787,-1.2497074380517006,0.0,0.0,0.0,0.0,-1.2495250701904297,-1.2499461099505424,0.0,0.0,-1.2499324604868889,0.0,-4.9989118576049805,-1.2496261596679688,0.0,0.0,0.0,0.0,-1.2495301961898804,-1.2499862909317017,0.0,0.0,-1.2497693300247192,0.0,0,0,-2.499239921569824,-2.499239921569824,12.17323782795724,-2.4987924098968506,-2.4987924098968506,12.167791380696602,-2.499876022338867,-2.499876022338867,12.180983697216863,-2.499835252761841,-2.499835252761841,12.180487093786986
716,adam,0.0005,-4.9990310072898865,-1.2496839463710785,0.0,0.0,0.0,0.0,-1.2494851797819138,-1.2499313056468964,0.0,0.0,-1.2499305307865143,0.0,-4.998653411865234,-1.2496490478515625,0.0,0.0,0.0,0.0,-1.2494364976882935,-1.2497435808181763,0.0,0.0,-1.2498247623443604,0.0,0,0,-2.4992451667785645,-2.4992451667785645,12.173301679298149,-2.4987785816192627,-2.4987785816192627,12.167623122263125,-2.4998691082000732,-2.4998691082000732,12.18089947649609,-2.4998321533203125,-2.4998321533203125,12.18044934113796
717,adam,0.0005,-4.9989736676216125,-1.2497097849845886,0.0,0.0,0.0,0.0,-1.2494830936193466,-1.249857410788536,0.0,0.0,-1.2499233335256577,0.0,-4.99897575378418,-1.249634861946106,0.0,0.0,0.0,0.0,-1.249529480934143,-1.2499512434005737,0.0,0.0,-1.249860167503357,0.0,0,0,-2.4992425441741943,-2.4992425441741943,12.17326975358583,-2.498737335205078,-2.498737335205078,12.167121261790225,-2.4998185634613037,-2.4998185634613037,12.180283811673513,-2.4998257160186768,-2.4998257160186768,12.180370932163862
718,adam,0.0005,-4.9990933537483215,-1.2497055232524872,0.0,0.0,0.0,0.0,-1.24950809776783,-1.2499392852187157,0.0,0.0,-1.2499404400587082,0.0,-4.999024391174316,-1.2496665716171265,0.0,0.0,0.0,0.0,-1.249548316001892,-1.2499545812606812,0.0,0.0,-1.2498551607131958,0.0,0,0,-2.499255418777466,-2.499255418777466,12.17342648061332,-2.4987521171569824,-2.4987521171569824,12.167301116920832,-2.4998114109039307,-2.4998114109039307,12.180196691806294,-2.4998276233673096,-2.4998276233673096,12.180394164399864
719,adam,0.0005,-4.999158143997192,-1.2497084438800812,0.0,0.0,0.0,0.0,-1.249563992023468,-1.2499417290091515,0.0,0.0,-1.24994395673275,0.0,-4.999038219451904,-1.2496843338012695,0.0,0.0,0.0,0.0,-1.2494860887527466,-1.249993085861206,0.0,0.0,-1.2498749494552612,0.0,0,0,-2.4992587566375732,-2.4992587566375732,12.173467113875756,-2.4987759590148926,-2.4987759590148926,12.167591211443394,-2.499817371368408,-2.499817371368408,12.18026929165237,-2.4998347759246826,-2.4998347759246826,12.18048128567952
720,adam,0.0005,-4.999170809984207,-1.2497068792581558,0.0,0.0,0.0,0.0,-1.2495697066187859,-1.2499567791819572,0.0,0.0,-1.249937355518341,0.0,-4.998999118804932,-1.2496531009674072,0.0,0.0,0.0,0.0,-1.2495473623275757,-1.2499698400497437,0.0,0.0,-1.2498286962509155,0.0,0,0,-2.499265670776367,-2.499265670776367,12.173551283207964,-2.4988338947296143,-2.4988338947296143,12.16829616995761,-2.4998362064361572,-2.4998362064361572,12.180498710010228,-2.4998409748077393,-2.4998409748077393,12.18055679129261
721,adam,0.0005,-4.999168366193771,-1.2497098818421364,0.0,0.0,0.0,0.0,-1.2495506629347801,-1.2499698922038078,0.0,0.0,-1.249937854707241,0.0,-4.998659133911133,-1.249639630317688,0.0,0.0,0.0,0.0,-1.249313235282898,-1.249855399131775,0.0,0.0,-1.249850869178772,0.0,0,0,-2.499274492263794,-2.499274492263794,12.173658672511213,-2.4988698959350586,-2.4988698959350586,12.168734251173612,-2.4998552799224854,-2.4998552799224854,12.180731036801477,-2.4998409748077393,-2.4998409748077393,12.18055679129261
722,adam,0.0005,-4.998816609382629,-1.2496896460652351,0.0,0.0,0.0,0.0,-1.2494204714894295,-1.2497856989502907,0.0,0.0,-1.2499208003282547,0.0,-4.998620510101318,-1.249605417251587,0.0,0.0,0.0,0.0,-1.249402642250061,-1.2498937845230103,0.0,0.0,-1.2497187852859497,0.0,0,0,-2.4992594718933105,-2.4992594718933105,12.173475821021066,-2.4987852573394775,-2.4987852573394775,12.167704350181895,-2.499790906906128,-2.499790906906128,12.179946951640435,-2.499833583831787,-2.499833583831787,12.18046676542297
723,adam,0.0005,-4.999066114425659,-1.249701902270317,0.0,0.0,0.0,0.0,-1.2495282590389252,-1.249906875193119,0.0,0.0,-1.2499291077256203,0.0,-4.998929500579834,-1.249701738357544,0.0,0.0,0.0,0.0,-1.2493396997451782,-1.249987006187439,0.0,0.0,-1.2499009370803833,0.0,0,0,-2.499253273010254,-2.499253273010254,12.173400359301947,-2.4987595081329346,-2.4987595081329346,12.16739104548312,-2.4997570514678955,-2.4997570514678955,12.179534601178931,-2.499830484390259,-2.499830484390259,12.18042901283695
724,adam,0.0005,-4.9990843534469604,-1.24970892816782,0.0,0.0,0.0,0.0,-1.249517910182476,-1.2499178051948547,0.0,0.0,-1.249939650297165,0.0,-4.999049186706543,-1.2496907711029053,0.0,0.0,0.0,0.0,-1.2495039701461792,-1.2499858140945435,0.0,0.0,-1.2498688697814941,0.0,0,0,-2.4992587566375732,-2.4992587566375732,12.173467113875756,-2.498774528503418,-2.498774528503418,12.167573805576998,-2.4997646808624268,-2.4997646808624268,12.179627524008083,-2.499833106994629,-2.499833106994629,12.180460957325197
725,adam,0.0005,-4.999133199453354,-1.2497148364782333,0.0,0.0,0.0,0.0,-1.2495497167110443,-1.249925173819065,0.0,0.0,-1.2499434649944305,0.0,-4.998935699462891,-1.2496131658554077,0.0,0.0,0.0,0.0,-1.249606966972351,-1.2499775886535645,0.0,0.0,-1.2497382164001465,0.0,0,0,-2.4992640018463135,-2.4992640018463135,12.173530966419321,-2.498805046081543,-2.498805046081543,12.167945136127226,-2.499777317047119,-2.499777317047119,12.179781429003343,-2.49984073638916,-2.49984073638916,12.180553887221912
726,adam,0.0005,-4.9990547597408295,-1.2497075274586678,0.0,0.0,0.0,0.0,-1.2495120167732239,-1.2499112635850906,0.0,0.0,-1.2499239817261696,0.0,-4.999074935913086,-1.2497438192367554,0.0,0.0,0.0,0.0,-1.249442458152771,-1.2499600648880005,0.0,0.0,-1.2499284744262695,0.0,0,0,-2.4992833137512207,-2.4992833137512207,12.1737660627618,-2.4988019466400146,-2.4988019466400146,12.167907422351202,-2.4997756481170654,-2.4997756481170654,12.179761101817032,-2.49983549118042,-2.49983549118042,12.18048999784176
727,adam,0.0005,-4.998974144458771,-1.2497131749987602,0.0,0.0,0.0,0.0,-1.2494352832436562,-1.249896265566349,0.0,0.0,-1.2499294430017471,0.0,-4.99704122543335,-1.249655842781067,0.0,0.0,0.0,0.0,-1.2486847639083862,-1.248878002166748,0.0,0.0,-1.2498224973678589,0.0,0,0,-2.499286413192749,-2.499286413192749,12.173803794696365,-2.498795747756958,-2.498795747756958,12.16783199514983,-2.4997787475585938,-2.4997787475585938,12.1797988523329,-2.499833345413208,-2.499833345413208,12.180463861373738
728,adam,0.0005,-4.998575389385223,-1.2497124150395393,0.0,0.0,0.0,0.0,-1.2493141889572144,-1.2496294751763344,0.0,0.0,-1.2499193102121353,0.0,-4.999127388000488,-1.2497156858444214,0.0,0.0,0.0,0.0,-1.2495224475860596,-1.2499884366989136,0.0,0.0,-1.2499006986618042,0.0,0,0,-2.499274492263794,-2.499274492263794,12.173658672511213,-2.498605251312256,-2.498605251312256,12.165514287179594,-2.4996156692504883,-2.4996156692504883,12.177812753292233,-2.4998199939727783,-2.4998199939727783,12.180301235721732
729,adam,0.0005,-4.99910032749176,-1.2497185990214348,0.0,0.0,0.0,0.0,-1.2495377138257027,-1.2499034851789474,0.0,0.0,-1.249940536916256,0.0,-4.998956680297852,-1.2497044801712036,0.0,0.0,0.0,0.0,-1.2495697736740112,-1.2499266862869263,0.0,0.0,-1.249755859375,0.0,0,0,-2.4992759227752686,-2.4992759227752686,12.173676087082088,-2.498629570007324,-2.498629570007324,12.16581014020926,-2.499607801437378,-2.499607801437378,12.177716940914314,-2.4998245239257812,-2.4998245239257812,12.180356412038865
730,adam,0.0005,-4.999164670705795,-1.2497137561440468,0.0,0.0,0.0,0.0,-1.2495758458971977,-1.249937765300274,0.0,0.0,-1.2499372884631157,0.0,-4.998979568481445,-1.2496750354766846,0.0,0.0,0.0,0.0,-1.2495936155319214,-1.2499359846115112,0.0,0.0,-1.2497748136520386,0.0,0,0,-2.4992780685424805,-2.4992780685424805,12.17370220898511,-2.498709201812744,-2.498709201812744,12.166778964209211,-2.4996533393859863,-2.4996533393859863,12.178271501789224,-2.4998297691345215,-2.4998297691345215,12.18042030071833
731,adam,0.0005,-4.998580187559128,-1.2497308105230331,0.0,0.0,0.0,0.0,-1.249289683997631,-1.24964739382267,0.0,0.0,-1.24991225451231,0.0,-4.998971939086914,-1.2496439218521118,0.0,0.0,0.0,0.0,-1.2496343851089478,-1.2499333620071411,0.0,0.0,-1.2497600317001343,0.0,0,0,-2.499295949935913,-2.499295949935913,12.173919893690087,-2.4986512660980225,-2.4986512660980225,12.166074093592847,-2.499598264694214,-2.499598264694214,12.1776008057093,-2.4998233318328857,-2.4998233318328857,12.180341891931176
732,adam,0.0005,-4.999047428369522,-1.2497147917747498,0.0,0.0,0.0,0.0,-1.2495251670479774,-1.2498793005943298,0.0,0.0,-1.2499281913042068,0.0,-4.999119281768799,-1.2497190237045288,0.0,0.0,0.0,0.0,-1.249511480331421,-1.2499805688858032,0.0,0.0,-1.2499085664749146,0.0,0,0,-2.499309539794922,-2.499309539794922,12.174085336669197,-2.4986042976379395,-2.4986042976379395,12.165502685246604,-2.4995429515838623,-2.4995429515838623,12.176927243360703,-2.4998161792755127,-2.4998161792755127,12.180254771648537
733,adam,0.0005,-4.999152511358261,-1.2497285604476929,0.0,0.0,0.0,0.0,-1.2495454549789429,-1.2499333173036575,0.0,0.0,-1.249945230782032,0.0,-4.998858451843262,-1.2497044801712036,0.0,0.0,0.0,0.0,-1.2494529485702515,-1.2498739957809448,0.0,0.0,-1.2498267889022827,0.0,0,0,-2.4993038177490234,-2.4993038177490234,12.17401567619343,-2.4986910820007324,-2.4986910820007324,12.166558506458923,-2.4996085166931152,-2.4996085166931152,12.177725651099339,-2.4998257160186768,-2.4998257160186768,12.180370932163862
734,adam,0.0005,-4.998987197875977,-1.2497354447841644,0.0,0.0,0.0,0.0,-1.2494871839880943,-1.2498384714126587,0.0,0.0,-1.2499261274933815,0.0,-4.9987473487854,-1.249699354171753,0.0,0.0,0.0,0.0,-1.2493163347244263,-1.2498940229415894,0.0,0.0,-1.2498372793197632,0.0,0,0,-2.4993152618408203,-2.4993152618408203,12.174154997543567,-2.4987478256225586,-2.4987478256225586,12.167248900641289,-2.499656915664673,-2.499656915664673,12.178315054759913,-2.4998297691345215,-2.4998297691345215,12.18042030071833
735,adam,0.0005,-4.999154180288315,-1.2497173994779587,0.0,0.0,0.0,0.0,-1.2495716214179993,-1.2499244585633278,0.0,0.0,-1.2499406784772873,0.0,-4.9989519119262695,-1.249688982963562,0.0,0.0,0.0,0.0,-1.2495561838150024,-1.249919056892395,0.0,0.0,-1.2497879266738892,0.0,0,0,-2.499316453933716,-2.499316453933716,12.174169510275899,-2.498782157897949,-2.498782157897949,12.167666637152172,-2.4996604919433594,-2.4996604919433594,12.17835860788636,-2.499831199645996,-2.499831199645996,12.180437724961799
736,adam,0.0005,-4.999047011137009,-1.2497273609042168,0.0,0.0,0.0,0.0,-1.249518759548664,-1.2498854249715805,0.0,0.0,-1.2499154582619667,0.0,-4.9965620040893555,-1.2496432065963745,0.0,0.0,0.0,0.0,-1.2486323118209839,-1.2485414743423462,0.0,0.0,-1.2497450113296509,0.0,0,0,-2.499314785003662,-2.499314785003662,12.174149192455479,-2.4988362789154053,-2.4988362789154053,12.168325181471024,-2.4997055530548096,-2.4997055530548096,12.178907390625158,-2.4998278617858887,-2.4998278617858887,12.180397068432478
737,adam,0.0005,-4.99574014544487,-1.249653659760952,0.0,0.0,0.0,0.0,-1.248099572956562,-1.2482147514820099,0.0,0.0,-1.249772123992443,0.0,-4.9978766441345215,-1.249688744544983,0.0,0.0,0.0,0.0,-1.2490671873092651,-1.2491825819015503,0.0,0.0,-1.2499380111694336,0.0,0,0,-2.4992423057556152,-2.4992423057556152,12.1732668512525,-2.4977831840515137,-2.4977831840515137,12.155517525742138,-2.4988231658935547,-2.4988231658935547,12.16816561900321,-2.4997334480285645,-2.4997334480285645,12.17924712566561
738,adam,0.0005,-4.998463273048401,-1.249705396592617,0.0,0.0,0.0,0.0,-1.2493089735507965,-1.2495470270514488,0.0,0.0,-1.2499018087983131,0.0,-4.998660564422607,-1.2496788501739502,0.0,0.0,0.0,0.0,-1.249452829360962,-1.2496860027313232,0.0,0.0,-1.2498430013656616,0.0,0,0,-2.4992387294769287,-2.4992387294769287,12.17322331633556,-2.4975600242614746,-2.4975600242614746,12.152805205654925,-2.498490810394287,-2.498490810394287,12.16412213421816,-2.49969744682312,-2.49969744682312,12.178808665980268
739,adam,0.0005,-4.9989447593688965,-1.2497136145830154,0.0,0.0,0.0,0.0,-1.2494725808501244,-1.2498441189527512,0.0,0.0,-1.2499144971370697,0.0,-4.998895168304443,-1.2496187686920166,0.0,0.0,0.0,0.0,-1.249640703201294,-1.2499313354492188,0.0,0.0,-1.2497044801712036,0.0,0,0,-2.499255657196045,-2.499255657196045,12.173429382984711,-2.497917652130127,-2.497917652130127,12.157152164729293,-2.4986860752105713,-2.4986860752105713,12.166497591205994,-2.4997150897979736,-2.4997150897979736,12.179023538290796
740,adam,0.0005,-4.9990763664245605,-1.2497155517339706,0.0,0.0,0.0,0.0,-1.2495255023241043,-1.2499284595251083,0.0,0.0,-1.2499067932367325,0.0,-4.9991044998168945,-1.2496793270111084,0.0,0.0,0.0,0.0,-1.2495452165603638,-1.2499765157699585,0.0,0.0,-1.2499033212661743,0.0,0,0,-2.499265193939209,-2.499265193939209,12.173545478407748,-2.498278856277466,-2.498278856277466,12.161544171668833,-2.499004364013672,-2.499004364013672,12.170370667507937,-2.4997377395629883,-2.4997377395629883,12.179299393436061
741,adam,0.0005,-4.9991287887096405,-1.2497428059577942,0.0,0.0,0.0,0.0,-1.2495431378483772,-1.2499211728572845,0.0,0.0,-1.2499217092990875,0.0,-4.9989094734191895,-1.2496310472488403,0.0,0.0,0.0,0.0,-1.2495869398117065,-1.249883770942688,0.0,0.0,-1.2498077154159546,0.0,0,0,-2.49930477142334,-2.49930477142334,12.174027286245044,-2.4985556602478027,-2.4985556602478027,12.16491100133539,-2.4993014335632324,-2.4993014335632324,12.173986651112836,-2.499762773513794,-2.499762773513794,12.17960429323433
742,adam,0.0005,-4.999090015888214,-1.2497056499123573,0.0,0.0,0.0,0.0,-1.2495832964777946,-1.2498784884810448,0.0,0.0,-1.2499226406216621,0.0,-4.998805046081543,-1.2496155500411987,0.0,0.0,0.0,0.0,-1.249508023262024,-1.2499712705612183,0.0,0.0,-1.249709963798523,0.0,0,0,-2.499309778213501,-2.499309778213501,12.174088239197673,-2.498731851577759,-2.498731851577759,12.16705454201461,-2.499457836151123,-2.499457836151123,12.175890843036408,-2.4997737407684326,-2.4997737407684326,12.179737870788502
743,adam,0.0005,-4.999141275882721,-1.2497242093086243,0.0,0.0,0.0,0.0,-1.2495337426662445,-1.2499510198831558,0.0,0.0,-1.2499322891235352,0.0,-4.998619556427002,-1.2497330904006958,0.0,0.0,0.0,0.0,-1.2493566274642944,-1.249740719795227,0.0,0.0,-1.2497893571853638,0.0,0,0,-2.499310255050659,-2.499310255050659,12.174094044256696,-2.4988300800323486,-2.4988300800323486,12.16824975168002,-2.4995956420898438,-2.4995956420898438,12.177568868722089,-2.499796152114868,-2.499796152114868,12.180010838172189
744,adam,0.0005,-4.999028950929642,-1.2497363165020943,0.0,0.0,0.0,0.0,-1.249451607465744,-1.2499139830470085,0.0,0.0,-1.2499270364642143,0.0,-4.999059677124023,-1.2496954202651978,0.0,0.0,0.0,0.0,-1.2495280504226685,-1.2499725818634033,0.0,0.0,-1.249863862991333,0.0,0,0,-2.499312400817871,-2.499312400817871,12.174120167056557,-2.4987683296203613,-2.4987683296203613,12.16749838044367,-2.49967622756958,-2.49967622756958,12.178550243493145,-2.499803066253662,-2.499803066253662,12.180095052748772
745,adam,0.0005,-4.999112993478775,-1.2497482672333717,0.0,0.0,0.0,0.0,-1.2494921535253525,-1.2499381303787231,0.0,0.0,-1.2499344423413277,0.0,-4.998671531677246,-1.2496167421340942,0.0,0.0,0.0,0.0,-1.2493008375167847,-1.2499805688858032,0.0,0.0,-1.249773383140564,0.0,0,0,-2.4993295669555664,-2.4993295669555664,12.174329151473387,-2.4987456798553467,-2.4987456798553467,12.167222792585548,-2.4997408390045166,-2.4997408390045166,12.179337142520888,-2.4998137950897217,-2.4998137950897217,12.180225731692797
746,adam,0.0005,-4.999166041612625,-1.2497157603502274,0.0,0.0,0.0,0.0,-1.2495900765061378,-1.2499218806624413,0.0,0.0,-1.2499382495880127,0.0,-4.999047756195068,-1.2496846914291382,0.0,0.0,0.0,0.0,-1.2496389150619507,-1.2498894929885864,0.0,0.0,-1.249834418296814,0.0,0,0,-2.499335765838623,-2.499335765838623,12.174404618949996,-2.4988043308258057,-2.4988043308258057,12.16793643293777,-2.4997706413269043,-2.4997706413269043,12.179700120461643,-2.4998276233673096,-2.4998276233673096,12.180394164399864
747,adam,0.0005,-4.999239385128021,-1.2497435957193375,0.0,0.0,0.0,0.0,-1.2496174350380898,-1.24993297457695,0.0,0.0,-1.2499453723430634,0.0,-4.999135971069336,-1.249707579612732,0.0,0.0,0.0,0.0,-1.2496225833892822,-1.2499769926071167,0.0,0.0,-1.2498286962509155,0.0,0,0,-2.499340295791626,-2.499340295791626,12.174459768555671,-2.498900890350342,-2.498900890350342,12.169111419821494,-2.4997880458831787,-2.4997880458831787,12.179912104582534,-2.4998412132263184,-2.4998412132263184,12.180559695363998
748,adam,0.0005,-4.998885750770569,-1.2497519850730896,0.0,0.0,0.0,0.0,-1.2494162768125534,-1.2497990801930428,0.0,0.0,-1.249918408691883,0.0,-4.99839973449707,-1.249606966972351,0.0,0.0,0.0,0.0,-1.249261498451233,-1.2497156858444214,0.0,0.0,-1.249815583229065,0.0,0,0,-2.4993555545806885,-2.4993555545806885,12.17464553748653,-2.498831272125244,-2.498831272125244,12.168264257372746,-2.4997642040252686,-2.4997642040252686,12.179621716310491,-2.499835729598999,-2.499835729598999,12.180492901897223
749,adam,0.0005,-4.998875558376312,-1.249720573425293,0.0,0.0,0.0,0.0,-1.2494593113660812,-1.2497684210538864,0.0,0.0,-1.2499273121356964,0.0,-4.998960971832275,-1.2496775388717651,0.0,0.0,0.0,0.0,-1.2494715452194214,-1.2499421834945679,0.0,0.0,-1.2498699426651,0.0,0,0,-2.499342203140259,-2.499342203140259,12.174482989517012,-2.498746633529663,-2.498746633529663,12.16723439615896,-2.4996449947357178,-2.4996449947357178,12.17816987879667,-2.499826431274414,-2.499826431274414,12.18037964424717
750,adam,0.0005,-4.999185651540756,-1.2497532218694687,0.0,0.0,0.0,0.0,-1.2495608553290367,-1.249941661953926,0.0,0.0,-1.2499299198389053,0.0,-4.999166488647461,-1.2497550249099731,0.0,0.0,0.0,0.0,-1.2495394945144653,-1.2499300241470337,0.0,0.0,-1.2499420642852783,0.0,0,0,-2.49934720993042,-2.49934720993042,12.174543944751255,-2.498758316040039,-2.498758316040039,12.167376540831343,-2.499638319015503,-2.499638319015503,12.178088581013192,-2.4998221397399902,-2.4998221397399902,12.180327371840797
751,adam,0.0005,-4.999160140752792,-1.2497577145695686,0.0,0.0,0.0,0.0,-1.2495692819356918,-1.2498982772231102,0.0,0.0,-1.2499349042773247,0.0,-4.998841285705566,-1.2497024536132812,0.0,0.0,0.0,0.0,-1.249580979347229,-1.2497614622116089,0.0,0.0,-1.2497965097427368,0.0,0,0,-2.4993715286254883,-2.4993715286254883,12.174840017373079,-2.498833417892456,-2.498833417892456,12.168290367663229,-2.4996907711029053,-2.4996907711029053,12.178727363932438,-2.4998247623443604,-2.4998247623443604,12.180359316062479
752,adam,0.0005,-4.999198168516159,-1.2497299760580063,0.0,0.0,0.0,0.0,-1.2495998069643974,-1.2499396800994873,0.0,0.0,-1.2499286532402039,0.0,-4.9990410804748535,-1.2497526407241821,0.0,0.0,0.0,0.0,-1.2494860887527466,-1.2498928308486938,0.0,0.0,-1.249909520149231,0.0,0,0,-2.499363660812378,-2.499363660812378,12.174744228384,-2.4988961219787598,-2.4988961219787598,12.169053393114767,-2.499727964401245,-2.499727964401245,12.179180339396458,-2.499829053878784,-2.499829053878784,12.180411588605944
753,adam,0.0005,-4.999002158641815,-1.2497473433613777,0.0,0.0,0.0,0.0,-1.249515987932682,-1.2498123720288277,0.0,0.0,-1.2499264404177666,0.0,-4.998934745788574,-1.2496474981307983,0.0,0.0,0.0,0.0,-1.2495356798171997,-1.249937653541565,0.0,0.0,-1.2498139142990112,0.0,0,0,-2.499364137649536,-2.499364137649536,12.174750033755823,-2.4988739490509033,-2.4988739490509033,12.168783572563168,-2.4996933937072754,-2.4996933937072754,12.178759303957928,-2.4998228549957275,-2.4998228549957275,12.180336083892946
754,adam,0.0005,-4.998050898313522,-1.2497133985161781,0.0,0.0,0.0,0.0,-1.2492771223187447,-1.2491712719202042,0.0,0.0,-1.2498890981078148,0.0,-4.998587131500244,-1.2495414018630981,0.0,0.0,0.0,0.0,-1.2494438886642456,-1.2497552633285522,0.0,0.0,-1.2498465776443481,0.0,0,0,-2.4993338584899902,-2.4993338584899902,12.174381398138136,-2.4987192153930664,-2.4987192153930664,12.166900797837625,-2.4993982315063477,-2.4993982315063477,12.17516512501618,-2.499802589416504,-2.499802589416504,12.180089244828245
