tau,moneyness,v,rho,kappa,gamma,bar_v,r,row_index,fd_delta,ad_delta,ad_minus_fd_delta,fd_gamma,ad_gamma,ad_minus_fd_gamma,fd_vega,ad_vega,ad_minus_fd_vega,fd_theta,ad_theta,ad_minus_fd_theta,fd_rho,ad_rho,ad_minus_fd_rho
0.4261666666666667,0.8,0.04,-0.7,2.0,0.3,0.04,0.01,38,-0.9313259989675304,-0.9313260244033074,-2.5435776929150222e-08,1.1463560017910268,1.1463558976042574,-1.0418676943402261e-07,0.09974215777489026,0.09974215924719049,1.4723002261796125e-09,-0.004670234617087932,-0.004670234711542735,-9.445480335379397e-11,-0.3735875122051757,-0.3735875681370962,-5.5931920484031394e-08
0.537,0.8,0.04,-0.7,2.0,0.3,0.04,0.01,48,-0.9070771765964936,-0.907077199882392,-2.3285898431701924e-08,1.39251581932065,1.3925158485424656,2.922181563391746e-08,0.12186651440149188,0.12186651598284419,1.5813523129848406e-09,-0.0067579835028031,-0.006757983555017869,-5.221476896688504e-11,-0.46137532522888547,-0.4613753987497059,-7.352082043166064e-08
0.57025,0.8,0.04,-0.7,2.0,0.3,0.04,0.01,51,-0.8992444435754199,-0.8992444657897701,-2.221435024818419e-08,1.448713221607889,1.4487132040239497,-1.7583939415644068e-08,0.12737915690508306,0.12737915854065238,1.6355693188696563e-09,-0.007299445266006899,-0.007299445312356012,-4.6349112915733404e-11,-0.4870189440053796,-0.4870190216963024,-7.769092280618395e-08
0.7919166666666667,0.8,0.04,-0.7,2.0,0.3,0.04,0.01,71,-0.848002612265919,-0.8480026274517152,-1.5185796176098165e-08,1.6516732537219525,1.6516733720811465,1.1835919400127182e-07,0.15409866205906564,0.15409866393208865,1.873023014464792e-09,-0.010149614171617305,-0.010149614222942771,-5.132546644637248e-11,-0.650631575133398,-0.6506316754088081,-1.0027541008650331e-07
1.0468333333333333,0.8,0.04,-0.7,2.0,0.3,0.04,0.01,94,-0.8002542273466418,-0.8002542368165099,-9.46986811189987e-09,1.6972092953260187,1.6972094112338303,1.1590781157089225e-07,0.16916199534533494,0.16916199716696542,1.8216304853435616e-09,-0.011666082247452358,-0.011666082281992094,-3.453973565492596e-11,-0.8272889010471629,-0.827289025910175,-1.248630120409544e-07
1.1133333333333333,0.8,0.04,-0.7,2.0,0.3,0.04,0.01,100,-0.7898643707648922,-0.7898643790684958,-8.303603582504593e-09,1.6955379988914387,1.6955381594031025,1.6051166373820536e-07,0.1712065660575135,0.17120656783741556,1.7799020590736347e-09,-0.01179519577343413,-0.01179519580040875,-2.697461871925544e-11,-0.8720896009245527,-0.8720897328786945,-1.3195414183542198e-07
1.3793333333333333,0.8,0.04,-0.7,2.0,0.3,0.04,0.01,124,-0.7543957017785985,-0.7543957065831814,-4.804582953710224e-09,1.6591289897505135,1.6591290205383638,3.0787850269220485e-08,0.17442200727052493,0.17442200886029555,1.5897706207024243e-09,-0.011798378219962657,-0.011798378223736243,-3.773585610655772e-12,-1.0480280132543762,-1.0480281782092224,-1.6495484622680578e-07
1.5455833333333333,0.8,0.04,-0.7,2.0,0.3,0.04,0.01,139,-0.7358743668692269,-0.7358743705701116,-3.700884709800789e-09,1.6212272913040948,1.6212273274351472,3.613105237221248e-08,0.1737591823389173,0.1737591838362665,1.4973492168390834e-09,-0.01166423460957633,-0.011664234612967641,-3.391311537148667e-12,-1.1560193737131241,-1.1560195634848531,-1.897717289978118e-07
1.56775,0.8,0.04,-0.7,2.0,0.3,0.04,0.01,141,-0.7335702908284336,-0.7335702944511271,-3.6226934785332787e-09,1.6158694604584412,1.6158694746569375,1.4198496378625691e-08,0.17356935712697918,0.17356935861389503,1.4869158404540173e-09,-0.011645312515962125,-0.011645312515053123,9.090020403057508e-13,-1.1703214794236971,-1.1703216727426844,-1.933189872627139e-07
1.63425,0.8,0.04,-0.7,2.0,0.3,0.04,0.01,147,-0.7268656004005836,-0.7268656038809622,-3.4803786519432833e-09,1.5999405689193225,1.5999405694216893,5.023668148140814e-10,0.17288737937548593,0.17288738083010996,1.454624032337648e-09,-0.011587870765161767,-0.011587870766676925,-1.5151577908989466e-12,-1.2130949893762732,-1.2130951936612906,-2.042850173467059e-07
