region,variable,n_points,mse,rmse,mae,r2,mape_pct,p90_abs_error,p99_abs_error,max_abs_error,mean_stabilized_rel_error,p90_stabilized_rel_error,p99_stabilized_rel_error,max_stabilized_rel_error
full,price,25921,9.429518509699685e-08,0.00030707521081487,0.00025103734215449643,0.9999781280932303,0.27959569111351884,0.0004772355534886086,0.0009471471770531092,0.0012641832952752785,,,,
full,delta,25921,2.4813120131989517e-06,0.00157521808432958,0.0011507347004887588,0.9998650482162886,0.3569972411492558,0.002054716306369997,0.006295324512229715,0.009309020515749333,0.0008361616699436652,0.0015761858173498561,0.003642903462216404,0.007412530711385358
full,gamma,25921,0.00027105751919573995,0.016463824561618115,0.008944273537534964,0.9987829079802216,0.8043313280005376,0.01832651806628105,0.0834870605880867,0.1402492985868493,0.00395863601427435,0.00692516013984612,0.02549097056104207,0.05336046055874641
full,vega,25921,1.3152460006967923e-06,0.001146841750503003,0.0009126842106904556,0.9993170708323165,0.5412795715723852,0.0017124515259171746,0.003428719441351256,0.006954985335412153,0.0007588562793581969,0.0014202490794859991,0.0030903658255342628,0.006796178538233768
full,theta,25921,2.7109059764674273e-06,0.0016464829110766463,0.0007286637669400534,0.9988726894395067,0.6984360740577327,0.001350052760883444,0.00827604096479761,0.018621198026268215,0.0006356353551014085,0.0012042742872751136,0.006724483579094576,0.013373431661475175
full,rho,25921,0.00017970822045048599,0.013405529472963236,0.0112976275704348,0.9984707673901417,4.898246966133208,0.02128886007525821,0.026728640429799826,0.049727965114867975,0.00707662701514068,0.012838723941947816,0.023190132453607307,0.04839802964902087
full,pde_residual,25921,3.5293441344381295e-06,0.0018786548736897178,0.0009107553712752253,,,0.001840673126471863,0.009478287463517693,0.019826491227764503,,,,
non_hard,price,25921,9.429518509699685e-08,0.00030707521081487,0.00025103734215449643,0.9999781280932303,0.27959569111351884,0.0004772355534886086,0.0009471471770531092,0.0012641832952752785,,,,
non_hard,delta,25921,2.4813120131989517e-06,0.00157521808432958,0.0011507347004887588,0.9998650482162886,0.3569972411492558,0.002054716306369997,0.006295324512229715,0.009309020515749333,0.0008361616699436652,0.0015761858173498561,0.003642903462216404,0.007412530711385358
non_hard,gamma,25921,0.00027105751919573995,0.016463824561618115,0.008944273537534964,0.9987829079802216,0.8043313280005376,0.01832651806628105,0.0834870605880867,0.1402492985868493,0.00395863601427435,0.00692516013984612,0.02549097056104207,0.05336046055874641
non_hard,vega,25921,1.3152460006967923e-06,0.001146841750503003,0.0009126842106904556,0.9993170708323165,0.5412795715723852,0.0017124515259171746,0.003428719441351256,0.006954985335412153,0.0007588562793581969,0.0014202490794859991,0.0030903658255342628,0.006796178538233768
non_hard,theta,25921,2.7109059764674273e-06,0.0016464829110766463,0.0007286637669400534,0.9988726894395067,0.6984360740577327,0.001350052760883444,0.00827604096479761,0.018621198026268215,0.0006356353551014085,0.0012042742872751136,0.006724483579094576,0.013373431661475175
non_hard,rho,25921,0.00017970822045048599,0.013405529472963236,0.0112976275704348,0.9984707673901417,4.898246966133208,0.02128886007525821,0.026728640429799826,0.049727965114867975,0.00707662701514068,0.012838723941947816,0.023190132453607307,0.04839802964902087
non_hard,pde_residual,25921,3.5293441344381295e-06,0.0018786548736897178,0.0009107553712752253,,,0.001840673126471863,0.009478287463517693,0.019826491227764503,,,,
atm,price,3864,1.1048627023568145e-07,0.00033239475061390704,0.0002690097340994242,0.9999560020755112,0.2547946227389241,0.00047522010314452785,0.0010261853477335438,0.0012474360499816206,,,,
atm,delta,3864,1.717265146294345e-06,0.0013104446368673286,0.0011056628375624206,0.9988623061812708,0.28924539609017436,0.0018913183186252682,0.004008485699541377,0.004575388006838321,0.0007976914900693053,0.0013189825317137058,0.0027915484272120388,0.003247282714373737
atm,gamma,3864,0.00012704672700581,0.011271500654562817,0.007878326706466092,0.9995896497188232,0.7852672793745143,0.011943645145993775,0.049248328031560075,0.10788105773118417,0.0037242335847059577,0.006193710581910884,0.013217771979477376,0.024264351860759138
atm,vega,3864,1.515443672544279e-06,0.001231033578966991,0.0009587256620731198,0.9987229028599323,0.4979999093647101,0.002120302280926245,0.003465959816969962,0.003813482586429301,0.0007952629404084364,0.0017978046484670997,0.003124405892841058,0.003416739201521722
atm,theta,3864,3.033676036276488e-06,0.001741745112315946,0.0008153443283225374,0.9992248294969354,0.6830174957662448,0.0013845189129820877,0.006390957316098471,0.018277169197077503,0.0006923795428560802,0.001223636779253837,0.005186592816320926,0.013044634187385364
atm,rho,3864,0.0001564260686945735,0.012507040764888133,0.010656289825027475,0.9985305724787339,5.4798408462598145,0.015183408114385866,0.040718130316383556,0.049727965114867975,0.006948118763771032,0.009681713149041553,0.03953374683520652,0.04839802964902087
atm,pde_residual,3864,3.167950227850886e-06,0.0017798736550246723,0.001179570160045663,,,0.0022684305633610736,0.006308379942942252,0.011307003705791567,,,,
