tau,moneyness,v,rho,kappa,gamma,bar_v,r,price_pred,price_ref,price_error,delta_pred,delta_ref,delta_error,gamma_pred,gamma_ref,gamma_error,vega_pred,vega_ref,vega_error,theta_pred,theta_ref,theta_error,rho_pred,rho_ref,rho_error
0.005,0.9704455335485082,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.03277703116302657,0.0327129505269369,6.408063608966813e-05,-0.8129394070171938,-0.8123019187553915,-0.0006374882618023214,8.364668470134882,8.467300520035934,-0.10263204990105201,0.019764258595903316,0.01966605813620903,9.820045969428579e-05,-0.8556940888408131,-0.8482350626113849,-0.007459026229428178,-0.004269907384018794,-0.00410503859737993,-0.00016486878663886373
0.005569620253164557,0.9704455335485082,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.03326166860820622,0.03319344524122869,6.82233669775309e-05,-0.799570321961004,-0.7987929310764113,-0.0007773908845927213,8.267082118615674,8.36980679407634,-0.10272467546066544,0.021738538613640723,0.021647166300490128,9.137231315059502e-05,-0.8454821862116818,-0.8383817422015655,-0.007100444010116336,-0.004664978842348613,-0.004502361140141254,-0.00016261770220735855
0.006139240506329114,0.9704455335485082,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.03373986328369922,0.03366767970555462,7.218357814459814e-05,-0.7876293027408459,-0.7867238650434434,-0.000905437697402478,8.148887195578641,8.251949462490927,-0.1030622669122856,0.02360384269839611,0.023517380887786987,8.646181060912445e-05,-0.8332731090319592,-0.826458215402681,-0.006814893629278118,-0.005054536864089554,-0.0048938362686885796,-0.00016070059540097478
0.006708860759493672,0.9704455335485082,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.03421077097747859,0.034134773199255064,7.599777822352854e-05,-0.7768834534662401,-0.7758599213921613,-0.0010235320740787923,8.019643654156816,8.123287104879722,-0.10364345072290604,0.025373764775301625,0.02529042071865273,8.334405664889646e-05,-0.8200194082775804,-0.8134340484074896,-0.00658535987009079,-0.005439407017649825,-0.005280306599291077,-0.0001591004183587475
0.0072784810126582285,0.9704455335485082,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.03467397704127509,0.03459428292847322,7.969411280187022e-05,-0.7671479616367207,-0.7660146630008189,-0.001133298635901836,7.885283950866909,7.9897264024425,-0.10444245157559084,0.027059652272442496,0.02697775935511626,8.189291732623588e-05,-0.8063078738820232,-0.7999086195495736,-0.006399254332449589,-0.005820241616012439,-0.005662438354182466,-0.00015780326182997326
0.007848101265822785,0.9704455335485082,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.03512933276443966,0.035046038249593514,8.329451484614253e-05,-0.7582746748013742,-0.7570385800510646,-0.0012360947503096131,7.749529608419969,7.854953748675001,-0.10542414025503177,0.02867100473184929,0.028589015746880775,8.198898496851459e-05,-0.7925033709043122,-0.786256192791448,-0.006247178112864238,-0.006197565516660931,-0.006040767887722957,-0.0001567976289379748
0.008417721518987342,0.9704455335485082,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.03557685496774541,0.03549003871301948,8.68162547259313e-05,-0.7501435821046378,-0.7488105386600861,-0.0013330434445517625,7.6147216424329045,7.721273245900704,-0.1065516034677998,0.030215818455732877,0.030132295884834126,8.352257089875095e-05,-0.7788328848225704,-0.7727108489381542,-0.006122035884416177,-0.006571807718387966,-0.006415733812035262,-0.00015607390635270432
0.008987341772151899,0.9704455335485082,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.03601666304781603,0.03592638998409037,9.027306372566546e-05,-0.742656476792178,-0.7412314067014014,-0.0014250700907766367,7.48232194457736,7.590111744413107,-0.10778979983574732,0.03170086867788533,0.031614474295246775,8.639438263855631e-05,-0.7654360891034013,-0.7594176793335243,-0.006018409769876998,-0.006943323715736665,-0.006787699741009807,-0.00015562397472685795
0.009556962025316456,0.9704455335485082,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.03644893882397495,0.036355262867783344,9.367595619160646e-05,-0.7357322181022774,-0.7342192817614297,-0.0015129363408477037,7.353223812253259,7.462330976602033,-0.10910716434877354,0.03313193569642218,0.03304142054340625,9.051515301592566e-05,-0.7523965472298565,-0.7464644308563435,-0.005932116373512986,-0.007312411672051611,-0.007156970753813418,-0.0001554409182381927
0.010126582278481013,0.9704455335485082,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.03687390059984008,0.03677686676201364,9.703383782644348e-05,-0.7293031599540138,-0.7277058906194291,-0.0015972693345847055,7.227948538446973,7.33842468449825,-0.11047614605127709,0.03451398481591771,0.034418179980883645,9.580483503406761e-05,-0.7397613860663124,-0.7339014949150621,-0.005859891151250296,-0.007679324355381267,-0.00752380554987926,-0.00015551880550200743
0.01069620253164557,0.9704455335485082,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.03729178626633572,0.03719143230541844,0.00010035396091728072,-0.7233124334043154,-0.7216338473859025,-0.0016785860184128643,7.106772227084136,7.218645431797256,-0.11187320471312034,0.03585130950764502,0.035749117848140444,0.00010219165950457743,-0.7275539302822611,-0.7217547689931232,-0.005799161289137933,-0.008044278105130129,-0.007888425582568701,-0.00015585252256142788
0.011265822784810127,0.9704455335485082,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.03770284225426892,0.03759919998541594,0.00010364226885297562,-0.7177118581393847,-0.7159545450678202,-0.0017573130715644592,6.989808911062402,7.103087459453377,-0.11327854839097462,0.037147645688259,0.03703803449240639,0.00010961119585260748,-0.7157819424587059,-0.7100340619841353,-0.0057478804745705325,-0.008407459676274175,-0.008251022031879862,-0.0001564376443943128
0.011835443037974683,0.9704455335485082,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.038107316325367284,0.038000412665690875,0.00010690365967640919,-0.7124603214675096,-0.7106265183522344,-0.0018338031152751455,6.877065758138229,6.991741520638996,-0.1146757625007675,0.0384062634164826,0.03828825793815854,0.00011800547832405833,-0.7044430657668597,-0.698738658426048,-0.005704407340811679,-0.00876903153907043,-0.008611761203788981,-0.00015727033528144946
0.012405063291139242,0.9704455335485082,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.038505452911061805,0.038395310721310305,0.00011014218975149981,-0.707522508055657,-0.7056141601895813,-0.0019083478660756326,6.768480134869956,6.884531544501996,-0.11605140963203997,0.03963004091864403,0.03950271869779648,0.00012732222084754774,-0.6935284550450503,-0.687861039996191,-0.00566741504885937,-0.009129136036494115,-0.008970788765419629,-0.00015834727107448543
0.012974683544303797,0.9704455335485082,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.038897490157190594,0.03878412892452765,0.00011336123266294379,-0.7028678953552039,-0.7008867065424154,-0.0019811888127885258,6.663944697582183,6.781339337882272,-0.11739464030008939,0.04082152473643778,0.040684010611719945,0.0001375141247178316,-0.6830252170273062,-0.677389393717326,-0.005635823309980248,-0.009487898684383463,-0.009328233106106861,-0.00015966557827660176
0.013544303797468356,0.9704455335485082,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.03928365811781708,0.03916709451352696,0.00011656360429012497,-0.6984699522066865,-0.6964174263066454,-0.0020525259000411245,6.563324475664176,6.6820213091759015,-0.11869683351172533,0.04198297892063318,0.041834440646242754,0.00014853827439042372,-0.6729180575779551,-0.6673093108210854,-0.005608746756869731,-0.009845430819504716,-0.009684208033332036,-0.00016122278617267984
0.014113924050632911,0.9704455335485082,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.03966417772540658,0.03954442606333386,0.00011975166207271737,-0.6943054942564997,-0.6921829696455655,-0.0021225246109342066,6.4664685371899715,6.586419811676656,-0.11995127448668441,0.04311642552777028,0.04295606991478629,0.00016035561298399087,-0.6631903949926127,-0.6576049396414422,-0.0055854553511704985,-0.010201831745520005,-0.010038814956328542,-0.00016301678919146238
0.01468354430379747,0.9704455335485082,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.04003926028525499,0.03991633290085739,0.00012292738439760587,-0.6903541614722413,-0.6881628397087329,-0.002191321763508336,6.373217952990463,6.494370823774126,-0.12115287078366332,0.04422367816879256,0.044050747680761004,0.00017293048803155436,-0.653825110451861,-0.6482597667086404,-0.0055653437432205966,-0.01055719048797774,-0.01039214467061131,-0.00016504581736643056
0.015253164556962025,0.9704455335485082,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.04040910732221492,0.040283014887680824,0.00012609243453409746,-0.6865979915307845,-0.6843389612588622,-0.002259030271922313,6.283411210980282,6.405709115996821,-0.1222979050165387,0.04530636997160238,0.045120139713379026,0.00018623025822335493,-0.6448050500452717,-0.6392571426903032,-0.005547907354968462,-0.010911587241688758,-0.010744278828428563,-0.00016730841326019485
0.015822784810126583,0.9704455335485082,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.04077391066166677,0.04064466244919973,0.0001292482124670355,-0.6830210690899591,-0.6806953260181619,-0.002325743071797226,6.196887862689082,6.320271683642041,-0.12338382095295852,0.046365977024178225,0.04616575207152013,0.0002002249526580971,-0.6361133557426841,-0.6305806321837145,-0.00553272355896961,-0.011265094573757278,-0.011095291159665684,-0.00016980341409159397
0.01639240506329114,0.9704455335485082,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.041133852663284,0.041001456766120215,0.00013239589716378813,-0.6796092355785799,-0.6772176992101278,-0.0023915363684521296,6.113490938267891,6.237899977576745,-0.12440903930885483,0.04740383813860053,0.04718895116350913,0.00021488697509140092,-0.627733678155331,-0.6222142414011508,-0.005519436754180207,-0.01161777843079848,-0.01144524849272072,-0.0001725299380777607
0.016962025316455697,0.9704455335485082,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.04148910655126718,0.04135357007003215,0.0001355364812350296,-0.6763498475978786,-0.6738933752635088,-0.0024564723343698525,6.0330685010496925,6.158441300600018,-0.1253727995503251,0.04842117160208359,0.04819098075542144,0.00023019084666214829,-0.6196503074821776,-0.614142561035832,-0.005507746446345663,-0.011969698987942461,-0.011794211613727377,-0.00017548737421508448
0.017531645569620252,0.9704455335485082,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.04183983680206099,0.04170116600256479,0.00013867079949619887,-0.673231574635602,-0.6707109732786982,-0.0025206013569037955,5.955474600426312,6.0817496246804765,-0.1262750242541646,0.04941908944621672,0.049172976464709695,0.00024611298150702815,-0.6118482478907394,-0.606350850227386,-0.005497397663353443,-0.012320911369024976,-0.01214223599414107,-0.00017867537488390657
0.01810126582278481,0.9704455335485082,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.04218619956265719,0.042044400010044725,0.00014179955261246768,-0.6702442287773783,-0.667660264860201,-0.002583963917177301,5.880569804674306,6.00768600758915,-0.12711620291484405,0.050398609660583425,0.05013597817008425,0.0002626314904991753,-0.60431325295363,-0.5988250797547788,-0.005488173198851198,-0.01267146626115131,-0.01248937241036915,-0.0001820938507821595
0.01867088607594937,0.9704455335485082,0.21971117661996578,-0.5241299828927267,1.0576232226342916,0.29956827744543396,0.19758448825937408,0.01,0.04252834308101959,0.04238341975426718,0.00014492332675240804,-0.667378620619795,-0.6647320284545888,-0.0026465921652062407,5.8082214419073495,5.9361187343632835,-0.12789729245593406,0.051360666694660564,0.05108094068558455,0.00027972600907601175,-0.5970318344957174,-0.5915519471983152,-0.005479887297402231,-0.013021410442065855,-0.012835667474273851,-0.00018574296779200368
