epoch,optimizer,lr,train_total,train_pde,train_dpde,train_greek_delta,train_greek_gamma,train_greek_vega,train_term,train_low,train_right,train_v_zero,train_no_arbitrage,train_curvature_bulk,val_total,val_pde,val_dpde,val_greek_delta,val_greek_gamma,val_greek_vega,val_term,val_low,val_right,val_v_zero,val_no_arbitrage,val_curvature_bulk,val_evaluated,dynamic_refresh,dynamic_refresh_count
1,adam,0.001,0.4497868698090315,0.015204303112113848,0.0,0.0,0.0,0.0,0.14774518902413547,0.18493879568995908,0.05693740182323381,0.011651055374386488,0.03331012911803555,0.0,0.1576976478099823,0.009556149132549763,0.0,0.0,0.0,0.0,0.06931450217962265,0.03894664719700813,0.033362384885549545,0.0020278196316212416,0.0044901445508003235,0.0,1,0,0
2,adam,0.001,0.10182018391788006,0.007840175530873239,0.0,0.0,0.0,0.0,0.04852525354363024,0.021830167970620096,0.01852935808710754,0.001026642127726518,0.004068586524226703,0.0,0.1576976478099823,0.009556149132549763,0.0,0.0,0.0,0.0,0.06931450217962265,0.03894664719700813,0.033362384885549545,0.0020278196316212416,0.0044901445508003235,0.0,0,0,0
3,adam,0.001,0.04127852979581803,0.006598433043109253,0.0,0.0,0.0,0.0,0.017204940493684262,0.006163839469081722,0.004271543642971665,0.0009096186113310978,0.006130154186394066,0.0,0.1576976478099823,0.009556149132549763,0.0,0.0,0.0,0.0,0.06931450217962265,0.03894664719700813,0.033362384885549545,0.0020278196316212416,0.0044901445508003235,0.0,0,0,0
4,adam,0.001,0.015665597456973046,0.003068567151785828,0.0,0.0,0.0,0.0,0.006837382476078346,0.001966850832104683,0.002293844721862115,0.0006585569644812495,0.0008403953611377801,0.0,0.1576976478099823,0.009556149132549763,0.0,0.0,0.0,0.0,0.06931450217962265,0.03894664719700813,0.033362384885549545,0.0020278196316212416,0.0044901445508003235,0.0,0,0,0
5,adam,0.001,0.007652025145944208,0.001680691260844469,0.0,0.0,0.0,0.0,0.0037131009448785335,0.0007026969979051501,0.0009842393883445766,0.0003568873962649377,0.0002144091336049314,0.0,0.1576976478099823,0.009556149132549763,0.0,0.0,0.0,0.0,0.06931450217962265,0.03894664719700813,0.033362384885549545,0.0020278196316212416,0.0044901445508003235,0.0,0,0,0
6,adam,0.001,0.005479131126776338,0.0009283942235924769,0.0,0.0,0.0,0.0,0.002551623110775836,0.0005080799492134247,0.0007229603070300072,0.0002500414557289332,0.0005180319694773061,0.0,0.1576976478099823,0.009556149132549763,0.0,0.0,0.0,0.0,0.06931450217962265,0.03894664719700813,0.033362384885549545,0.0020278196316212416,0.0044901445508003235,0.0,0,0,0
7,adam,0.001,0.005596372851869091,0.0007184174028225243,0.0,0.0,0.0,0.0,0.0025207264261553064,0.00040469307896273676,0.0011049346867366694,0.00024644551285746275,0.0006011556833982468,0.0,0.1576976478099823,0.009556149132549763,0.0,0.0,0.0,0.0,0.06931450217962265,0.03894664719700813,0.033362384885549545,0.0020278196316212416,0.0044901445508003235,0.0,0,0,0
8,adam,0.001,0.004648343106964603,0.0006864397328172345,0.0,0.0,0.0,0.0,0.002382035003392957,0.00032786464726086706,0.0005290977187542012,0.0002085669093503384,0.0005143391717865597,0.0,0.1576976478099823,0.009556149132549763,0.0,0.0,0.0,0.0,0.06931450217962265,0.03894664719700813,0.033362384885549545,0.0020278196316212416,0.0044901445508003235,0.0,0,0,0
9,adam,0.001,0.01384301096550189,0.0006511376668640878,0.0,0.0,0.0,0.0,0.004212350453599356,0.0003115985218755668,0.007774689613142982,0.00020155788752163062,0.0006916769289091462,0.0,0.1576976478099823,0.009556149132549763,0.0,0.0,0.0,0.0,0.06931450217962265,0.03894664719700813,0.033362384885549545,0.0020278196316212416,0.0044901445508003235,0.0,0,0,0
10,adam,0.001,0.00697727722581476,0.000663485760014737,0.0,0.0,0.0,0.0,0.002851555051165633,0.00028283913525228854,0.0024595091672381386,0.0001801749667720287,0.0005397132172220154,0.0,0.1576976478099823,0.009556149132549763,0.0,0.0,0.0,0.0,0.06931450217962265,0.03894664719700813,0.033362384885549545,0.0020278196316212416,0.0044901445508003235,0.0,0,0,0
11,adam,0.001,0.005329508217982948,0.000564454046980245,0.0,0.0,0.0,0.0,0.002508878300432116,0.00024542465416743653,0.0013400008119788254,0.00018510600057197735,0.0004856445320911007,0.0,0.1576976478099823,0.009556149132549763,0.0,0.0,0.0,0.0,0.06931450217962265,0.03894664719700813,0.033362384885549545,0.0020278196316212416,0.0044901445508003235,0.0,0,0,0
12,adam,0.001,0.0043560413614613935,0.0005261970654828474,0.0,0.0,0.0,0.0,0.0022775183606427163,0.00023351484378508758,0.0006211070722201839,0.00017700559328659438,0.0005206985133554554,0.0,0.1576976478099823,0.009556149132549763,0.0,0.0,0.0,0.0,0.06931450217962265,0.03894664719700813,0.033362384885549545,0.0020278196316212416,0.0044901445508003235,0.0,0,0,0
13,adam,0.001,0.004212479776469991,0.0005132376772962743,0.0,0.0,0.0,0.0,0.002247109165182337,0.0002005058822760475,0.0005759917003160808,0.00016407893781433813,0.0005115563890285557,0.0,0.1576976478099823,0.009556149132549763,0.0,0.0,0.0,0.0,0.06931450217962265,0.03894664719700813,0.033362384885549545,0.0020278196316212416,0.0044901445508003235,0.0,0,0,0
14,adam,0.001,0.004440051459823735,0.000486999582790304,0.0,0.0,0.0,0.0,0.0022524276355397888,0.00018493216612114338,0.0008390507064177655,0.00015886584697000217,0.0005177754937903956,0.0,0.1576976478099823,0.009556149132549763,0.0,0.0,0.0,0.0,0.06931450217962265,0.03894664719700813,0.033362384885549545,0.0020278196316212416,0.0044901445508003235,0.0,0,0,0
15,adam,0.001,0.0045383684046100825,0.0004858285519730998,0.0,0.0,0.0,0.0,0.0022691415579174645,0.0001694060119916685,0.0009590664121787995,0.0001537586349513731,0.0005011671946704155,0.0,0.1576976478099823,0.009556149132549763,0.0,0.0,0.0,0.0,0.06931450217962265,0.03894664719700813,0.033362384885549545,0.0020278196316212416,0.0044901445508003235,0.0,0,0,0
16,adam,0.001,0.003907584541593678,0.0004559139870252693,0.0,0.0,0.0,0.0,0.002133647314622067,0.00016358833272533957,0.0005092698811495211,0.00015166136472544167,0.000493503675897955,0.0,0.1576976478099823,0.009556149132549763,0.0,0.0,0.0,0.0,0.06931450217962265,0.03894664719700813,0.033362384885549545,0.0020278196316212416,0.0044901445508003235,0.0,0,0,0
17,adam,0.001,0.004276005696738139,0.0004380417722131824,0.0,0.0,0.0,0.0,0.0021850741613889113,0.00015613354298693594,0.0008544480406271759,0.00014748736521141836,0.0004948208279529354,0.0,0.1576976478099823,0.009556149132549763,0.0,0.0,0.0,0.0,0.06931450217962265,0.03894664719700813,0.033362384885549545,0.0020278196316212416,0.0044901445508003235,0.0,0,0,0
18,adam,0.001,0.009783177374629304,0.00047049483509908896,0.0,0.0,0.0,0.0,0.0032266674388665706,0.0001581079177412903,0.0051820051467075245,0.00015275555415428244,0.0005931466484980774,0.0,0.1576976478099823,0.009556149132549763,0.0,0.0,0.0,0.0,0.06931450217962265,0.03894664719700813,0.033362384885549545,0.0020278196316212416,0.0044901445508003235,0.0,0,0,0
19,adam,0.001,0.004022813925985247,0.00042974397729267366,0.0,0.0,0.0,0.0,0.002094964722346049,0.00014100299631536473,0.0007285904484888306,0.00014958273186493898,0.00047892909606161993,0.0,0.1576976478099823,0.009556149132549763,0.0,0.0,0.0,0.0,0.06931450217962265,0.03894664719700813,0.033362384885549545,0.0020278196316212416,0.0044901445508003235,0.0,0,0,0
20,adam,0.001,0.004114213239517994,0.0003927543712052284,0.0,0.0,0.0,0.0,0.0020860800505033694,0.000136964487410296,0.000873836634127656,0.00014570595430996036,0.0004788717360497685,0.0,0.1576976478099823,0.009556149132549763,0.0,0.0,0.0,0.0,0.06931450217962265,0.03894664719700813,0.033362384885549545,0.0020278196316212416,0.0044901445508003235,0.0,0,0,0
21,adam,0.001,0.0035902070958400145,0.000394589253119193,0.0,0.0,0.0,0.0,0.0019976587063865736,0.00011882658009199076,0.0005061746815044899,0.00013773844784736866,0.000435219384598895,0.0,0.1576976478099823,0.009556149132549763,0.0,0.0,0.0,0.0,0.06931450217962265,0.03894664719700813,0.033362384885549545,0.0020278196316212416,0.0044901445508003235,0.0,0,0,0
22,adam,0.001,0.005384105126722716,0.00038922539170016535,0.0,0.0,0.0,0.0,0.002307257047505118,0.00012621790256162058,0.0019180604012944968,0.00014058765555091668,0.0005027566858188948,0.0,0.1576976478099823,0.009556149132549763,0.0,0.0,0.0,0.0,0.06931450217962265,0.03894664719700813,0.033362384885549545,0.0020278196316212416,0.0044901445508003235,0.0,0,0,0
23,adam,0.001,0.004832214006455615,0.00037124625850992743,0.0,0.0,0.0,0.0,0.002167499238566961,0.00011867670991705381,0.0015878334179433296,0.0001387542879456305,0.0004482040894799866,0.0,0.1576976478099823,0.009556149132549763,0.0,0.0,0.0,0.0,0.06931450217962265,0.03894664719700813,0.033362384885549545,0.0020278196316212416,0.0044901445508003235,0.0,0,0,0
24,adam,0.001,0.0036037516401847824,0.0003625561512308195,0.0,0.0,0.0,0.0,0.0018842338904505596,0.0001094415711122565,0.0006725755883962847,0.00013783412396151107,0.0004371103814264643,0.0,0.1576976478099823,0.009556149132549763,0.0,0.0,0.0,0.0,0.06931450217962265,0.03894664719700813,0.033362384885549545,0.0020278196316212416,0.0044901445508003235,0.0,0,0,0
25,adam,0.001,0.004354590389993973,0.00034597990452311933,0.0,0.0,0.0,0.0,0.0019979138669441454,0.00012003229767287849,0.0013231046959845116,0.00013543976729124552,0.0004321198530305992,0.0,0.011054087430238724,0.00044096584315411747,0.0,0.0,0.0,0.0,0.003027067519724369,0.00014657368592452258,0.006241393741220236,0.00013637097436003387,0.0010617162333801389,0.0,1,0,0
26,adam,0.001,0.00935202106484212,0.0003867488539981423,0.0,0.0,0.0,0.0,0.0028207030991325155,0.00012872162778876373,0.005362757296097698,0.0001369278093079629,0.0005161622357263695,0.0,0.011054087430238724,0.00044096584315411747,0.0,0.0,0.0,0.0,0.003027067519724369,0.00014657368592452258,0.006241393741220236,0.00013637097436003387,0.0010617162333801389,0.0,0,0,0
27,adam,0.001,0.0035598501563072205,0.00033660733060969505,0.0,0.0,0.0,0.0,0.0017455272391089238,9.852293851508875e-05,0.0008469915737805422,0.00013881844961360912,0.0003933825792046264,0.0,0.011054087430238724,0.00044096584315411747,0.0,0.0,0.0,0.0,0.003027067519724369,0.00014657368592452258,0.006241393741220236,0.00013637097436003387,0.0010617162333801389,0.0,0,0,0
28,adam,0.001,0.003408136559301056,0.0003242110942665022,0.0,0.0,0.0,0.0,0.0016967751944321208,9.034248478201334e-05,0.0008113864205370191,0.00012499551485234406,0.00036042587089468725,0.0,0.011054087430238724,0.00044096584315411747,0.0,0.0,0.0,0.0,0.003027067519724369,0.00014657368592452258,0.006241393741220236,0.00013637097436003387,0.0010617162333801389,0.0,0,0,0
29,adam,0.001,0.0030708564299857244,0.00032227889823843725,0.0,0.0,0.0,0.0,0.0015944891929393634,8.398578165724757e-05,0.0006160928642202634,0.0001187434404528176,0.00033526621427881764,0.0,0.011054087430238724,0.00044096584315411747,0.0,0.0,0.0,0.0,0.003027067519724369,0.00014657368592452258,0.006241393741220236,0.00013637097436003387,0.0010617162333801389,0.0,0,0,0
30,adam,0.001,0.0027659824409056455,0.0003192573076375993,0.0,0.0,0.0,0.0,0.0014802086443523876,8.736411177778791e-05,0.0004532572529569734,0.00011729173638741486,0.00030860339393257163,0.0,0.011054087430238724,0.00044096584315411747,0.0,0.0,0.0,0.0,0.003027067519724369,0.00014657368592452258,0.006241393741220236,0.00013637097436003387,0.0010617162333801389,0.0,0,0,0
31,adam,0.001,0.008130270929541439,0.0003401510293770116,0.0,0.0,0.0,0.0,0.002355276112211868,0.00018421933737045038,0.0047476003783231135,0.0001176433365799312,0.00038538078206329374,0.0,0.011054087430238724,0.00044096584315411747,0.0,0.0,0.0,0.0,0.003027067519724369,0.00014657368592452258,0.006241393741220236,0.00013637097436003387,0.0010617162333801389,0.0,0,0,0
